t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
6.68,-5.86219,-1.06992,0.0979423,-0.0139003,-0.0182891,0.62881,-0.774404,-0.846832,0.775527,-0.093151,3.15263,-1.78077,1.95965,-3.49328,3.52761,0.489143,-0.39706,0.594027,2.85518,-4.37561,4.41614,-0.33926,0.497843,-4.80748,-1.11017,-7.14404,0.542553,-7.17036,-2.70386,-4.26246,-1.09918,-6.63672,0.330121,-6.6874,-2.4407,-0.082347,0.431395,-0.457317,0.0878249,-0.0731069,-0.186097,-0.0286018,0.181754,-0.784717,0.261726,0.764092,-0.00409122,3.14227,-0.174615,1.94934,-0.729653,3.52013,-0.15757,-0.406862,-0.0180019,1.009,-0.214554,-1.26007,1.24839,4.19245,7.80007,-15.4074,7.99659,-1.84413,-4.1016,8.07991,-9.05873,4.60199,0.328835,0.00817714,-0.0169189,-1.24096,-7.89453,-49.459,19.3082,0,37.136,-0.0891361,13.5228,-4.62699,4.33271,-0.682022,1.58278,-0.492748,-1.66879,0.201028,0.00711355,0.219438,-0.0347234,-0.442622,-0.378709,0.00954155,1.85844,0.258268,0.53784,2.51838,-0.199472,0.195917,0.255144,0.312201,-5.86291,-0.996815,-0.0731069,0,2322,-8.67362e-18,-6.93889e-18,-6.93889e-18,-3.29597e-17,6.93889e-18,0,-1.38778e-17,6.93889e-17,-6.93889e-17,-6.93889e-17,0,-0.804925,0.0186471,0.784717,0.000999288,3.14159,1.94934,-0.145932,3.52013,-0.0315141,-0.392699,2.84487,-0.522887,4.41562,-0.0634058,0.523599,0,0,0,0.0874873,-0.0286018,-0.784717,0.764092,3.14227,1.94934,3.52013,-0.406862,2.84487,4.41567,0.488634,0.0103127
6.7,-5.86009,-1.07004,0.0980861,-0.0140162,-0.0184203,0.628126,-0.77437,-0.847267,0.775499,-0.0939165,3.15267,-1.78058,1.95974,-3.49335,3.5277,0.489282,-0.396967,0.604004,2.85501,-4.37558,4.41519,-0.33852,0.497625,-4.80536,-1.11054,-7.14177,0.542482,-7.16847,-2.70379,-4.26036,-1.09951,-6.63443,0.330098,-6.68547,-2.44071,-0.0828438,0.431311,-0.458016,0.087931,-0.0732533,-0.186615,-0.0287705,0.181634,-0.784721,0.262916,0.764022,-0.00371653,3.14227,-0.175158,1.94939,-0.731174,3.52019,-0.15797,-0.406806,-0.018014,1.00902,-0.21518,-1.26009,1.24837,4.19752,7.79591,-15.3983,7.99281,-1.84196,-4.10237,8.08079,-9.06232,4.60261,0.330089,0.00837889,-0.0173429,-1.24142,-7.92325,-49.4791,19.3016,0,37.191,-0.0849777,13.5368,-4.62706,4.3355,-0.68295,1.58703,-0.493586,-1.67003,0.201031,0.00719208,0.220206,-0.0342071,-0.44378,-0.377755,0.00944534,1.85914,0.260578,0.498862,2.51138,-0.158354,0.195854,0.255298,0.325587,-5.8608,-0.996793,-0.0732533,0,2330,-6.93889e-18,-3.46945e-18,-5.20417e-18,-4.16334e-17,1.38778e-17,1.38778e-17,2.42861e-17,-3.46945e-17,4.16334e-17,6.245e-17,0,-0.805001,0.0188579,0.784722,0.000930553,3.14159,1.94939,-0.146235,3.52019,-0.0315941,-0.392699,2.84466,-0.563756,4.41542,-0.0658819,0.523599,0,0,0,0.0875921,-0.0287705,-0.784721,0.764022,3.14227,1.94939,3.52019,-0.406806,2.84466,4.41546,0.488428,0.0103502
6.72,-5.85797,-1.07017,0.0982316,-0.0141272,-0.0185464,0.627452,-0.774334,-0.847689,0.775467,-0.094005,3.1527,-1.78039,1.95983,-3.49343,3.52778,0.489339,-0.396875,0.613357,2.85482,-4.3754,4.41428,-0.337783,0.497392,-4.80323,-1.11091,-7.13949,0.542405,-7.16657,-2.70372,-4.25824,-1.09984,-6.63213,0.330069,-6.68352,-2.44074,-0.0833327,0.431224,-0.458509,0.0880386,-0.0734022,-0.187122,-0.0289341,0.181475,-0.784722,0.264096,0.763948,-0.00431118,3.14227,-0.175602,1.94945,-0.732716,3.52024,-0.158217,-0.40675,-0.0180261,1.00904,-0.215792,-1.2601,1.24835,4.20215,7.79183,-15.3894,7.98907,-1.83939,-4.10313,8.08166,-9.0658,4.60315,0.332182,0.00800291,-0.0165708,-1.2417,-7.94809,-49.4991,19.2952,0,37.2457,-0.0824658,13.5507,-4.62718,4.33834,-0.684538,1.58951,-0.493882,-1.67113,0.201033,0.00727221,0.220959,-0.0337133,-0.444905,-0.382177,0.00931477,1.85976,0.263436,0.467652,2.51114,-0.121499,0.195789,0.255456,0.338033,-5.85869,-0.996771,-0.0734022,0,2338,-3.46945e-18,6.93889e-18,1.73472e-18,-1.73472e-18,1.38778e-17,6.245e-17,5.89806e-17,6.245e-17,-1.11022e-16,-1.04083e-16,0,-0.805074,0.0187143,0.784723,0.00104239,3.14159,1.94945,-0.146543,3.52024,-0.0316434,-0.392699,2.84444,-0.601778,4.41519,-0.0681934,0.523599,0,0,0,0.0876985,-0.0289341,-0.784722,0.763948,3.14227,1.94945,3.52024,-0.40675,2.84444,4.41523,0.488204,0.0103877
6.74,-5.85583,-1.0703,0.0983787,-0.0142343,-0.0186683,0.626785,-0.77429,-0.848114,0.775431,-0.0947724,3.15275,-1.78021,1.95992,-3.49351,3.52787,0.489488,-0.396785,0.622215,2.8546,-4.37507,4.41338,-0.337075,0.497131,-4.80108,-1.11127,-7.13721,0.542322,-7.16467,-2.70365,-4.25611,-1.10017,-6.62983,0.330033,-6.68156,-2.44077,-0.0838375,0.431143,-0.458818,0.0881479,-0.0735541,-0.18762,-0.0290935,0.181337,-0.784715,0.265137,0.76387,-0.00392812,3.14227,-0.17619,1.9495,-0.734184,3.5203,-0.158633,-0.406696,-0.0180382,1.00907,-0.216394,-1.26012,1.24833,4.20684,7.78783,-15.3807,7.9854,-1.83772,-4.10412,8.08299,-9.06954,4.6039,0.333234,0.00820854,-0.0170028,-1.24212,-7.97835,-49.5191,19.289,0,37.299,-0.0773646,13.5645,-4.62735,4.34096,-0.685228,1.59399,-0.494806,-1.67233,0.201036,0.00735439,0.221701,-0.0333356,-0.445892,-0.380422,0.00925507,1.8605,0.265561,0.44292,2.51634,-0.0880241,0.195733,0.255601,0.349666,-5.85658,-0.996749,-0.0735541,0,2346,-3.46945e-18,3.46945e-18,3.46945e-18,-4.68375e-17,-6.93889e-18,-6.93889e-18,-1.04083e-17,-2.08167e-17,-6.93889e-17,-8.32667e-17,0,-0.805139,0.0189155,0.784718,0.000972061,3.14159,1.9495,-0.146837,3.5203,-0.0317266,-0.392699,2.84417,-0.637332,4.41494,-0.0703464,0.523599,0,0,0,0.0878064,-0.0290935,-0.784715,0.76387,3.14227,1.9495,3.5203,-0.406696,2.84417,4.41497,0.487948,0.0104252
6.76,-5.85369,-1.07043,0.0985274,-0.0143381,-0.0187868,0.626124,-0.774241,-0.848534,0.775386,-0.0948449,3.15279,-1.78002,1.96001,-3.49359,3.52795,0.489544,-0.396696,0.630677,2.85437,-4.37466,4.41251,-0.336449,0.49686,-4.79892,-1.11164,-7.13492,0.542236,-7.16275,-2.70357,-4.25398,-1.10049,-6.62752,0.329993,-6.67958,-2.4408,-0.0843479,0.431064,-0.459009,0.0882588,-0.0737087,-0.188113,-0.0292495,0.1812,-0.784704,0.266094,0.763784,-0.00455625,3.14228,-0.176787,1.94955,-0.73564,3.52035,-0.158867,-0.406643,-0.0180504,1.00909,-0.216988,-1.26013,1.24832,4.21145,7.78388,-15.372,7.98178,-1.83647,-4.10524,8.08458,-9.07338,4.60473,0.335066,0.00781507,-0.0161937,-1.24235,-8.00892,-49.5392,19.283,0,37.3519,-0.0720494,13.5783,-4.62755,4.34353,-0.686429,1.59642,-0.4951,-1.67332,0.201039,0.0074383,0.222436,-0.0330353,-0.446742,-0.384048,0.00920741,1.86126,0.268358,0.423095,2.52518,-0.0567325,0.19568,0.255743,0.360716,-5.85447,-0.996727,-0.0737087,0,2354,-4.33681e-18,-2.77556e-17,-3.1225e-17,7.11237e-17,1.38778e-17,6.93889e-18,-3.46945e-18,-6.93889e-18,0,-6.93889e-18,0,-0.8052,0.0187406,0.784707,0.00108994,3.14159,1.94955,-0.147128,3.52035,-0.0317733,-0.392699,2.8439,-0.671122,4.41467,-0.0723626,0.523599,0,0,0,0.087916,-0.0292495,-0.784704,0.763784,3.14228,1.94955,3.52035,-0.406643,2.8439,4.4147,0.48768,0.0104627
6.78,-5.85154,-1.07057,0.0986779,-0.014439,-0.0189023,0.625469,-0.774191,-0.848954,0.77534,-0.0956527,3.15284,-1.77984,1.9601,-3.49366,3.52804,0.489705,-0.396608,0.638826,2.85412,-4.37417,4.41165,-0.33582,0.496572,-4.79675,-1.11201,-7.13263,0.542147,-7.16082,-2.70349,-4.25183,-1.10081,-6.62521,0.329948,-6.67759,-2.44084,-0.0848666,0.430986,-0.459092,0.0883713,-0.0738652,-0.188599,-0.0294025,0.181043,-0.784691,0.267,0.763697,-0.00412029,3.1423,-0.177411,1.9496,-0.737078,3.5204,-0.159302,-0.406591,-0.0180625,1.00911,-0.217576,-1.26015,1.2483,4.21584,7.77997,-15.3635,7.97819,-1.83532,-4.10646,8.08639,-9.07734,4.60562,0.335892,0.00805041,-0.0166875,-1.24274,-8.04052,-49.5593,19.2772,0,37.4043,-0.0662049,13.5921,-4.62778,4.34604,-0.686924,1.60117,-0.496115,-1.6745,0.201041,0.00752288,0.223163,-0.0327426,-0.447464,-0.381249,0.0091741,1.86203,0.270257,0.407425,2.53706,-0.0276365,0.19563,0.255881,0.371268,-5.85236,-0.996705,-0.0738652,0,2362,-1.73472e-18,-2.08167e-17,-2.60209e-17,-1.9082e-17,-1.38778e-17,-2.08167e-17,-1.38778e-17,2.08167e-17,-2.77556e-17,-2.77556e-17,0,-0.80526,0.018949,0.784694,0.00100974,3.14159,1.9496,-0.147416,3.5204,-0.0318605,-0.392699,2.84362,-0.703405,4.41438,-0.0742891,0.523599,0,0,0,0.0880272,-0.0294025,-0.784691,0.763697,3.1423,1.9496,3.5204,-0.406591,2.84362,4.41441,0.487392,0.0105002
6.8,-5.84938,-1.0707,0.09883,-0.0145373,-0.0190149,0.624821,-0.774142,-0.849376,0.775294,-0.0957211,3.15289,-1.77966,1.96019,-3.49373,3.52812,0.48976,-0.396522,0.64673,2.85386,-4.37363,4.41081,-0.335261,0.496277,-4.79457,-1.11238,-7.13033,0.542054,-7.15888,-2.70341,-4.24967,-1.10112,-6.62289,0.3299,-6.67558,-2.44088,-0.0853811,0.430912,-0.459099,0.0884856,-0.0740229,-0.189081,-0.0295526,0.180851,-0.784679,0.267895,0.76361,-0.0047589,3.14231,-0.178119,1.94965,-0.738476,3.52045,-0.159527,-0.406541,-0.0180747,1.00914,-0.218157,-1.26016,1.24828,4.21988,7.77611,-15.3551,7.9746,-1.83387,-4.10775,8.08832,-9.08135,4.6065,0.337648,0.00765367,-0.0158708,-1.24294,-8.07531,-49.5798,19.2716,0,37.4561,-0.0588434,13.6059,-4.62806,4.34843,-0.687848,1.60358,-0.496409,-1.67542,0.201044,0.00760736,0.223881,-0.0324071,-0.448109,-0.384669,0.0091853,1.86291,0.273007,0.395197,2.5513,0.000331891,0.195578,0.256012,0.381455,-5.85026,-0.996683,-0.0740229,0,2370,3.46945e-18,-6.93889e-18,-5.20417e-18,2.60209e-17,1.38778e-17,1.38778e-17,6.93889e-18,4.85723e-17,-4.16334e-17,-5.55112e-17,0,-0.80532,0.0187645,0.784682,0.00112947,3.14159,1.94965,-0.147695,3.52045,-0.0319053,-0.392699,2.84332,-0.734574,4.41409,-0.0761173,0.523599,0,0,0,0.0881402,-0.0295526,-0.784679,0.76361,3.14231,1.94965,3.52045,-0.406541,2.84332,4.41412,0.487096,0.0105377
6.82,-5.84721,-1.07084,0.098984,-0.0146328,-0.0191249,0.624178,-0.774086,-0.849789,0.775244,-0.0965343,3.15295,-1.77947,1.96028,-3.4938,3.5282,0.489929,-0.396437,0.654449,2.85358,-4.37303,4.40996,-0.334682,0.495967,-4.79238,-1.11274,-7.12802,0.54196,-7.15694,-2.70332,-4.2475,-1.10143,-6.62057,0.329849,-6.67356,-2.44093,-0.0858995,0.430842,-0.459033,0.0885969,-0.0741818,-0.18956,-0.0297048,0.180689,-0.784666,0.268715,0.763514,-0.00431832,3.14232,-0.178854,1.9497,-0.73986,3.52049,-0.159977,-0.406497,-0.0180883,1.00916,-0.218733,-1.26018,1.24827,4.22413,7.7723,-15.3467,7.97108,-1.83307,-4.10911,8.09039,-9.08541,4.60748,0.338359,0.00789108,-0.0163692,-1.24332,-8.11115,-49.6005,19.2662,0,37.5076,-0.0509647,13.6197,-4.62838,4.35075,-0.687996,1.60856,-0.497505,-1.67656,0.201047,0.00769644,0.224604,-0.0321423,-0.44859,-0.381683,0.00922094,1.86395,0.274669,0.385969,2.56764,0.0267849,0.195531,0.25614,0.39135,-5.84788,-0.996658,-0.0741818,0,2379,-6.93889e-18,-2.08167e-17,-2.25514e-17,6.76542e-17,6.93889e-18,1.38778e-17,3.46945e-18,-6.93889e-17,6.93889e-17,8.32667e-17,0,-0.805388,0.0189666,0.78467,0.00104842,3.14159,1.9497,-0.147972,3.52049,-0.0319954,-0.392699,2.843,-0.764856,4.41377,-0.0778988,0.523599,0,0,0,0.0882501,-0.0297048,-0.784666,0.763514,3.14232,1.9497,3.52049,-0.406497,2.843,4.4138,0.486779,0.01058
6.84,-5.84503,-1.07097,0.0991396,-0.0147264,-0.0192326,0.623538,-0.774025,-0.85021,0.775186,-0.0965885,3.15301,-1.77929,1.96036,-3.49386,3.52828,0.489984,-0.396353,0.662036,2.8533,-4.37238,4.40912,-0.334163,0.495649,-4.79017,-1.11311,-7.1257,0.541863,-7.15498,-2.70323,-4.24532,-1.10174,-6.61823,0.329796,-6.67153,-2.44097,-0.0864372,0.430773,-0.45891,0.0887146,-0.0743414,-0.190034,-0.0298501,0.180559,-0.784643,0.26939,0.763416,-0.00499067,3.14234,-0.179622,1.94975,-0.741227,3.52054,-0.160194,-0.40645,-0.0181005,1.00919,-0.219305,-1.2602,1.24825,4.22857,7.76854,-15.3384,7.96762,-1.83335,-4.11071,8.09296,-9.08979,4.60869,0.339859,0.00747704,-0.015516,-1.24347,-8.1484,-49.6216,19.2611,0,37.5591,-0.0424237,13.6336,-4.62875,4.35301,-0.688766,1.61095,-0.4978,-1.67743,0.20105,0.00777979,0.225308,-0.0320405,-0.449036,-0.384394,0.00926741,1.86493,0.277374,0.379316,2.58571,0.0527347,0.195492,0.256264,0.401039,-5.84578,-0.996636,-0.0743414,0,2387,-6.07153e-18,-6.93889e-18,-6.93889e-18,-3.64292e-17,0,0,0,2.08167e-17,-2.77556e-17,-4.16334e-17,0,-0.805436,0.018751,0.784647,0.00117425,3.14159,1.94975,-0.148246,3.52054,-0.0320387,-0.392699,2.84268,-0.794511,4.41345,-0.0796089,0.523599,0,0,0,0.0883664,-0.0298501,-0.784643,0.763416,3.14234,1.94975,3.52054,-0.40645,2.84268,4.41348,0.486457,0.0106175
6.86,-5.84284,-1.07111,0.0992968,-0.0148181,-0.0193383,0.622898,-0.773959,-0.85064,0.775124,-0.0974033,3.15307,-1.7791,1.96045,-3.49392,3.52836,0.490167,-0.396272,0.669533,2.85301,-4.3717,4.40828,-0.333599,0.495324,-4.78795,-1.11348,-7.12338,0.541766,-7.153,-2.70314,-4.24314,-1.10205,-6.61589,0.329741,-6.66948,-2.44102,-0.086997,0.430706,-0.458743,0.0888341,-0.0745017,-0.190505,-0.0299934,0.180434,-0.784614,0.269949,0.763313,-0.00457667,3.14237,-0.180423,1.94979,-0.74258,3.52059,-0.160659,-0.406404,-0.0181128,1.00921,-0.219873,-1.26021,1.24824,4.23301,7.7648,-15.3302,7.96418,-1.83436,-4.11256,8.09603,-9.0945,4.61011,0.340251,0.00769521,-0.0159746,-1.24379,-8.18697,-49.6432,19.2562,0,37.6106,-0.0332647,13.6475,-4.62917,4.35522,-0.688672,1.61619,-0.49898,-1.67855,0.201052,0.00786231,0.226008,-0.0320034,-0.449306,-0.380366,0.00932866,1.86596,0.279001,0.374883,2.60526,0.0779093,0.19546,0.256385,0.410606,-5.84367,-0.996613,-0.0745017,0,2395,-5.20417e-18,-1.38778e-17,-1.38778e-17,-2.94903e-17,3.46945e-17,7.63278e-17,7.97973e-17,-1.38778e-17,8.32667e-17,7.63278e-17,0,-0.80548,0.0189205,0.784619,0.00109804,3.14159,1.94979,-0.148516,3.52059,-0.0321319,-0.392699,2.84235,-0.823786,4.41312,-0.0813136,0.523599,0,0,0,0.0884845,-0.0299934,-0.784614,0.763313,3.14237,1.94979,3.52059,-0.406404,2.84235,4.41315,0.486128,0.0106551
6.88,-5.84063,-1.07125,0.0994558,-0.0149081,-0.0194423,0.62226,-0.77389,-0.851195,0.775054,-0.0974453,3.15314,-1.77891,1.96053,-3.49398,3.52843,0.490218,-0.396191,0.676985,2.85272,-4.37099,4.40744,-0.333095,0.495001,-4.78572,-1.11385,-7.12105,0.541667,-7.15102,-2.70305,-4.24094,-1.10235,-6.61355,0.329684,-6.66742,-2.44107,-0.0876876,0.430645,-0.458545,0.0889504,-0.0746626,-0.190975,-0.0301397,0.180299,-0.784588,0.269735,0.763202,-0.00548771,3.1424,-0.181254,1.94983,-0.743922,3.52063,-0.160869,-0.406365,-0.0181264,1.00923,-0.220439,-1.26023,1.24822,4.23736,7.76107,-15.322,7.96074,-1.84004,-4.11644,8.10313,-9.10214,4.61322,0.34079,0.00713925,-0.0148269,-1.24371,-8.2268,-49.6652,19.2515,0,37.6621,-0.0235287,13.6616,-4.62964,4.35738,-0.689296,1.61856,-0.499273,-1.67938,0.201055,0.00794884,0.226713,-0.0318841,-0.447805,-0.382466,0.00942054,1.86719,0.281544,0.372609,2.62631,0.103095,0.195463,0.256504,0.420128,-5.8413,-0.996588,-0.0746626,0,2404,-2.60209e-18,3.46945e-18,5.20417e-18,-2.25514e-17,0,-1.38778e-17,-1.38778e-17,0,-8.32667e-17,-7.63278e-17,0,-0.805534,0.018533,0.784592,0.00126785,3.14159,1.94983,-0.148785,3.52063,-0.0321739,-0.392699,2.84202,-0.852922,4.41279,-0.0829776,0.523599,0,0,0,0.0885994,-0.0301397,-0.784588,0.763202,3.1424,1.94983,3.52063,-0.406365,2.84202,4.41282,0.485796,0.0106974
6.9,-5.83842,-1.07139,0.0996164,-0.014997,-0.019545,0.621624,-0.77382,-0.851815,0.774981,-0.0982586,3.15321,-1.77872,1.96061,-3.49404,3.52851,0.490417,-0.396113,0.684428,2.85243,-4.37025,4.40661,-0.332484,0.494676,-4.78349,-1.11423,-7.11871,0.541568,-7.14903,-2.70296,-4.23873,-1.10266,-6.61119,0.329626,-6.66535,-2.44113,-0.0884507,0.430584,-0.458322,0.0890732,-0.0748239,-0.191443,-0.03028,0.180169,-0.784555,0.269135,0.763094,-0.00536616,3.14243,-0.182103,1.94987,-0.74526,3.52067,-0.161359,-0.406322,-0.0181387,1.00926,-0.221003,-1.26025,1.2482,4.24171,7.75737,-15.3139,7.95732,-1.84815,-4.12132,8.11224,-9.11123,4.61717,0.339912,0.00717706,-0.0149121,-1.24374,-8.26746,-49.6877,19.2471,0,37.714,-0.0134329,13.6758,-4.63015,4.35951,-0.688994,1.62414,-0.500558,-1.68051,0.201058,0.0080292,0.227404,-0.0317808,-0.44564,-0.377602,0.00950806,1.86833,0.282998,0.372107,2.64852,0.127866,0.195485,0.256621,0.429668,-5.8392,-0.996565,-0.0748239,0,2412,-8.67362e-19,-3.46945e-18,-1.21431e-17,1.21431e-17,6.93889e-18,6.93889e-18,2.08167e-17,0,-4.16334e-17,-2.77556e-17,0,-0.805574,0.0184853,0.78456,0.00124555,3.14159,1.94987,-0.149052,3.52067,-0.0322719,-0.392699,2.84169,-0.882106,4.41246,-0.0846922,0.523599,0,0,0,0.0887208,-0.03028,-0.784555,0.763094,3.14243,1.94987,3.52067,-0.406322,2.84169,4.41249,0.485468,0.010735
6.92,-5.83621,-1.07152,0.0997785,-0.0150848,-0.0196467,0.62099,-0.77375,-0.852353,0.774911,-0.0982971,3.15328,-1.77853,1.96069,-3.49409,3.52858,0.490469,-0.396034,0.6919,2.85214,-4.36949,4.40577,-0.331976,0.494352,-4.78124,-1.1146,-7.11637,0.541469,-7.14702,-2.70288,-4.23651,-1.10296,-6.60883,0.329566,-6.66327,-2.44118,-0.0891258,0.430525,-0.458072,0.0891977,-0.0749856,-0.19191,-0.0304193,0.180026,-0.784523,0.269008,0.762987,-0.00624829,3.14246,-0.182963,1.94991,-0.746596,3.52071,-0.161562,-0.406281,-0.018151,1.00929,-0.221566,-1.26027,1.24819,4.24596,7.75369,-15.3058,7.95392,-1.85322,-4.12496,8.11888,-9.1185,4.62007,0.340542,0.00664539,-0.0138132,-1.24368,-8.30873,-49.7108,19.2428,0,37.7661,-0.00307953,13.6901,-4.63071,4.36162,-0.689556,1.62651,-0.50085,-1.68132,0.201061,0.00810843,0.228092,-0.0317159,-0.444478,-0.379524,0.00960646,1.86953,0.285623,0.373623,2.67224,0.153279,0.195485,0.256736,0.439276,-5.83709,-0.996543,-0.0749856,0,2420,-5.20417e-18,-1.73472e-17,-1.56125e-17,1.21431e-17,-6.93889e-18,0,-6.93889e-18,2.08167e-17,-1.249e-16,-8.32667e-17,0,-0.805614,0.0181177,0.784528,0.00140998,3.14159,1.94991,-0.149319,3.52071,-0.0323125,-0.392699,2.84136,-0.91149,4.41213,-0.0863599,0.523599,0,0,0,0.0888438,-0.0304193,-0.784523,0.762987,3.14246,1.94991,3.52071,-0.406281,2.84136,4.41216,0.485139,0.0107726
6.94,-5.83398,-1.07166,0.0999424,-0.0151716,-0.0197474,0.620358,-0.773683,-0.852823,0.774845,-0.0990967,3.15334,-1.77833,1.96077,-3.49414,3.52866,0.490678,-0.395958,0.699438,2.85184,-4.36869,4.40492,-0.331315,0.494025,-4.77899,-1.11496,-7.11402,0.541369,-7.14501,-2.70279,-4.23429,-1.10326,-6.60646,0.329506,-6.66119,-2.44123,-0.0897294,0.43047,-0.457798,0.089319,-0.0751476,-0.192379,-0.0305624,0.179859,-0.784498,0.269287,0.762878,-0.00592902,3.14249,-0.18382,1.94995,-0.747941,3.52075,-0.162077,-0.406245,-0.0181647,1.00931,-0.222129,-1.26029,1.24817,4.25003,7.75002,-15.2977,7.95051,-1.85557,-4.12758,8.12345,-9.12427,4.62207,0.340646,0.00680616,-0.0141531,-1.24392,-8.34995,-49.7343,19.2386,0,37.8188,0.00722448,13.7046,-4.6313,4.36373,-0.689159,1.63239,-0.502224,-1.68246,0.201064,0.00819153,0.228789,-0.0316015,-0.443965,-0.375516,0.00971158,1.87087,0.286837,0.376878,2.6973,0.178266,0.195464,0.256853,0.449018,-5.83473,-0.996517,-0.0751476,0,2429,3.46945e-18,3.46945e-18,6.93889e-18,-2.60209e-17,-6.93889e-18,-5.55112e-17,-5.55112e-17,2.77556e-17,-2.77556e-17,0,0,-0.80567,0.0182255,0.784503,0.00135126,3.14159,1.94995,-0.149588,3.52075,-0.0324153,-0.392699,2.84103,-0.941272,4.41179,-0.0881251,0.523599,0,0,0,0.0889636,-0.0305624,-0.784498,0.762878,3.14249,1.94995,3.52075,-0.406245,2.84103,4.41183,0.484804,0.010815
6.96,-5.83175,-1.0718,0.100108,-0.015258,-0.0198474,0.619727,-0.773618,-0.853226,0.774783,-0.0991457,3.15341,-1.77814,1.96084,-3.4942,3.52873,0.49073,-0.395881,0.707081,2.85155,-4.36787,4.40406,-0.330791,0.493697,-4.77673,-1.11533,-7.11167,0.541269,-7.143,-2.7027,-4.23206,-1.10355,-6.60409,0.329445,-6.65909,-2.44129,-0.0902566,0.430413,-0.457501,0.0894467,-0.07531,-0.192846,-0.0307,0.179682,-0.784471,0.26999,0.762775,-0.00658747,3.14252,-0.184664,1.94999,-0.749296,3.52079,-0.162279,-0.406205,-0.0181771,1.00934,-0.222693,-1.26031,1.24816,4.25403,7.74637,-15.2896,7.94712,-1.85521,-4.1291,8.12584,-9.12844,4.62313,0.342172,0.00641449,-0.0133435,-1.24407,-8.39089,-49.7584,19.2346,0,37.872,0.0173539,13.7192,-4.63194,4.36587,-0.689769,1.63477,-0.502519,-1.68329,0.201067,0.00826845,0.229473,-0.0315334,-0.444473,-0.377967,0.00980505,1.87212,0.28945,0.382186,2.72402,0.204492,0.195422,0.25697,0.458952,-5.83262,-0.996495,-0.07531,0,2437,1.73472e-18,0,0,-1.9082e-17,6.93889e-18,4.85723e-17,6.59195e-17,8.32667e-17,-6.93889e-17,-6.93889e-17,0,-0.805715,0.0180183,0.784476,0.00147437,3.14159,1.94999,-0.149859,3.52079,-0.0324557,-0.392699,2.8407,-0.971625,4.41146,-0.0898413,0.523599,0,0,0,0.0890898,-0.0307,-0.784471,0.762775,3.14252,1.94999,3.52079,-0.406205,2.8407,4.41149,0.484473,0.0108526
6.98,-5.82951,-1.07194,0.100275,-0.0153435,-0.0199468,0.619098,-0.773555,-0.853539,0.774726,-0.0999512,3.15347,-1.77794,1.96092,-3.49425,3.5288,0.490961,-0.395806,0.714863,2.85126,-4.36701,4.40319,-0.32992,0.493364,-4.77447,-1.11569,-7.10931,0.541168,-7.14097,-2.70262,-4.22983,-1.10385,-6.60172,0.329383,-6.65699,-2.44135,-0.0906921,0.43036,-0.457186,0.0895712,-0.0754728,-0.193315,-0.0308418,0.179494,-0.78445,0.27121,0.762671,-0.00602027,3.14254,-0.185497,1.95003,-0.750664,3.52082,-0.162837,-0.40617,-0.0181909,1.00936,-0.223257,-1.26033,1.24814,4.25796,7.74273,-15.2815,7.94373,-1.85154,-4.12928,8.12555,-9.13065,4.62304,0.343297,0.00672336,-0.0139907,-1.24455,-8.43146,-49.7829,19.2307,0,37.9257,0.0272862,13.734,-4.63261,4.36802,-0.689292,1.64118,-0.504049,-1.68449,0.20107,0.00834932,0.230167,-0.0314487,-0.445891,-0.374565,0.00990029,1.8735,0.290477,0.389064,2.75206,0.229843,0.195356,0.257088,0.469147,-5.83026,-0.996469,-0.0754728,0,2446,-3.46945e-18,1.04083e-17,1.04083e-17,1.04083e-17,-6.93889e-18,4.85723e-17,1.38778e-17,-1.38778e-17,-1.38778e-17,0,0,-0.805776,0.0183055,0.784455,0.00136995,3.14159,1.95003,-0.150133,3.52082,-0.0325674,-0.392699,2.84036,-1.00276,4.41113,-0.0917867,0.523599,0,0,0,0.0892128,-0.0308418,-0.78445,0.762671,3.14254,1.95003,3.52082,-0.40617,2.84036,4.41116,0.484136,0.010895
