t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,,al1211,al1212u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,b4,b5,b6,b7,b8,b9,b10,b11,b12
0.6,-6.46714,-2.14652,1.29396,1.2718,0.0132771,1.84801,-0.685171,0.791548,0.316274,1.12119,2.98082,-826369,2.2318,-243675,3.49278,-67.8929,-22.4226,-3.12645,4.21777,-3.08386,3.11643,1.39529,0.516584,-5.41012,-2.03679,-7.79496,-0.564447,-7.71683,-3.83133,-4.86728,-2.12527,-7.28547,-0.771619,-7.24868,-3.54266,1.26859,-243649,-0.484011,3.39602,-0.146541,-0.143101,0.011727,10.4215,-0.686722,-10.464,0.360476,1.24129,2.97847,-50.8137,2.23025,17.9096,3.27745,-33094.6,-0.387751,0.310186,4.21622,-13.5874,3.16902,-15.5085,0.551011,-1.13697,12.4597,-1.38002,-14.9965,14.3739,-1027.85,-137.442,266.509,-132.393,-81.5094,70.5398,-138.132,31.8008,18.6426,-161.732,-9.73714,19.0276,-7.65183,-1257.21,-334.242,137.506,0,-63.5837,-1922.08,111.048,-39.5146,-38.5363,4.42923e+08,-173190,32849.5,1.07266e+08,-7.03643,-206.949,176.273,28.6191,-37.5558,5.17129,-40.4546,-13.5911,3.42222,818.202,-457.996,346.805,112.066,-7.92529,-266.475,0.708435,0.494055,0.374655,0.0654046,25.005,22.6892,-1.19349e+07,-1.21836e+07,-3316.12,-12.3433,4.33586,-5.96561,0.897802,-1.9193,0.171993,-6.46743,-1.99997,-0.146541,0,145,0,5.55112e-17,1.11022e-16,-1.66533e-16,2.39894e-11,-5.97077e-11,4.45652e-11,0,-2.22045e-16,0,0,-0.686722,-1.92082,0.360472,0.129522,3.14159,2.23025,3.70437,3.27744,-6618.91,-0.392699,4.21622,-2.71745,3.16901,-3.1017,0.523599,0,0,0,1.28253,0.011727,-0.686722,0.360476,2.97847,2.23025,3.27745,-0.387751,4.21622,3.16902,0.551011,0.00155011,-2.71976,0.684584,0.00328448,-3.51218,22.4131,-1.58506,-53.2949,13.4595,0.0477938,0.0119286,1.007,-581.613,461.805,62.3682,7.59656e+08,8.71872e+07,-8.79819e+07,-535.849,10.5291,172.067
0.62,-6.47016,-2.15227,1.30372,1.27967,0.0144662,1.84448,-0.681474,0.791324,0.309855,1.13777,2.9852,-826369,2.2294,4.61148,3.32428,-1.39931,-0.334634,-2.9651,4.21474,-2.44297,3.12354,1.1092,0.526507,-5.41348,-2.04265,-7.79911,-0.569967,-7.71904,-3.83661,-4.87032,-2.12912,-7.29012,-0.778344,-7.25003,-3.54934,1.25758,8.27039,0.154059,3.52618,-0.152288,-0.167484,0.0130554,10.8705,-0.682885,-12.8136,0.364313,1.60752,2.98231,-1.03753,2.22799,-13.5202,3.27519,24.7987,-0.389991,-7.28808,4.21332,-10.5321,3.16613,-6.72548,0.548146,-1.22085,13.3515,-1.83525,-15.981,15.1735,-1100.52,-144.232,277.663,-135.766,6.93466,90.2521,-175.613,45.9054,18.2773,-194.964,-12.8624,24.9761,-6.32809,23.3538,-177.452,216.981,0,-49.0347,-66.8167,6.83921,-85.6876,5.57232,-326.817,-255.674,462.993,-399.884,-220.938,-244.612,186.844,27.5681,50.0964,17.4145,-43.6608,-13.1645,9.85146,-28.9171,-87.12,55.2325,16.1941,-0.582991,-13.5473,0.733446,0.48801,0.393249,-0.176232,30.3267,32.7763,-33.6428,394.404,5.53569,8.06749,36.2282,-1.24052,0.901713,0.277127,0.494274,-6.47035,-1.99998,-0.152288,0,132,5.55112e-17,5.55112e-17,1.11022e-16,-1.94289e-16,-5.21636e-12,2.32636e-12,-5.68345e-12,-2.77556e-16,2.22045e-16,-2.498e-16,0,-0.682885,-2.4765,0.364316,0.223398,3.14159,2.22799,-2.70378,3.2752,4.95973,-0.392699,4.21332,-2.10639,3.16614,-1.3451,0.523599,0,0,0,1.29255,0.0130554,-0.682885,0.364313,2.98231,2.22799,3.27519,-0.389991,4.21332,3.16613,0.548146,0.00141085,-2.63263,1.9702,-0.000122542,2.27712,3.23883,-0.116598,-2.70946,-5.31575,0.047759,0.0119169,1.00727,-643.672,555.469,60.698,470.865,1568.43,-389.582,-28.2854,124.365,126.331
0.64,-6.47311,-2.15686,1.31232,1.28703,0.0153519,1.84444,-0.67901,0.740409,0.29974,1.12737,2.98764,-826370,2.22213,-8.5284,2.67397,-3.48054,0.154561,-2.85031,4.21694,-1.51429,3.09909,1.16175,0.541588,-5.41667,-2.04717,-7.80175,-0.571578,-7.72013,-3.84292,-4.8733,-2.1323,-7.29429,-0.783664,-7.25175,-3.55462,1.19411,-6.00899,1.04322,3.66388,-0.156877,-0.191738,0.0140803,12.1868,-0.680282,-16.0513,0.366916,1.51087,2.98491,-359.981,2.22086,205.271,3.26805,-153.38,-0.397139,-3.3582,4.21567,-13.0178,3.16847,-3.33297,0.550477,-1.31307,14.3318,-2.34524,-17.0711,16.0668,-1285.88,-156.259,299,-144.783,145.599,116.855,-226.063,65.4249,19.0262,-219.582,-12.3849,23.9101,-5.61043,-165199,-1501.12,-226.655,0,-6405.97,-61203,807.507,189.737,-310.309,-133073,-601.072,-144.147,254.929,-127.457,-245.042,197.424,29.4217,-9.80513,10.1794,-45.7275,-13.9935,6.36504,37.3038,-63.7052,44.3842,13.1616,0.227121,-5.01265,0.759975,0.429724,0.368016,-0.00206523,34.2452,39.8321,-20.8565,-262.954,-125.634,5.7393,82.7727,9.18287,0.952649,-15.4345,0.319065,-6.47327,-1.99998,-0.156877,0,119,2.77556e-17,5.55112e-17,-3.33067e-16,1.66533e-16,-4.71729e-11,6.29043e-11,-4.30873e-11,0,1.11022e-16,2.56739e-16,0,-0.680282,-3.20038,0.366918,0.257385,3.14159,2.22086,41.0545,3.26805,-30.6761,-0.392699,4.21567,-2.60354,3.16847,-0.666595,0.523599,0,0,0,1.30245,0.0140803,-0.680282,0.366916,2.98491,2.22086,3.26805,-0.397139,4.21567,3.16847,0.550477,0.00127165,-2.79864,1.273,-8.8588e-06,10.1135,2.63232,0.0454242,-1.00253,-0.716169,0.0477243,0.0119053,1.00749,-709.824,662.328,66.403,133673,-29448.3,29381.5,-277.676,398.232,48.3074
0.66,-6.47633,-2.1612,1.31993,1.2934,0.0164228,1.85564,-0.678233,0.63147,0.288468,1.01768,2.98808,-826370,2.21047,-3.90307,3.35376,-0.903372,-0.443877,-2.81063,4.22125,0.0549035,7.63286,1.07673,0.550739,-5.41998,-2.05021,-7.80393,-0.570884,-7.72062,-3.85006,-4.87654,-2.13492,-7.29897,-0.78888,-7.25346,-3.55979,1.07345,-0.105428,7.13702,3.79408,-0.16121,-0.203079,0.015301,13.3382,-0.679355,-19.5647,0.367842,0.914766,2.98584,-62.3251,2.20934,22.1774,3.25654,-7.5137,-0.408659,-0.103889,4.22013,-15.1017,3.17293,-2.86438,0.554891,-1.40327,15.2929,-2.67979,-18.111,16.9931,-1448.9,-165.415,316.522,-151.858,322.295,144.347,-279.443,85.6647,20.243,-196.548,-7.7706,15.0068,-4.8241,-1978.43,-434.709,167.222,0,-91.046,-2960.12,144.253,-46.3251,-48.1798,-980.971,-42.1031,7.76429,12.9957,-35.0799,-246.504,208.268,32.0817,-32.6744,3.22493,-47.421,-15.1388,3.56566,172.713,-94.6069,71.6336,21.9708,-0.447634,-6.79011,0.785123,0.380893,0.318566,0.559913,35.2682,37.7557,-37.7452,-32.2703,-37.385,1.98384,161.448,-6.35811,1.01539,-2.407,0.179248,-6.47641,-1.99999,-0.16121,0,105,8.32667e-17,0,0,-1.249e-16,-1.54566e-11,2.60774e-11,1.03832e-11,0,0,2.77556e-17,0,-0.679355,-3.89165,0.367843,0.184932,3.14159,2.20934,4.43566,3.25653,-1.50274,-0.392699,4.22013,-3.0207,3.17288,-0.572875,0.523599,0,0,0,1.31119,0.015301,-0.679355,0.367842,2.98584,2.20934,3.25654,-0.408659,4.22013,3.17293,0.554891,0.0011218,-3.02887,0.713253,0.000204766,16.671,4.39415,-0.0895269,-1.35802,4.26549,0.0476869,0.0118928,1.00769,-741.414,752.581,72.6943,3947.08,-845.582,335.084,-482.07,531.146,14.4892
0.68,-6.47953,-2.16563,1.32693,1.29855,0.0179672,1.87802,-0.67901,0.539933,0.281217,0.850569,2.98736,-826372,2.19622,-3.92968,3.25972,-0.912457,-0.435882,33.2012,4.22376,273.049,3.1116,0.98699,0.725708,-5.42316,-2.05176,-7.8061,-0.569432,-7.72092,-3.85691,-4.87979,-2.13689,-7.3043,-0.794588,-7.25451,-3.56542,0.975387,-0.234078,275.435,3.91742,-0.165642,-0.205844,0.0170059,13.0002,-0.679971,-21.7333,0.367227,0.345239,2.98522,-33.0491,2.19526,3.70811,3.24246,-2.95106,-0.422732,1.07934,4.2228,-16.1403,3.1756,264.738,0.557606,-1.49132,16.2339,-2.87434,-19.0775,17.9071,-1403.21,-163.764,314.398,-147.882,431.45,161.043,-313.454,95.6931,20.5766,-133.188,-3.2597,6.32241,-3.76236,321.705,-336.702,213.115,0,-22.3407,-1163.56,74.4583,-68.2734,-22.5537,-72.0976,-23.2828,11.0275,5.9201,1.66209,-254.442,219.238,33.8721,-35.2804,0.0494195,-49.5298,-15.9099,2.58162,-75095.5,12502,-9787.73,-3012.35,157.095,-111338,0.809,0.349817,0.257603,1.11918,35.4086,29.8265,-57.7433,-34.3131,-43.4928,1800.59,13811.3,-29.3094,1.02299,-1.13144,0.130106,-6.47977,-1.99999,-0.165642,0,90,-8.32667e-17,-1.11022e-16,-3.05311e-16,4.02456e-16,2.2385e-11,-6.1819e-11,-4.40324e-11,3.60822e-16,2.22045e-16,-7.10543e-15,0,-0.679971,-4.22503,0.367229,0.0846095,3.14159,2.19526,0.741604,3.24246,-0.590213,-0.392699,4.2228,-3.22782,3.1756,52.9476,0.523599,0,0,0,1.31897,0.0170059,-0.679971,0.367227,2.98522,2.19526,3.24246,-0.422732,4.2228,3.1756,0.557606,0.000961326,-3.18453,0.516456,-0.0946198,10927.6,-602.471,31.419,-22267.7,-2633.4,0.0476469,0.0118794,1.00789,-724.239,795.696,70.664,1275.3,-61.8288,76.5511,53981.7,-1912.08,8920.33
0.7,-6.48296,-2.16991,1.33336,1.3025,0.0199024,1.90748,-0.680692,0.525817,0.280398,0.726394,2.98623,-826372,2.18117,3.50393,3.26507,4.08653,-0.426855,2040.35,4.22605,4705.32,2.75632,21.7435,-6.04942,-5.42651,-2.05203,-7.80873,-0.567783,-7.72097,-3.86374,-4.88328,-2.13807,-7.31038,-0.800464,-7.25523,-3.5712,0.961582,7.19585,4714.12,4.03772,-0.169916,-0.211609,0.0191015,11.0829,-0.681493,-21.7573,0.365705,0.107674,2.9837,-4.32608,2.18037,-13.7133,3.22756,0.644848,-0.437622,-152.661,4.22524,55.2897,3.17805,-9937.23,0.560048,-1.57974,17.1804,-3.12234,-20.0023,18.758,-1153.31,-152.376,292.833,-133.959,403.86,162.54,-317.96,91.8957,19.3297,-84.7372,-1.35449,2.63508,-2.87571,166.285,-225.211,246.69,0,-43.8361,-131.447,-0.747842,-81.9647,2.41962,-16.1252,-22.7231,31.7072,-0.881828,2065.55,-864.272,249.405,687.025,27271.1,278.567,-60.8558,-321.336,135.933,-6.06799e+07,-47238.9,8562.44,43555.5,-5825.18,-2.96135e+06,0.832331,0.32122,0.197536,1.47286,36.8688,23.3772,-7.6669,336.615,232.484,100357,235425,1008.8,0.954481,0.121743,6.86055,-6.48314,-1.99999,-0.169916,0,75,2.77556e-17,1.11022e-16,-3.60822e-16,4.85723e-16,-2.13488e-12,-8.66052e-12,-8.22904e-13,1.35447e-14,2.4869e-14,3.41061e-13,0,-0.681493,-4.15995,0.365708,0.0330255,3.14159,2.18037,-2.7426,3.22757,0.12897,-0.392699,4.22524,11.0963,3.17804,-1987.45,0.523599,0,0,0,1.32613,0.0191015,-0.681493,0.365705,2.9837,2.18037,3.22756,-0.437622,4.22524,3.17805,0.560048,0.00080092,-64.4354,27.2095,11.3544,1.38372e+07,8711.1,-1165.04,-592270,-2.42989e+06,0.0476069,0.011866,1.00809,-679.266,785.977,65.6642,-285.016,612.799,8.31851,6.91944e+07,-1.25547e+07,1.23084e+07
0.72,-6.48669,-2.17422,1.33936,1.30563,0.0220652,1.94146,-0.681781,0.57186,0.284551,0.680861,2.98553,-826372,2.16713,1.00269,3.3454,-1.29043,-0.388261,2044.99,4.23155,-26.0723,2.13852,-0.903396,1.30412,-5.43021,-2.05229,-7.81211,-0.56691,-7.72005,-3.87229,-4.88708,-2.13892,-7.31707,-0.80657,-7.25592,-3.57718,1.01247,4.73635,-25.2379,4.15492,-0.174227,-0.224741,0.0214353,8.28608,-0.682411,-20.4371,0.364786,0.0412217,2.98278,4.96209,2.1665,-19.4734,3.21369,20.9346,-0.451496,256.567,4.23092,-135.38,3.18373,733.243,0.565735,-1.66819,18.1298,-3.51466,-20.8902,19.5156,-824.048,-136.42,261.187,-116.695,298.619,155.343,-304.651,81.424,17.0242,-57.718,-0.837309,1.62808,-2.2205,-350.617,-188.311,257.518,0,-67.2644,-2.50489,-30.873,-82.4682,10.3876,-1067.27,-88.3869,235.603,-146.557,29716.3,753.968,198.835,2256.08,75100.3,-480.797,-34.2148,-1044.43,-219.018,-77480.6,2549.46,232.712,6553.55,360.032,9230.03,0.855102,0.30015,0.156426,1.69923,39.8176,21.0651,-22.9002,210.851,7.22136,232.196,-1144.39,-119.906,0.839444,0.523993,-11.0673,-6.48673,-2,-0.174227,0,59,1.11022e-16,1.11022e-16,1.52656e-16,-2.08167e-16,4.9975e-11,1.77716e-11,-5.21432e-11,-2.54463e-13,4.22773e-13,-4.33431e-13,0,-0.682411,-3.8853,0.364789,0.0170877,3.14159,2.1665,-3.89468,3.21369,4.18693,-0.392699,4.23092,-27.0746,3.18373,146.649,0.523599,0,0,0,1.33273,0.0214353,-0.682411,0.364786,2.98278,2.1665,3.21369,-0.451496,4.23092,3.18373,0.565735,0.000629903,-208.875,-43.8026,0.0150233,107520,1310.71,72.0064,1846.01,-2938.9,0.0475643,0.0118517,1.00829,-621.674,746.801,61.6998,217.519,1435.86,-113.011,515723,5180.04,2949.12
0.74,-6.49072,-2.17872,1.3451,1.30829,0.0243679,1.9784,-0.682932,0.663392,0.289793,0.692127,2.98448,-838872,2.15376,61637.8,1.33843,59.4657,19.5343,2045.31,4.23558,-2.9243,3.15113,1.1894,0.520276,-5.43423,-2.05247,-7.81603,-0.566721,-7.71965,-3.88041,-4.89119,-2.13973,-7.32424,-0.81298,-7.25672,-3.58344,1.1103,61619.6,-0.293441,4.27105,-0.178719,-0.243438,0.0239303,5.28169,-0.683369,-18.6839,0.363828,0.0203357,2.98182,124.822,2.15332,-86.0092,3.20052,30250,-0.464676,-16.9055,4.23514,-9.33938,3.18794,-12.5688,0.569941,-1.75794,19.0968,-4.03424,-21.7608,20.2096,-508.846,-119.553,226.977,-100.381,176.281,145.312,-285.209,70.0497,14.405,-40.3035,-0.714616,1.38434,-1.69574,-25147.5,396.594,306.015,0,-1021.29,-8577.4,-362.28,-103.807,114.452,4.48746e+08,123632,41143.9,-3.09988e+07,-563.388,-361.443,249.915,34.0107,340.601,28.2531,-55.1741,-15.6263,18.2474,-173.893,-138.845,75.6955,20.2556,-1.19472,-25.5868,0.8777,0.287035,0.133135,1.84688,44.399,21.6343,-625011,3.08205e+06,3051.77,16.1743,13.2041,2.38481,0.710921,5.78376,0.922739,-6.49078,-2,-0.178719,0,41,0,5.55112e-17,-5.55112e-17,5.55112e-17,4.86715e-11,4.50413e-11,-6.95763e-11,1.94567e-13,1.3789e-13,1.31728e-13,0,-0.683369,-3.55195,0.363826,0.0123367,3.14159,2.15332,-17.2681,3.20052,6049.99,-0.392699,4.23514,-1.86786,3.18793,-2.51375,0.523599,0,0,0,1.33892,0.0239303,-0.683369,0.363828,2.98182,2.15332,3.20052,-0.464676,4.23514,3.18794,0.569941,0.000437608,-3.12545,3.64958,0.000139956,15.2227,4.05111,-0.238945,-5.11735,-12.9109,0.0475164,0.0118357,1.00849,-556.906,699.377,58.8833,6.37587e+08,9.10055e+07,-9.02742e+07,561.912,-262.63,250.825
0.76,-6.49491,-2.18384,1.35089,1.31043,0.0271581,2.01547,-0.683557,0.801604,0.294851,0.753037,2.98368,-885583,2.14201,134480,2.9438,54.0923,17.9477,2045.28,4.23612,-2.97483,3.13087,1.35414,0.512341,-5.43848,-2.05279,-7.8211,-0.568418,-7.71976,-3.88792,-4.8955,-2.14039,-7.33224,-0.820434,-7.25699,-3.59069,1.25437,134465,-0.356302,4.3885,-0.18384,-0.256729,0.0269234,2.40427,-0.683792,-16.9676,0.363406,0.00856664,2.9814,42.9152,2.14177,-40.8883,3.18897,27713.6,-0.476217,-6.62883,4.23588,-14.5524,3.18868,-18.2885,0.570689,-1.8509,20.1011,-4.46467,-22.6,20.9108,-240.717,-103.155,193.932,-86.8055,58.6412,134.442,-265.005,60.0062,11.8837,-27.7589,-0.681808,1.31736,-1.27089,-4537.87,0.275998,272.827,0,-228.79,-786.774,-150.526,-80.2026,43.1117,3.92002e+08,81074.6,79542.9,-6.9482e+07,-284.35,-329.743,256.793,34.2597,37.8654,7.52547,-56.4585,-15.7247,9.291,-22.6642,-334.711,220.748,58.3813,-7.6677,-127.36,0.900589,0.289383,0.106824,1.85318,50.9487,24.5177,-2.33553e+06,6.72418e+06,2783.13,-1.58525,10.7045,-4.16132,0.58764,2.18074,0.469978,-6.49505,-2,-0.18384,0,22,-2.77556e-17,-5.55112e-17,5.55112e-17,-6.245e-17,-6.89083e-11,8.47638e-11,-1.06184e-10,2.43139e-13,8.81517e-14,1.64091e-13,0,-0.683792,-3.23611,0.363406,0.00981415,3.14159,2.14177,-8.13143,3.18897,5542.72,-0.392699,4.23588,-2.91048,3.18868,-3.65769,0.523599,0,0,0,1.34486,0.0269234,-0.683792,0.363406,2.9814,2.14177,3.18897,-0.476217,4.23588,3.18868,0.570689,0.000234746,-3.145,1.85822,0.000112253,2.67808,11.6763,-1.53354,-25.472,-15.5623,0.0474658,0.0118187,1.00873,-481.116,649.965,56.7329,5.3368e+08,7.95427e+07,-7.88757e+07,-178.693,-230.974,355.358
0.78,-6.49916,-2.1892,1.35668,1.31221,0.0302481,2.03894,-0.682466,1.0706,0.300232,1.13179,2.98273,-1.01341e+06,2.13288,-72949.7,3.1962,-35.7445,-11.8323,2045.32,4.23393,-4.19783,3.12169,1.5225,0.36594,-5.44297,-2.0538,-7.82724,-0.571899,-7.72033,-3.89458,-4.89989,-2.14081,-7.3407,-0.828384,-7.25689,-3.5984,1.52969,-72934.7,-1.44208,4.51301,-0.189196,-0.276651,0.0302054,-0.305619,-0.682508,-14.9884,0.364689,0.0162687,2.98268,-40.5109,2.13284,3.40698,3.18004,-17054.3,-0.485173,-8.37741,4.23389,-14.266,3.18669,-46.5945,0.568658,-1.95223,21.1952,-5.06208,-23.4785,21.5927,-17.7533,-88.6814,163.745,-75.8729,-52.8927,120.957,-239.155,49.1589,9.40297,-23.0051,-0.838857,1.61729,-1.26088,413.508,-443.619,264.854,0,-31.4797,-1716.52,78.8572,-71.2668,-29.3091,1.52929e+08,-148738,66237.1,3.88705e+07,-357.104,-348.715,265.511,34.8327,75.7183,10.5081,-59.3295,-16.0537,10.6865,-1064.99,-792.371,505.334,131.662,-23.9899,-778.531,0.924885,0.289852,0.0888011,1.17365,61.988,41.3514,-6.39139e+06,-3.64733e+06,-1708.7,2.16708,-50.5549,0.474283,0.468967,-1.48184,0.540149,-6.4991,-2,-0.189196,0,4,5.55112e-17,5.55112e-17,1.38778e-17,-1.249e-16,-1.87745e-11,7.33401e-11,-7.59428e-11,2.33424e-13,8.88178e-14,1.42553e-13,0,-0.682508,-2.91299,0.364688,0.0089863,3.14159,2.13284,0.90724,3.18002,-3410.86,-0.392699,4.23389,-2.85234,3.18665,-9.3189,0.523599,0,0,0,1.35084,0.0302054,-0.682508,0.364689,2.98268,2.13284,3.18004,-0.485173,4.23389,3.18669,0.568658,4.26693e-05,-3.21467,2.13822,0.0206797,147.442,26.3324,-4.79799,-155.706,-79.5587,0.047418,0.0118027,1.00897,-404.062,591.89,55.2917,2.01606e+08,2.98667e+07,-3.02758e+07,650.757,-1703.93,1128.89
0.8,-6.50307,-2.19466,1.36006,1.31157,0.0332676,1.9956,-0.677039,1.55266,0.302197,2.02102,2.9774,-1.11487e+06,2.12509,-87716,3.24436,-52.8743,-17.5115,2045.51,4.22727,-2.02797,3.11189,1.19,0.539537,-5.44749,-2.05738,-7.83324,-0.576148,-7.72192,-3.89926,-4.90395,-2.14145,-7.34871,-0.836399,-7.25654,-3.60615,2.01905,-87695.3,0.544381,4.63915,-0.189196,-0.307577,0.0332249,-2.17282,-0.677082,-12.9429,0.370116,0.111881,2.98811,-69.3499,2.12505,17.7346,3.17224,-25570.6,-0.492946,-7.80854,4.22722,-15.0501,3.18002,-6.52447,0.562023,-2.06047,22.3394,-5.93612,-24.4019,22.2222,120.677,-80.6773,145.46,-69.8958,-120.47,104.622,-206.954,36.7382,7.71602,-30.5911,-1.88617,3.64539,-2.1216,-1290.79,-618.652,274.797,0,-89.2982,-4372.18,160.288,-72.34,-54.2544,3.49208e+08,-190203,56440,4.73839e+07,-359.196,-357.946,273.491,36.0054,70.9673,10.1717,-63.134,-16.8024,9.91942,-12.5765,-120.025,77.6154,20.3907,-0.448504,-12.55,0.949521,0.168827,-0.0317133,-2.16709,79.1116,79.975,-5.07308e+06,-4.38564e+06,-2565.2,9.29714,57.6049,3.69745,0.390363,-2.7447,0.501683,-6.4991,-2,-0.189196,0,4,5.55112e-17,5.55112e-17,3.33067e-16,-2.63678e-16,-2.9983e-11,-5.3713e-11,7.45786e-11,2.61624e-13,1.14686e-13,2.16285e-13,0,-0.677082,-2.58634,0.370113,0.0184978,3.14159,2.12505,3.50656,3.17225,-5114.12,-0.392699,4.22722,-3.01008,3.18002,-1.30489,0.523599,0,0,0,1.35664,0.0332249,-0.677082,0.370116,2.98811,2.12505,3.17224,-0.492946,4.22722,3.18002,0.562023,4.26693e-05,-3.36069,1.98394,7.22095e-05,13.6551,4.07814,-0.0897008,-2.50999,-5.04805,0.047418,0.0118027,1.00897,-318.586,515.572,53.8775,4.53631e+08,6.87849e+07,-6.93985e+07,-80.4548,297.857,117.336
0.82,-6.50692,-2.20081,1.36209,1.30953,0.0361317,1.9036,-0.670738,1.27367,0.316574,1.80698,2.98408,-1.29344e+06,2.11728,-103778,3.16472,-40.4787,-13.44,2045.66,4.22307,0.72894,3.343,2.75369,0.580884,-5.45202,-2.06238,-7.83894,-0.580954,-7.72294,-3.90563,-4.90796,-2.14302,-7.35645,-0.844977,-7.25634,-3.61445,1.74776,-103762,3.49106,4.71577,-0.189196,-0.338016,0.036089,0.705389,-0.67078,-11.7663,0.376417,0.638172,2.99441,-36.8747,2.11723,-0.0102959,3.16443,-19432.4,-0.500752,-1.48295,4.22303,-18.3729,3.17583,-1.60138,0.557861,-2.12767,23.0498,-6.71708,-24.8733,22.4193,-116.251,-102.068,186.491,-83.3426,-84.8865,87.8617,-174.736,24.7536,10.9064,-81.3787,-6.43678,12.5794,-5.17485,620.363,-443.162,277.159,0,-29.2483,-1495.97,60.2686,-70.7455,-26.0721,2.06395e+08,-186529,90517.3,5.7187e+07,-141.32,-335.752,276.311,39.9615,-8.97287,-2.65584,-65.2425,-18.794,4.19918,84.6916,-59.6528,44.3097,12.8221,0.511588,-1.83808,0.964501,0.101293,-0.101968,-4.60001,52.1719,58.6649,-8.92854e+06,-5.18875e+06,-1945.41,7.38896,195.241,101.38,0.543188,-1.33336,0.214681,-6.4991,-2,-0.189196,0,4,-1.38778e-16,-1.38778e-16,-3.33067e-16,2.77556e-16,-3.1489e-11,-2.88687e-11,-8.6402e-12,2.68952e-14,-8.32667e-15,2.71727e-14,0,-0.67078,-2.23118,0.376418,0.0646466,3.14159,2.11723,-0.117707,3.16444,-3886.48,-0.392699,4.22303,-3.67426,3.17586,-0.320275,0.523599,0,0,0,1.36002,0.036089,-0.67078,0.376417,2.99441,2.11723,3.16443,-0.500752,4.22303,3.17583,0.557861,4.26693e-05,-3.75821,0.839768,-3.4014e-05,39.8882,2.56441,0.102318,-0.367617,1.27555,0.047418,0.0118027,1.00897,-319.741,464.218,55.0974,2.61612e+08,4.04738e+07,-4.09399e+07,-385.646,672.702,8.28024
0.84,-6.51071,-2.20691,1.36332,1.30651,0.0389901,1.91083,-0.664718,0.855991,0.364886,1.10868,3.00982,-1.29345e+06,2.10875,-6.84861,3.03697,-1.99553,-0.388151,2045.74,4.22176,-20.9072,3.24253,-16.5324,0.560704,-5.45646,-2.06718,-7.84433,-0.585382,-7.72305,-3.91329,-4.91193,-2.14454,-7.36411,-0.85351,-7.25609,-3.62268,1.35265,-3.42349,-18.2253,4.76292,-0.189196,-0.366987,0.0389474,9.68442,-0.664761,-4.15772,0.382436,3.25934,3.00042,-58.9963,2.10871,10.7755,3.1559,-184.085,-0.50928,4.36594,4.22172,-21.388,3.17452,0.219852,0.556587,-2.16956,23.4926,-7.39799,-25.067,22.3633,-1102.35,-162.145,305.603,-130.778,-428.873,16.5299,-35.4607,-24.5557,29.6943,-204.685,-26.0167,51.4451,-9.18363,-295.463,-575.752,282.626,0,-59.2559,-3336.54,122.253,-71.361,-45.2354,8701.85,-1487.62,517.707,2780.41,97.5081,-311.678,276.304,45.7746,-4.9877,-15.4923,-66.0646,-21.5797,-1.04845,155.058,-35.4073,30.5222,10.1164,-0.198786,0.301788,0.973722,0.0618218,-0.151172,0.361903,9.24092,7.35455,-412.15,-184.633,-24.4406,4.04402,-886.63,-846.432,1.19684,-2.328,-0.053934,-6.4991,-2,-0.189196,0,4,8.32667e-17,1.11022e-16,0,-1.11022e-16,3.2914e-11,-8.6305e-11,1.36735e-10,-1.70107e-13,7.54952e-15,-1.39808e-13,0,-0.664761,-0.513616,0.38243,0.187548,3.14159,2.10871,2.15398,3.15591,-36.8171,-0.392699,4.22172,-4.27673,3.17458,0.0439704,0.523599,0,0,0,1.36204,0.0389474,-0.664761,0.382436,3.00042,2.10871,3.1559,-0.50928,4.22172,3.17452,0.556587,4.26693e-05,-4.31467,-0.209657,1.20393e-05,66.2829,2.02329,-0.0397571,0.0603576,4.84171,0.047418,0.0118027,1.00897,-247.153,268.727,43.347,28584.9,-5575.31,1412.53,-657.033,880.604,-38.2825
