t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,,al1211,al1212u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,b4,b5,b6,b7,b8,b9,b10,b11,b12
0,-6.50076,-6.50419,0,0,-0.00148988,0.523599,-0.522981,-0.523598,0.524217,-0.000929012,3.14222,-2.22529,2.2257,-3.2729,3.2729,0.401282,-0.392309,-4.18879,4.1883,-3.1411,3.1411,-0.523908,0.523016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0,0,0,0,-0.392699,0,0,0,0,0.523599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02,-6.50076,-6.50419,0.0106809,0.0222099,-0.00148988,0.555582,-0.522981,-0.486568,0.524154,0.0222678,3.14225,-2.22454,2.2257,-3.26915,3.27291,0.39083,-0.392324,-4.18683,4.1883,-3.13416,3.14114,-0.532298,0.52305,-5.45076,-6.50692,-7.80691,-4.90708,-7.77932,-8.16333,-4.90076,-6.50657,-7.2987,-5.11736,-7.30282,-7.88864,0.0369327,0.396084,-0.516069,0,-0.00419118,-0.0531448,-0.00148988,-0.0192927,-0.522981,-0.0672747,0.524217,-0.0502522,3.14222,-0.0649245,2.2257,-0.0486712,3.2729,-0.0621115,-0.392309,-0.0818632,4.1883,-0.041729,3.1411,-0.0501322,0.523016,-0.0512931,1.00021,-0.0151748,-1.25027,1.25027,0.304687,8.89074,-17.7815,8.90921,-0.385796,-4.44537,8.89076,-8.90921,4.47307,-0.0318105,0.000589628,-0.00118232,-1.11365,-0.209264,-25.2546,12.6065,0,12.663,0.110619,7.75922,-3.87185,3.88203,0.0038228,0.0404396,-0.010781,-1.21142,-0.51137,-30.8252,15.4259,15.4126,0.267166,7.71618,-3.85977,-7.71287,3.86638,-0.00188923,0.00595656,-0.00199103,-0.00396951,1.28902,-1.28969,0.200043,0.534044,1.1105,1.59914,1.85151,1.15984,0.0378444,0.187464,-0.522609,0.0981335,0.347135,-0.419517,0,0,0,-6.5,-6.5,-0.00419118,0,0,-0,0,0,0,0,0,0,-0,0,-0,0,-0.522981,-0.0126553,0.524222,-0.01005,3.14159,2.2257,-0.00973409,3.27288,-0.0124223,-0.392699,4.1883,-0.00834528,3.14101,-0.0100264,0.523599,0,0,0,0,-0.00148988,-0.522981,0.524217,3.14222,2.2257,3.2729,-0.392309,4.1883,3.1411,0.523016,0,-1.54305,0.773437,8.0153e-05,-0.0224069,-0.000793902,0.257805,-0.257938,0.000118437,0.0512821,0.0128458,1.00021,18.7465,-6.73894,0.771394,0.0459258,-0.425104,0.858424,0.927347,-0.402856,0.988123
0.04,-6.50239,-6.50521,0.0192246,0.0424477,-0.00264063,0.585316,-0.523155,-0.462383,0.523409,0.0383655,3.14206,-2.22716,2.22651,-3.27207,3.27367,0.386948,-0.391477,-4.18784,4.1877,-3.13351,3.14051,-0.534331,0.522522,-5.45239,-6.50966,-7.80712,-4.90761,-7.78267,-8.16319,-4.90239,-6.50944,-7.29873,-5.11747,-7.30604,-7.88874,0.0605587,0.393079,-0.515522,0.0106836,-0.00419118,-0.0401659,-0.00264063,-0.0152598,-0.523155,-0.211966,0.524043,-0.0504552,3.14202,-0.0499226,2.22651,-0.0592292,3.2737,-0.0532796,-0.391484,-0.0644629,4.1877,-0.0514151,3.14051,-0.0497581,0.522481,-0.0513042,1.00033,0.00104443,-1.25048,1.25085,0.112245,9.05841,-18.1227,9.08914,-0.955116,-4.61223,9.22823,-9.08938,4.55929,-0.18954,0.000480427,-0.000965525,-1.09342,0.14592,-25.2235,12.5652,0,12.4671,-0.0972399,7.76384,-3.86092,3.82592,-0.0199287,0.00755058,-0.00199437,-1.18609,-0.0491683,-30.7921,15.4477,15.6059,0.0473294,7.70665,-3.86917,-7.81762,3.92043,-0.0149717,0.00777415,-0.00260945,-0.00525359,1.30685,-1.30773,0.200054,0.427185,1.01189,1.4867,3.06193,1.95619,-0.131016,0.0816764,-0.311078,-0.0506811,0.349986,-0.534193,0.205154,0.197057,0.2037,-6.5,-6.5,-0.00419118,0,0,-8.67362e-19,-9.54098e-18,-6.15285e-18,2.89618e-17,3.72966e-17,3.73508e-17,4.6187e-17,3.96276e-17,3.9642e-17,3.68358e-17,0,-0.523155,-0.0343601,0.524022,-0.0100875,3.14159,2.22651,-0.0118458,3.27371,-0.0106559,-0.392699,4.1877,-0.0102831,3.14047,-0.00995162,0.523599,0,0,0,0.0106809,-0.00264063,-0.523155,0.524043,3.14202,2.22651,3.2737,-0.391484,4.1877,3.14051,0.522481,0,-1.5637,0.784146,2.96394e-05,-0.12272,-0.00105072,0.26137,-0.261545,-0.000462764,0.0512821,0.0128458,1.00021,13.6037,-0.789166,1.21075,-2.95053,0.850607,0.466546,-2.55929,0.612078,1.15622
0.06,-6.50243,-6.50526,0.0260577,0.0586286,-0.00267322,0.609514,-0.523158,-0.446013,0.522924,0.0537075,3.14206,-2.22984,2.22656,-3.27426,3.27376,0.384978,-0.391423,-4.19004,4.18769,-3.13542,3.14047,-0.536137,0.522505,-5.45244,-6.50976,-7.80713,-4.90766,-7.78277,-8.1632,-4.90244,-6.50954,-7.29873,-5.11749,-7.30613,-7.88876,0.0764464,0.390921,-0.517458,0.0192311,-0.00419118,-0.0255631,-0.00267322,-0.0339839,-0.523158,-0.33511,0.524039,-0.0504753,3.14201,-0.0427998,2.22656,-0.051651,3.27376,-0.0533037,-0.39143,-0.0316177,4.18769,-0.0555932,3.14049,-0.0497149,0.522463,-0.05133,1.00058,0.0192886,-1.25087,1.25246,-0.327981,9.22179,-18.4681,9.2666,-1.19099,-4.77403,9.56222,-9.2669,4.61994,-0.318446,0.000477795,-0.000961176,-1.07303,0.425542,-25.2002,12.5941,0,12.1782,-0.180889,7.74871,-3.87451,3.75194,-0.0110294,0.00778014,-0.00206688,-1.16317,0.683601,-30.8282,15.4681,15.887,-0.282489,7.72282,-3.87441,-7.95868,3.96976,-0.0207971,0.00790651,-0.00265361,-0.00543136,1.32329,-1.32419,0.20008,0.341657,0.809045,1.2099,3.88069,2.72329,-0.134009,-0.0250472,-0.409595,-0.110071,0.253221,-0.624486,0.207867,0.193232,0.206248,-6.5,-6.5,-0.00419118,0,0,0,-3.46945e-18,-1.0842e-18,2.41642e-17,3.96005e-17,3.96174e-17,4.47775e-17,-4.28328e-17,-4.2826e-17,-2.72135e-17,0,-0.523158,-0.0528323,0.524018,-0.0100889,3.14159,2.22656,-0.0103302,3.27376,-0.0106607,-0.392699,4.18769,-0.0111188,3.14046,-0.00994299,0.523599,0,0,0,0.0192246,-0.00267322,-0.523158,0.524039,3.14201,2.22656,3.27376,-0.39143,4.18769,3.14049,0.522463,0,-1.59192,0.794013,3.00127e-05,-0.110511,-0.00108627,0.264658,-0.264839,-0.000721001,0.0512821,0.0128458,1.00021,7.12817,5.42574,1.24428,-2.5419,0.461829,0.448084,-3.63002,0.718621,1.16262
0.08,-6.50261,-6.50558,0.0315225,0.0719149,-0.00286038,0.631766,-0.523308,-0.415243,0.523208,0.0738514,3.14204,-2.23312,2.22722,-3.2782,3.27444,0.383241,-0.390759,-4.19251,4.18807,-3.13771,3.14087,-0.538693,0.522895,-5.45262,-6.51031,-7.80718,-4.90816,-7.7831,-8.16355,-4.90262,-6.51016,-7.29864,-5.11766,-7.30657,-7.88893,0.107523,0.387001,-0.519731,0.0260692,-0.00419118,-0.0140649,-0.00286038,-0.0434596,-0.523308,-0.223847,0.523889,-0.0108951,3.14187,-0.0377353,2.22722,-0.0458108,3.27442,-0.0509938,-0.390768,-0.0239341,4.18807,-0.0501472,3.14087,-0.0449042,0.522839,-0.0513614,1.00089,0.0336635,-1.25132,1.25448,-0.638323,9.36051,-18.7699,9.43206,-0.493959,-4.53383,9.09228,-8.9323,4.4397,-0.251776,0.0295702,-0.0595264,-1.09207,0.641304,-25.1612,12.6107,0,11.942,-0.244052,7.73742,-3.8868,3.69355,-0.00689908,-0.00112379,0.000299456,-1.14277,0.977442,-30.9127,15.5084,16.1798,-0.366588,7.75116,-3.88204,-8.10004,4.02432,-0.0208714,0.0318595,-0.010695,-0.0222066,1.34453,-1.34824,0.200111,0.273239,0.664317,1.11261,3.0628,3.18464,-0.164218,-0.189012,-0.36373,-0.123498,0.157979,-0.555512,0.204964,0.190203,0.209077,-6.5,-6.5,-0.00419118,0,0,1.73472e-18,1.38778e-17,1.04083e-17,1.64799e-17,-1.25767e-17,-1.25767e-17,-1.20075e-17,9.06393e-17,9.05783e-17,8.86877e-17,0,-0.523308,-0.0375098,0.523879,-0.00201104,3.14159,2.22722,-0.00916217,3.27442,-0.0101988,-0.392699,4.18807,-0.0100296,3.14083,-0.00898085,0.523599,0,0,0,0.0260577,-0.00286038,-0.523308,0.523889,3.14187,2.22722,3.27442,-0.390768,4.18807,3.14087,0.522839,0,-1.6202,0.804928,3.2448e-05,-0.10687,-0.00444132,0.268906,-0.269649,-0.000514783,0.0512821,0.0128458,1.00021,8.03515,3.73149,-0.0434093,-2.47043,0.309832,0.199513,-3.63434,0.67198,0.964115
0.1,-6.50245,-6.50594,0.0358929,0.0828574,-0.00303025,0.649791,-0.523281,-0.389975,0.523751,0.0939361,3.14216,-2.23604,2.22763,-3.28093,3.2749,0.380918,-0.390347,-4.19507,4.18864,-3.1402,3.14147,-0.540757,0.523498,-5.45246,-6.51094,-7.80687,-4.90859,-7.78301,-8.16406,-4.90246,-6.51078,-7.29825,-5.11788,-7.30665,-7.88915,0.133213,0.384308,-0.522219,0.0315397,-0.00419118,-0.00443589,-0.00303025,-0.0278847,-0.523281,-0.0930055,0.523916,0.0276666,3.1419,-0.0437552,2.22763,-0.033627,3.27483,-0.0479703,-0.390363,-0.0201445,4.18864,-0.0432461,3.14144,-0.0395718,0.523429,-0.0513934,1.00121,0.0457155,-1.25178,1.25663,-0.682609,9.4923,-19.0605,9.61443,0.00906211,-4.24147,8.51705,-8.55346,4.28009,-0.154952,0.0693093,-0.139653,-1.11221,0.703717,-25.1223,12.6381,0,11.7166,-0.196922,7.72048,-3.90247,3.63538,0.00351852,-0.0130817,0.00350476,-1.12204,1.18055,-31.0101,15.5555,16.4493,-0.406167,7.78072,-3.89006,-8.2268,4.07227,-0.0199504,0.0580584,-0.0194984,-0.0409646,1.36405,-1.37094,0.200142,0.218522,0.547124,0.901255,1.64093,3.1915,-0.14567,-0.305474,-0.324823,-0.127661,0.0622974,-0.437203,0.202785,0.187196,0.211568,-6.5,-6.5,-0.00419118,0,0,-1.73472e-18,-3.46945e-18,1.04083e-17,3.46945e-18,-1.23599e-17,-1.25767e-17,-5.85469e-18,-6.83047e-18,-6.83047e-18,-5.20417e-18,0,-0.523281,-0.0171974,0.523902,0.00558882,3.14159,2.22763,-0.00672544,3.27483,-0.00959407,-0.392699,4.18864,-0.00864927,3.14142,-0.00791435,0.523599,0,0,0,0.0315225,-0.00303025,-0.523281,0.523916,3.1419,2.22763,3.27483,-0.390363,4.18864,3.14144,0.523429,0,-1.64547,0.814492,1.89838e-05,-0.101868,-0.00819293,0.27281,-0.274189,-0.000394209,0.0512821,0.0128458,1.00021,9.28636,0.951863,-1.62048,-1.64773,-0.0790921,0.0200625,-3.40391,0.614347,0.689587
0.12,-6.50202,-6.5063,0.0393883,0.0918907,-0.00318027,0.664029,-0.523278,-0.37717,0.523627,0.10907,3.14213,-2.23892,2.22808,-3.28406,3.27539,0.378894,-0.389892,-4.19778,4.18935,-3.14374,3.14221,-0.542375,0.524195,-5.45203,-6.51155,-7.80633,-4.90906,-7.7826,-8.16462,-4.90203,-6.51139,-7.29761,-5.11812,-7.30642,-7.88939,0.145918,0.381219,-0.525725,0.0359161,-0.00419118,0.00366621,-0.00318027,-0.0184554,-0.523278,-0.124846,0.52392,0.0159859,3.1419,-0.0456309,2.22808,-0.0244726,3.27528,-0.0455873,-0.389912,-0.0181029,4.18935,-0.0359687,3.14215,-0.0364129,0.524121,-0.0514234,1.0015,0.0558697,-1.25221,1.25874,-0.75616,9.60257,-19.3083,9.77179,-0.136157,-4.25091,8.54787,-8.57755,4.28655,-0.178458,0.0616216,-0.124334,-1.1132,0.797538,-25.0865,12.6624,0,11.5305,-0.18703,7.70658,-3.91675,3.58916,0.0110137,-0.0227273,0.00611662,-1.10554,1.33203,-31.1131,15.6054,16.694,-0.423503,7.80968,-3.89792,-8.3389,4.1136,-0.0151405,0.0733153,-0.0246372,-0.0522582,1.3802,-1.38902,0.200172,0.174767,0.451668,0.711881,1.70873,2.84852,-0.143956,-0.43904,-0.293879,-0.135805,-0.0795467,-0.374074,0.204126,0.184807,0.213717,-6.5,-6.5,-0.00419118,0,0,-3.46945e-18,-1.04083e-17,-1.04083e-17,5.20417e-18,3.16587e-17,3.18755e-17,2.94903e-17,-5.50775e-17,-5.48606e-17,-6.63532e-17,0,-0.523278,-0.0226179,0.523909,0.00326267,3.14159,2.22808,-0.00489449,3.27528,-0.00911747,-0.392699,4.18935,-0.00719373,3.14211,-0.00728258,0.523599,0,0,0,0.0358929,-0.00318027,-0.523278,0.52392,3.1419,2.22808,3.27528,-0.389912,4.18935,3.14215,0.524121,0,-1.66799,0.822788,3.51e-05,-0.0960898,-0.0104516,0.27604,-0.277803,-0.000268561,0.0512821,0.0128458,1.00021,6.02482,2.43382,-1.17855,-1.10736,-0.389034,-0.16348,-3.07241,0.388338,0.416902
0.14,-6.50137,-6.50665,0.0421839,0.0993714,-0.00331486,0.676122,-0.523374,-0.365923,0.523367,0.120154,3.14199,-2.24173,2.22858,-3.28723,3.27592,0.377295,-0.389395,-4.20038,4.19005,-3.1472,3.14295,-0.543411,0.524887,-5.45138,-6.51207,-7.80559,-4.90956,-7.78195,-8.16519,-4.90138,-6.51196,-7.29677,-5.11837,-7.30596,-7.88963,0.157048,0.378086,-0.529141,0.0394171,-0.00419118,0.0104992,-0.00331486,-0.018382,-0.523374,-0.16601,0.523823,-0.00348381,3.14181,-0.0479106,2.22858,-0.0155954,3.27578,-0.0434771,-0.389418,-0.0216578,4.19005,-0.0264504,3.14285,-0.0344467,0.524811,-0.0514503,1.00177,0.0644446,-1.25259,1.26071,-0.896846,9.69223,-19.5137,9.89899,-0.248632,-4.29362,8.64514,-8.64311,4.30315,-0.201957,0.0447682,-0.0904518,-1.11311,0.871033,-25.05,12.6846,0,11.3678,-0.171323,7.69322,-3.93053,3.5495,0.0183401,-0.0314174,0.00849178,-1.09128,1.36986,-31.2199,15.6534,16.9283,-0.379163,7.84103,-3.90538,-8.4457,4.15299,-0.00489727,0.0826135,-0.0277694,-0.05943,1.39503,-1.40507,0.200198,0.139779,0.374034,0.604678,2.04477,2.30705,-0.140669,-0.572611,-0.249559,-0.130105,-0.217692,-0.326601,0.205322,0.182755,0.215767,-6.5,-6.5,-0.00419118,0,0,0,-1.73472e-17,-1.73472e-17,1.38778e-17,2.38524e-17,2.40693e-17,3.1225e-17,-5.42101e-17,-5.39933e-17,-4.98733e-17,0,-0.523374,-0.0296107,0.523811,-0.000637251,3.14159,2.22858,-0.00311903,3.27577,-0.00869541,-0.392699,4.19005,-0.00528983,3.14281,-0.00688933,0.523599,0,0,0,0.0393883,-0.00331486,-0.523374,0.523823,3.14181,2.22858,3.27578,-0.389418,4.19005,3.14285,0.524811,0,-1.6894,0.830684,4.33629e-05,-0.0881171,-0.011886,0.279005,-0.281014,3.62995e-05,0.0512821,0.0128458,1.00021,3.14279,3.82889,-0.217588,-0.553092,-0.689157,-0.356834,-2.39721,0.0318119,0.162943
0.16,-6.50051,-6.50699,0.0513974,0.112501,-0.00343199,0.69358,-0.523593,-0.347077,0.523052,0.133696,3.14176,-2.23672,2.22906,-3.28274,3.27643,0.383474,-0.388929,-4.19632,4.19064,-3.14387,3.14358,-0.538257,0.525457,-5.45052,-6.51248,-7.80467,-4.91004,-7.7811,-8.1657,-4.90052,-6.51248,-7.29575,-5.11861,-7.30526,-7.88988,0.17581,0.382621,-0.525746,0.042224,-0.00698873,0.0162973,-0.00343199,-0.0172879,-0.523593,-0.19061,0.523605,-0.0162687,3.14159,-0.0509256,2.22906,-0.00676525,3.27625,-0.0416874,-0.388951,-0.0277125,4.19064,-0.0162233,3.14344,-0.0325508,0.525384,-0.0514794,1.00214,0.071744,-1.2531,1.26269,-1.00867,9.77161,-19.6967,10.0144,-0.309273,-4.31211,8.69281,-8.67867,4.30948,-0.2143,0.0336247,-0.0680194,-1.1152,0.923248,-25.018,12.7072,0,11.2259,-0.147355,7.68127,-3.94428,3.51538,0.0258023,-0.0389056,0.0105599,-1.07902,1.34758,-31.3244,15.6982,17.1457,-0.305119,7.87337,-3.9128,-8.54543,4.1896,0.00688293,0.0915289,-0.0307656,-0.0663868,1.4088,-1.42003,0.20025,0.460674,0.65648,0.87287,2.66903,2.0923,0.250355,-0.324311,0.169166,0.203275,-0.0214828,0.0210672,0.206158,0.180964,0.217641,-6.5,-6.5,-0.00698873,0,0,0,-3.46945e-18,-6.93889e-18,-1.38778e-17,7.80626e-18,8.23994e-18,1.27936e-17,1.77809e-17,1.73472e-17,1.51788e-17,0,-0.523593,-0.0338876,0.5236,-0.00321494,3.14159,2.22906,-0.00135274,3.27624,-0.00833748,-0.392699,4.19064,-0.00324394,3.14338,-0.00651017,0.523599,0,0,0,0.0421839,-0.00343199,-0.523593,0.523605,3.14159,2.22906,3.27625,-0.388951,4.19064,3.14344,0.525384,0,-1.70946,0.838041,6.21307e-05,0.199551,-0.0132774,0.281759,-0.284005,0.00466891,0.0512821,0.0128458,1.00036,5.67824,3.23451,0.719657,5.68562,-2.34852,-0.526531,5.31276,-1.7534,-0.0736756
0.18,-6.49945,-6.50731,0.0595742,0.124006,-0.00352759,0.709407,-0.523918,-0.328793,0.522581,0.140921,3.14144,-2.23207,2.22948,-3.28023,3.27678,0.388306,-0.388521,-4.19263,4.19108,-3.14195,3.14395,-0.535329,0.525858,-5.44946,-6.51278,-7.80356,-4.91049,-7.78007,-8.16613,-4.89946,-6.51296,-7.29456,-5.11886,-7.30434,-7.89012,0.19394,0.385073,-0.52386,0.0514419,-0.00731332,0.0212237,-0.00354759,-0.012171,-0.523938,-0.227719,0.52326,-0.0231663,3.14125,-0.0553718,2.22946,-0.0247122,3.27665,-0.0417161,-0.388559,-0.0336547,4.19106,-0.0335072,3.14386,-0.0310411,0.525765,-0.0515728,1.00302,0.0779951,-1.25427,1.26619,-1.06945,9.89265,-19.9777,10.1905,-0.463685,-4.34165,8.76891,-8.7363,4.3211,-0.248011,0.0279892,-0.056724,-1.11732,0.947126,-25.0815,12.7032,0,11.2058,-0.203089,7.72292,-3.93614,3.4879,0.00623302,-0.0392451,0.0105484,-1.07031,1.31106,-31.2534,15.755,17.1391,-0.342388,7.81846,-3.92363,-8.53564,4.22106,-0.0195545,0.0978864,-0.0331624,-0.0711933,1.4205,-1.43268,0.200339,0.408844,0.575258,0.791377,3.12522,1.68567,0.232606,-0.177732,0.43387,0.184451,0.0963213,0.235332,0.207467,0.179505,0.219234,-6.49961,-6.5,-0.00731332,0,1,-3.46945e-18,-1.38778e-17,-1.73472e-17,6.93889e-18,2.90566e-17,2.86229e-17,3.64292e-17,5.37764e-17,5.38848e-17,6.37511e-17,0,-0.523938,-0.0404114,0.523258,-0.00460074,3.14159,2.22946,-0.0049422,3.27663,-0.00834322,-0.392699,4.19106,-0.00670161,3.14376,-0.00620822,0.523599,0,0,0,0.0513774,-0.00354759,-0.523938,0.52326,3.14125,2.22946,3.27665,-0.388559,4.19106,3.14386,0.525765,2.00006e-05,-1.70771,0.844404,9.88338e-05,0.17425,-0.0142387,0.2841,-0.286536,0.00340648,0.0512871,0.0128477,1.00038,2.82127,4.93462,1.67946,4.83662,-1.58123,-0.648745,4.32949,-0.954368,-0.213464
