t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,,al1211,al1212u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,b4,b5,b6,b7,b8,b9,b10,b11,b12
0,-6.50009,-2.00169,0,0,-3.364e-05,0.523599,-0.523603,-0.5236,0.523594,-4.12713e-05,3.14159,-2.61799,2.22618,-3.27338,3.27338,0.392486,-0.391812,-3.66519,4.19004,-3.14284,3.14284,-0.523717,0.524854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0,0,0,0,-0.392699,0,0,0,0,0.523599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04,-6.50009,-2.00169,0.0341459,0.0651252,-3.364e-05,0.622166,-0.523603,-0.415596,0.523592,0.0805421,3.14169,-1.71667,2.22618,-3.08101,3.28996,0.528478,-0.391783,-5.1225,4.19004,1.15506,3.16704,9.93701,0.527191,-5.45009,-2.00174,-7.80836,-0.405995,-7.7761,-3.6629,-4.90009,-2.00174,-7.30004,-0.616021,-7.30014,-3.3873,0.107899,0.600742,3.79491,0,-0.00168847,-0.0474495,-3.364e-05,-0.046849,-0.523603,-0.047691,0.523594,-0.0473623,3.14159,-3.4425,2.22618,2.03975,3.27338,-0.0475934,-0.391812,4.40649,4.19004,-2.26967,3.14284,-0.0474043,0.524854,-0.0474112,1.00008,-0.0118517,-1.2501,1.2501,-0.00608761,8.8896,-17.7792,8.88992,-0.0183978,-4.44481,8.88962,-8.88993,4.44529,-0.0121645,2.60593e-05,-5.21216e-05,-1.11124,-27.9075,-22.3112,14.0952,0,6.25614,10.3576,5.95107,-4.78293,0.891327,0.571772,0.00248453,-0.00108111,-0.276141,34.2504,-23.1017,15.4086,5.1213,0.110143,3.82699,-3.8381,-2.55511,-0.00810827,0.0110961,-0.00506297,0.0025343,0.00168213,-0.00270294,0.00270116,0.200016,0.853649,1.62813,2.46417,2.70009,2.01458,22.5331,4.80936,3.39978,-36.4328,107.448,261.518,0,0,-0,-6.5,-2,-0.00168847,0,0,-0,-0,-0,0,-0,0,0,0,0,0,0,-0.523603,-0.00952403,0.523594,-0.00947245,3.14159,2.22618,0.407951,3.27338,-0.00951868,-0.392699,4.19004,-0.453925,3.14285,-0.00948087,0.523599,0,0,0,0,-3.364e-05,-0.523603,0.523594,3.14159,2.22618,3.27338,-0.391812,4.19004,3.14284,0.524854,0,-0.511011,-0.00162163,1.05194e-08,0.0922836,0.000336427,-0.000540588,0.000540232,0.000404678,0.0474074,0.0117992,1.00008,29.3347,-10.6656,0.761833,223.352,-82.7443,0.363067,-278.8,91.8637,0.354693
0.08,-6.50011,-2.00196,0.0463454,0.0832082,-4.10473e-05,0.638402,-0.523604,-0.35249,0.520102,0.138411,3.1417,-1.91092,2.22635,-2.85849,3.15445,0.686169,-0.393544,-6.02082,4.19027,-2.99193,3.0775,-0.432874,0.525384,-5.45011,-2.00202,-7.80841,-0.406347,-7.77607,-3.66327,-4.90011,-2.00202,-7.30005,-0.616285,-7.30017,-3.38757,0.167505,0.689505,-0.439816,0.0341624,-0.00195821,-0.00863245,-4.10473e-05,-0.0220537,-0.523604,-0.500359,0.523594,-0.0473637,3.14159,24.2602,2.22635,-15.0075,3.27355,-0.0536139,-0.391641,16.3258,4.19027,-8.22513,3.14307,-0.0428829,0.525083,-0.0475217,1.00126,0.0366574,-1.25158,1.25543,-0.505582,9.43896,-18.9361,9.53587,-1.88242,-4.98891,10.0086,-9.53589,4.72102,-0.487233,2.67338e-05,-5.36358e-05,-1.0495,1065.49,-47.7577,1.47585,0,209.281,-1473.34,21.5934,2.99178,25.098,-116.364,0.00848756,0.00147668,-7.77567,-197.189,-3.83924,15.4089,25.5812,413.715,-5.79329,-3.8187,-12.7579,-10.1235,27.6147,0.00149217,0.00297424,0.00990145,-3.37476,3.37214,0.200135,0.304986,0.452076,0.405918,4.27778,3.46137,-4.85619,10.3764,7.34324,-22.4578,3.7785,2.27169,0.212319,1.29202,-0.525716,-6.5,-2,-0.00195821,0,0,1.73472e-18,-1.04083e-17,-2.11102e-18,4.9255e-17,5.55112e-17,2.22045e-16,2.84495e-16,2.77556e-17,-0,5.85469e-18,0,-0.523604,-0.0774241,0.523593,-0.0094722,3.14159,2.22635,-3.00151,3.27355,-0.0107228,-0.392699,4.19027,-1.64499,3.14308,-0.00857657,0.523599,0,0,0,0.0341459,-4.10473e-05,-0.523604,0.523594,3.14159,2.22635,3.27355,-0.391641,4.19027,3.14307,0.525083,0,-2.55152,-2.02466,1.31315e-05,25.1261,0.00198029,-0.674953,0.674429,1.10495,0.0474074,0.0117992,1.00009,-6.69467,15.4144,0.856979,-1901.71,861.615,23.7886,-822.757,253.576,-5.31343
0.12,-6.50012,-2.00203,0.0502064,0.0882044,-4.38213e-05,0.648662,-0.523604,-0.334211,0.519853,0.155984,3.1417,-2.19148,2.2264,-3.17522,3.24149,0.45322,-0.391668,-8.89167,4.19033,-3.06191,3.11019,-0.460638,0.525239,-5.45012,-2.0021,-7.80842,-0.406439,-7.77606,-3.66337,-4.90012,-2.0021,-7.30005,-0.616354,-7.30018,-3.38764,0.185534,0.457933,-0.476951,0.0463831,-0.00202974,-0.00118018,-4.38213e-05,-0.0953033,-0.523604,-0.534419,0.523594,-0.0473648,3.14159,6.44808,2.2264,-4.07856,3.2736,-0.0498536,-0.391596,8.13104,4.19033,-4.16191,3.14313,-0.0460123,0.525143,-0.0476148,1.00225,0.0460119,-1.25281,1.25881,-1.36175,9.54425,-19.1799,9.62043,-1.22462,-5.08981,10.2284,-9.62045,4.69841,-0.515438,2.65018e-05,-5.32614e-05,-1.03401,134.292,-31.541,9.60087,0,38.9563,-151.742,11.6146,-1.99455,9.36372,-11.7173,0.00523077,-0.000305459,-2.90103,19.079,-17.4754,15.4979,4.44685,60.9282,0.998814,-3.85189,-2.2175,-2.98679,4.11742,-0.00395361,0.003136,0.00179876,-0.995679,0.994871,0.200234,0.0965253,0.124903,0.256488,4.73476,3.90067,-7.01407,2.45929,1.51953,-71.7714,2.03063,1.5776,0.211324,0.482082,-0.155121,-6.5,-2,-0.00202974,0,0,0,3.46945e-18,4.04606e-18,-4.04543e-18,-1.38778e-17,0,7.96889e-18,6.93889e-18,5.55112e-17,5.61075e-17,0,-0.523604,-0.0825331,0.523593,-0.00947238,3.14159,2.2264,-0.815714,3.2736,-0.00997071,-0.392699,4.19033,-0.832366,3.14314,-0.00920247,0.523599,0,0,0,0.0463454,-4.38213e-05,-0.523604,0.523594,3.14159,2.2264,3.2736,-0.391596,4.19033,3.14313,0.525143,0,-0.443492,-0.59735,3.87415e-06,4.70743,0.000359752,-0.199136,0.198974,0.164699,0.0474074,0.0117992,1.0001,-10.3692,18.8572,0.862633,-464.311,188.281,2.78751,-472.242,153.67,-0.581444
0.16,-6.49939,-2.00189,0.0481611,0.0909573,-0.000286991,0.653037,-0.52399,-0.32561,0.519086,0.158289,3.14136,-2.25411,2.22741,-3.3561,3.27283,0.418865,-0.392102,-11.5007,4.1904,-3.04372,3.10479,-0.458125,0.525256,-5.44939,-2.00213,-7.80757,-0.406601,-7.77568,-3.66303,-4.89939,-2.00235,-7.299,-0.616017,-7.29979,-3.3873,0.193706,0.308832,-0.464187,0.050221,-0.00188722,-4.00567e-05,-0.000318993,-0.0542975,-0.524022,-0.584273,0.523175,-0.0435489,3.14117,0.23318,2.22737,-0.26827,3.27457,-0.290442,-0.390634,9.47901,4.19037,-4.84481,3.14317,-0.0481784,0.525137,-0.0476577,1.00261,0.0474618,-1.2533,1.25987,-0.99539,9.60989,-19.3207,9.7323,-1.83208,-5.12094,10.296,-9.68925,4.74026,-0.572578,0.00245942,-0.00494717,-1.03373,4.08875,-25.6922,12.4953,0,12.7586,-3.25405,8.03815,-3.78351,3.88246,-0.18845,0.930301,-0.232308,-1.45899,0.732644,-15.32,15.5001,5.62583,98.3931,-0.081534,-3.84711,-2.80507,-4.1481,6.61599,0.00121345,-0.00123459,-0.00089622,-1.3844,1.38484,0.20027,-0.0511331,0.0688224,0.109374,4.85375,3.95483,-1.56581,-2.03734,-3.90874,-65.2249,2.48715,1.68989,0.213745,0.199921,-0.215503,-6.49933,-2,-0.00188722,0,3,3.46945e-18,0,-7.48099e-18,7.75205e-18,-1.64799e-17,-1.73472e-17,-2.77556e-17,-2.77556e-17,2.22045e-16,2.13723e-16,0,-0.524022,-0.0903672,0.523178,-0.00865219,3.14159,2.22737,-0.0536537,3.27456,-0.0580884,-0.392699,4.19037,-0.969098,3.14313,-0.00963568,0.523599,0,0,0,0.0501744,-0.000318993,-0.524022,0.523175,3.14117,2.22737,3.27457,-0.390634,4.19037,3.14317,0.525137,3.20015e-05,-0.561093,-0.8297,-3.95473e-05,7.07284,-0.000179244,-0.276879,0.276968,0.26461,0.0474154,0.0118018,1.00009,-13.2228,20.9468,0.946474,-24.3713,0.306284,4.08748,-539.613,173.688,-1.04451
0.2,-6.49795,-2.00209,0.051837,0.0989994,-0.000434142,0.666593,-0.524083,-0.310382,0.518976,0.171499,3.14127,-2.22856,2.22762,-3.43136,3.27648,0.387048,-0.39235,-12.6856,4.19046,-3.0018,3.08448,-0.439898,0.525426,-5.44795,-2.00252,-7.80597,-0.406805,-7.77442,-3.66315,-4.89795,-2.00278,-7.29735,-0.616102,-7.29855,-3.38738,0.208918,0.237461,-0.442742,0.0481069,-0.00208943,0.00579188,-0.000530155,-0.0826989,-0.524179,-0.588005,0.523019,-0.0442744,3.14101,-0.415546,2.22752,0.157385,3.27472,-0.399863,-0.390473,14.6176,4.19036,-7.38024,3.14317,-0.0488422,0.52514,-0.0476543,1.00241,0.0547803,-1.25308,1.26049,-1.3899,9.6347,-19.3838,9.75229,-1.49979,-5.14485,10.3514,-9.70717,4.7256,-0.572918,0.00201804,-0.00406342,-1.02916,-3.43744,-24.9877,12.8456,0,10.8364,2.88969,7.6112,-4.00064,3.27574,1.0231,1.53222,-0.432029,-1.44685,-127.69,-7.12602,15.4661,17.7599,313.173,-4.16698,-3.82644,-8.85425,-8.5671,20.9419,-8.19403e-05,-0.00110005,-0.00253298,-2.85922,2.86004,0.200251,0.0918982,0.201053,0.338914,5.23003,4.26373,0.638781,-3.91365,-7.46607,-29.6233,3.53656,2.14578,0.213163,0.16872,-0.445201,-6.49798,-2,-0.00208943,0,9,3.46945e-18,-3.46945e-18,-9.1073e-18,9.14796e-18,1.64799e-17,1.56125e-17,0,-9.71445e-17,-2.22045e-16,-2.51237e-16,0,-0.524179,-0.090948,0.523017,-0.00880734,3.14159,2.22752,0.0314783,3.27472,-0.0799726,-0.392699,4.19036,-1.47622,3.14313,-0.00976844,0.523599,0,0,0,0.0480651,-0.000530155,-0.524179,0.523019,3.14101,2.22752,3.27472,-0.390473,4.19036,3.14317,0.52514,9.60132e-05,-1.77106,-1.71355,-6.69891e-05,19.7469,-0.000506596,-0.571843,0.572007,0.837632,0.0474313,0.0118072,1.0001,-10.4011,20.3521,1.00973,24.0069,-22.5114,5.42685,-758.129,235.894,-3.89975
0.24,-6.4958,-2.00213,0.0535131,0.103648,-0.000461127,0.671858,-0.524074,-0.300329,0.518474,0.179567,3.14129,-2.24395,2.22771,-3.3961,3.27511,0.400077,-0.391993,-15.209,4.19043,-3.04562,3.11635,-0.435643,0.525292,-5.4458,-2.00261,-7.8038,-0.406874,-7.7723,-3.66318,-4.8958,-2.00287,-7.29516,-0.616123,-7.29644,-3.3874,0.218452,0.271002,-0.454561,0.0516854,-0.00213234,0.0112688,-0.000663853,-0.070137,-0.524277,-0.655771,0.522921,-0.044299,3.14091,-0.119558,2.22751,-0.0222348,3.27471,-0.339407,-0.390487,6.64917,4.19023,-3.40498,3.14303,-0.0477821,0.525029,-0.0477149,1.00277,0.0616923,-1.25355,1.26242,-1.3886,9.72202,-19.5822,9.8818,-1.85339,-5.22976,10.5347,-9.83575,4.77178,-0.638096,0.00203597,-0.0041051,-1.02134,-0.04149,-25.2628,12.7255,0,11.4747,0.338587,7.77991,-3.92181,3.50673,0.410212,1.20561,-0.324546,-1.41697,34.6469,-20.0951,15.5528,4.24314,27.3056,2.29626,-3.86392,-2.11553,-1.63695,1.80985,0.00212562,-0.00133595,-0.000727884,-0.546354,0.546542,0.200287,0.0419013,0.116221,0.131624,5.48062,4.46537,-0.384827,-3.02987,-5.69766,-63.0852,2.44042,2.25457,0.215191,0.180566,-0.0850432,-6.49573,-2,-0.00213234,0,19,0,-3.46945e-18,-1.14925e-17,5.92245e-17,1.79164e-17,1.77809e-17,2.77556e-17,3.1225e-16,-2.77556e-16,-2.72555e-16,0,-0.524277,-0.101164,0.522921,-0.00880587,3.14159,2.22751,-0.00444673,3.2747,-0.0678814,-0.392699,4.19023,-0.681021,3.14302,-0.00955642,0.523599,0,0,0,0.0516343,-0.000663853,-0.524277,0.522921,3.14091,2.22751,3.27471,-0.390487,4.19023,3.14303,0.525029,0.000202726,-0.423122,-0.327399,-4.25132e-06,2.5835,-0.000145577,-0.109271,0.109308,0.072381,0.0474579,0.0118161,1.0001,-14.5558,23.7291,1.05371,3.48847,-12.5321,4.62789,-397.149,129.519,-0.0551969
0.28,-6.49276,-2.00215,0.0543408,0.108685,-0.00054724,0.681716,-0.524086,-0.288136,0.518379,0.189604,3.14128,-2.2328,2.2278,-3.37701,3.27601,0.377904,-0.391469,-17.9089,4.19044,-3.03402,3.10511,-0.445938,0.525353,-5.44276,-2.00276,-7.80066,-0.406867,-7.76938,-3.66314,-4.89276,-2.00303,-7.292,-0.616072,-7.29352,-3.38735,0.230554,0.290471,-0.454262,0.0532272,-0.00215146,0.0148959,-0.000888741,-0.0913825,-0.524427,-0.668022,0.52277,-0.0442898,3.14076,-0.275502,2.22745,0.0786216,3.27465,-0.274865,-0.39054,9.47444,4.1901,-4.80875,3.1429,-0.048275,0.524908,-0.047765,1.00294,0.0662872,-1.25378,1.26359,-1.67813,9.75668,-19.6668,9.917,-1.64519,-5.26304,10.61,-9.87042,4.76651,-0.647729,0.00207397,-0.00418634,-1.01655,-1.72071,-25.0998,12.8175,0,10.9924,1.68862,7.6805,-3.97637,3.34892,0.52795,0.973334,-0.269685,-1.28141,3.31842,-15.6293,15.5448,5.43958,96.5321,0.0677005,-3.85563,-2.71202,-4.06427,6.43219,0.00132126,-0.00129613,-0.000907044,-1.3565,1.35696,0.200304,0.0206937,0.125926,0.246441,5.78466,4.71696,0.278959,-2.55035,-5.27339,-67.496,2.73063,1.99721,0.214979,0.172455,-0.211168,-6.4928,-2,-0.00215146,0,32,0,1.38778e-17,1.76725e-17,-4.14301e-17,3.90313e-17,3.81639e-17,6.245e-17,5.63785e-18,5.55112e-17,4.57398e-17,0,-0.524427,-0.103015,0.522771,-0.00880192,3.14159,2.22745,0.0157246,3.27465,-0.054973,-0.392699,4.1901,-0.961747,3.1429,-0.009655,0.523599,0,0,0,0.0531716,-0.000888741,-0.524427,0.52277,3.14076,2.22745,3.27465,-0.39054,4.1901,3.1429,0.524908,0.000341501,-0.542402,-0.812852,9.81187e-07,6.90459,-0.000181409,-0.2713,0.271391,0.257261,0.0474924,0.0118276,1.0001,-13.4058,23.9559,1.10353,13.497,-14.0457,3.61524,-539.102,172.885,-0.932759
0.32,-6.48961,-2.00224,0.0564761,0.114899,-0.000602094,0.690042,-0.524087,-0.27682,0.518016,0.198393,3.14129,-2.24608,2.22792,-3.37967,3.2754,0.38549,-0.391418,-19.4945,4.19045,-3.00861,3.09108,-0.437573,0.525418,-5.43961,-2.00294,-7.79746,-0.406975,-7.76631,-3.66318,-4.88961,-2.00321,-7.28877,-0.61612,-7.29044,-3.3874,0.2415,0.287146,-0.442947,0.0539077,-0.00224424,0.0201198,-0.00109311,-0.083436,-0.524578,-0.716808,0.522619,-0.0442924,3.14061,-0.107095,2.22743,-0.0121212,3.27462,-0.279366,-0.390569,13.0089,4.18996,-6.55783,3.14276,-0.0489109,0.524751,-0.0478095,1.00301,0.0728883,-1.25391,1.26494,-1.71637,9.82008,-19.814,10.0163,-1.87198,-5.32518,10.7461,-9.96875,4.79908,-0.693659,0.00210876,-0.00426204,-1.01078,0.250244,-25.2162,12.7667,0,11.2734,0.235416,7.75451,-3.94257,3.46738,0.319605,0.965351,-0.262042,-1.32183,-74.79,-10.0736,15.5317,12.0956,231.557,-2.70338,-3.84443,-6.03043,-7.09725,15.3943,0.000398916,-0.00130655,-0.00203868,-2.36879,2.3696,0.200312,0.0533833,0.15534,0.208142,6.06646,4.93686,-0.33222,-2.61393,-5.01359,-39.642,3.36616,2.20631,0.216462,0.178559,-0.368768,-6.48966,-2,-0.00224424,0,46,0,-1.38778e-17,-3.46945e-18,5.13641e-17,-6.50521e-18,-6.50521e-18,-6.93889e-18,-8.32667e-17,-0,-7.56231e-18,0,-0.524578,-0.110375,0.522618,-0.00879706,3.14159,2.22743,-0.00242376,3.27462,-0.0558732,-0.392699,4.18996,-1.31164,3.14275,-0.00978219,0.523599,0,0,0,0.0538498,-0.00109311,-0.524578,0.522619,3.14061,2.22743,3.27462,-0.390569,4.18996,3.14276,0.524751,0.000491013,-1.20616,-1.4195,-2.74703e-05,14.9854,-0.000407736,-0.473759,0.47392,0.615736,0.0475297,0.0118401,1.00011,-14.791,25.7842,1.1617,3.01004,-10.4688,3.71359,-694.675,217.832,-2.66487
0.36,-6.48553,-2.00223,0.0569388,0.119141,-0.000598634,0.698366,-0.524075,-0.264943,0.51783,0.207537,3.14131,-2.24235,2.22816,-3.38614,3.2763,0.371686,-0.391089,-20.5471,4.19041,-3.22537,3.12657,-0.709326,0.525298,-5.43553,-2.00293,-7.79343,-0.407094,-7.76223,-3.66316,-4.88553,-2.00319,-7.2847,-0.616114,-7.28636,-3.38739,0.253166,0.281245,-0.6241,0.0558567,-0.00223829,0.0252628,-0.00128197,-0.102258,-0.524759,-0.744294,0.522439,-0.044357,3.14044,-0.225409,2.22748,0.068556,3.27468,-0.270738,-0.390517,4.13593,4.18973,-2.12655,3.14253,-0.0474522,0.524531,-0.047878,1.00323,0.0794127,-1.25422,1.26669,-2.0231,9.876,-19.9498,10.0861,-1.72777,-5.37937,10.8684,-10.0379,4.80394,-0.716878,0.00211247,-0.00427564,-1.00417,-0.960102,-25.0768,12.8514,0,10.8485,1.24954,7.67192,-3.99193,3.33417,0.466577,0.957997,-0.266598,-1.27109,41.8194,-24.3631,15.6276,6.59853,-6.71394,4.41988,-3.88739,-3.28998,0.61457,-0.448281,0.00294232,-0.00138463,-0.00116583,0.20512,-0.205193,0.200333,0.0115671,0.106046,0.208116,6.36262,5.16489,0.0934542,-2.76952,-5.35796,-26.3144,-2.05393,-4.58751,0.21667,0.171683,0.0319306,-6.48561,-2,-0.00223829,0,64,3.46945e-18,0,2.49366e-18,-2.67527e-17,-1.77809e-17,-1.73472e-17,-2.08167e-17,-1.73472e-16,1.66533e-16,1.67235e-16,0,-0.524759,-0.114522,0.522441,-0.00880736,3.14159,2.22748,0.0137119,3.27467,-0.0541477,-0.392699,4.18973,-0.425322,3.14252,-0.00949044,0.523599,0,0,0,0.0557928,-0.00128197,-0.524759,0.522439,3.14044,2.22748,3.27468,-0.390517,4.18973,3.14253,0.524531,0.000683337,-0.658016,0.122916,1.22191e-06,0.258199,-0.000233167,0.0410241,-0.0410387,-0.0179538,0.0475776,0.0118562,1.00011,-15.5399,27.1498,1.22394,10.8731,-13.4165,3.55738,-258.95,84.7608,0.550701
