t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
0,-6.50001,-2.00072,0,0,-3.16515e-05,0.523599,-0.523598,-0.523601,0.5236,-2.24709e-05,3.14159,-2.61799,2.2252,-3.2724,3.2724,0.392705,-0.392797,-3.66519,4.18973,-3.14253,3.14253,-0.523626,0.524531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0,0,0,0,-0.392699,0,0,0,0,0.523599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,-6.50001,-2.00072,0.00510256,0.0205107,-3.16515e-05,0.562025,-0.523598,-0.475769,0.523598,0.0204646,3.14167,-2.16385,2.2252,-3.14961,3.28487,0.411262,-0.392731,-4.41615,4.18973,8.4143,3.12761,18.6524,0.524535,-5.45001,-2.00077,-7.80808,-0.404531,-7.77611,-3.66178,-4.90001,-2.00077,-7.29996,-0.615057,-7.30005,-3.38634,0.047752,0.527992,11.0174,0,-0.000722741,-0.047447,-3.16515e-05,-0.0468362,-0.523598,-0.0477046,0.5236,-0.0473852,3.14159,-3.4504,2.2252,2.04166,3.2724,-0.0473824,-0.392797,4.40395,4.18973,-2.26958,3.14253,-0.0474056,0.524531,-0.047409,1.00003,-0.0118486,-1.25004,1.25004,-0.00601854,8.88919,-17.7784,8.88952,-0.0185494,-4.44462,8.88923,-8.88955,4.4451,-0.0121541,1.28367e-05,-2.56749e-05,-1.11119,-27.9596,-22.3175,14.1052,0,6.24784,10.3007,5.93695,-4.77754,0.884449,0.559592,-0.000337262,0.000146942,-0.273984,34.2355,-23.0993,15.4052,5.12381,0.0797053,3.83231,-3.84068,-2.55773,-0.00606497,0.00611893,-0.00402576,0.00201457,0.0013386,-0.00202169,0.00202063,0.150005,0.127564,0.512769,0.960645,1.19581,0.512176,11.3536,3.06975,0.463915,-18.774,288.921,479.401,0,0,-0,-6.5,-2,-0.000722741,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,-0.523598,-0.00714455,0.5236,-0.00710778,3.14159,2.2252,0.30625,3.27239,-0.00710736,-0.392699,4.18973,-0.340448,3.14252,-0.00711084,0.523599,0,0,0,0,-3.16515e-05,-0.523598,0.5236,3.14159,2.2252,3.2724,-0.392797,4.18973,3.14253,0.524531,0,-0.383672,-0.000909766,-1.00217e-08,0.16461,0.000200791,-0.000303253,0.000303095,0.000215596,0.0474074,0.0117992,1.00003,1.49578,0,0,0,23.9161,10.2435,0,61.3951,9.2783,0,5778.42,9588.02,-0.000165895,-83.5634,-0.00185263,-83.5634,-2.12226,-38.2595,-2.12419,-38.2603,2.11699,-21.763,2.11756,-21.7628,167.153,0.000133062,-10.2464,4.24539,-7.32825,-4.24008,1.08593,15.0305,2.53538,15.031,0.983604,7.39621,6.50857,6.50767,1016.44,4.44807,612.577,3.48947
0.08,-6.50001,-2.00087,0.00917019,0.033748,-3.98348e-05,0.584054,-0.523598,-0.462329,0.522517,0.0322288,3.14167,-2.22246,2.2252,-3.26742,3.26909,0.372011,-0.392718,-4.29042,4.18998,-3.17413,3.16041,-0.540967,0.524812,-5.45001,-2.00094,-7.80807,-0.404675,-7.77606,-3.66204,-4.90001,-2.00094,-7.29995,-0.615201,-7.30006,-3.38648,0.0601081,0.394387,-0.538535,0.00510282,-0.000873681,-0.0281926,-3.98348e-05,-0.023765,-0.523598,-0.23038,0.5236,-0.0473867,3.14159,0.915742,2.2252,-0.59885,3.27239,-0.0472801,-0.392797,-5.85461,4.18998,2.88974,3.14278,-0.0508345,0.524779,-0.0474118,1.00007,0.0122137,-1.25009,1.25058,-0.146187,9.09127,-18.1897,9.11847,-0.864228,-4.64654,9.29677,-9.11851,4.56393,-0.210929,1.22073e-05,-2.44259e-05,-1.08816,13.1118,-26.0335,12.2898,0,14.8026,-11.2435,8.21813,-3.66134,4.62226,-0.801312,-0.000418314,9.88431e-05,-1.43189,-153.295,-41.1592,15.4652,45.4708,132.157,12.8384,-3.8656,-22.6886,8.98079,8.75029,-0.0110617,0.00256753,0.0150273,2.99366,-2.99167,0.150008,0.101691,0.330931,0.550739,1.53184,0.806283,-1.46535,0.124437,-0.517429,3.14342,-0.783703,-0.433327,0.154029,0.178593,0.349984,-6.5,-2,-0.000873681,0,0,-4.33681e-19,-5.20417e-18,-4.31129e-18,2.14113e-17,1.73472e-17,1.73472e-17,9.5918e-18,2.08167e-17,4.16334e-17,3.08998e-17,0,-0.523598,-0.0276955,0.523599,-0.00710793,3.14159,2.2252,-0.0898277,3.27239,-0.00709202,-0.392699,4.18998,0.433476,3.14277,-0.00762518,0.523599,0,0,0,0.00510256,-3.98348e-05,-0.523598,0.5236,3.14159,2.2252,3.27239,-0.392797,4.18998,3.14278,0.524779,0,-3.4034,1.34715,1.48116e-05,3.65158,0.00225409,0.449049,-0.448751,0.19684,0.0474074,0.0117992,1.00004,1.49616,-1.27591,-5.20543,-10.3967,39.0778,24.306,-202.732,118.79,108.23,94.4942,-195.504,-116.707,0.00345814,79.4183,0.00176489,79.4183,36.8012,-183.809,36.7912,-183.813,-37.1215,-214.088,-36.8766,-214.225,-156.557,-0.00010459,177.681,-73.6184,128.49,74.386,2.57671,-11.0451,4.14268,-11.0014,11.4736,31.0696,12.593,31.3851,-12.3722,36.1303,-20.7256,38.1367
0.12,-6.50001,-2.00091,0.0118622,0.0418772,-4.18835e-05,0.597051,-0.523598,-0.454675,0.521947,0.038927,3.14168,-2.23886,2.2252,-3.27372,3.27191,0.364464,-0.392716,-4.22481,4.19004,-3.15773,3.14822,-0.53872,0.524865,-5.45001,-2.00098,-7.80807,-0.404711,-7.77604,-3.66211,-4.90001,-2.00098,-7.29995,-0.615237,-7.30007,-3.38652,0.0671897,0.390908,-0.534382,0.00917084,-0.000911417,-0.0167205,-4.18835e-05,-0.0265659,-0.523598,-0.327241,0.5236,-0.0473873,3.14159,0.180973,2.2252,-0.127921,3.27239,-0.0472995,-0.392797,-1.72336,4.19004,0.847951,3.14284,-0.0496057,0.524841,-0.0474173,1.00013,0.0265467,-1.25016,1.25148,-0.385504,9.21192,-18.4433,9.25745,-1.15812,-4.76693,9.54395,-9.25749,4.61825,-0.312305,1.2026e-05,-2.4079e-05,-1.07378,3.16774,-25.3266,12.6461,0,12.4519,-2.19537,7.78367,-3.87733,3.91061,-0.109399,-0.000401858,0.000107535,-1.21143,-32.2869,-34.1458,15.4586,23.2592,23.5315,9.33663,-3.85872,-11.6044,5.46418,1.6126,-0.00921837,0.00270274,0.0081038,1.82143,-1.82016,0.150013,0.0672991,0.20323,0.324933,1.72319,0.973737,-0.409939,-0.0331355,-0.706116,1.64023,-0.372242,-0.377153,0.155861,0.151094,0.212938,-6.5,-2,-0.000911417,0,0,-8.67362e-19,-1.21431e-17,-8.68548e-18,8.68505e-18,-2.52619e-17,-2.55872e-17,-2.78403e-17,-3.46945e-17,-3.46945e-17,-4.02781e-17,0,-0.523598,-0.0385923,0.523599,-0.00710798,3.14159,2.2252,-0.0191882,3.27239,-0.00709493,-0.392699,4.19004,0.127197,3.14284,-0.00744086,0.523599,0,0,0,0.00917019,-4.18835e-05,-0.523598,0.5236,3.14159,2.2252,3.27239,-0.392797,4.19004,3.14284,0.524841,0,-1.74071,0.819644,9.01151e-06,0.56889,0.00121557,0.273214,-0.273024,0.0362728,0.0474074,0.0117992,1.00004,1.49753,-1.01743,-3.35642,-5.43472,39.7295,24.5616,28.6265,-7.21502,-21.8232,-51.9683,0.406194,-6.9145,0.00278267,50.2837,0.0011016,50.2837,29.5411,-156.942,29.5327,-156.945,-30.1715,-161.128,-30.0165,-161.214,-97.3202,-6.14045e-05,142.629,-59.0952,104.438,60.4703,2.6038,-6.38031,4.21177,-6.31815,-2.31351,26.7145,-0.764873,26.7852,-0.733015,27.5926,0.0430611,28.1514
0.16,-6.49917,-2.00101,0.0141425,0.047475,-1.92475e-05,0.605608,-0.523597,-0.449236,0.521623,0.04307,3.14168,-2.24222,2.22518,-3.27465,3.27257,0.362214,-0.392717,-4.20986,4.19005,-3.1549,3.14418,-0.541407,0.524918,-5.44917,-2.00104,-7.80726,-0.40483,-7.77515,-3.66226,-4.89917,-2.00104,-7.29915,-0.615353,-7.2992,-3.38663,0.0723044,0.390634,-0.535638,0.0118206,-0.00100866,-0.00989159,-6.19167e-05,-0.0317769,-0.52364,-0.382642,0.523558,-0.0473934,3.14155,0.0170362,2.22514,-0.0164996,3.27234,-0.047311,-0.392843,-0.349914,4.19001,0.173394,3.14281,-0.0492207,0.524851,-0.0474334,1.00019,0.0350893,-1.25024,1.25225,-0.564499,9.28502,-18.6,9.34349,-1.28563,-4.83973,9.69513,-9.34351,4.64724,-0.368862,1.48225e-05,-2.9696e-05,-1.06504,1.24924,-25.15,12.7426,0,11.8649,-0.520655,7.67432,-3.93383,3.72799,0.023805,-0.000413787,0.000114238,-1.15486,-4.69381,-31.8607,15.461,17.857,3.49236,8.19597,-3.85754,-8.90902,4.31121,0.306356,-0.008753,0.00280807,0.00646617,1.4371,-1.43606,0.150018,0.0570091,0.139945,0.21391,1.85913,1.07729,-0.0840595,-0.0567194,-0.762334,0.373672,-0.301122,-0.444193,0.156839,0.144038,0.168007,-6.4991,-2,-0.00100866,0,4,8.67362e-19,-1.73472e-18,-6.22217e-18,-1.11889e-17,-1.34441e-17,-1.23599e-17,-6.48488e-18,5.89806e-17,6.07153e-17,6.74374e-17,0,-0.52364,-0.0448258,0.523554,-0.00710885,3.14159,2.22514,-0.00247512,3.27235,-0.00709665,-0.392699,4.19001,0.0260051,3.14284,-0.0073831,0.523599,0,0,0,0.0118195,-6.19167e-05,-0.52364,0.523558,3.14155,2.22514,3.27234,-0.392843,4.19001,3.14281,0.524851,4.26693e-05,-1.33619,0.64663,-2.56182e-05,0.0715432,0.000969926,0.215565,-0.215409,0.00687712,0.047418,0.0118027,1.00005,1.09685,-0.673469,-2.06028,-3.10766,40.3571,24.6113,7.88959,-2.5359,-17.0943,-35.7692,-5.39627,-11.586,-0.0138934,30.5032,-0.0163958,30.5032,19.9273,-108.335,19.9193,-108.339,-20.6593,-103.463,-20.585,-103.504,-58.0384,0.000121594,96.2141,-39.8646,71.4986,41.4032,2.60907,-3.65921,4.2783,-3.6024,-1.81219,18.4833,-0.268834,18.4901,-1.22824,17.8442,-0.572065,17.8624
0.2,-6.49686,-2.00111,0.0162386,0.0521058,-1.86564e-05,0.612559,-0.523604,-0.444027,0.521403,0.0461537,3.14168,-2.24297,2.22519,-3.27433,3.27269,0.360635,-0.392716,-4.20833,4.1901,-3.15456,3.14342,-0.543027,0.524966,-5.44686,-2.00114,-7.80494,-0.404928,-7.77282,-3.66239,-4.89686,-2.00114,-7.29683,-0.615456,-7.29688,-3.38674,0.0772887,0.39107,-0.536106,0.0139948,-0.00111145,-0.00575678,-0.000168022,-0.0348647,-0.523753,-0.419326,0.523444,-0.0474631,3.14144,-0.00848525,2.22504,0.00319439,3.27223,-0.0473254,-0.392953,-0.0746283,4.18995,0.0400449,3.14275,-0.0492132,0.524789,-0.0474655,1.00025,0.040281,-1.25032,1.25288,-0.674383,9.33405,-18.7065,9.40292,-1.37528,-4.88838,9.79698,-9.40285,4.66662,-0.405723,-1.1215e-05,2.24824e-05,-1.05931,1.00336,-25.1157,12.7665,0,11.7114,-0.278237,7.65287,-3.94659,3.68262,0.0458417,-0.000465428,0.000129329,-1.14079,0.133478,-31.4206,15.4687,16.959,0.425838,7.9747,-3.85885,-8.46033,4.09498,0.109966,-0.0088766,0.00290212,0.00634335,1.36503,-1.364,0.150023,0.052402,0.115771,0.17378,1.98914,1.15328,-0.0187608,-0.0487513,-0.801609,0.038321,-0.291621,-0.484593,0.157494,0.142285,0.159581,-6.49685,-2,-0.00111145,0,14,-1.73472e-18,5.20417e-18,4.95265e-18,-2.24379e-17,1.38778e-17,1.38778e-17,1.31205e-17,2.47198e-17,2.60209e-17,1.3417e-17,0,-0.523753,-0.0489534,0.523446,-0.00711961,3.14159,2.22504,0.000479062,3.27224,-0.00709881,-0.392699,4.18995,0.00600519,3.14278,-0.00738198,0.523599,0,0,0,0.0139932,-0.000168022,-0.523753,0.523444,3.14144,2.22504,3.27223,-0.392953,4.18995,3.14275,0.524789,0.000149365,-1.2689,0.614199,-2.36759e-05,0.00587396,0.000951502,0.204754,-0.204601,0.00245486,0.0474446,0.0118116,1.00005,0.784665,-0.645,-1.47319,-1.92768,44.7734,27.0569,1.28304,-1.54632,-17.4498,-8.65857,-6.12374,-11.3221,-0.0914126,44.0166,-0.0273081,44.0166,19.4832,-89.5944,19.4688,-89.6002,-20.1998,-83.3421,-20.1585,-83.3646,-85.5418,0.000281305,94.0809,-38.9811,69.9139,40.4898,2.86834,-6.16779,4.74648,-6.1201,-1.84988,15.1481,-0.163927,15.152,-1.20027,14.2636,-0.649185,14.261
0.24,-6.49355,-2.00121,0.0182393,0.0564483,-1.50122e-05,0.619102,-0.523604,-0.438682,0.521228,0.048553,3.14169,-2.24324,2.22518,-3.27343,3.2727,0.358925,-0.392712,-4.20838,4.19016,-3.15422,3.1434,-0.544145,0.525023,-5.44355,-2.00123,-7.80164,-0.405031,-7.76949,-3.66251,-4.89355,-2.00124,-7.29353,-0.61556,-7.29357,-3.38684,0.0824506,0.391987,-0.53585,0.0159314,-0.00121331,-0.00260961,-0.000324483,-0.0366615,-0.523913,-0.449581,0.523284,-0.0475016,3.14128,-0.0107627,2.22487,0.00628715,3.27207,-0.0473563,-0.393116,-0.0418122,4.18985,0.0253573,3.14265,-0.0493159,0.524682,-0.0475111,1.00031,0.0442518,-1.25041,1.25347,-0.75415,9.37445,-18.7949,9.4532,-1.45793,-4.9284,9.88126,-9.4531,4.68306,-0.435891,-1.04357e-05,2.09339e-05,-1.0547,1.02038,-25.1096,12.7764,0,11.643,-0.264152,7.64849,-3.95084,3.66328,0.0490716,-0.000502861,0.000139972,-1.1348,0.732528,-31.3802,15.4773,16.9228,0.0763949,7.9524,-3.86058,-8.44141,4.08352,0.0899783,-0.00920163,0.00301567,0.00657301,1.36121,-1.36015,0.150028,0.050017,0.108563,0.163571,2.12271,1.21323,-0.00658224,-0.0262065,-0.844223,-0.00134899,-0.281622,-0.512489,0.158049,0.141538,0.159134,-6.49348,-2,-0.00121331,0,29,-1.73472e-18,-8.67362e-18,-7.84882e-18,7.84903e-18,-5.20417e-18,-5.20417e-18,4.13013e-18,6.76542e-17,6.72205e-17,8.14236e-17,0,-0.523913,-0.0523589,0.523285,-0.00712538,3.14159,2.22487,0.000942976,3.27208,-0.00710345,-0.392699,4.18985,0.00380256,3.14268,-0.00739739,0.523599,0,0,0,0.0159291,-0.000324483,-0.523913,0.523284,3.14128,2.22487,3.27207,-0.393116,4.18985,3.14265,0.524682,0.000309471,-1.26609,0.612491,-1.89457e-05,-0.00105006,0.000985951,0.204182,-0.204023,0.00200458,0.0474845,0.011825,1.00006,0.582298,-0.679895,-1.32661,-1.53599,49.5692,29.6468,-0.0626701,-1.04639,-18.7254,-1.07369,-6.04887,-11.7745,-0.184608,59.1774,-0.0258033,59.1774,20.7561,-81.3799,20.7316,-81.3899,-21.4372,-73.4863,-21.4185,-73.4962,-116.204,0.000476576,100.227,-41.528,74.1913,42.9722,3.14289,-8.81818,5.25489,-8.77701,-1.9851,13.6176,-0.110929,13.6226,-1.24823,12.4545,-0.641248,12.4548
0.28,-6.4896,-2.00131,0.0201955,0.0607551,-1.27707e-05,0.625631,-0.523604,-0.433199,0.521061,0.05074,3.1417,-2.24348,2.22518,-3.27241,3.2727,0.357015,-0.392707,-4.20861,4.19021,-3.15378,3.14344,-0.545271,0.525082,-5.4396,-2.00133,-7.79769,-0.405132,-7.76552,-3.66264,-4.8896,-2.00133,-7.28958,-0.615662,-7.28961,-3.38694,0.0877571,0.392997,-0.535416,0.0177512,-0.0013158,0.000290743,-0.000503784,-0.0377496,-0.524095,-0.47841,0.523102,-0.0475442,3.1411,-0.00859772,2.22469,0.00626384,3.27189,-0.0473944,-0.3933,-0.0373654,4.18972,0.0244382,3.14252,-0.049438,0.524555,-0.0475623,1.00038,0.0479203,-1.25051,1.25406,-0.823178,9.41292,-18.8797,9.50218,-1.54294,-4.96644,9.96171,-9.50205,4.69907,-0.464413,-8.85454e-06,1.77744e-05,-1.05039,1.08624,-25.1087,12.7839,0,11.5916,-0.292479,7.6473,-3.95357,3.6492,0.0488417,-0.000532781,0.000148426,-1.13043,0.848861,-31.3854,15.4861,16.9815,0.0256375,7.95298,-3.86242,-8.46987,4.09534,0.0892132,-0.00956193,0.00313536,0.00685282,1.36515,-1.36405,0.150033,0.0489055,0.107669,0.163219,2.25968,1.26788,-0.00594831,-0.000830842,-0.89185,-0.00574443,-0.269147,-0.540568,0.158589,0.140994,0.159594,-6.48966,-2,-0.0013158,0,46,-1.73472e-18,-6.93889e-18,-6.89315e-18,-1.07141e-17,1.25767e-17,1.25767e-17,1.21261e-17,2.86229e-17,2.81893e-17,2.33917e-17,0,-0.524095,-0.055604,0.523103,-0.00713175,3.14159,2.22469,0.000939478,3.27189,-0.00710916,-0.392699,4.18972,0.00366471,3.14255,-0.0074157,0.523599,0,0,0,0.0177483,-0.000503784,-0.524095,0.523102,3.1411,2.22469,3.27189,-0.3933,4.18972,3.14252,0.524555,0.000491013,-1.27036,0.614263,-1.88267e-05,-0.0030352,0.00102792,0.204773,-0.204607,0.00198779,0.0475297,0.0118401,1.00006,0.451967,-0.727877,-1.36339,-1.4952,54.0583,31.9886,-0.381019,-0.603577,-20.0837,-0.197926,-5.90583,-12.6434,-0.272413,72.0292,-0.0218551,72.0292,22.3259,-77.895,22.2936,-77.9083,-22.9727,-68.3412,-22.9762,-68.3385,-142.133,0.000629512,107.805,-44.6681,79.5066,46.0567,3.39115,-11.0191,5.73079,-10.9822,-2.1291,12.9206,-0.0639859,12.9265,-1.34035,11.4813,-0.626084,11.4805
0.32,-6.48522,-2.00141,0.0221434,0.0652358,-1.13371e-05,0.632513,-0.523604,-0.427277,0.520895,0.0528173,3.14171,-2.24387,2.22518,-3.27134,3.2727,0.354661,-0.3927,-4.20899,4.19027,-3.15331,3.1435,-0.546742,0.525144,-5.43522,-2.00143,-7.79331,-0.405233,-7.76113,-3.66277,-4.88522,-2.00143,-7.2852,-0.615764,-7.28524,-3.38705,0.0935016,0.394062,-0.534953,0.0194946,-0.00141911,0.00319526,-0.00071605,-0.0386732,-0.524309,-0.507303,0.522889,-0.0475949,3.14088,-0.00544787,2.22448,0.00583285,3.27167,-0.0474414,-0.393515,-0.0350532,4.18956,0.0247804,3.14236,-0.0495712,0.524397,-0.047622,1.00045,0.0516028,-1.25061,1.25469,-0.891482,9.4517,-18.9656,9.55243,-1.62906,-5.00475,10.0431,-9.55225,4.7152,-0.492757,-7.36199e-06,1.47897e-05,-1.04611,1.16375,-25.1081,12.7917,0,11.5416,-0.329308,7.64631,-3.95634,3.63591,0.0481732,-0.000559285,0.000155937,-1.12631,0.929361,-31.3959,15.4955,17.0498,-0.00197153,7.95612,-3.8644,-8.50309,4.10906,0.0902163,-0.00993312,0.00325817,0.00714462,1.36973,-1.36858,0.150039,0.0486963,0.112017,0.172062,2.40762,1.31976,-0.00983673,0.0260416,-0.950591,-0.00957695,-0.256074,-0.577298,0.159134,0.14048,0.160129,-6.48516,-1.99999,-0.00141911,0,66,-1.73472e-18,-6.93889e-18,-3.93002e-18,3.92651e-17,-1.73472e-18,-1.73472e-18,-2.66646e-18,-6.07153e-17,-6.07153e-17,-6.83047e-17,0,-0.524309,-0.0588568,0.52289,-0.00713935,3.14159,2.22448,0.000874826,3.27168,-0.00711622,-0.392699,4.18956,0.00371602,3.14239,-0.00743568,0.523599,0,0,0,0.0194908,-0.00071605,-0.524309,0.522889,3.14088,2.22448,3.27167,-0.393515,4.18956,3.14236,0.524397,0.000704713,-1.27535,0.616321,-1.90195e-05,-0.0064295,0.00107169,0.205459,-0.205286,0.00201206,0.0475829,0.0118579,1.00007,0.362578,-0.779448,-1.46605,-1.5763,58.4109,34.0774,-0.469856,-0.133484,-21.5614,-0.143431,-5.74495,-13.6526,-0.351732,83.1384,-0.0190401,83.1384,23.9557,-76.8032,23.9177,-76.8188,-24.5749,-65.782,-24.5958,-65.7693,-164.488,0.000725836,115.673,-47.9285,85.0524,49.2756,3.61259,-12.8955,6.19221,-12.8613,-2.28575,12.6496,-0.0141508,12.6562,-1.44733,10.9697,-0.609029,10.9671
0.36,-6.48055,-2.00151,0.0240973,0.0698938,-1.09993e-05,0.639707,-0.523604,-0.421154,0.520719,0.0548723,3.14172,-2.24443,2.22518,-3.27031,3.2727,0.35206,-0.392692,-4.20951,4.19032,-3.1529,3.14356,-0.548381,0.525207,-5.43055,-2.00153,-7.78865,-0.405333,-7.75644,-3.6629,-4.88055,-2.00153,-7.28054,-0.615865,-7.28057,-3.38715,0.0994382,0.395077,-0.534547,0.0212188,-0.00152344,0.00632707,-0.000940238,-0.039537,-0.524533,-0.537857,0.522664,-0.0476484,3.14066,-0.00161647,2.22425,0.00572508,3.27145,-0.0474917,-0.393741,-0.0324085,4.18939,0.0256932,3.1422,-0.0497091,0.524229,-0.0476848,1.00052,0.0555738,-1.25073,1.2554,-0.964522,9.49301,-19.0577,9.60688,-1.71987,-5.04552,10.1301,-9.60664,4.73233,-0.522467,-5.8726e-06,1.18076e-05,-1.04159,1.25217,-25.106,12.801,0,11.4864,-0.370616,7.64436,-3.95983,3.62187,0.0478615,-0.000584162,0.000163058,-1.12195,1.01873,-31.411,15.5058,17.1274,-0.0308655,7.96151,-3.86663,-8.54095,4.12371,0.0920421,-0.010312,0.00338319,0.00744655,1.37461,-1.37341,0.150045,0.0488484,0.116452,0.179852,2.56059,1.37107,-0.0140357,0.0516148,-1.01551,-0.012987,-0.244497,-0.618222,0.159712,0.139937,0.160699,-6.48045,-1.99999,-0.00152344,0,87,0,-3.46945e-18,-1.74785e-18,1.94775e-17,-4.33681e-18,-4.77049e-18,-1.3146e-18,7.80626e-17,7.76289e-17,8.37546e-17,0,-0.524533,-0.0622965,0.522665,-0.00714736,3.14159,2.22425,0.000858658,3.27145,-0.00712375,-0.392699,4.18939,0.00385292,3.14222,-0.00745637,0.523599,0,0,0,0.0212141,-0.000940238,-0.524533,0.522664,3.14066,2.22425,3.27145,-0.393741,4.18939,3.1422,0.524229,0.000929239,-1.28102,0.618518,-1.94266e-05,-0.00945552,0.00111698,0.206192,-0.206012,0.00205448,0.0476389,0.0118767,1.00007,0.303147,-0.834695,-1.62597,-1.77373,62.7017,36.0808,-0.487776,0.290883,-23.1211,-0.134048,-5.63774,-14.7133,-0.4231,93.1218,-0.0163035,93.1218,25.6668,-77.5662,25.6246,-77.5836,-26.2671,-65.1897,-26.301,-65.1697,-184.55,0.000757476,123.935,-51.3518,90.9086,52.6753,3.82497,-14.5586,6.64708,-14.5262,-2.45109,12.707,0.0308368,12.7143,-1.55978,10.8076,-0.597664,10.8035
