t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,,al1211,al1212u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,b4,b5,b6,b7,b8,b9,b10,b11,b12
0.2,-6.50338,-3.00977,612.299,627.924,-0.000617479,623.049,-0.520641,-4.95278,0.538522,-6.03974,3.18702,886.698,2.22447,7.20538,3.07602,8.80767,-0.457968,131.962,4.19065,-4.27249,2.87491,-1.69477,0.229859,-5.45337,-3.01236,-7.81048,-1.41274,-7.78005,-4.67078,-4.90338,-3.01076,-7.30252,-1.62363,-7.30423,-4.39491,-4.45969,10.7394,-1.62744,0.16489,-6.00942,6.18806,-0.000617479,-67.5784,-0.520641,-3.09975,0.526557,-2.69349,3.14453,64.5158,2.22447,-21.1168,3.27167,3.57159,-0.393519,153.339,4.19065,-58.0953,3.14345,-24.5069,0.525433,0.0168505,0.620141,14.6733,-0.779405,56.5862,2543.36,4.11767,-594.451,-34.275,-5341.63,0.33989,-49.3041,13.1714,-38.0777,92.9343,0.170933,-24.6811,10.0936,-3300.56,-14.2855,624.308,0,-12.5394,-1496.88,3.93606,-207.344,23.6768,-944.479,-1.14703,32.8927,-6.3891,-277455,88.0223,655.487,1798.65,164196,-48.6589,-152.261,-896.428,-97.9522,58118.1,-20.1679,-66.8218,-390.852,-46.89,85.8806,0.119186,4839.89,64.4508,-576.127,-254.281,-322.83,-2192.33,523.852,447.539,-232.794,-56.4517,-34.347,-2.21373,1.377,-5.74525,-6.5,3,-6.00942,0,0,4.17166e-14,2.65343e-14,-1.68088e-13,1.51101e-13,-3.11418e-14,4.24105e-14,2.35367e-14,1.81077e-13,-2.14051e-13,-2.44693e-13,0,-0.520641,-0.608837,0.526537,-0.45331,3.14159,2.22447,-4.2233,3.27167,0.714318,-0.392699,4.19065,-11.6197,3.14343,-4.90139,0.523599,0,0,0,515.502,-0.000617479,-0.520641,0.526557,3.14453,2.22447,3.27167,-0.393519,4.19065,3.14345,0.525433,0,-179.294,-19.5913,-0.00148387,-42341.3,-78.1704,-9.37799,17.1761,-18058.7,-0.0711111,-0.0176988,0.572663,17901,1990.7,846.701,31947,-8020.04,3563.52,-632938,123527,90685.2
0.22,-6.50408,-3.01004,707.509,717.416,-0.0010148,665.476,-0.521476,22.7551,0.505701,33.9115,3.11392,970.74,2.22363,79.9843,3.26974,86.8494,-0.39541,360.107,4.1905,-171.929,3.14734,-49.726,0.524285,-5.45408,-3.01283,-7.81046,-1.41229,-7.7813,-4.67072,-4.90408,-3.01166,-7.30267,-1.62359,-7.30548,-4.39487,23.2884,83.6495,-169.306,-0.184262,-6.00942,0.00261269,-0.0010148,7.78423,-0.521476,-1.94061,0.525721,0.900968,3.14371,0.383828,2.22363,0.382425,3.27083,0.25795,-0.394335,3.77054,4.1905,-1.2752,3.1433,-0.721378,0.525355,0.0833774,0.631952,-0.0220411,-0.789606,0.840162,40.3913,8.09445,-17.2421,17.7118,-88.0567,-2.12033,4.51652,-9.31387,8.02546,-6.5058,0.594643,-1.26729,-2.04002,1.69205,-15.1164,8.95921,0,7.58291,-0.465052,4.35926,-2.88378,2.80137,0.180236,-0.561998,0.202108,-0.760256,1.86399,-12.0873,10.3477,0.970554,12.491,1.15776,-2.56696,-0.483843,-1.36559,-5.83861,3.63719,-2.60425,-0.487782,-0.913707,3.21595,-0.120316,4760.5,4474.57,2121.36,1139.25,1689.35,4202.1,4162.76,4334.35,11407.3,-8439.29,-2424.34,-0.412916,-0.142994,0.0702916,-6.5,3,-6.00942,0,0,-5.67602e-15,-1.25594e-14,-1.95677e-14,1.84922e-14,-6.86604e-15,6.99787e-15,7.18522e-15,-6.62664e-16,1.6237e-15,1.33227e-15,0,-0.521476,-0.387773,0.525716,0.178879,3.14159,2.22363,0.0764828,3.27086,0.05159,-0.392699,4.1905,-0.255022,3.14335,-0.144276,0.523599,0,0,0,612.299,-0.0010148,-0.521476,0.525721,3.14371,2.22363,3.27083,-0.394335,4.1905,3.1433,0.525355,0,-0.0967687,-0.273102,0.000110396,-1193.96,-0.0975564,-0.182741,0.64319,1132.16,-0.0711111,-0.0176988,0.572663,48315.5,-12813.2,2800.8,39720.3,-9624.41,1767.4,5068.12,11655.1,-5649.8
0.24,-6.50465,-3.00993,773.735,736.237,-0.00127562,616.73,-0.522464,-33.5251,0.516798,-49.9667,3.14031,793.551,2.22287,91.8605,3.27736,91.9195,-0.393984,397.264,4.19048,50.0071,3.15185,-1.09667,0.588678,-5.45465,-3.01261,-7.81052,-1.4116,-7.78219,-4.67049,-4.90465,-3.01197,-7.30288,-1.62327,-7.30642,-4.39455,-33.0071,95.5319,52.5703,0.436108,-6.00942,1.05048,-0.00127562,-13.1777,-0.522464,1.3309,0.524733,-0.605764,3.14274,6.5095,2.22287,-2.52691,3.27007,0.00865487,-0.395089,2.11519,4.19048,0.395829,3.14329,61.2894,0.525439,0.00695965,0.904779,1.78298,-1.13405,3.96893,175.39,3.98579,-27.7601,-5.2569,-261.408,0.973692,-6.84514,2.78819,-5.704,2.54258,0.212182,-1.4782,1.43545,13.91,-18.0334,48.5478,0,-1.55418,-36.4293,4.0096,-17.4099,2.44747,-1.38708,0.226288,-0.50521,-0.817308,74.4378,-32.0222,49.2325,34.2554,-31.1602,8.98194,-12.2959,-17.0775,5.65115,-2866.07,235.075,-232.965,-321.37,37.2768,-2728.39,-0.143963,3311.29,941.073,-2437.29,-1674.5,-2501.25,-8859.48,4756.53,4572.25,1857.86,2657.52,22.5689,-0.247551,0.105409,0.245408,-6.5,3,-6.00942,0,0,9.5618e-15,-5.89112e-15,2.49384e-14,-1.67765e-14,-1.8284e-15,-1.23512e-14,-1.28508e-14,6.93889e-15,7.154e-15,7.10543e-15,0,-0.522464,0.265857,0.524743,-0.121756,3.14159,2.22287,-0.505319,3.2701,0.00173097,-0.392699,4.19048,0.0853545,3.14343,12.2579,0.523599,0,0,0,707.509,-0.00127562,-0.522464,0.524733,3.14274,2.22287,3.27007,-0.395089,4.19048,3.14329,0.525439,0,-3.44642,1.13344,-0.277294,4201.19,-64.274,7.45536,-545.677,111718,-0.0711111,-0.0176988,0.572663,10208.2,2520.44,709.933,10553.2,3489.35,-272.962,80626.9,542863,-559572
0.26,-6.50479,-3.00961,813.755,757.387,-0.00131765,507.4,-0.521876,-20.4031,0.510523,-34.7374,3.4446,824.104,2.22282,33.0123,3.23661,26.4841,-0.408099,389.79,4.19011,-7.50253,3.28993,-1.66272,16.5223,-5.45479,-3.01266,-7.81059,-1.41123,-7.78249,-4.66995,-4.90479,-3.01172,-7.30296,-1.62292,-7.30661,-4.3942,-20.1956,36.657,-20.7349,0.726511,-6.00942,0.581245,-0.00131765,-15.5324,-0.521876,3.77979,0.525322,-0.908923,3.14331,7.79288,2.22282,-5.8927,3.27002,-0.931636,-0.395122,54.8554,4.19011,-28.4805,3.14291,-114.829,0.525065,0.0368746,1.49435,1.30054,-1.87283,3.53311,-284.878,18.5631,-69.9018,-6.70619,-110.783,-4.19045,15.7772,3.31052,-8.62508,-53.62,1.49336,-5.62701,2.19911,-24.2557,-9.85267,61.4345,0,-29.8256,-61.3185,-5.57273,-26.6435,6.43592,2.01296,-0.452177,-5.24495,-3.42407,-2283.71,38.9297,42.7425,327.589,4958.15,-30.9522,-10.4186,-163.421,-42.5202,-7869.67,-118.033,-49.185,-766.627,-80.5963,1390.31,0.185015,2000.98,1057.51,-5466.55,-1020.52,-1743.51,1527.67,1814.11,1284.77,-373.73,-217.981,-8.97207,0.348721,-0.258075,1.71918,-6.5,3,-6.00942,0,0,8.50708e-15,1.0561e-14,4.12725e-14,-3.00177e-14,1.03667e-14,-1.21847e-14,-1.57235e-14,-1.65978e-14,-3.55271e-14,-3.73035e-14,0,-0.521876,0.755923,0.52532,-0.177746,3.14159,2.22282,-1.17837,3.27007,-0.186327,-0.392699,4.19011,-5.70508,3.14306,-22.9657,0.523599,0,0,0,773.735,-0.00131765,-0.521876,0.525322,3.14331,2.22282,3.27002,-0.395122,4.19011,3.14291,0.525065,0,-32.747,-8.508,0.144561,-13382.5,-153.325,-16.1193,278.062,-57953.9,-0.0711111,-0.0176988,0.572663,45898.8,-11378.4,3006.06,-85111.3,33086.5,6466.65,-192889,-221262,291606
0.28,-6.50426,-3.00946,917.953,855.145,-0.00139092,504.93,-0.521522,-3.16258,-1.80988,-5.87654,3.20978,937.27,2.22213,84.2973,3.26688,33.3821,-0.463199,438.861,4.19046,-108.218,3.15539,-11.2297,0.523463,-5.45426,-3.01284,-7.80981,-1.41066,-7.78196,-4.66991,-4.90426,-3.01168,-7.30233,-1.62271,-7.30618,-4.39398,-5.04065,88.0274,-105.586,0.047157,-6.00942,0.204125,-0.00139092,-91.3439,-0.521522,56.5518,0.525676,-8.3542,3.14368,1.40689,2.22213,-0.516408,3.26933,-1.03334,-0.395821,5.94323,4.19046,-2.62738,3.14327,-3.78578,0.525419,0.0325167,0.576547,0.0919059,-0.720953,0.767765,10904.8,-64.2809,137.218,2709.76,-17391.8,41.8504,-89.3271,-1676.88,-78.2032,-1309.77,-6.23103,13.2998,16.7698,8.44236,-15.2711,7.45159,0,7.60958,-7.71983,4.86393,-2.17684,2.65298,-1.64184,3.74235,-0.883668,-3.48674,7.63508,-10.1756,9.44951,2.64786,32.1528,0.628602,-2.34125,-1.32009,-2.17278,-58.5528,8.83607,-7.27087,-4.07051,-2.95471,32.6116,-0.11492,5209.94,4887.88,-123.479,-151.311,-288.864,5658.3,4378.33,1613.81,2453.57,-5253.73,-489.412,6.48135,-0.220127,0.181764,-6.5,3,-6.00942,0,0,5.41234e-15,-8.59313e-14,2.83773e-13,-1.42442e-13,-2.89699e-15,2.81025e-15,3.2474e-15,9.81853e-16,8.40994e-15,8.88178e-15,0,-0.521522,11.1011,0.525688,-1.86052,3.14159,2.22213,-0.103297,3.26937,-0.206669,-0.392699,4.19046,-0.525592,3.14341,-0.757157,0.523599,0,0,0,813.755,-0.00139092,-0.521522,0.525676,3.14368,2.22213,3.26933,-0.395821,4.19046,3.14327,0.525419,0,-0.264295,-0.434635,0.00328238,-1630.4,-0.814102,-0.590942,6.52233,2096.91,-0.0711111,-0.0176988,0.572663,-547133,255423,-31952.6,57759.5,458.107,-15160.3,-1670.2,18600.8,-10424.5
0.3,-6.50342,-3.00953,988.43,923.469,-0.0016744,507.919,-0.520808,-14.7446,0.587426,-266.867,3.17579,2087.57,2.22124,-128.952,3.27409,-8.89302,-0.396538,1651.25,4.19062,1518.13,3.14649,-3.72658,1.24993,-5.45342,-3.01373,-7.80836,-1.40998,-7.78155,-4.66971,-4.90342,-3.01221,-7.3011,-1.62255,-7.30574,-4.39383,-14.1914,-125.281,1520.02,0.398824,-6.00942,0.0943793,-0.0016744,-7.5694,-0.520808,5.2243,0.52639,0.0514345,3.14437,-4.66127,2.22124,1.48446,3.26843,3.14985,-0.3968,-4.31416,4.19062,0.793575,3.14342,1097.23,0.525432,0.0061532,0.850419,0.0408239,-1.06432,1.09755,30.0517,1.88283,-3.84419,5.13751,-76.3771,1.90205,-3.94952,-4.49742,-4.5944,-14.3475,0.250931,-0.517456,0.0408723,-44.7645,-23.5012,10.1987,0,0.838868,7.19375,7.75205,-2.82865,-1.88004,89.6463,23.1143,-4.31685,22.2536,-36.8099,-24.5732,13.5861,14.8396,39.6752,5.6876,-3.38215,-7.39626,6.12861,-695836,2796.72,-1060.57,-2300.7,636.166,-787773,0.139571,3523.83,3416.2,149.475,-716.78,-13321.2,57514.9,-6284.17,-515.694,60619.6,76063.5,-107.859,0.180351,0.0797896,-0.262207,-6.5,3,-6.00942,0,0,1.66533e-15,3.4122e-15,5.69336e-15,-1.27676e-15,-4.78133e-16,-3.82333e-15,-4.69069e-15,-2.42861e-17,-1.17961e-16,1.42109e-14,0,-0.520808,0.881869,0.526377,-0.0455815,3.14159,2.22124,0.296844,3.26839,0.629971,-0.392699,4.19062,0.160734,3.14343,219.446,0.523599,0,0,0,917.953,-0.0016744,-0.520808,0.52639,3.14437,2.22124,3.26843,-0.3968,4.19062,3.14342,0.525432,0,-1.48348,1.22688,-1.45074,168286,-460.141,127.233,-157555,1.21858e+06,-0.0711111,-0.0176988,0.572663,1257.23,6237.11,878.747,65878,49133.1,-66770.8,881821,6.12824e+06,-6.11044e+06
0.32,-6.50279,-3.00972,1004.42,1025.26,-0.00218752,545.624,-0.521165,-26.1785,0.548651,13.2152,3.14431,2088.84,2.22139,8.77989,2.16555,1.1965,-2.06234,-232011,4.19071,-227305,3.06229,62.1025,-20.7512,-5.4528,-3.01457,-7.80706,-1.40985,-7.78165,-4.66945,-4.9028,-3.01322,-7.29976,-1.62234,-7.30582,-4.39361,-25.6326,13.0078,-227282,-1.35786,-6.00942,1.65105,-0.00218752,-8.94273,-0.521165,4.97319,0.526032,0.505531,3.14403,443.211,2.22139,-260.344,3.26859,-958.655,-0.39663,47.7732,4.19071,-13.5907,3.14352,-31852.9,0.52543,0.75082,3.79231,0.75953,-4.73871,0.738182,214.395,1.97074,-0.576289,-2.26906,-320.283,16.5671,-5.20859,2.8564,-6.40016,-64.5894,3.76902,-1.18188,-1.06189,-481701,-855.528,-49.1299,0,20909.8,45663.5,492.994,32.2802,382.447,1.81716e+06,1814.26,119.091,-10021.3,3337.54,-143.585,9.19535,-60.0849,715.821,42.31,-2.30074,29.9424,-30.7109,-5.92703e+08,102851,-4185.9,53970.3,-18417.2,1.32327e+08,-0.294735,799.536,5089.62,1885.24,-1272.95,703.071,63.4904,602.424,-13.6865,-1.16831e+07,-1.13651e+07,3183.65,0.118446,-9.33482,0.755681,-6.5,3,-6.00942,0,0,-1.53003e-15,5.93151e-15,-7.91034e-16,-2.28983e-15,-1.10179e-12,1.80833e-12,2.03926e-12,-4.79478e-15,1.16018e-14,-2.27374e-13,0,-0.521165,0.568801,0.526041,-0.0224522,3.14159,2.22139,-52.057,3.26856,-191.731,-0.392699,4.19071,-0.698578,3.14342,-6370.59,0.523599,0,0,0,988.43,-0.00218752,-0.521165,0.526032,3.14403,2.22139,3.26859,-0.39663,4.19071,3.14352,0.52543,0,2.56705,-4.97594,-8393.51,1.40543e+08,10794.1,-3683.44,2.64655e+07,-1.15224e+07,-0.0711111,-0.0176988,0.572663,-5746.41,12817.2,2989.68,1.9076e+06,1.8246e+06,-2.40478e+06,7.02782e+08,-5.89078e+07,5.81216e+07
0.34,-6.50274,-3.00986,1046.3,1046.58,-0.0026276,568.454,-0.521173,280.191,0.500124,121.385,3.143,2127.43,2.22122,15.26,3.28644,5.21578,-0.406896,-232118,4.19112,-14.1815,3.09619,-2.64413,0.531096,-5.45275,-3.01541,-7.80638,-1.4096,-7.78209,-4.66945,-4.90275,-3.01407,-7.2991,-1.62213,-7.30638,-4.3934,280.689,18.9533,-11.6164,-0.705475,-6.00942,2.36829,-0.0026276,-9.97724,-0.521173,-2.22188,0.526024,-1.36101,3.14403,26.7978,2.22122,-6.40788,3.26842,-9.27079,-0.39676,37.9649,4.19112,-8.97822,3.14392,-30.2265,0.525861,0.295352,1.44175,-3.15091,-1.81153,3.51496,558.966,0.889072,-3.21999,-26.7425,-910.776,7.30844,-28.5416,46.0199,-3.05904,-210.248,2.16838,-8.44876,4.4832,284.233,-26.866,44.7899,0,3.70831,-802.092,5.20783,-16.4796,12.1207,110.751,9.60606,-14.7274,-38.8531,1309.31,-39.1084,43.5411,-6.21166,721.086,8.3225,-10.8101,3.09329,-18.4028,-3690.48,39.9213,-31.3059,8.85657,-23.6555,241.095,0.181729,2093.82,1066.17,1141.47,14057.2,6117.6,1929.41,926.419,196.806,-5356.07,-551.877,-60.5914,0.149154,-1.01324,1.55085,-6.5,3,-6.00942,0,0,-4.4742e-14,1.12438e-13,2.11775e-14,-8.11989e-14,1.6695e-14,-8.69305e-14,-1.07692e-13,1.22371e-11,2.32746e-11,2.52891e-11,0,-0.521173,-0.139291,0.526032,-0.0467945,3.14159,2.22122,-1.28161,3.26843,-1.85416,-0.392699,4.19112,-1.79464,3.14386,-6.0453,0.523599,0,0,0,1004.42,-0.0026276,-0.521173,0.526024,3.14403,2.22122,3.26842,-0.39676,4.19112,3.14392,0.525861,0,0.618386,-3.68031,-0.0113641,1269.46,1.77131,-4.73111,48.2191,9894.54,-0.0711111,-0.0176988,0.572663,-3294.33,14981.4,4559.2,294.144,11145.4,-4284.05,39671.9,42578,-48989.8
0.36,-6.50308,-3.00983,1148.93,1132.98,-0.00301438,682.937,-0.521341,-22.719,0.542489,-16.9138,3.14202,2331.56,2.22114,242.024,3.26734,47.0327,-0.39661,-232052,4.19121,62.9998,3.12659,14.512,0.529659,-5.45309,-3.01592,-7.80615,-1.40919,-7.78293,-4.66917,-4.90309,-3.01465,-7.2989,-1.62178,-7.30726,-4.39305,-22.177,245.688,65.5967,0.0846421,-6.00942,0.294712,-0.00301438,-5.45809,-0.521341,5.96988,0.525857,0.80665,3.14387,0.0438449,2.22114,0.449784,3.26834,-0.696589,-0.396865,-0.0755086,4.19121,0.51043,3.14402,2.52322,0.525975,0.0267816,0.585174,0.152045,-0.732486,0.86915,-7.09251,3.538,-8.36364,2.20015,26.0276,-3.13896,7.41307,-4.39394,-8.07149,9.66788,-0.191049,0.448431,-3.25413,2.33872,-13.2162,9.73126,0,2.52469,-0.284228,3.53421,-3.25569,0.947609,0.0581667,5.75921,-2.86897,-3.29266,-1.79503,-20.4862,10.8407,17.6633,2.68941,5.68053,-2.70734,-8.79458,3.52074,-3.9113,9.64814,-3.32043,-10.6539,2.59276,-10.8629,-0.115777,5131.84,4319.89,5724.17,-1083.63,-805.133,10206.8,12264.6,2287.06,3304.44,3307.19,789.718,0.329638,-0.0766684,-0.287156,-6.5,3,-6.00942,0,0,-2.01089e-14,-4.71845e-15,7.82707e-15,1.66533e-16,-1.42178e-14,-1.91028e-14,-2.04559e-14,-3.39762e-12,-3.35937e-12,-2.67925e-12,0,-0.521341,0.309992,0.525881,0.0262575,3.14159,2.22114,0.0899649,3.26833,-0.139318,-0.392699,4.19121,0.102022,3.14397,0.504643,0.523599,0,0,0,1046.3,-0.00301438,-0.521341,0.525857,3.14387,2.22114,3.26834,-0.396865,4.19121,3.14402,0.525975,0,-1.75886,0.704178,0.000347958,3491.34,-2.13079,0.518551,-2.17259,7033.62,-0.0711111,-0.0176988,0.572663,22247.4,-16479.1,-995.503,29874.6,13043.1,-17149.3,75781.9,17791.8,-35209.2
0.38,-6.50336,-3.00974,1190.81,1151.81,-0.00318248,693.68,-0.521123,0.337931,0.355694,0.313758,3.15864,2433.96,2.22117,294.915,3.23121,1.81843,-0.255267,-232145,4.19059,-65.2734,3.14047,-14.1379,0.499826,-5.45337,-3.01619,-7.80622,-1.409,-7.78358,-4.6687,-4.90337,-3.01484,-7.29895,-1.62156,-7.30777,-4.39283,0.676574,298.402,-62.6328,-0.705479,-6.00942,-0.583911,-0.00318248,37.6003,-0.521123,-76.4788,0.526075,-4.64536,3.14406,-3.76115,2.22117,3.12555,3.26836,191.693,-0.396814,2.84077,4.19059,-0.622074,3.14339,-2.95067,0.525407,0.295354,1.44176,-1.4469,-1.78994,3.99564,-533.916,23.8745,-107.612,85.0608,1018.52,-44.5782,201.161,-196.293,166.104,1686.82,-2.7729,12.5112,31.0661,-62.3429,-31.8432,45.3167,0,10.4323,31.2727,8.31662,-15.3259,2.28626,9652.2,-1422.04,1407.17,-60651.6,-45.5813,-44.5499,49.6402,-9.98498,24.1513,11.1143,-12.3717,4.97696,-3.68268,15.9857,23.8552,-17.8395,7.09542,-2.97533,14.661,0.18173,2093.81,941.359,537.159,73.0977,54.5391,5119.92,14909.2,12.224,-4644.73,-3106.5,-641.015,-2.37574,-0.0750765,0.12191,-6.5,3,-6.00942,0,0,6.71685e-15,-2.94764e-14,4.88498e-15,1.9984e-14,-3.91145e-14,2.70201e-14,-7.10543e-15,5.9468e-13,-8.95992e-13,-7.51593e-13,0,-0.521123,-2.84381,0.526068,0.0339679,3.14159,2.22117,0.626932,3.26838,38.3387,-0.392699,4.19059,-0.124434,3.1434,-0.590133,0.523599,0,0,0,1148.93,-0.00318248,-0.521123,0.526075,3.14406,2.22117,3.26836,-0.396814,4.19059,3.14339,0.525407,0,0.995409,-0.736529,0.000120761,2326.9,1.41908,-0.595066,2.9322,6631.6,-0.0711111,-0.0176988,0.572663,67468.7,-93275.1,-6128.13,51848.4,-1.64634e+06,1.64783e+06,58054.8,21435,-33111.4
0.4,-6.50364,-3.00931,1293.46,1168.95,-0.00314686,714.967,-0.521265,90.2861,0.532704,66.4626,3.12902,2497.06,2.2212,-57.157,3.16136,1.79679,-0.357652,-232109,4.19103,27.7685,3.13623,5.80285,0.542274,-5.45365,-3.01559,-7.80654,-1.40858,-7.78373,-4.66843,-4.90365,-3.01434,-7.29928,-1.62116,-7.308,-4.39242,90.8314,-53.638,30.3625,0.0844797,-6.00942,-1.65817,-0.00314686,5.96033,-0.521265,3.05451,0.525932,1.00101,3.14389,-29.7562,2.2212,12.6114,3.26839,215.605,-0.396817,-16.8301,4.19103,2.80993,3.14384,5.44095,0.525769,0.026805,0.585126,-0.512043,-0.726188,4.38991,192.748,2.33026,-28.1866,20.9616,-379.72,-1.28432,15.2946,-51.8635,11.12,-30.6214,-0.0124769,0.113811,-5.29896,546.444,-9.22302,60.4687,0,9.61339,-1188.18,1.11752,-23.358,-13.9923,20736.9,55.9237,-428.93,12755.8,-138.151,-9.95115,53.9777,3.15541,319.993,0.455816,-13.2929,-1.57157,7.6479,-32.17,3.34365,-16.4345,-1.9187,5.65628,-23.8845,-0.115772,5132.27,856.891,1064.33,4572.18,3365.61,3154.78,-2694.43,12.1506,1791.96,1545.62,354.349,-0.364358,1.13212,-0.623799,-6.5,3,-6.00942,0,0,-3.60267e-14,-2.76446e-14,3.99403e-14,-4.83502e-14,-5.11605e-14,3.9746e-14,2.4869e-14,-5.51392e-13,-2.60902e-12,-2.96685e-12,0,-0.521265,0.110516,0.5259,0.0729976,3.14159,2.2212,2.51965,3.26837,43.1211,-0.392699,4.19103,0.56185,3.14376,1.08819,0.523599,0,0,0,1190.81,-0.00314686,-0.521265,0.525932,3.14389,2.2212,3.26839,-0.396817,4.19103,3.14384,0.525769,0,-0.314297,1.52968,0.00122855,-1797.1,-0.383741,1.13126,-4.77691,614.302,-0.0711111,-0.0176988,0.572663,12976.2,-6775.44,-72.0071,11142.9,-53745.7,72934.5,-3353.28,12163.8,-3159.26
0.42,-6.50381,-3.00861,1336.18,1265.79,-0.00303866,2000.5,-0.52115,-16.467,0.511823,-13.3224,3.14499,2508.29,2.22097,45.5963,3.26809,2.08428,-0.411827,-232111,4.19087,-2.82412,2.76795,-1.21915,0.0574338,-5.45382,-3.01478,-7.80681,-1.40786,-7.78382,-4.6677,-4.90382,-3.01347,-7.2996,-1.62054,-7.30802,-4.39181,-15.9585,49.2762,-0.113605,-0.693708,-6.00942,1.13849,-0.00303866,-8.80268,-0.52115,7.60128,0.526048,0.453872,3.144,9.90694,2.22097,0.056587,3.26817,-43.9603,-0.397038,198.649,4.19087,-92.8862,3.14367,-127.465,0.525569,0.289078,1.413,0.142316,-1.76776,0.775494,370.319,-11.1564,9.89113,-0.456048,-652.072,27.7664,-24.5215,0.784047,-11.3363,-27.0257,1.59555,-1.40876,-2.26249,118.806,-24.901,10.1631,0,6.85805,-144.601,4.25395,-3.80707,4.36742,300.378,110.912,-44.9919,-1719.21,277304,-709.898,13.0487,-12804.8,-88696,342.76,-4.10041,6379.36,-164.1,-213156,470.51,-5.57775,8618.47,-128.465,599.626,0.179908,2136.26,4842.21,64276.7,-775.689,-635.138,561.668,2443.22,26.9696,-108.373,15.9775,4.35798,0.21951,-0.144868,5.48709,-6.5,3,-6.00942,0,0,4.58314e-15,-9.79685e-15,4.996e-16,1.92901e-15,7.38125e-15,-1.17725e-14,-7.99361e-15,-6.74638e-12,1.41984e-11,1.55502e-11,0,-0.52115,0.519333,0.526008,0.0104421,3.14159,2.22097,0.0117005,3.26815,-8.79207,-0.392699,4.19087,-18.5746,3.14356,-25.4929,0.523599,0,0,0,1293.46,-0.00303866,-0.52115,0.526048,3.144,2.22097,3.26817,-0.397038,4.19087,3.14367,0.525569,0,1275.7,-32.8227,-0.0454541,139073,1723.69,-25.693,119.925,187098,-0.0711111,-0.0176988,0.572663,-43648.8,59139,3395.44,-4469.32,26751.3,-18431.2,2.08158e+06,239477,-933450
0.44,-6.50377,-3.00837,1366.28,1363.72,-0.00304282,2003.73,-0.521365,-23.5211,0.547549,-19.0398,3.14134,-45522.7,2.22082,-22605.1,3.23487,-10.3438,-4.39588,-232068,4.1909,14.202,3.13161,4.25277,0.286154,-5.45378,-3.01446,-7.80674,-1.40757,-7.78375,-4.66752,-4.90378,-3.01324,-7.29955,-1.62031,-7.30798,-4.39157,-22.9733,-22597.5,17.0475,0.899189,-6.00942,-1.25262,-0.00304282,-0.993543,-0.521365,7.42539,0.525833,0.6198,3.14381,-26.4308,2.22082,8.66317,3.26801,-5932.52,-0.397159,-21.3168,4.1909,3.16747,3.1437,6.88217,0.525638,0.0745215,1.98456,-0.561661,-2.47859,0.7672,14.9596,7.02105,-4.31506,14.2983,27.4024,0.405123,-0.297352,-22.0148,-3.39739,19.2335,0.245267,-0.15456,-3.33317,-2165.93,-68.8951,5.0108,0,-10.1562,662.911,26.6779,-0.688134,-13.0081,1.37038e+07,-20672.9,-10.6574,1.02406e+07,25.9545,-46.972,9.48142,11.879,414.909,8.08925,-2.34857,-5.91778,13.6952,-160.155,13.6843,-2.05481,-5.11632,8.50697,-26.0377,-0.213212,1504.99,4896.66,161.595,-1132.24,-925.338,-2.40155e+06,-1.13009e+06,-595.757,2128.68,867.287,272.636,0.0953369,0.565791,-0.600466,-6.5,3,-6.00942,0,0,1.2941e-15,2.96846e-14,3.92394e-15,-5.18335e-15,-4.85757e-14,-3.79696e-14,0,-1.22034e-12,-4.41719e-12,-5.86708e-12,0,-0.521365,0.616752,0.52582,0.045228,3.14159,2.22082,1.65092,3.26803,-1186.5,-0.392699,4.1909,0.633311,3.14363,1.37643,0.523599,0,0,0,1336.18,-0.00304282,-0.521365,0.525833,3.14381,2.22082,3.26801,-0.397159,4.1909,3.1437,0.525638,0,-1.18359,2.73929,0.00128457,152.848,-1.02326,1.70139,-5.20754,2100.21,-0.0711111,-0.0176988,0.572663,10382.1,294.541,354.62,2.45683e+07,-2.86986e+07,2.85189e+07,26003.5,9892.44,-10611.8
