t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,,al1211,al1212u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,b4,b5,b6,b7,b8,b9,b10,b11,b12
2.44,-5.55573,-2.0513,1.11389,1.0884,0.0501228,-114.473,-0.535772,-0.227449,0.487462,1.40847,3.12476,21873.9,2.17052,-1.66474,3.18309,1.51663,-0.455583,-2.94336,4.08746,0.6902,3.10166,1.31261,0.42383,-4.5077,-1.96445,-6.92,-0.469506,-6.78698,-3.70071,-3.95774,-1.97114,-6.42415,-0.707482,-6.2853,-3.47528,0.27685,1.97393,3.36803,1.76905,-0.0741512,0.138123,-0.000298009,-4.00786,-0.586193,-7.20189,0.461004,0.419017,3.07901,0.924335,2.1201,-6.96781,3.1673,-1.2317,-0.497889,2.09095,4.03704,-7.79643,2.98985,0.147605,0.371875,-0.435361,4.12005,1.03453,-5.15301,5.88416,434.629,-71.991,164.43,-79.3733,-608.866,120.092,-274.255,108.886,7.28346,46.301,-6.89481,15.7456,1.40033,-12.2686,-39.304,75.4692,0,-27.2626,-11.5589,-10.9099,-22.9946,3.84042,9.11943,1.76218,-10.281,-3.72689,47.1903,-80.4494,73.1721,16.141,-42.0181,16.8439,-26.4203,-9.49175,2.08999,-15.9585,3.79318,-2.9785,-1.406,0.772687,-0.924093,0.406867,0.454295,-0.117839,0.946598,28.0641,66.7959,-0.701698,77.6491,24.4653,2.97072,186.523,100.25,0.259308,0.193448,0.10504,-5.55954,-1.97725,-0.0741512,0,4420,0,1.3739e-15,-2.22045e-16,1.21951e-15,-5.53474e-13,1.9712e-13,4.46504e-13,2.77556e-17,5.55112e-17,6.245e-17,0,-0.586193,-0.721447,0.461015,-0.0133595,3.14159,2.1201,-1.39355,3.1673,-0.246341,-0.392699,4.03704,-1.55916,2.98987,0.029521,0.523599,0,0,0,1.05438,-0.000298009,-0.586193,0.461004,3.07901,2.1201,3.1673,-0.497889,4.03704,2.98985,0.371875,0.0504208,-1.89822,0.417977,-1.4456e-05,9.21573,-0.2812,0.154537,-0.184819,-0.2235,0.0604609,0.0161702,1.00448,-27.435,319.784,9.04993,-268.244,237.844,49.5322,-313.659,314.327,47.3073
2.46,-5.54972,-2.05082,1.11888,1.08651,0.0507318,-114.468,-0.531217,-0.140266,0.504402,0.755021,3.13331,21873.9,2.172,-1.72192,3.184,1.50246,-0.454322,-2.90556,4.08268,1.69336,3.06426,2.06467,0.41775,-4.50177,-1.96549,-6.91516,-0.470278,-6.78118,-3.69827,-3.95178,-1.96968,-6.41896,-0.707525,-6.27843,-3.47524,0.372421,1.9164,4.33987,1.80554,-0.0739702,0.0799364,-5.40912e-05,-6.59196,-0.582003,-4.86215,0.465194,0.0644681,3.08319,0.787507,2.12121,-7.22859,3.16841,-1.29801,-0.496782,2.11541,4.03189,-8.13015,2.9847,0.040129,0.366725,-0.451751,4.2499,0.735297,-5.31292,5.83375,606.511,-63.5606,139.587,-56.5934,-1418.5,181.117,-397.744,134.13,7.38854,40.4336,-4.0174,8.82244,1.81615,-14.2078,-39.3233,75.0199,0,-29.3104,-13.4158,-11.9054,-22.9851,4.04933,9.31257,1.49154,-10.2637,-3.93149,44.4677,-82.1644,73.2256,16.5817,-39.3997,17.246,-26.9122,-9.82033,1.6749,-10.9807,2.31379,-1.8165,-0.87306,0.581351,-0.638359,0.413228,0.249673,-0.0941132,0.222183,49.8418,65.1279,-0.502839,74.8639,23.7588,1.89037,236.442,132.841,0.158849,0.206547,0.0852089,-5.55351,-1.97694,-0.0739702,0,4450,-2.77556e-17,1.6237e-15,3.747e-16,-2.498e-16,-5.96495e-13,2.73614e-13,5.37292e-13,-1.66533e-16,-1.11022e-16,-5.20417e-17,0,-0.582003,-0.18169,0.4652,-0.00804236,3.14159,2.12121,-1.44573,3.16841,-0.259602,-0.392699,4.03189,-1.62591,2.98472,0.00802581,0.523599,0,0,0,1.0631,-5.40912e-05,-0.582003,0.465194,3.08319,2.12121,3.16841,-0.496782,4.03189,2.9847,0.366725,0.0507859,-1.96393,0.334964,-9.69765e-06,9.04031,-0.174612,0.11627,-0.127672,-0.289499,0.0605585,0.0162025,1.00448,99.6461,394.197,11.4028,-280.05,243.913,50.8739,-346.084,326.449,51.0051
2.48,-5.5448,-2.0506,1.12203,1.08681,0.0505424,-114.462,-0.527911,1.77009,0.515549,-0.694207,3.13921,21873.9,2.17496,-1.76059,3.1868,1.49582,-0.451523,-2.88499,4.07692,2.59681,3.05222,2.81513,0.409233,-4.49684,-1.96739,-6.91068,-0.471363,-6.77781,-3.69501,-3.94685,-1.96976,-6.41379,-0.707143,-6.27378,-3.47489,2.28802,1.87773,5.2398,1.82565,-0.0740036,0.0410278,-0.000547926,-7.70732,-0.579001,-2.12753,0.468196,-2.04101,3.08619,0.652412,2.12387,-7.36454,3.17107,-1.33892,-0.49413,2.08922,4.02583,-8.31826,2.97863,-0.0796131,0.360654,-0.461148,4.32259,0.530175,-5.40886,5.7869,673.489,-62.0323,132.78,-48.3087,-1965.98,220.964,-472.825,143.718,2.58452,-1326.19,150.494,-322.03,10.4496,-14.0184,-39.5487,74.8638,0,-30.6453,-15.0938,-12.2803,-23.248,4.16479,9.06938,1.36722,-10.3334,-4.04875,41.923,-83.2366,73.1102,16.8977,-37.603,17.7242,-27.3288,-10.0929,1.41652,-2.16976,-0.518453,0.406579,0.198482,0.433,-0.427813,0.416749,0.157557,0.0146297,0.331421,150.215,31.0591,-0.238602,73.0783,23.4251,1.02848,281.326,159.165,0.04398,0.213885,0.0725266,-5.5485,-1.97669,-0.0740036,0,4475,0,2.48412e-15,4.51028e-16,-2.23432e-15,-2.31593e-13,1.04527e-13,2.06335e-13,-1.94289e-16,-5.55112e-17,-5.81132e-17,0,-0.579001,-0.0572199,0.468198,-0.0212284,3.14159,2.12387,-1.47293,3.17106,-0.267784,-0.392699,4.02583,-1.66355,2.97865,-0.0159226,0.523599,0,0,0,1.06779,-0.000547926,-0.579001,0.468196,3.08619,2.12387,3.17107,-0.49413,4.02583,2.97863,0.360654,0.0510903,-2.01845,0.283292,-5.1837e-06,8.3787,0.0396964,0.0866001,-0.0855626,-0.101938,0.06064,0.0162294,1.00449,130.021,444.745,296.622,-292.881,248.186,52.0026,-370.725,334.199,53.9257
2.5,-5.5413,-2.05176,1.12704,1.09204,0.0498005,-114.584,-0.527846,-13.1611,0.518728,-1.77071,3.14058,21873.9,2.17831,-1.77027,3.19003,1.501,-0.448382,-2.87273,4.0672,3.08591,3.04201,2.38373,0.399235,-4.49328,-1.96978,-6.90697,-0.473545,-6.7775,-3.69068,-3.94329,-1.97211,-6.40929,-0.707658,-6.27133,-3.4755,-12.6414,1.86814,5.72869,1.8386,-0.0753406,0.0213238,-0.00149694,-8.26525,-0.579143,-0.313343,0.468054,-7.95956,3.08606,0.54348,2.12701,-7.42318,3.17421,-1.35686,-0.490985,1.98277,4.0159,-8.38625,2.9687,-0.233634,0.350688,-0.467219,4.36963,0.427209,-5.47758,5.78371,690.375,-59.6526,126.098,-43.4701,-2015.52,214.427,-452.863,129.292,-2.13828,-14061.6,1503,-3174.2,254.997,-12.5571,-40.261,75.3516,0,-31.293,-16.3802,-12.1571,-23.7739,4.2023,8.67013,1.41225,-10.5054,-4.09122,39.226,-84.3058,73.3811,17.0915,-37.0139,18.6469,-28.0835,-10.3544,1.31531,11.216,-5.13162,4.01906,1.97519,0.314887,-0.348723,0.419028,0.250392,0.26186,-6.12969,-596.349,-11.5895,0.144,72.7618,23.6816,0.612584,305.296,115.52,-0.036506,0.216406,0.067472,-5.54509,-1.97651,-0.0753406,0,4492,2.77556e-17,-1.40166e-15,-3.22659e-16,1.4988e-15,1.94955e-13,-8.97615e-14,-1.7536e-13,2.77556e-17,1.11022e-16,1.66533e-16,0,-0.579143,-0.0176536,0.468061,-0.01342,3.14159,2.12701,-1.48466,3.17421,-0.271372,-0.392699,4.0159,-1.67738,2.96868,-0.0467267,0.523599,0,0,0,1.07074,-0.00149694,-0.579143,0.468054,3.08606,2.12701,3.17421,-0.490985,4.0159,2.9687,0.350688,0.0512975,-2.07108,0.263078,5.56131e-06,7.19306,0.395038,0.0629774,-0.0697445,0.402144,0.0606955,0.0162478,1.00457,119.829,477.549,3412.3,-312.86,254.524,53.8247,-384.773,338.157,57.0589
2.52,-5.53896,-2.054,1.13534,1.10239,0.0488656,-114.575,-0.527573,-1.57532,-5.92885,-1.29044,6.27306,21873.9,2.18152,-1.75193,3.19277,1.51739,-0.445491,-2.87327,4.05875,3.33115,3.03412,0.226717,0.39302,-4.49087,-1.97367,-6.90412,-0.476574,-6.77828,-3.68796,-3.94087,-1.97585,-6.40569,-0.709091,-6.27032,-3.47706,-10.6356,1.88633,5.97225,1.86036,-0.0777011,0.0188256,-0.002566,5.4769,-0.579005,-669.946,0.468193,-1088.8,3.08619,0.481248,2.13008,-7.48413,3.17728,-1.3585,-0.487914,1.94656,4.00732,-8.4783,2.96012,-0.554933,0.342113,-0.477078,4.44939,0.422328,-5.58921,5.8898,-1102.47,-194.495,409.844,-270.661,345148,10089.4,-21251.3,13398.3,37471.5,-374868,16388.9,-34520,15766.6,-10.7932,-42.1058,77.2049,0,-31.3809,-17.178,-11.6472,-24.7188,4.18791,8.48837,1.68867,-10.8595,-4.08285,38.9953,-86.1288,74.9426,17.315,-37.6789,19.7029,-29.2382,-10.6186,1.25519,40.984,-15.6591,12.3197,6.005,0.119195,-0.714684,0.422866,0.414703,0.517125,0.458541,-1.10972,10.0167,0.500325,73.8393,24.4986,-0.0269162,317.135,-29.7212,34.0935,0.214817,0.0640841,-5.54288,-1.9764,-0.0777011,0,4503,0,-9.71445e-16,-3.55271e-15,1.06581e-14,-6.1165e-13,2.68396e-13,5.39152e-13,0,5.55112e-17,1.73472e-17,0,-0.579005,-0.0539794,0.4682,-0.0278441,3.14159,2.13008,-1.49685,3.17728,-0.2717,-0.392699,4.00732,-1.69572,2.96011,-0.110987,0.523599,0,0,0,1.07561,-0.002566,-0.579005,0.468193,3.08619,2.13008,3.17728,-0.487914,4.00732,2.96012,0.342113,0.0514316,-2.12385,0.251048,5.52181e-06,5.80241,1.201,0.0238391,-0.142937,1.61475,0.0607313,0.0162596,1.00472,-139.311,-35431.6,103467,-333.975,262.847,55.4226,-398.831,339.471,58.8806
2.54,-5.53744,-2.0566,1.14598,1.11523,0.048169,-114.572,-0.530207,-1.91009,0.680326,-1.4532,3.04523,21873.9,2.18463,-1.71583,3.19496,1.5406,-0.4428,-2.89623,4.05614,2.73653,3.03165,0.405916,0.389652,-4.48929,-1.97592,-6.90239,-0.480121,-6.77831,-3.6887,-3.9393,-1.97956,-6.40323,-0.711086,-6.26979,-3.47915,-1.1334,1.92193,5.37854,1.89781,-0.0803746,0.0297356,-0.00333577,5.85394,-0.581712,51.9763,0.465486,11.3044,3.08348,0.47574,2.13312,-7.59299,3.18032,-1.35323,-0.484875,1.90521,4.00463,-8.57413,2.95743,-1.23255,0.339401,-0.494063,4.58906,0.501031,-5.77412,6.12385,-1082.98,-178.733,379.017,-252.09,-1481.17,-705.794,1495.75,-960.802,312.216,2794.68,-156.018,330.645,-138.516,-9.44262,-45.2173,80.6278,0,-31.1311,-17.4522,-10.8806,-26.141,4.15217,8.75137,2.18414,-11.4236,-4.05333,39.8583,-89.0625,77.9261,17.5646,-39.1445,20.6066,-30.5531,-10.8121,1.30994,98.8373,-36.7877,29.1047,13.8495,-0.233867,-3.40179,0.429487,0.532412,0.642113,0.174759,-7.05304,-2.37547,0.669917,75.8,25.6572,-1.1481,287.274,-42.001,-3.14571,0.211563,0.0664285,-5.54168,-1.97634,-0.0803746,0,4509,-2.77556e-17,1.91513e-15,4.21885e-15,-5.66214e-15,-4.84307e-13,2.19547e-13,4.36956e-13,0,0,3.1225e-17,0,-0.581712,0.3915,0.465481,-0.0280033,3.14159,2.13312,-1.51862,3.18032,-0.270645,-0.392699,4.00463,-1.71502,2.95739,-0.246509,0.523599,0,0,0,1.08383,-0.00333577,-0.581712,0.465486,3.08348,2.13312,3.18032,-0.484875,4.00463,2.95743,0.339401,0.0515047,-2.16309,0.26203,9.25328e-05,4.17375,2.7699,-0.0467734,-0.680358,3.77396,0.0607509,0.0162661,1.00488,-93.866,-2373.08,-850.455,-347.657,271.227,55.57,-408.936,328.931,59.7944
2.56,-5.5363,-2.0592,1.15766,1.12914,0.0474025,-114.567,-0.534374,-1.88881,0.714317,-0.098511,3.19387,21873.9,2.18772,-1.66922,3.19676,1.56791,-0.440227,-2.9433,4.05487,0.839549,3.06143,0.871335,0.386629,-4.48806,-1.97747,-6.90093,-0.48361,-6.7785,-3.69015,-3.9381,-1.98339,-6.40106,-0.713028,-6.26974,-3.4812,-1.22676,1.96777,3.51435,1.9477,-0.0830353,0.0428867,-0.00416323,8.41367,-0.58594,62.3006,0.461258,-8.38086,3.07926,0.468171,2.13616,-7.74134,3.18336,-1.34441,-0.48184,1.47259,4.0033,-8.46669,2.9561,-2.42774,0.338125,-0.517189,4.77955,0.604807,-6.02516,6.4376,-1545.84,-179.794,383.974,-274.428,-2210.84,-714.606,1524.91,-1051.57,375.374,1438.51,96.3351,-205.575,-10.0551,-7.68327,-49.2629,85.0738,0,-30.8457,-17.8567,-9.96984,-27.9121,4.10487,9.10629,2.82103,-12.135,-4.01309,34.3488,-93.3103,81.5712,17.6912,-39.813,21.8418,-31.9657,-10.9098,1.72357,143.093,-59.373,46.5566,21.4222,-0.757939,-10.8717,0.438346,0.583788,0.695319,0.249605,-6.03456,36.9361,0.745059,78.2851,27.0177,-2.35344,192.361,-24.6585,-3.74649,0.208075,0.0869638,-5.54067,-1.97628,-0.0830353,0,4514,-2.77556e-17,-9.99201e-16,-1.11022e-15,2.22045e-16,6.29302e-13,-2.60902e-13,-5.48589e-13,1.66533e-16,1.11022e-16,2.91434e-16,0,-0.58594,0.467173,0.461264,0.178284,3.14159,2.13616,-1.54828,3.18335,-0.268883,-0.392699,4.0033,-1.69327,2.95612,-0.485548,0.523599,0,0,0,1.09442,-0.00416323,-0.58594,0.461258,3.07926,2.13616,3.18336,-0.48184,4.0033,2.9561,0.338125,0.0515657,-2.1816,0.344687,-0.000121633,1.56575,4.28443,-0.151588,-2.17434,5.26581,0.0607673,0.0162715,1.00505,-116.043,-2663.74,-46.9608,-357.69,279.699,55.0053,-398.843,285.357,71.8665
2.58,-5.53517,-2.06167,1.16936,1.14279,0.0467173,-114.562,-0.539489,-1.89299,0.736771,-0.453429,3.18537,21873.9,2.19051,-1.62194,3.19801,1.59561,-0.438045,-3.01699,4.05415,-0.982783,2.93693,1.11764,0.380497,-4.48685,-1.97822,-6.89951,-0.486881,-6.7785,-3.69175,-3.93692,-1.98695,-6.39901,-0.714905,-6.26959,-3.48316,-1.2,2.01411,1.57365,2.00481,-0.0855591,0.058524,-0.00490943,10.9398,-0.591115,70.6344,0.456082,-7.34769,3.07408,0.487435,2.13889,-7.92469,3.18608,-1.33768,-0.479112,0.61382,4.00252,-8.11497,2.95533,-4.37351,0.337347,-0.544404,5.00366,0.737308,-6.31944,6.80973,-1972.34,-179.218,385.839,-291.261,-2667.76,-697.791,1500.8,-1092.17,419.497,2243.46,72.627,-156.209,-16.8739,-6.35505,-53.8291,90.2302,0,-30.603,-18.077,-9.02244,-29.9024,4.06695,9.72592,3.52929,-12.9392,-3.98083,21.5005,-98.6132,85.5382,17.7002,-38.0773,23.4391,-33.3783,-10.9265,2.5265,147.276,-78.5272,60.0994,26.6463,-1.5707,-25.0584,0.448539,0.585083,0.682982,0.232871,-6.05807,27.0463,0.743662,80.7885,28.3993,-3.68443,101.209,-14.4528,-4.2536,0.205569,0.127136,-5.53967,-1.97623,-0.0855591,0,4519,0,1.4988e-15,1.55431e-15,-8.88178e-16,-3.23103e-13,8.14349e-14,2.32592e-13,0,-5.55112e-17,-2.22045e-16,0,-0.591115,0.55157,0.45609,0.102387,3.14159,2.13889,-1.58496,3.18608,-0.267537,-0.392699,4.00252,-1.62296,2.95534,-0.874701,0.523599,0,0,0,1.10603,-0.00490943,-0.591115,0.456082,3.07408,2.13889,3.18608,-0.479112,4.00252,2.95533,0.337347,0.0516267,-2.18495,0.505261,-0.000239523,-1.39973,5.32927,-0.31414,-5.01168,4.91141,0.0607836,0.0162769,1.0052,-123.951,-2894.17,-245.331,-364.606,287.96,53.8822,-361.168,190.942,105.02
2.6,-5.53427,-2.06447,1.18144,1.15708,0.0457339,-114.556,-0.544025,-1.91406,0.733228,-0.10963,3.19386,21873.9,2.19323,-1.56545,3.19894,1.62727,-0.436089,3017.53,4.05495,8469.96,3.13942,5.51702,-0.939782,-4.48583,-1.9801,-6.89791,-0.490194,-6.77883,-3.69424,-3.93595,-1.99133,-6.39679,-0.716856,-6.27009,-3.48524,-1.23309,2.06958,8474.04,2.06486,-0.0884023,0.0717658,-0.00594158,13.1912,-0.5957,69.2664,0.451497,-8.7338,3.0695,0.478618,2.14155,-8.11141,3.18875,-1.32746,-0.476446,-0.752361,4.00327,-7.46591,2.95608,-1987.47,0.338099,-0.573828,5.24624,0.867519,-6.64309,7.20593,-2343.08,-179.894,389.613,-304.838,-3049.25,-613.233,1326.49,-1001.96,377.996,1771.68,77.5786,-167.817,-10.9888,-4.25913,-58.7828,95.7388,0,-30.4273,-18.6238,-7.98761,-32.0508,4.01862,10.1997,4.29385,-13.8005,-3.93823,-0.772734,-104.795,89.3123,17.6677,-30.0155,25.2856,-34.4782,-10.894,3.77192,-1.58547e+06,-26026.8,19081.5,8208.02,-1082.84,-3.95538e+06,0.459323,0.603758,0.714388,0.286438,-5.92178,39.1523,0.801136,83.7486,29.9791,151027,423648,197.336,-4.27596,0.202916,0.189682,-5.53887,-1.97619,-0.0884023,0,4523,-2.77556e-17,-5.05151e-15,4.44089e-16,-8.88178e-16,2.68618e-13,-1.06914e-13,-2.34035e-13,2.77556e-17,1.66533e-16,-1.42109e-14,0,-0.5957,0.676955,0.451503,0.211655,3.14159,2.14155,-1.62229,3.18875,-0.265492,-0.392699,4.00327,-1.51697,2.95609,-397.495,0.523599,0,0,0,1.11769,-0.00594158,-0.5957,0.451497,3.0695,2.14155,3.18875,-0.476446,4.00327,2.95608,0.338099,0.0516755,-2.08003,0.741326,-47.5322,543175,1641.6,-216.569,-791075,-63835.5,0.0607967,0.0162812,1.00537,-140.247,-2708.48,-118.477,-375.215,297.571,53.265,2.7156e+06,-398362,351036
2.62,-5.53325,-2.06757,1.19397,1.1719,0.0446664,-114.548,-0.549325,-1.90461,0.75138,0.756391,3.21432,21874,2.19608,-1.5014,3.19968,1.66286,-0.434221,3019.41,4.05601,34.0489,4.41,6.7278,-0.771246,-4.48467,-1.98198,-6.89609,-0.493794,-6.77911,-3.69707,-3.93485,-1.99612,-6.39433,-0.719029,-6.27059,-3.48755,-1.22595,2.1325,39.2302,2.12996,-0.0915439,0.0879405,-0.00705794,15.362,-0.601049,74.5849,0.446148,-12.0995,3.06415,0.479177,2.14435,-8.31388,3.19155,-1.31575,-0.473648,-577.863,4.00428,347.64,2.95709,-1246.02,0.339093,-0.606692,5.5172,1.0348,-7.00719,7.66106,-2672.75,-179.714,391.969,-314.102,-3174.24,-597.797,1301.83,-1006.4,401.047,1260.72,97.4882,-212.313,-6.38128,-1.93771,-64.3636,102.047,0,-30.2512,-19.1234,-6.79259,-34.5178,3.96533,10.7881,5.16103,-14.7858,-3.89079,45365.1,-662.026,-444.621,18567.5,400968,366.133,295.676,-11431.5,512.537,186176,-1308.53,-1062.57,39787.1,-521.155,-10580.8,0.47108,0.626852,0.740779,0.393077,-5.20664,66.3319,0.852216,87.0937,31.7549,93.957,1852.89,263.523,-4.62589,0.199865,25.739,-5.53807,-1.97615,-0.0915439,0,4527,-2.77556e-17,-1.77636e-15,-1.11022e-14,3.21965e-15,2.56156e-13,-6.10623e-14,-1.84991e-13,-1.15818e-12,-1.89715e-12,1.84741e-12,0,-0.601049,0.761628,0.446153,0.575339,3.14159,2.14435,-1.6628,3.19154,-0.263151,-0.392699,4.00428,69.5286,2.95709,-249.205,0.523599,0,0,0,1.12971,-0.00705794,-0.601049,0.446148,3.06415,2.14435,3.19155,-0.473648,4.00428,2.95709,0.339093,0.0517243,-2286.31,102.508,0.00390673,368049,7957.42,-104.231,-2116.15,7125.57,0.0608097,0.0162855,1.00557,-167.057,-2855.46,62.3974,-386.309,308.008,52.5158,1.86894e+06,-108761,-15632.5
2.64,-5.53174,-2.0711,1.20725,1.18695,0.0437888,-114.539,-0.555396,-1.91099,0.754235,1.01694,3.21785,21874,2.19864,-1.43318,3.19969,1.70078,-0.432945,3019.38,4.05414,24.9141,2.1892,-1.94992,0.389236,-4.483,-1.98358,-6.89397,-0.497856,-6.77924,-3.69898,-3.93327,-2.00106,-6.39163,-0.721805,-6.27032,-3.49043,-1.23301,2.19945,26.7141,2.20101,-0.0951484,0.108256,-0.00802094,17.1587,-0.607206,76.3545,0.439992,-12.7918,3.05799,0.522781,2.14683,-8.55091,3.19403,-1.30803,-0.471171,3.2623,4.00233,-10.3671,2.95513,-0.240824,0.33712,-0.643801,5.82236,1.25551,-7.41621,8.1874,-2886.97,-177.035,389.511,-314.329,-3067.41,-559.963,1229.73,-956.913,398.911,1007.98,94.4235,-207.38,-5.4334,-0.181176,-70.4968,109.225,0,-30.123,-19.3025,-5.54607,-37.2632,3.92627,11.749,6.10696,-15.8904,-3.85703,80.5012,-112.837,105.559,20.5411,-53.0139,25.7967,-41.6763,-12.6805,0.341822,93.5546,-27.126,23.5776,9.53902,0.00753001,-0.316209,0.483986,0.663916,0.752552,0.475575,-5.02735,74.0029,0.870232,90.6327,33.6464,-1.27596,1396.05,-147.815,-4.78881,0.197497,0.0171315,-5.53667,-1.97608,-0.0951484,0,4534,-5.55112e-17,5.55112e-17,-3.33067e-15,-9.99201e-16,-7.69745e-13,2.4386e-13,6.21947e-13,-2.43416e-14,9.21485e-15,-3.0892e-14,0,-0.607206,0.848874,0.440001,0.762986,3.14159,2.14683,-1.7102,3.19402,-0.261606,-0.392699,4.00233,-2.07355,2.95511,-0.0481647,0.523599,0,0,0,1.14216,-0.00802094,-0.607206,0.439992,3.05799,2.14683,3.19403,-0.471171,4.00233,2.95513,0.33712,0.0518097,-2.53637,0.0683686,3.93138e-06,9.24149,1.9078,0.001506,-0.0632418,3.68898,0.0608326,0.016293,1.00579,-188.032,-2885.14,123.199,-397.55,319.737,51.5934,-519.619,448.3,45.0813
2.66,-5.53028,-2.07483,1.22086,1.2018,0.0429673,-114.528,-0.562545,-1.91181,0.761986,1.35341,3.22636,21874,2.20051,-1.36022,3.19842,1.74006,-0.432731,3019.39,4.04661,7.68412,2.94449,2.10073,0.377435,-4.48134,-1.98468,-6.89182,-0.501822,-6.78051,-3.69826,-3.93176,-2.0061,-6.38906,-0.72483,-6.27002,-3.49355,-1.23459,2.27093,10.2512,2.28072,-0.0989495,0.127708,-0.00891563,18.583,-0.614428,80.7797,0.432769,-14.3654,3.05076,0.580487,2.14863,-8.83209,3.19582,-1.30344,-0.469371,2.59413,3.99473,-10.234,2.94753,-0.29314,0.329515,-0.686839,6.17656,1.50047,-7.89082,8.78517,-3001.39,-173.699,384.967,-308.026,-2690.38,-550.604,1217.59,-937.645,423.075,698.042,98.6401,-218.152,-5.00109,1.40117,-77.2913,117.246,0,-30.1437,-19.5124,-4.33078,-40.235,3.90122,12.9515,7.12342,-17.0952,-3.83572,72.1844,-120.979,112.82,20.7213,-57.0009,28.8064,-45.1271,-12.9293,0.921189,39.9198,-13.9852,12.01,4.61778,0.157215,-0.318153,0.498548,0.680449,0.742718,0.558361,-5.06741,82.3943,0.845048,94.3743,35.6069,0.184256,534.177,79.9059,-5.06597,0.195685,0.0459994,-5.53547,-1.97601,-0.0989495,0,4540,2.77556e-17,2.77556e-16,-8.21565e-15,-1.44329e-15,-1.85185e-13,9.08718e-14,1.82937e-13,-4.22995e-14,-6.77236e-15,-3.91007e-14,0,-0.614428,0.89886,0.432764,1.00088,3.14159,2.14863,-1.76644,3.19582,-0.260687,-0.392699,3.99473,-2.04698,2.94751,-0.058628,0.523599,0,0,0,1.15537,-0.00891563,-0.614428,0.432769,3.05076,2.14863,3.19582,-0.469371,3.99473,2.94753,0.329515,0.0518829,-2.58618,0.184251,5.68312e-06,8.63112,0.923556,0.0314431,-0.0636305,1.47755,0.0608522,0.0162995,1.00602,-210.604,-3078.26,214.211,-408.738,332.611,50.6496,-485.916,430.286,59.4094
2.68,-5.52914,-2.07829,1.23382,1.21508,0.0425309,-114.517,-0.571719,-1.93755,0.756437,2.29104,3.29681,21874,2.20227,-1.29574,3.1967,1.77535,-0.432906,3019.41,4.03595,7.15413,2.91191,2.31566,0.364603,-4.47995,-1.98381,-6.89048,-0.505792,-6.78214,-3.69595,-3.93059,-2.01026,-6.38734,-0.72792,-6.26951,-3.4967,-1.33633,2.33386,9.70144,2.36756,-0.102469,0.148391,-0.00941301,19.8493,-0.623663,84.6508,0.423535,-17.4523,3.04153,0.674816,2.15032,-9.15837,3.19752,-1.30713,-0.46768,2.44399,3.98401,-10.4554,2.93681,-0.302733,0.318789,-0.735466,6.57684,1.78926,-8.4208,9.45429,-3061.98,-170.097,379.728,-298.321,-2166.39,-540.26,1203.05,-908.121,444.742,-294.757,112.353,-250.219,-4.99814,2.39674,-84.6458,126.148,0,-30.3165,-19.5408,-3.14472,-43.4929,3.90296,14.5584,8.1999,-18.4244,-3.84049,74.7247,-129.647,121.66,21.3368,-61.9368,32.2612,-49.8006,-13.5148,1.01306,38.7126,-14.1855,12.2805,4.51629,0.178833,-0.33922,0.514504,0.64797,0.66367,0.530739,-6.35486,103.839,0.69369,97.686,37.3682,0.946989,507.144,92.2385,-5.31544,0.195372,0.0504132,-5.53446,-1.97596,-0.102469,0,4545,-2.77556e-17,-4.44089e-15,-1.53211e-14,-1.08247e-14,-8.23341e-13,2.6068e-13,6.78513e-13,-2.03448e-14,-1.4988e-14,-2.11879e-14,0,-0.623663,0.942457,0.423535,1.29793,3.14159,2.15032,-1.83172,3.19751,-0.261425,-0.392699,3.98401,-2.09125,2.93678,-0.0605467,0.523599,0,0,0,1.16892,-0.00941301,-0.623663,0.423535,3.04153,2.15032,3.19752,-0.46768,3.98401,2.93681,0.318789,0.051944,-2.70329,0.202628,6.03564e-06,9.37712,0.903257,0.0357667,-0.067844,1.34019,0.0608686,0.0163049,1.00624,-220.19,-3215.77,463.47,-414.792,344.841,48.9108,-480.804,437.289,63.6821
