t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
0.52,-6.53022,-1.02029,0.00765282,-0.00411884,-0.00461659,-1.99698,5.47239,0.133803,0.746089,0.663429,3.15283,-1.93969,1.96024,-3.52768,3.53092,0.380434,-0.393937,-2.83544,2.87011,-4.43508,4.43985,-0.528011,0.522521,-5.47593,-1.05336,-7.83203,0.579333,-7.8113,-2.68005,-4.93024,-1.02767,-7.32382,0.369031,-7.33661,-2.40222,0.868656,0.397172,-0.517744,0.00753708,-0.0130539,-0.0357385,-0.00461659,9.60384,5.47239,3.18661,0.739679,0.721505,3.15112,-0.0746096,1.96024,-0.0723394,3.53103,0.00501725,-0.393977,-0.0147779,1.00025,-0.0302426,-1.25027,1.25021,178.658,18.6494,-37.383,48.8972,-40.5391,3.61518,-7.259,4.01746,12.0079,24.3234,1.03374,-2.07401,-4.51492,-1.41535,-34.0783,16.6637,0,17.7737,0.30518,7.21731,-3.4684,3.46045,-0.106335,-0.178093,0.0696977,-1.20967,0.200044,0.0117336,0.049775,-11.9775,3.16567,-2.60984,0.040113,0.334946,0.271052,0.0451009,0.575996,0.393431,0.760197,0.203732,0.225576,-6.5,-1,-0.0130539,0,0,0,-2.77556e-17,1.11022e-16,0,-8.67362e-18,-8.67362e-18,-3.46945e-18,2.86229e-17,2.77556e-17,1.43115e-17,0,-0.588807,0.730728,0.794926,0.0872383,3.14159,1.96024,-0.0144067,3.53301,0.00100345,-0.392699,2.87011,-0.100198,4.44949,-0.000206334,0.523599,0,0,0,0.00753548,-0.00461659,5.47239,0.739679,3.15112,1.96024,3.53103,-0.393977,2.87011,4.44084,0.522494,0
0.53,-6.53044,-1.0206,0.00776898,-0.0042566,-0.00475965,-2.20095,5.47251,0.127108,0.745338,0.631117,3.15226,-1.9393,1.96031,-3.52774,3.53098,0.380439,-0.393947,-2.83502,2.87031,-4.43528,4.44003,-0.528119,0.522524,-5.47614,-1.05389,-7.83203,0.579175,-7.81176,-2.68017,-4.93046,-1.02821,-7.32384,0.368836,-7.33703,-2.40241,0.861778,0.397191,-0.517771,0.00765444,-0.0130539,-0.0362429,-0.00475965,5.35238,5.47251,2.77661,0.739749,0.426736,3.15115,-0.0749801,1.96031,-0.073929,3.5311,0.00504445,-0.393986,-0.014778,1.00025,-0.0308729,-1.25027,1.25021,76.9911,14.3192,-28.6858,26.0535,-2.31971,3.15888,-6.34351,1.92761,7.69885,12.0167,0.71949,-1.44299,-2.87665,-1.4317,-34.0948,16.6623,0,17.8036,0.304785,7.22738,-3.46986,3.46322,-0.108459,-0.178312,0.0697308,-1.2106,0.200044,0.0116163,0.0503051,-20.3976,3.30062,-5.77493,0.0393996,0.336255,0.271595,0.0418758,0.575211,0.391798,0.487783,0.203889,0.225953,-6.5,-1,-0.0130539,0,0,2.1684e-19,0,-2.77556e-17,-5.55112e-17,2.42861e-17,2.47198e-17,2.38524e-17,1.73472e-17,1.73472e-17,-7.80626e-18,0,-0.58873,0.642302,0.794957,0.0516003,3.14159,1.96031,-0.0147257,3.533,0.00100889,-0.392699,2.87031,-0.101861,4.44949,-0.000175185,0.523599,0,0,0,0.00765282,-0.00475965,5.47251,0.739749,3.15115,1.96031,3.5311,-0.393986,2.87031,4.44103,0.522496,0
0.54,-6.53062,-1.0209,0.00788398,-0.0043894,-0.00489757,-2.58339,5.47259,0.143962,0.744856,0.552674,3.15179,-1.93891,1.96035,-3.52776,3.53102,0.380451,-0.393957,-2.83462,2.87043,-4.4354,4.44015,-0.528184,0.522524,-5.47633,-1.05436,-7.83201,0.579011,-7.81216,-2.68031,-4.93064,-1.02873,-7.32383,0.368646,-7.3374,-2.4026,0.878617,0.397219,-0.517777,0.00777063,-0.0130539,-0.036733,-0.00489757,1.65784,5.47259,2.48792,0.739842,0.195769,3.15115,-0.075694,1.96035,-0.0753358,3.53114,0.00506963,-0.393997,-0.014778,1.00025,-0.0314852,-1.25027,1.25021,18.0859,10.5644,-21.1424,12.832,7.91039,2.8441,-5.71195,0.894325,3.96738,4.31212,0.477565,-0.957063,-1.41638,-1.45399,-34.1118,16.6617,0,17.8321,0.307446,7.23674,-3.47118,3.46547,-0.110389,-0.178542,0.0697715,-1.21136,0.200045,0.0115001,0.0508168,-38.2439,5.41342,-13.5759,0.0390384,0.338285,0.272842,0.0400628,0.575823,0.391628,0.251465,0.204018,0.226193,-6.5,-1,-0.0130539,0,0,-4.33681e-19,2.42861e-17,0,1.38778e-17,1.12757e-17,9.97466e-18,7.37257e-18,8.67362e-18,9.88792e-17,8.2833e-17,0,-0.588619,0.580277,0.794951,0.0237668,3.14159,1.96035,-0.0150077,3.53299,0.00101393,-0.392699,2.87043,-0.103091,4.44949,-0.000153734,0.523599,0,0,0,0.00776898,-0.00489757,5.47259,0.739842,3.15115,1.96035,3.53114,-0.393997,2.87043,4.44116,0.522496,0
0.55,-6.53077,-1.02119,0.00799783,-0.00451579,-0.00502884,-3.32837,5.47262,1.34172,0.745474,-5.04774,3.15113,-1.93852,1.96039,-3.52778,3.53106,0.380463,-0.393968,-2.83423,2.87052,-4.43548,4.44023,-0.528215,0.522521,-5.47649,-1.05479,-7.83196,0.578849,-7.8125,-2.68046,-4.93079,-1.02924,-7.32379,0.368457,-7.33773,-2.40279,2.07766,0.397247,-0.51777,0.00788566,-0.0130539,-0.037205,-0.00502884,-1.66416,5.47262,2.25722,0.739962,-0.00209643,3.1511,-0.0762133,1.96039,-0.0767699,3.53118,0.00509623,-0.394008,-0.014778,1.00026,-0.0320749,-1.25027,1.25021,-11.6007,7.19518,-14.3717,6.19742,-2.49085,2.60398,-5.23008,0.426295,0.617363,-0.769167,0.275878,-0.551806,-0.0856863,-1.47249,-34.129,16.6612,0,17.8604,0.308531,7.24606,-3.47253,3.46784,-0.112336,-0.178778,0.0698159,-1.21216,0.200045,0.0113851,0.051305,-74.4977,125.289,-573.588,0.0385752,0.340226,0.273933,0.0390237,0.577228,0.392179,0.0391338,0.204154,0.226363,-6.5,-1,-0.0130539,0,0,0,-2.08167e-17,-5.89806e-17,5.89806e-17,1.38778e-17,-3.16587e-17,-1.95156e-17,-3.38271e-17,-3.64292e-17,-3.55618e-17,0,-0.588468,0.530791,0.794908,-2.25997e-06,3.14159,1.96039,-0.0152951,3.53298,0.00101925,-0.392699,2.87052,-0.104088,4.44948,-0.000140199,0.523599,0,0,0,0.00788398,-0.00502884,5.47262,0.739962,3.1511,1.96039,3.53118,-0.394008,2.87052,4.44125,0.522493,0
0.56,-6.53091,-1.02147,0.00811054,-0.00463879,-0.0051566,-4.25197,5.47268,0.00657879,0.7441,0.781463,3.15084,-1.93814,1.96044,-3.52781,3.5311,0.380474,-0.393976,-2.83384,2.8706,-4.43554,4.4403,-0.528218,0.52252,-5.47664,-1.05522,-7.83191,0.578699,-7.81283,-2.68061,-4.93093,-1.02972,-7.32375,0.368279,-7.33804,-2.40297,0.741433,0.397268,-0.51776,0.00799954,-0.0130539,-0.0376667,-0.0051566,-5.28863,5.47268,2.00839,0.740062,-0.218328,3.15108,-0.0765312,1.96044,-0.0782548,3.53123,0.00511878,-0.394016,-0.0147781,1.00026,-0.0326519,-1.25027,1.25021,-18.9538,3.52666,-6.9979,4.6212,-35.5866,2.35133,-4.72283,0.319318,-3.03683,-4.5063,0.0583023,-0.114488,1.36826,-1.48719,-34.1457,16.6607,0,17.8889,0.307935,7.25547,-3.4739,3.47039,-0.114319,-0.178967,0.0698417,-1.21303,0.200045,0.0112712,0.0517806,-92.3605,-8.25246,9.35827,0.0379657,0.341885,0.274936,0.0383779,0.579022,0.393144,-0.192496,0.2043,0.226497,-6.5,-1,-0.0130539,0,0,0,-2.77556e-17,5.55112e-17,-4.16334e-17,8.67362e-19,1.73472e-18,3.46945e-18,-4.42354e-17,-1.31839e-16,-1.52222e-16,0,-0.588347,0.477228,0.79489,-0.0259626,3.14159,1.96044,-0.0155929,3.53297,0.00102376,-0.392699,2.8706,-0.104961,4.44948,-0.0001344,0.523599,0,0,0,0.00799783,-0.0051566,5.47268,0.740062,3.15108,1.96044,3.53123,-0.394016,2.8706,4.44133,0.522492,0
0.57,-6.53103,-1.02173,0.00822213,-0.00476448,-0.00528714,-4.42041,5.47271,0.0374815,0.743097,0.688199,3.14977,-1.93777,1.96046,-3.52781,3.53113,0.380489,-0.393989,-2.83345,2.8706,-4.4355,4.44029,-0.528193,0.522519,-5.47677,-1.05562,-7.83184,0.578569,-7.81314,-2.68076,-4.93105,-1.03018,-7.32369,0.368125,-7.33834,-2.40312,0.772405,0.397301,-0.517728,0.00811229,-0.0130539,-0.038134,-0.00528714,-13.4449,5.47271,1.45419,0.740163,-0.727225,3.15106,-0.077353,1.96046,-0.0795437,3.53126,0.00514382,-0.394029,-0.0147781,1.00026,-0.0332358,-1.25027,1.2502,59.7192,-4.7116,9.56378,22.6162,-193.203,1.78626,-3.58751,1.54658,-11.2566,-5.91554,-0.44696,0.901319,4.59813,-1.51109,-34.1627,16.6605,0,17.916,0.311712,7.26425,-3.47512,3.47235,-0.116118,-0.179207,0.0698898,-1.21369,0.200045,0.0111585,0.0522657,-16.8432,-5.0851,0.59273,0.0377676,0.344214,0.276364,0.0392262,0.582553,0.396103,-0.713571,0.204414,0.226498,-6.5,-1,-0.0130539,0,0,1.30104e-18,1.38778e-17,-5.55112e-17,0,-1.9082e-17,2.60209e-17,2.60209e-17,-2.08167e-17,-2.08167e-17,-2.38524e-17,0,-0.588222,0.358552,0.794861,-0.0878209,3.14159,1.96046,-0.0158511,3.53296,0.00102876,-0.392699,2.8706,-0.105431,4.44948,-0.000132786,0.523599,0,0,0,0.00811054,-0.00528714,5.47271,0.740163,3.15106,1.96046,3.53126,-0.394029,2.8706,4.44133,0.522491,0
0.58,-6.53115,-1.02198,0.0083326,-0.00488883,-0.00541628,-4.48806,5.47276,0.0333428,0.742401,0.664156,3.14896,-1.93738,1.96045,-3.52776,3.53111,0.380516,-0.394006,-2.83303,2.87051,-4.43536,4.4402,-0.528144,0.522515,-5.47691,-1.05602,-7.83178,0.57843,-7.81342,-2.68093,-4.93117,-1.03064,-7.32363,0.367977,-7.33864,-2.40326,0.768375,0.397354,-0.517668,0.0082239,-0.0130539,-0.0385965,-0.00541628,-19.3041,5.47276,1.05539,0.740264,-1.08923,3.15103,-0.078908,1.96045,-0.0805156,3.53124,0.00517002,-0.394046,-0.0147782,1.00026,-0.0338135,-1.25027,1.2502,197.282,-10.6163,21.4382,53.9219,-377.551,1.38212,-2.7754,3.68586,-17.1619,-0.928154,-0.811431,1.63425,6.92611,-1.54826,-34.181,16.6617,0,17.9411,0.321926,7.27194,-3.4761,3.47337,-0.1176,-0.179511,0.069968,-1.21405,0.200045,0.0110469,0.0527455,-6.76526,-5.49017,-1.80078,0.0382462,0.347954,0.279009,0.0417225,0.588238,0.401398,-1.08792,0.204475,0.226374,-6.5,-1,-0.0130539,0,0,4.33681e-19,-2.77556e-17,0,-5.55112e-17,7.80626e-18,7.80626e-18,9.54098e-18,-4.25007e-17,-1.30104e-16,-1.47018e-16,0,-0.588096,0.273012,0.794833,-0.13172,3.14159,1.96045,-0.0160449,3.53294,0.001034,-0.392699,2.87051,-0.105502,4.44948,-0.000131801,0.523599,0,0,0,0.00822213,-0.00541628,5.47276,0.740264,3.15103,1.96045,3.53124,-0.394046,2.87051,4.44124,0.522487,0
0.59,-6.53127,-1.02223,0.00844196,-0.00500804,-0.00554011,-4.52815,5.47281,0.0275893,0.741867,0.64955,3.1483,-1.937,1.96043,-3.5277,3.53109,0.380543,-0.394026,-2.83259,2.87038,-4.43516,4.44008,-0.528087,0.522509,-5.47704,-1.05641,-7.83172,0.578287,-7.81369,-2.68113,-4.9313,-1.03109,-7.32358,0.367825,-7.33894,-2.40341,0.762751,0.39741,-0.517596,0.0083344,-0.0130539,-0.0390442,-0.00554011,-24.0309,5.47281,0.733837,0.740372,-1.38134,3.151,-0.0802429,1.96043,-0.0815348,3.53122,0.00520051,-0.394066,-0.0147782,1.00026,-0.0343728,-1.25027,1.2502,357.322,-15.3683,30.9978,90.3465,-569.626,1.05672,-2.1214,6.1749,-21.9261,6.71687,-1.10491,2.22461,8.8046,-1.58129,-34.2,16.6633,0,17.9666,0.33033,7.27968,-3.47712,3.47454,-0.119125,-0.179849,0.0700603,-1.21446,0.200046,0.0109364,0.0532065,-4.00872,-6.05899,-3.26209,0.0386183,0.351757,0.281575,0.0446716,0.59485,0.407565,-1.38994,0.204545,0.226242,-6.5,-1,-0.0130539,0,0,0,0,2.22045e-16,-1.11022e-16,6.07153e-18,6.07153e-18,2.60209e-18,1.73472e-18,8.67362e-17,9.62772e-17,0,-0.587963,0.204051,0.794808,-0.167131,3.14159,1.96043,-0.016248,3.53293,0.0010401,-0.392699,2.87038,-0.105527,4.44947,-0.000130412,0.523599,0,0,0,0.0083326,-0.00554011,5.47281,0.740372,3.151,1.96043,3.53122,-0.394066,2.87038,4.44111,0.522481,0
0.6,-6.53138,-1.02245,0.00855023,-0.0051103,-0.00564636,-4.55576,5.47283,0.0214909,0.74134,0.637613,3.14767,-1.93661,1.96043,-3.52767,3.53108,0.380561,-0.394043,-2.83211,2.87025,-4.43496,4.43994,-0.52803,0.522504,-5.47717,-1.05675,-7.83168,0.578162,-7.81392,-2.68131,-4.93141,-1.03149,-7.32355,0.367685,-7.3392,-2.40355,0.756755,0.397453,-0.517527,0.00844379,-0.0130539,-0.0394466,-0.00564636,-28.4385,5.47283,0.430692,0.740451,-1.65523,3.15098,-0.0805584,1.96043,-0.0828478,3.53122,0.00523299,-0.394083,-0.0147783,1.00026,-0.0348756,-1.25027,1.2502,545.955,-19.7934,39.9012,133.282,-783.461,0.751139,-1.50706,9.12504,-26.3688,16.828,-1.37951,2.77709,10.5546,-1.59511,-34.2191,16.6649,0,17.9939,0.330082,7.28809,-3.47837,3.47667,-0.120911,-0.180159,0.0701415,-1.2152,0.200046,0.0108271,0.0536058,-2.76185,-6.67524,-4.45596,0.0382983,0.354693,0.283385,0.0472393,0.601527,0.413687,-1.67157,0.204671,0.22619,-6.5,-1,-0.0130539,0,0,-8.67362e-19,0,-1.11022e-16,1.11022e-16,-8.67362e-18,-5.20417e-17,-4.42354e-17,3.03577e-17,3.1225e-17,1.9082e-17,0,-0.587865,0.138953,0.794783,-0.200333,3.14159,1.96043,-0.0165102,3.53291,0.0010466,-0.392699,2.87025,-0.105748,4.44947,-0.000128385,0.523599,0,0,0,0.00844196,-0.00564636,5.47283,0.740451,3.15098,1.96043,3.53122,-0.394083,2.87025,4.44098,0.522476,0
0.61,-6.53154,-1.02272,0.00865742,-0.00523468,-0.00577553,-4.57652,5.47279,0.0152761,0.740768,0.626774,3.14702,-1.93623,1.96043,-3.52764,3.53108,0.38058,-0.394062,-2.83161,2.87011,-4.43474,4.43979,-0.527966,0.522499,-5.47734,-1.05718,-7.83165,0.578016,-7.81422,-2.68153,-4.93156,-1.03196,-7.32352,0.367521,-7.33952,-2.40371,0.750619,0.397501,-0.51745,0.00855209,-0.0130539,-0.0399049,-0.00577553,-32.7754,5.47279,0.123118,0.740493,-1.92841,3.15094,-0.0815716,1.96043,-0.0840177,3.53122,0.00526579,-0.394102,-0.0147783,1.00027,-0.0354481,-1.25027,1.2502,768.46,-24.1403,48.6507,183.961,-1026.17,0.442772,-0.886985,12.6663,-30.742,29.7559,-1.65253,3.3266,12.2728,-1.62256,-34.2373,16.6657,0,18.0207,0.335694,7.29636,-3.47947,3.47831,-0.122601,-0.180491,0.0702278,-1.21576,0.200046,0.0107188,0.0540849,-2.07558,-7.32737,-5.53999,0.0383555,0.357805,0.28527,0.0502724,0.608892,0.420521,-1.94874,0.204767,0.226093,-6.5,-1,-0.0130539,0,0,8.67362e-19,-5.55112e-17,-2.22045e-16,3.33067e-16,-6.07153e-18,-6.93889e-18,-8.67362e-19,-1.38778e-17,-1.04083e-17,3.03577e-18,0,-0.587808,0.0727587,0.794743,-0.233453,3.14159,1.96043,-0.0167441,3.53289,0.00105316,-0.392699,2.87011,-0.105883,4.44946,-0.000126676,0.523599,0,0,0,0.00855023,-0.00577553,5.47279,0.740493,3.15094,1.96043,3.53122,-0.394102,2.87011,4.44083,0.522471,0
0.62,-6.53168,-1.02295,0.00876354,-0.00534539,-0.00589054,-4.59307,5.4727,0.00882296,0.740104,0.616331,3.14634,-1.93585,1.96043,-3.52761,3.53108,0.380597,-0.394078,-2.83108,2.86993,-4.43449,4.43961,-0.527899,0.522492,-5.4775,-1.05759,-7.83163,0.577886,-7.81449,-2.68174,-4.93171,-1.03238,-7.32351,0.367375,-7.33983,-2.40386,0.744175,0.397544,-0.517367,0.00865931,-0.0130539,-0.0403264,-0.00589054,-37.1856,5.4727,-0.197864,0.74047,-2.20873,3.1509,-0.0820642,1.96043,-0.0853001,3.53122,0.00529845,-0.394119,-0.0147784,1.00027,-0.0359748,-1.25027,1.2502,1032.46,-28.5603,57.5485,244.08,-1305.67,0.122014,-0.241828,16.9336,-35.1902,45.9999,-1.93256,3.89029,14.0169,-1.63996,-34.256,16.6669,0,18.048,0.336948,7.30476,-3.48067,3.48035,-0.124375,-0.180805,0.0703088,-1.21646,0.200046,0.0106116,0.0545142,-1.65455,-8.0174,-6.58447,0.0381163,0.360704,0.287046,0.053308,0.616773,0.42773,-2.23062,0.204887,0.226041,-6.5,-1,-0.0130539,0,0,8.67362e-19,1.11022e-16,0,-2.22045e-16,2.60209e-17,-1.82146e-17,-7.37257e-18,2.1684e-17,-6.41848e-17,-8.63025e-17,0,-0.587828,0.00351098,0.794704,-0.267445,3.14159,1.96043,-0.0170003,3.53287,0.00105969,-0.392699,2.86993,-0.106112,4.44946,-0.000124091,0.523599,0,0,0,0.00865742,-0.00589054,5.4727,0.74047,3.1509,1.96043,3.53122,-0.394119,2.86993,4.44065,0.522464,0
0.63,-6.53185,-1.02319,0.00886859,-0.00545614,-0.00600557,-4.60684,5.47253,0.00206857,0.73932,0.605839,3.14562,-1.93547,1.96043,-3.52758,3.53108,0.380616,-0.394095,-2.83051,2.86973,-4.43419,4.4394,-0.527826,0.52248,-5.47769,-1.05802,-7.83162,0.577759,-7.81477,-2.68194,-4.93188,-1.0328,-7.32351,0.367233,-7.34015,-2.404,0.737358,0.397588,-0.517271,0.00876545,-0.0130539,-0.0407467,-0.00600557,-41.7937,5.47253,-0.545236,0.740379,-2.50533,3.15085,-0.0826144,1.96043,-0.0865513,3.53122,0.00533029,-0.394135,-0.0147784,1.00027,-0.0364998,-1.25027,1.2502,1348.95,-33.1795,66.8487,316.142,-1632.47,-0.224071,0.454432,22.1609,-39.8397,66.494,-2.22873,4.48656,15.8347,-1.65842,-34.2747,16.6682,0,18.0751,0.338732,7.31303,-3.48184,3.4823,-0.126116,-0.181115,0.0703887,-1.21714,0.200046,0.0105055,0.0549433,-1.37773,-8.75646,-7.63377,0.0379316,0.363692,0.288954,0.0567118,0.625493,0.435522,-2.5252,0.205002,0.225986,-6.5,-1,-0.0130539,0,0,-4.33681e-19,0,-2.22045e-16,4.44089e-16,2.34188e-17,2.25514e-17,1.82146e-17,1.64799e-17,-7.11237e-17,-9.45424e-17,0,-0.587928,-0.0716116,0.79466,-0.303421,3.14159,1.96043,-0.0172503,3.53286,0.00106606,-0.392699,2.86973,-0.106324,4.44944,-0.000119939,0.523599,0,0,0,0.00876354,-0.00600557,5.47253,0.740379,3.15085,1.96043,3.53122,-0.394135,2.86973,4.44045,0.522452,0
0.64,-6.53203,-1.02342,0.0089726,-0.00556807,-0.00612183,-4.61872,5.47228,-0.0051295,0.738386,0.59494,3.14483,-1.93509,1.96042,-3.52754,3.53107,0.380636,-0.39411,-2.82991,2.8695,-4.43386,4.43916,-0.527747,0.522464,-5.4779,-1.05848,-7.83164,0.577634,-7.81507,-2.68216,-4.93206,-1.03321,-7.32353,0.367097,-7.3405,-2.40413,0.73002,0.397633,-0.51716,0.00887054,-0.0130539,-0.0411688,-0.00612183,-46.7276,5.47228,-0.931854,0.740216,-2.8273,3.1508,-0.0832719,1.96042,-0.0877591,3.53121,0.0053611,-0.394151,-0.0147785,1.00027,-0.037027,-1.25027,1.2502,1733.95,-38.1279,76.8135,403.777,-2021.26,-0.608458,1.22792,28.6802,-44.8201,92.6113,-2.55026,5.13401,17.7755,-1.67888,-34.2935,16.6695,0,18.1019,0.341472,7.32117,-3.48297,3.48413,-0.127814,-0.181423,0.0704678,-1.21777,0.200046,0.0104004,0.0553765,-1.18735,-9.5601,-8.7239,0.0378345,0.366822,0.291048,0.0604918,0.635097,0.443954,-2.84067,0.205111,0.225929,-6.5,-1,-0.0130539,0,0,4.33681e-19,1.11022e-16,-2.22045e-16,6.66134e-16,6.07153e-18,4.33681e-18,8.67362e-18,-3.90313e-17,-1.2837e-16,-1.38778e-16,0,-0.588111,-0.155396,0.79461,-0.342489,3.14159,1.96042,-0.0174914,3.53284,0.00107222,-0.392699,2.8695,-0.106525,4.44943,-0.000114233,0.523599,0,0,0,0.00886859,-0.00612183,5.47228,0.740216,3.1508,1.96042,3.53121,-0.394151,2.8695,4.44021,0.522436,0
0.65,-6.53223,-1.02364,0.00907556,-0.0056818,-0.00623996,-4.62924,5.47196,-0.013175,0.737298,0.583264,3.14395,-1.93471,1.96041,-3.5275,3.53105,0.380658,-0.394126,-2.82926,2.86923,-4.43349,4.43889,-0.527662,0.522443,-5.47813,-1.05896,-7.83168,0.57751,-7.81539,-2.68237,-4.93226,-1.03363,-7.32357,0.366963,-7.34086,-2.40426,0.721767,0.397678,-0.517037,0.00897457,-0.0130539,-0.0415941,-0.00623996,-52.1389,5.47196,-1.36338,0.739989,-3.18153,3.15075,-0.0840349,1.96041,-0.0889285,3.5312,0.00539106,-0.394166,-0.0147785,1.00027,-0.0375584,-1.25027,1.2502,2211.11,-43.5587,87.7511,512.36,-2494.35,-1.03776,2.09195,36.8829,-50.2837,126.01,-2.90444,5.84727,19.9021,-1.70137,-34.3122,16.6709,0,18.1285,0.345145,7.32918,-3.48406,3.48585,-0.129477,-0.181728,0.0705462,-1.21837,0.200047,0.0102964,0.0558159,-1.05254,-10.4509,-9.89169,0.0378198,0.370087,0.293318,0.0646001,0.645566,0.453019,-3.18669,0.205213,0.225876,-6.5,-1,-0.0130539,0,0,-1.30104e-18,0,4.44089e-16,0,-1.64799e-17,-1.64799e-17,-1.99493e-17,-1.99493e-17,-2.08167e-17,-1.17094e-17,0,-0.588371,-0.248983,0.794556,-0.385482,3.14159,1.96041,-0.0177246,3.53282,0.00107821,-0.392699,2.86923,-0.106734,4.44941,-0.000107052,0.523599,0,0,0,0.0089726,-0.00623996,5.47196,0.739989,3.15075,1.96041,3.5312,-0.394166,2.86923,4.43994,0.522415,0
0.66,-6.53246,-1.02387,0.00917749,-0.00579783,-0.00636046,-4.6388,5.47155,-0.0218094,0.735937,0.570406,3.14292,-1.93434,1.9604,-3.52746,3.53104,0.38068,-0.39414,-2.82857,2.86894,-4.43308,4.43859,-0.527573,0.522417,-5.47839,-1.05949,-7.83174,0.577391,-7.81573,-2.68259,-4.9325,-1.03404,-7.32363,0.366834,-7.34126,-2.40439,0.7128,0.397724,-0.516902,0.00907756,-0.0130539,-0.0420241,-0.00636046,-58.2213,5.47155,-1.88628,0.739671,-3.59297,3.15069,-0.0848346,1.9604,-0.090091,3.53119,0.00542064,-0.394181,-0.0147786,1.00028,-0.0380956,-1.25027,1.25019,2816.31,-49.6713,100.063,650.001,-3081.07,-1.55649,3.13616,47.7833,-56.4314,170.938,-3.31568,6.67557,22.2763,-1.72464,-34.3309,16.6723,0,18.1552,0.349146,7.33719,-3.48514,3.48755,-0.131136,-0.18203,0.070623,-1.21896,0.200047,0.0101934,0.0562634,-0.956139,-11.4563,-11.1777,0.0378246,0.373366,0.295637,0.0689291,0.656799,0.462591,-3.57583,0.205314,0.225837,-6.5,-1,-0.0130539,0,0,4.33681e-19,0,2.22045e-16,-2.22045e-16,-1.47451e-17,-1.56125e-17,-1.34441e-17,2.08167e-17,-6.41848e-17,-8.1532e-17,0,-0.588737,-0.362649,0.794496,-0.435455,3.14159,1.9604,-0.0179565,3.53281,0.00108413,-0.392699,2.86894,-0.106986,4.44938,-9.82337e-05,0.523599,0,0,0,0.00907556,-0.00636046,5.47155,0.739671,3.15069,1.9604,3.53119,-0.394181,2.86894,4.43965,0.522389,0
0.67,-6.53273,-1.02409,0.00927841,-0.00591763,-0.00648488,-4.64767,5.47104,-0.0324389,0.734359,0.555772,3.14173,-1.93396,1.96039,-3.52741,3.53103,0.380703,-0.394155,-2.82783,2.86862,-4.43263,4.43826,-0.527486,0.522387,-5.47868,-1.06004,-7.83182,0.577274,-7.81611,-2.68282,-4.93276,-1.03447,-7.32372,0.366709,-7.34169,-2.40451,0.701778,0.397769,-0.516754,0.00917952,-0.0130539,-0.0424627,-0.00648488,-65.2477,5.47104,-2.4776,0.739272,-4.05918,3.15062,-0.085767,1.96039,-0.0912175,3.53118,0.00544929,-0.394195,-0.0147786,1.00028,-0.0386433,-1.25027,1.25019,3606.28,-56.7422,114.307,829.562,-3836.89,-2.14581,4.32269,61.9708,-63.5306,230.004,-3.78339,7.61769,25.0277,-1.75054,-34.3497,16.6736,0,18.1818,0.354304,7.34511,-3.48617,3.48914,-0.132766,-0.18233,0.0706984,-1.21951,0.200047,0.0100915,0.0567243,-0.886903,-12.6265,-12.6412,0.0379183,0.376768,0.298126,0.0735802,0.668935,0.472852,-4.02527,0.205409,0.225805,-6.5,-1,-0.0130539,0,0,4.33681e-19,0,0,0,-1.82146e-17,-6.50521e-17,-7.24247e-17,2.1684e-17,2.42861e-17,3.68629e-17,0,-0.589197,-0.491032,0.794425,-0.492083,3.14159,1.96039,-0.0181811,3.5328,0.00108986,-0.392699,2.86862,-0.107258,4.44935,-8.52239e-05,0.523599,0,0,0,0.00917749,-0.00648488,5.47104,0.739272,3.15062,1.96039,3.53118,-0.394195,2.86862,4.43932,0.522359,0
