t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
4.56,-5.92255,-1.99381,0.0616886,0.071705,0.0295426,0.636666,-0.492564,-0.430879,0.553467,0.0836321,0.031057,-2.23386,2.25607,-3.28164,3.30274,0.366371,-0.36184,-4.18889,4.2168,-3.11996,3.16881,-0.552163,0.551791,-2.87394,-1.90156,-7.2775,-0.437656,-7.1497,-3.69069,-4.32324,-1.94654,-6.76313,-0.632401,-6.68127,-3.40247,0.0915307,0.38294,-0.502949,0.0297258,-0.00210869,-0.00774146,6.31455e-05,-0.0263498,-0.522044,-0.24954,0.525148,-0.054017,0.00155208,-0.0366313,2.22659,-0.142817,3.27378,-0.0404904,-0.391409,0.0361131,4.18732,-0.188305,3.14013,-0.0350507,0.522119,-0.0550295,1.001,0.0446293,-1.25124,1.25583,-0.639959,9.48009,-19.0296,9.60031,-0.6829,-4.51124,9.05547,-8.91173,4.42876,-0.238868,0.00160572,-0.00322308,-1.14826,0.836804,-25.1985,12.7225,0,11.7176,-0.67613,8.15456,-4.04143,3.67336,-0.12651,-0.0572594,0.0156107,-1.10836,2.15867,-30.7955,15.4267,16.2614,-1.41631,7.14232,-3.67016,-7.73611,4.02547,-0.233024,0.0987554,-0.0328921,-0.0695902,1.37555,-1.38874,0.150084,0.0623872,0.11009,0.170336,0.709485,0.502171,-0.00627167,0.540657,0.435121,0.0104822,1.24107,0.346972,0.1547,0.14128,0.156806,-5.92257,-1.9917,-0.00210869,0,2654,0,6.93889e-18,3.46945e-18,-0.0002452,-4.77049e-18,-5.63785e-18,-1.23599e-17,6.67869e-17,6.59195e-17,7.63278e-17,0,-0.525144,0.0372309,0.523599,0,0,2.22659,-0.0215186,3.27249,0,-0.392699,4.18733,-0.0281027,3.14159,0,0.523599,0,0,0,0.0297137,6.31455e-05,-0.522044,0.525148,0.00155208,2.22659,3.27378,-0.391409,4.18732,3.14013,0.522119,0.0294795,-1.15454,0.600764,0,-0.0227631,0,0,0,0,0.054927,0.0143248,1.00012,0.0297451,-1.25767,-1.64548,-1.98444,15.6144,8.09216,-0.702601,14.0612,9.42856,-1.40421,28.6356,8.82489,-10.2456,157.901,-9.95854,157.919,34.7065,-95.8102,35.8823,-95.376,-42.5408,-69.2479,-39.8496,-70.8342,-322.047,-9.99683,189.919,-71.9048,135.037,83.0894,0.85786,-25.2092,1.6553,-25.2124,0.999533,15.3372,1.49065,15.2669,0.935537,11.1244,3.03569,11.3801
4.6,-5.91364,-1.99365,0.0641318,0.0760231,0.0298694,0.643314,-0.492147,-0.426268,0.553781,0.0859455,0.0314936,-2.23417,2.25655,-3.28194,3.30322,0.366127,-0.361357,-4.18851,4.21706,-3.11781,3.16904,-0.552702,0.552056,-2.86507,-1.90028,-7.26913,-0.438029,-7.14026,-3.69091,-4.31436,-1.94587,-6.75467,-0.632524,-6.67191,-3.40257,0.0960191,0.382634,-0.500828,0.0317381,-0.00222149,-0.00504995,-9.56302e-05,-0.0233968,-0.522112,-0.267182,0.525081,-0.050643,0.00148451,-0.0364435,2.22659,-0.14357,3.27378,-0.0412243,-0.391409,0.0428759,4.1871,-0.193156,3.1399,-0.0354825,0.521892,-0.0551703,1.00113,0.0481146,-1.25142,1.2566,-0.667302,9.52157,-19.122,9.65783,-0.758989,-4.52518,9.08788,-8.93336,4.43458,-0.26381,0.00779186,-0.0156491,-1.15127,0.880009,-25.1958,12.7282,0,11.6655,-0.692064,8.15986,-4.04556,3.65881,-0.126115,-0.0550629,0.0150164,-1.10409,2.31412,-30.7867,15.4344,16.2978,-1.5001,7.13242,-3.6703,-7.74977,4.03461,-0.240072,0.0969736,-0.0323254,-0.0685209,1.37868,-1.39167,0.150094,0.0610801,0.107953,0.166202,0.748366,0.559553,-0.00773606,0.545189,0.428772,0.00946313,1.30142,0.333607,0.155136,0.140708,0.15716,-5.91374,-1.99143,-0.00222149,0,2696,-1.73472e-18,3.46945e-18,8.67362e-18,-0.00118841,1.21431e-17,1.25767e-17,7.58942e-18,-5.11743e-17,-5.20417e-17,-5.11743e-17,0,-0.525077,0.0398722,0.523599,0,0,2.22659,-0.0216321,3.27249,0,-0.392699,4.1871,-0.0288042,3.14159,0,0.523599,0,0,0,0.0317235,-9.56302e-05,-0.522112,0.525081,0.00148451,2.22659,3.27378,-0.391409,4.1871,3.1399,0.521892,0.0299651,-1.15568,0.601657,0,-0.0247926,0,0,0,0,0.0550537,0.0143673,1.00012,0.025757,-1.29636,-1.73059,-2.1038,15.9589,9.40464,-0.689708,14.1973,9.28376,-1.45635,29.9045,8.58105,-10.6106,163.098,-10.7164,163.091,35.7135,-98.3437,36.9261,-97.8949,-43.7539,-70.8751,-40.7782,-72.6313,-331.817,-10.4389,195.464,-73.8954,138.862,85.4924,0.996997,-26.0469,1.69182,-26.0459,0.984182,15.7381,1.50507,15.6654,0.909688,11.3794,3.17022,11.6624
4.64,-5.90455,-1.99348,0.0664937,0.0802381,0.030208,0.649782,-0.491688,-0.421875,0.554138,0.0885114,0.0319694,-2.23461,2.25706,-3.2825,3.30373,0.365834,-0.360849,-4.1882,4.21733,-3.11568,3.16928,-0.553331,0.552328,-2.85602,-1.8989,-7.2606,-0.438407,-7.13062,-3.69112,-4.30528,-1.94516,-6.74604,-0.632638,-6.66234,-3.40266,0.100293,0.382072,-0.498735,0.033686,-0.00232607,-0.00238601,-0.000254868,-0.0206535,-0.522151,-0.284504,0.525042,-0.0473863,0.00144574,-0.0362202,2.2266,-0.144216,3.2738,-0.0419841,-0.391395,0.0496091,4.18687,-0.197878,3.13967,-0.0359287,0.52166,-0.0553148,1.00126,0.0515701,-1.2516,1.2574,-0.696354,9.56246,-19.2138,9.71535,-0.831959,-4.53927,9.12083,-8.9559,4.4404,-0.288357,0.0137912,-0.0277146,-1.15421,0.923552,-25.1923,12.7343,0,11.6129,-0.707874,8.16506,-4.05,3.64441,-0.125585,-0.052754,0.0143921,-1.09988,2.46921,-30.779,15.4424,16.3349,-1.58327,7.12291,-3.67047,-7.7636,4.04364,-0.246919,0.0951531,-0.0317437,-0.0674171,1.38177,-1.39455,0.150104,0.0590464,0.105376,0.161689,0.784661,0.623228,-0.0111429,0.543917,0.421233,0.00773805,1.36121,0.318007,0.155563,0.140142,0.15751,-5.90472,-1.99116,-0.00232607,0,2739,3.46945e-18,-3.46945e-18,6.93889e-18,-0.00210088,-2.51535e-17,-2.60209e-17,-2.94903e-17,-2.1684e-17,-2.1684e-17,-1.86483e-17,0,-0.525039,0.042463,0.523599,0,0,2.2266,-0.0217305,3.27249,0,-0.392699,4.18687,-0.0294847,3.14159,0,0.523599,0,0,0,0.033669,-0.000254868,-0.522151,0.525042,0.00144574,2.2266,3.2738,-0.391395,4.18687,3.13967,0.52166,0.0304628,-1.15682,0.602522,0,-0.0273286,0,0,0,0,0.0551837,0.0144109,1.00013,0.034558,-1.31382,-1.79711,-2.20649,16.7421,10.7638,-0.629041,14.148,9.09213,-1.47767,31.0834,8.24925,-10.645,164.134,-11.3755,164.085,36.1352,-99.9572,37.3592,-99.506,-44.2681,-72.1821,-41.0992,-74.0362,-334.885,-10.6893,197.804,-74.6647,140.468,86.5324,1.14109,-26.203,1.77485,-26.1953,0.963868,16.005,1.49984,15.932,0.874513,11.5981,3.29519,11.8967
4.68,-5.89544,-1.99329,0.0687087,0.0842561,0.0305645,0.655922,-0.491179,-0.415994,0.554631,0.0922885,0.0325066,-2.23522,2.25759,-3.28325,3.30425,0.365434,-0.360324,-4.18798,4.2176,-3.11358,3.16952,-0.554082,0.552603,-2.84695,-1.8974,-7.25207,-0.438788,-7.12092,-3.69133,-4.29618,-1.9444,-6.73741,-0.632747,-6.65272,-3.40273,0.10613,0.381331,-0.496663,0.0355405,-0.0024152,0.000272457,-0.000408328,-0.0182495,-0.522152,-0.28748,0.525043,-0.0413117,0.00144521,-0.0363584,2.22662,-0.14431,3.27381,-0.0427645,-0.391378,0.0564944,4.18663,-0.202382,3.13943,-0.0363833,0.521418,-0.0554628,1.0014,0.0550236,-1.25179,1.25823,-0.728816,9.60261,-19.3045,9.77258,-0.840067,-4.52879,9.10457,-8.94645,4.43269,-0.299367,0.0248018,-0.0498715,-1.15511,0.963163,-25.1873,12.7414,0,11.558,-0.71906,8.16959,-4.05508,3.62967,-0.124439,-0.0503586,0.0137477,-1.09556,2.62739,-30.7728,15.4503,16.3735,-1.66698,7.11413,-3.67059,-7.77813,4.05252,-0.253461,0.0933257,-0.0311557,-0.0663039,1.38481,-1.39738,0.150115,0.0553764,0.10045,0.153502,0.782757,0.702755,-0.0151663,0.538504,0.41097,0.00530557,1.42055,0.299372,0.155741,0.139563,0.157855,-5.89549,-1.99088,-0.0024152,0,2783,-3.46945e-18,-6.93889e-18,-3.46945e-18,-0.00377336,-8.67362e-18,-8.67362e-18,-1.0842e-17,7.11237e-17,7.28584e-17,7.24247e-17,0,-0.525039,0.0429071,0.523599,0,0,2.22662,-0.0217461,3.27249,0,-0.392699,4.18663,-0.0301309,3.14159,0,0.523599,0,0,0,0.0355208,-0.000408328,-0.522152,0.525043,0.00144521,2.22662,3.27381,-0.391378,4.18663,3.13943,0.521418,0.0309729,-1.15802,0.603345,0,-0.030312,0,0,0,0,0.0553169,0.0144556,1.00013,0.0208648,-1.33563,-1.86111,-2.28533,16.8382,12.4476,-0.595406,14.0886,8.83647,-1.5385,32.362,7.89856,-10.9286,168.05,-12.4797,167.942,36.6609,-100.614,37.9001,-100.154,-44.8741,-72.2488,-41.5006,-74.241,-341.059,-11.0604,200.703,-75.6378,142.377,87.761,1.31959,-26.8455,1.78504,-26.8286,0.936764,16.0951,1.49355,16.0207,0.837336,11.5917,3.43073,11.9127
4.72,-5.88631,-1.99308,0.0707424,0.0879608,0.0309286,0.66157,-0.490654,-0.412365,0.555066,0.0963398,0.033029,-2.23598,2.25814,-3.28439,3.3048,0.36509,-0.359783,-4.18784,4.21786,-3.11159,3.16976,-0.554847,0.552875,-2.83786,-1.89585,-7.24355,-0.439166,-7.1112,-3.69152,-4.28707,-1.94361,-6.72878,-0.632845,-6.64308,-3.4028,0.109672,0.380193,-0.494705,0.0372592,-0.00249098,0.00288206,-0.00054328,-0.0165625,-0.522126,-0.30281,0.525069,-0.0419503,0.00147173,-0.0368028,2.22666,-0.143788,3.27386,-0.0435533,-0.391332,0.0633578,4.18639,-0.206467,3.1392,-0.0368358,0.521184,-0.0556076,1.00153,0.0584149,-1.25196,1.25906,-0.76745,9.64109,-19.392,9.82788,-0.89524,-4.5416,9.13522,-8.96809,4.43736,-0.317194,0.0239331,-0.0481537,-1.15811,0.998739,-25.1803,12.7491,0,11.5012,-0.725629,8.17315,-4.06072,3.61489,-0.122629,-0.0478949,0.0130872,-1.09123,2.78505,-30.7688,15.4579,16.4137,-1.7489,7.10656,-3.67067,-7.79347,4.06114,-0.259413,0.0915187,-0.0305693,-0.0651988,1.38776,-1.40012,0.150125,0.0508419,0.0926155,0.141205,0.804191,0.722989,-0.0189723,0.523471,0.402154,0.00374151,1.47688,0.280356,0.156112,0.138983,0.15819,-5.88648,-1.9906,-0.00249098,0,2826,3.46945e-18,1.04083e-17,0,-0.00363568,3.46945e-18,3.03577e-18,4.77049e-18,1.21431e-17,1.30104e-17,6.93889e-18,0,-0.525066,0.0451911,0.523599,0,0,2.22667,-0.0216709,3.27249,0,-0.392699,4.1864,-0.0307145,3.14159,0,0.523599,0,0,0,0.0372368,-0.00054328,-0.522126,0.525069,0.00147173,2.22666,3.27386,-0.391332,4.18639,3.1392,0.521184,0.0314719,-1.15937,0.604144,0,-0.0325675,0,0,0,0,0.0554473,0.0144994,1.00014,0.0304929,-1.3208,-1.86466,-2.29302,17.0955,12.7982,-0.514339,13.7316,8.59358,-1.55328,33.4604,7.48523,-11.3552,164.87,-12.828,164.762,36.1898,-99.8453,37.4136,-99.3932,-44.3043,-71.8649,-40.8142,-73.9067,-335.718,-11.0638,198.167,-74.5588,140.535,86.6774,1.35675,-26.3276,1.81232,-26.3106,0.911016,15.9822,1.4557,15.9091,0.793518,11.5402,3.54718,11.8691
4.76,-5.87693,-1.99283,0.0724408,0.0910588,0.0313493,0.666624,-0.490369,-0.404755,0.555446,0.0986752,0.0333474,-2.23561,2.2583,-3.28037,3.305,0.363572,-0.359602,-4.18774,4.21813,-3.10944,3.17,-0.555635,0.553156,-2.82852,-1.8945,-7.23477,-0.439351,-7.10115,-3.69171,-4.27772,-1.94268,-6.71997,-0.632942,-6.63311,-3.40286,0.117344,0.38423,-0.492598,0.0387724,-0.00253129,0.00539149,-0.000645538,-0.0187962,-0.522364,-0.286595,0.524829,-0.0366436,0.00123274,-0.0418959,2.22631,-0.139846,3.27351,-0.043995,-0.391685,0.0707233,4.18613,-0.210401,3.13894,-0.0373152,0.520936,-0.0557576,1.00164,0.0616876,-1.25213,1.25987,-0.842897,9.67715,-19.4746,9.8771,-0.780626,-4.50304,9.06234,-8.91893,4.41167,-0.3048,0.0336582,-0.0677593,-1.15611,0.980788,-25.1807,12.7669,0,11.4381,-0.68514,8.17321,-4.06844,3.59617,-0.117482,-0.0469175,0.012857,-1.08566,2.95025,-30.7644,15.4636,16.4529,-1.83381,7.09939,-3.67033,-7.80829,4.06883,-0.265086,0.0896375,-0.0299504,-0.064031,1.39039,-1.40253,0.150134,0.0424592,0.0774507,0.12635,0.769366,0.674257,0.00915034,0.628329,0.362862,0.00225521,1.53716,0.260743,0.155869,0.13826,0.158489,-5.87707,-1.9903,-0.00253129,0,2871,0,0,1.04083e-17,-0.00510049,-1.47451e-17,-1.43115e-17,-1.97325e-17,6.93889e-17,6.85216e-17,7.11237e-17,0,-0.524827,0.0428067,0.523599,0,0,2.22631,-0.0210508,3.27249,0,-0.392699,4.18615,-0.0312717,3.14159,0,0.523599,0,0,0,0.0387475,-0.000645538,-0.522364,0.524829,0.00123274,2.22631,3.27351,-0.391685,4.18613,3.13894,0.520936,0.0319949,-1.16054,0.604747,0,-0.034929,0,0,0,0,0.0555841,0.0145452,1.00014,0.0357623,-1.26662,-1.79069,-2.26578,15.4138,12.0935,-1.11277,15.6869,7.63114,-1.58323,34.662,7.06078,-11.6628,157.564,-13.835,157.388,34.7452,-96.882,36.0074,-96.4196,-42.512,-69.2407,-38.9681,-71.2996,-321.582,-10.6893,190.267,-71.5496,134.832,83.2107,1.28204,-25.1548,1.63404,-25.1266,0.808987,15.5274,1.66299,15.4528,0.748522,11.124,3.67456,11.4556
4.8,-5.86773,-1.99256,0.073891,0.0935397,0.0317963,0.671082,-0.490236,-0.402402,0.555445,0.0966479,0.0334731,-2.2345,2.25832,-3.27429,3.30499,0.361685,-0.359571,-4.18771,4.21845,-3.10783,3.1703,-0.556276,0.553481,-2.81935,-1.89334,-7.22618,-0.43947,-7.09123,-3.69194,-4.26854,-1.9417,-6.71138,-0.633056,-6.62328,-3.40294,0.119571,0.390269,-0.491021,0.0399608,-0.00256521,0.00759467,-0.000710547,-0.0203207,-0.522743,-0.307875,0.524442,-0.0411747,0.000849415,-0.0347508,2.22581,-0.143454,3.27301,-0.0441849,-0.392186,0.0793212,4.18594,-0.214534,3.13874,-0.0378681,0.520744,-0.0559026,1.00174,0.0645743,-1.25226,1.26057,-0.905618,9.70988,-19.5494,9.92209,-0.835284,-4.5319,9.12465,-8.95939,4.42242,-0.324954,0.025897,-0.0521605,-1.15959,1.0985,-25.1964,12.7814,0,11.4123,-0.761547,8.17988,-4.07264,3.58986,-0.120782,-0.0468263,0.0128501,-1.08377,3.13191,-30.7616,15.4687,16.485,-1.9274,7.0919,-3.66949,-7.81901,4.07382,-0.270802,0.0874574,-0.0292292,-0.0626093,1.39209,-1.40396,0.150141,0.0362564,0.0620236,0.111445,0.82768,0.527337,0.0279574,0.780586,0.315143,0.000905973,1.58533,0.244795,0.156251,0.138019,0.158684,-5.86787,-1.99,-0.00256521,0,2915,3.46945e-18,1.04083e-17,6.93889e-18,-0.00391536,2.68882e-17,2.68882e-17,2.53703e-17,-2.68882e-17,-2.77556e-17,-2.38524e-17,0,-0.524441,0.0460467,0.523599,0,0,2.22581,-0.0215565,3.27249,0,-0.392699,4.18595,-0.0318645,3.14159,0,0.523599,0,0,0,0.0399339,-0.000710547,-0.522743,0.524442,0.000849415,2.22581,3.27301,-0.392186,4.18594,3.13874,0.520744,0.0325069,-1.16135,0.605081,0,-0.03502,0,0,0,0,0.0557182,0.0145901,1.00014,0.0438035,-1.22271,-1.6944,-2.22026,17.597,8.74981,-1.48204,18.8363,6.78917,-1.5641,35.4773,6.71639,-11.6015,151.22,-13.5315,151.059,33.6442,-94.7627,34.8689,-94.3182,-41.1578,-67.5468,-37.6453,-69.5705,-310.352,-10.356,184.219,-69.2731,130.457,80.5686,0.927578,-24.126,1.86548,-24.1008,0.719729,15.2059,1.99686,15.1342,0.712012,10.8621,3.76099,11.1876
4.84,-5.8585,-1.99228,0.0750982,0.0954525,0.0322628,0.674705,-0.49002,-0.393035,0.555882,0.0972633,0.0337657,-2.23321,2.25833,-3.26815,3.30495,0.35983,-0.359543,-4.18765,4.21877,-3.10629,3.1706,-0.556933,0.55381,-2.81015,-1.892,-7.21759,-0.439585,-7.08125,-3.69216,-4.25934,-1.94067,-6.70278,-0.633167,-6.61339,-3.40301,0.129082,0.396341,-0.4895,0.0409002,-0.00258492,0.00935648,-0.000756724,-0.0176201,-0.523039,-0.271515,0.524149,-0.0274058,0.000555092,-0.0203905,2.22531,-0.15217,3.2725,-0.0443544,-0.39269,0.0855643,4.18575,-0.217888,3.13856,-0.0384291,0.520555,-0.0560458,1.00182,0.0669084,-1.25236,1.26114,-0.917773,9.73886,-19.6152,9.96513,-0.688473,-4.45581,8.97482,-8.86306,4.38302,-0.299118,0.0507068,-0.102172,-1.15483,1.29169,-25.2203,12.7912,0,11.4144,-0.907958,8.19175,-4.074,3.59243,-0.1297,-0.0467269,0.0128233,-1.08457,3.26795,-30.7594,15.472,16.5133,-1.9979,7.0847,-3.66818,-7.82777,4.07849,-0.275223,0.0852545,-0.0284951,-0.0611487,1.39369,-1.40529,0.150147,0.0301796,0.0478181,0.0905896,0.73805,0.520175,0.032257,0.934366,0.268009,0.0015579,1.63203,0.228455,0.155781,0.138119,0.158866,-5.85869,-1.9897,-0.00258492,0,2959,3.46945e-18,0,-6.93889e-18,-0.00765785,2.08167e-17,2.1684e-17,2.25514e-17,-4.33681e-17,-4.33681e-17,-3.98986e-17,0,-0.524149,0.0406496,0.523599,0,0,2.22531,-0.0228264,3.27249,0,-0.392699,4.18577,-0.0323421,3.14159,0,0.523599,0,0,0,0.0408715,-0.000756724,-0.523039,0.524149,0.000555092,2.22531,3.2725,-0.39269,4.18575,3.13856,0.520555,0.0330195,-1.16191,0.605387,0,-0.0351394,0,0,0,0,0.0558525,0.0146351,1.00014,0.0415752,-1.18647,-1.61083,-2.1107,15.4793,9.01208,-1.58688,22.1883,6.10576,-1.60567,36.1159,6.36609,-11.5798,147.282,-14.9573,146.978,32.7452,-92.3695,33.9843,-91.9201,-40.0516,-65.5595,-36.533,-67.5874,-302.02,-10.144,179.271,-67.4107,126.855,78.4006,0.955382,-23.5006,1.64097,-23.4523,0.647279,14.8247,2.3522,14.7522,0.674877,10.5403,3.82869,10.8656
4.88,-5.84955,-1.99199,0.0760619,0.0969289,0.0327191,0.677757,-0.489787,-0.391477,0.556012,0.0947119,0.03401,-2.23221,2.25841,-3.26322,3.30497,0.358193,-0.359441,-4.18758,4.21908,-3.10466,3.17089,-0.55758,0.554123,-2.80123,-1.89064,-7.20927,-0.439723,-7.07156,-3.69235,-4.2504,-1.93965,-6.69445,-0.63326,-6.60379,-3.40306,0.130524,0.401193,-0.487898,0.041607,-0.00259062,0.0106971,-0.0008021,-0.0140526,-0.523308,-0.288867,0.52388,-0.0274595,0.000285659,-0.00448367,2.22489,-0.162323,3.27209,-0.0445853,-0.393106,0.0904045,4.18555,-0.220874,3.13836,-0.0389728,0.520362,-0.0561843,1.00188,0.0687118,-1.25244,1.2616,-0.912441,9.76259,-19.6689,10.0015,-0.78071,-4.47641,9.01906,-8.89523,4.39439,-0.319729,0.0508771,-0.102549,-1.15784,1.49602,-25.2438,12.7969,0,11.4283,-1.06965,8.20519,-4.07406,3.59876,-0.140244,-0.0463159,0.0127018,-1.08653,3.37393,-30.7555,15.4735,16.5343,-2.05409,7.07743,-3.66658,-7.83336,4.08212,-0.278986,0.0831439,-0.0277896,-0.0597259,1.39493,-1.40626,0.150152,0.0240912,0.0369117,0.0762972,0.776574,0.456067,0.0249477,1.0597,0.226483,0.00154008,1.68035,0.212324,0.156188,0.138362,0.159007,-5.84972,-1.9894,-0.00259062,0,3002,6.93889e-18,0,-1.04083e-17,-0.00767886,1.25767e-17,1.30104e-17,1.36609e-17,2.08167e-17,1.99493e-17,2.36356e-17,0,-0.52388,0.0432879,0.523599,0,0,2.22489,-0.0243142,3.27249,0,-0.392699,4.18557,-0.0327628,3.14159,0,0.523599,0,0,0,0.041577,-0.0008021,-0.523308,0.52388,0.000285659,2.22489,3.27209,-0.393106,4.18555,3.13836,0.520362,0.0335212,-1.16194,0.605512,0,-0.0367478,0,0,0,0,0.055984,0.0146792,1.00015,0.0389675,-1.14526,-1.54805,-2.05122,16.2808,7.75342,-1.48948,24.9889,5.54244,-1.66178,37.0566,6.02891,-11.2058,142.545,-14.4338,142.254,31.6787,-89.29,33.9024,-88.4688,-38.686,-63.1981,-35.2949,-65.1547,-292.167,-9.881,173.42,-65.1937,122.598,75.8221,0.82195,-22.7461,1.72595,-22.7,0.587561,14.3294,2.64911,14.1972,0.639132,10.1571,3.92842,10.4709
4.92,-5.84071,-1.99168,0.0767619,0.0980469,0.0331728,0.680235,-0.489473,-0.384109,0.556508,0.095447,0.0343857,-2.23149,2.25852,-3.25875,3.30503,0.356437,-0.35932,-4.18764,4.21937,-3.10304,3.17117,-0.558469,0.55442,-2.79243,-1.88915,-7.20107,-0.43985,-7.062,-3.69252,-4.24159,-1.93861,-6.68623,-0.633333,-6.59431,-3.40309,0.138014,0.405596,-0.486293,0.0420692,-0.00257863,0.0117895,-0.000850711,-0.00909902,-0.523497,-0.25836,0.523692,-0.0154913,9.73541e-05,0.0088718,2.22449,-0.170699,3.27169,-0.0448433,-0.393502,0.0957569,4.18535,-0.223888,3.13815,-0.0395013,0.520151,-0.0563208,1.00191,0.0702036,-1.2525,1.26195,-0.887893,9.78251,-19.7138,10.0338,-0.685971,-4.4116,8.89058,-8.81461,4.36474,-0.298579,0.0724675,-0.146106,-1.15411,1.66752,-25.2631,12.8027,0,11.4391,-1.20525,8.21662,-4.07474,3.60416,-0.148925,-0.0457968,0.0125557,-1.0882,3.48476,-30.7509,15.4736,16.5491,-2.11298,7.07019,-3.66472,-7.83618,4.08397,-0.282727,0.0811463,-0.0271197,-0.05836,1.39557,-1.40663,0.150154,0.0175022,0.0279491,0.0619543,0.697828,0.474128,0.0179622,1.17403,0.181965,-0.00143394,1.72834,0.190151,0.155861,0.138568,0.15908,-5.84076,-1.9891,-0.00257863,0,3045,6.93889e-18,6.93889e-18,3.46945e-18,-0.0109363,-8.67362e-19,-1.73472e-18,8.67362e-19,-6.07153e-17,-6.07153e-17,-5.68122e-17,0,-0.523692,0.0387415,0.523599,0,0,2.22449,-0.0255339,3.27249,0,-0.392699,4.18537,-0.033186,3.14159,0,0.523599,0,0,0,0.0420384,-0.000850711,-0.523497,0.523692,9.73541e-05,2.22449,3.27169,-0.393502,4.18535,3.13815,0.520151,0.0340235,-1.16152,0.605351,0,-0.0399816,0,0,0,0,0.0561157,0.0147233,1.00014,0.0623364,-1.05998,-1.45069,-1.92765,14.4211,8.54001,-1.38744,27.3409,4.79551,-1.62418,37.88,5.48521,-10.3287,129.646,-14.7703,129.215,29.4166,-84.3413,31.5877,-83.5511,-35.9602,-60.3002,-32.6322,-62.1663,-268.806,-9.17544,161.047,-60.5228,113.948,70.5182,0.905337,-20.6584,1.5288,-20.5897,0.508378,13.5618,2.89845,13.4347,0.581494,9.71988,4.01571,10.019
