t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
5.16,-5.18159,-1.95177,0.045679,0.0599594,0.0719213,0.670243,-0.447368,-0.367169,0.599874,0.124597,0.0765318,-2.35463,2.30008,-3.3737,3.34817,0.232298,-0.317573,-4.28505,4.26269,-3.21425,3.21582,-0.637087,0.597689,-2.13993,-1.72637,-6.60153,-0.455269,-6.33469,-3.70069,-3.58572,-1.83679,-6.07909,-0.627198,-5.87995,-3.39131,0.156173,0.292041,-0.596122,-0.0275639,0.00190826,0.0402516,-0.00261097,-0.0150349,-0.5219,-0.0590668,0.525294,-0.00624976,0.00169725,0.000716603,2.22555,0.080684,3.27275,-0.0112095,-0.392452,0.0544392,4.18815,-0.0121449,3.14096,-0.0429551,0.522916,-0.0670741,1.00063,0.115932,-1.25098,1.25455,-1.60891,9.71583,-19.4917,9.96747,0.45804,-4.04237,8.10956,-8.33191,4.20382,-0.0952657,0.107447,-0.215873,-1.12938,2.19055,-24.0642,13.2288,0,9.47019,-0.487184,8.04216,-4.57752,3.39082,0.091,-0.226745,0.0739789,-0.975472,3.91029,-33.8235,15.5183,20.9866,-1.18205,7.52017,-3.38281,-9.14783,4.33833,0.0139126,0.12599,-0.0376211,-0.101209,1.5252,-1.54389,0.150038,-0.0323199,-0.0200716,0.003241,0.0710009,0.611085,-0.107994,-0.660493,-0.734219,-0.0968462,0.0309718,-0.59762,0.152731,0.12935,0.168597,-5.1815,-1.95368,0.00190826,0,6349,0,1.38778e-17,1.38778e-17,-0.0163144,6.93889e-18,5.20417e-18,8.67362e-18,2.77556e-17,2.81893e-17,2.25514e-17,0,-0.525289,0.00880821,0.523599,0,0,2.22555,0.0121133,3.27249,0,-0.392699,4.18815,-0.00181772,3.14159,0,0.523599,0,0,0,-0.0275604,-0.00261097,-0.5219,0.525294,0.00169725,2.22555,3.27275,-0.392452,4.18815,3.14096,0.522916,0.0745322,-1.36915,0.649315,0,-0.0527411,0,0,0,0,0.0669818,0.0182909,0.999872,0.0075229,1.10526,0.0455569,-0.791161,1.11347,11.3808,3.14023,-15.0345,-15.5475,2.24987,1.3294,-13.1347,13.5559,-136.156,21.1444,-135.185,-21.9753,82.733,-26.9251,81.2569,38.0362,52.1081,35.0686,54.1483,272.038,20.7776,-161.963,53.299,-109.309,-74.3733,1.20649,21.7931,0.118041,21.6376,-1.64821,-13.2358,-1.59382,-13.0168,-1.39243,-8.31528,0.140931,-8.61175
5.2,-5.17099,-1.95106,0.0457431,0.0597382,0.0727007,0.670387,-0.446647,-0.367083,0.600598,0.124583,0.0772508,-2.35569,2.30068,-3.37288,3.34885,0.230082,-0.316941,-4.28708,4.26388,-3.21953,3.21711,-0.636153,0.598903,-2.1295,-1.72337,-6.59207,-0.455583,-6.32257,-3.7011,-3.57521,-1.83484,-6.06952,-0.627185,-5.86823,-3.39115,0.156263,0.292907,-0.601325,-0.0295776,0.00182562,0.0416408,-0.00255092,-0.0190044,-0.521898,-0.0581402,0.525292,-0.00650871,0.00169679,-0.00271066,2.22543,0.0937822,3.27263,-0.00851065,-0.392557,0.0391958,4.18863,0.00311582,3.14143,-0.0445014,0.523433,-0.0672866,1.00075,0.117872,-1.25113,1.25444,-1.6779,9.71787,-19.4918,9.96627,0.507348,-4.04337,8.10991,-8.33067,4.20114,-0.0948666,0.107435,-0.215797,-1.12868,2.18279,-24.0346,13.2487,0,9.40667,-0.429517,8.02822,-4.59299,3.37841,0.101232,-0.23899,0.0784578,-0.970003,3.62822,-33.9923,15.5318,21.2445,-0.98683,7.56241,-3.37792,-9.23804,4.36053,0.0421117,0.119107,-0.0354058,-0.0962211,1.53327,-1.55094,0.150047,0.00160141,-0.00552978,0.00359977,0.0724651,0.609563,-0.0265014,-0.625053,-0.694025,-0.0509406,-0.0710995,-0.567378,0.152635,0.128861,0.169445,-5.1708,-1.95287,0.00182562,0,6405,-3.46945e-18,-1.38778e-17,-1.38778e-17,-0.0162976,-1.64799e-17,-1.30104e-17,-2.08167e-17,-7.80626e-18,-8.23994e-18,-8.23994e-18,0,-0.525287,0.00867011,0.523599,0,0,2.22543,0.0140741,3.27249,0,-0.392699,4.18863,0.000467116,3.14159,0,0.523599,0,0,0,-0.0295726,-0.00255092,-0.521898,0.525292,0.00169679,2.22543,3.27263,-0.392557,4.18863,3.14143,0.523433,0.0752516,-1.38495,0.653721,0,-0.0175748,0,0,0,0,0.0671783,0.0183534,0.999877,-0.00438987,0.829157,-0.0780945,-0.801597,1.13943,11.3338,2.2966,-13.8979,-15.5232,1.94346,-0.753854,-12.356,9.88163,-98.9252,15.4432,-98.2108,-15.9659,61.3501,-19.8051,60.2203,27.6998,38.5861,26.1375,39.6611,198.739,15.3229,-119.453,39.2285,-79.733,-54.3945,1.20151,15.8229,0.120792,15.7095,-1.64563,-9.82095,-1.47334,-9.65005,-1.30988,-6.17302,-0.079917,-6.31301
5.24,-5.16135,-1.95046,0.0469585,0.0599628,0.0734511,0.670458,-0.446067,-0.366907,0.601171,0.124817,0.0778124,-2.35425,2.30122,-3.37013,3.34939,0.229051,-0.316388,-4.28727,4.26489,-3.22235,3.21817,-0.634599,0.599903,-2.12001,-1.72075,-6.58351,-0.455941,-6.31153,-3.70149,-3.56566,-1.83305,-6.06088,-0.627268,-5.8575,-3.39108,0.156452,0.295643,-0.604081,-0.0301575,0.00168773,0.0420469,-0.0024437,-0.0218011,-0.521962,-0.0577002,0.525219,-0.010396,0.00162832,-0.00133913,2.22532,0.0947708,3.27252,-0.00404594,-0.392671,0.0210868,4.189,0.011683,3.1418,-0.045374,0.523806,-0.067468,1.0008,0.11855,-1.25117,1.25442,-1.71568,9.71947,-19.4937,9.96577,0.53667,-4.04416,8.11098,-8.32992,4.19927,-0.0894206,0.100939,-0.202724,-1.12895,2.20603,-24.0306,13.2566,0,9.39121,-0.439069,8.03105,-4.59945,3.37696,0.0993298,-0.258009,0.0848687,-0.966939,3.25781,-34.0831,15.5408,21.3967,-0.785675,7.57648,-3.37319,-9.28542,4.37984,0.0590256,0.115363,-0.0342167,-0.0935329,1.54053,-1.5577,0.150051,0.0303864,0.00561562,0.00177075,0.0758768,0.532883,0.036116,-0.542997,-0.585722,-0.00470392,-0.11631,-0.516169,0.152575,0.128796,0.170189,-5.16127,-1.95215,0.00168773,0,6455,0,6.93889e-18,1.38778e-17,-0.015296,-1.99493e-17,-2.1684e-17,-2.08167e-17,7.63278e-17,7.58942e-17,7.84962e-17,0,-0.525214,0.00860667,0.523599,0,0,2.22532,0.0142169,3.27249,0,-0.392699,4.189,0.00175371,3.14159,0,0.523599,0,0,0,-0.0301518,-0.0024437,-0.521962,0.525219,0.00162832,2.22532,3.27252,-0.392671,4.189,3.1418,0.523806,0.0758949,-1.39382,0.65745,0,0.014035,0,0,0,0,0.0673541,0.0184093,0.999886,0.0282592,0.51876,-0.174843,-0.74789,1.23847,8.78748,1.57164,-10.5021,-11.8725,1.48813,-1.29212,-10.9671,6.28519,-63.9279,9.59463,-63.5156,-9.6006,36.0391,-11.9704,35.3248,16.8548,21.3212,15.895,22.0364,124.732,9.68906,-73.5392,24.1073,-48.3966,-33.0886,0.931571,10.2601,0.131292,10.1964,-1.25862,-5.73592,-1.11334,-5.6267,-1.16264,-3.37541,-0.136979,-3.46242
5.28,-5.15032,-1.94975,0.0488251,0.0599753,0.0743777,0.669741,-0.445437,-0.367419,0.601823,0.122701,0.0784513,-2.3508,2.30176,-3.36484,3.34988,0.230649,-0.315836,-4.28673,4.26614,-3.22565,3.21939,-0.632073,0.601119,-2.10917,-1.71764,-6.57381,-0.456342,-6.29879,-3.70199,-3.55475,-1.83085,-6.05108,-0.627386,-5.84515,-3.39101,0.155953,0.300878,-0.607375,-0.0296892,0.00156207,0.0417632,-0.00226442,-0.025818,-0.52208,-0.0564955,0.525114,-0.0111855,0.00151748,0.00449307,2.22512,0.0859096,3.27231,-0.00375555,-0.392877,0.0174008,4.1895,0.0076284,3.1423,-0.0474915,0.524303,-0.0676695,1.00078,0.118383,-1.25114,1.25445,-1.75219,9.72023,-19.4961,9.96358,0.573772,-4.04446,8.11192,-8.32785,4.19627,-0.0875495,0.100009,-0.200843,-1.12827,2.26249,-24.0482,13.2577,0,9.41163,-0.507885,8.04827,-4.60004,3.38417,0.0916681,-0.259871,0.0854061,-0.968602,3.18343,-34.1014,15.5522,21.4106,-0.768104,7.55359,-3.3673,-9.26822,4.38315,0.0572555,0.105351,-0.031271,-0.0853988,1.54169,-1.55739,0.15005,0.0466649,0.000312432,-0.0179373,0.0626971,0.467362,0.0862282,-0.397019,-0.522538,0.0135034,-0.16767,-0.453162,0.152472,0.12906,0.170307,-5.15022,-1.95131,0.00156207,0,6513,-6.93889e-18,6.93889e-18,1.38778e-17,-0.0151385,1.12757e-17,9.54098e-18,1.38778e-17,-5.50775e-17,-5.55112e-17,-5.1608e-17,0,-0.525111,0.00843,0.523599,0,0,2.22512,0.0128785,3.27249,0,-0.392699,4.1895,0.00114707,3.14159,0,0.523599,0,0,0,-0.0296836,-0.00226442,-0.52208,0.525114,0.00151748,2.22512,3.27231,-0.392877,4.1895,3.1423,0.524303,0.0766421,-1.39364,0.659086,0,0.0355245,0,0,0,0,0.0675583,0.0184741,0.999894,0.00506981,0.37106,-0.127201,-0.566979,1.02359,8.25605,1.0575,-7.96457,-10.1994,1.49779,-1.85793,-9.40921,4.17955,-42.0257,6.59086,-41.7151,-6.74239,25.1799,-8.28248,24.7163,11.293,15.0063,10.6929,15.4358,83.5495,6.54353,-50.6348,16.5685,-32.4479,-22.2438,0.875233,6.72921,0.108512,6.68219,-1.08125,-4.01501,-0.844333,-3.94434,-0.997482,-2.39977,-0.196961,-2.43111
5.32,-5.13918,-1.94898,0.0508556,0.0592698,0.0753824,0.66766,-0.444802,-0.368741,0.602487,0.119488,0.0790916,-2.34576,2.30224,-3.35751,3.35026,0.23292,-0.315339,-4.28535,4.26734,-3.22778,3.22056,-0.629039,0.602297,-2.09823,-1.71435,-6.56407,-0.456732,-6.28582,-3.70246,-3.54373,-1.82848,-6.04126,-0.627523,-5.83256,-3.39093,0.154654,0.30809,-0.609518,-0.0285833,0.00147131,0.0404922,-0.00202105,-0.0287034,-0.522205,-0.0521986,0.52499,-0.0117811,0.00139245,0.0113361,2.22483,0.0703456,3.27203,-0.00294069,-0.393156,0.00368298,4.18993,0.00270079,3.14273,-0.0495462,0.524744,-0.0678698,1.00072,0.116978,-1.25105,1.25445,-1.75701,9.71584,-19.4881,9.95455,0.605412,-4.04004,8.10344,-8.31938,4.19203,-0.0821362,0.0993899,-0.199583,-1.12724,2.31515,-24.0837,13.2527,0,9.46515,-0.601895,8.07631,-4.59534,3.39848,0.0773204,-0.263655,0.086372,-0.972117,2.87859,-34.0852,15.5585,21.3845,-0.658452,7.51805,-3.36053,-9.23462,4.38996,0.0548237,0.0954802,-0.0283811,-0.0773408,1.54407,-1.55835,0.150046,0.0507621,-0.0176388,-0.0520136,0.0273329,0.377337,0.125946,-0.201978,-0.433974,0.0344527,-0.191109,-0.377564,0.152327,0.129596,0.170559,-5.139,-1.95044,0.00147131,0,6572,3.46945e-18,2.08167e-17,0,-0.0150342,-2.77556e-17,-2.86229e-17,-3.64292e-17,-2.94903e-17,-2.9924e-17,-3.59955e-17,0,-0.524987,0.00779218,0.523599,0,0,2.22483,0.010535,3.27249,0,-0.392699,4.18993,0.000406725,3.14159,0,0.523599,0,0,0,-0.0285783,-0.00202105,-0.522205,0.52499,0.00139245,2.22483,3.27203,-0.393156,4.18993,3.14273,0.524744,0.0774034,-1.39069,0.661106,0,0.0515252,0,0,0,0,0.0677666,0.0185401,0.9999,0.0145713,0.29266,0.0578771,-0.19206,-0.00702716,6.57856,0.481263,-3.22407,-7.38037,1.3294,-1.91156,-7.58275,3.32054,-33.5506,5.06656,-33.3315,-5.13248,18.6098,-6.48712,18.1877,8.6551,10.9478,8.20316,11.2831,65.6297,5.18208,-39.3676,12.8607,-24.8502,-17.0794,0.697401,5.38302,-0.000744958,5.34929,-0.782402,-2.94894,-0.341787,-2.88178,-0.803856,-1.74481,-0.202647,-1.76074
5.36,-5.12825,-1.94823,0.0530179,0.057907,0.0764104,0.664088,-0.444012,-0.371165,0.603325,0.117803,0.0798769,-2.33969,2.30274,-3.35002,3.35064,0.236603,-0.314826,-4.28323,4.26849,-3.22921,3.22167,-0.625577,0.603429,-2.08751,-1.71081,-6.55459,-0.457168,-6.27305,-3.70294,-3.53292,-1.82609,-6.03169,-0.627697,-5.82014,-3.39089,0.152283,0.315443,-0.61097,-0.0272888,0.00137404,0.0381513,-0.00172976,-0.0284803,-0.522152,-0.0437029,0.525039,-0.0122156,0.0014438,0.0205987,2.2246,0.0486633,3.2718,-0.00290048,-0.39339,-0.00943733,4.19035,-0.00601593,3.14316,-0.0515619,0.525164,-0.0680624,1.00065,0.114229,-1.25094,1.25434,-1.70813,9.70271,-19.4612,9.935,0.618683,-4.02882,8.08065,-8.3026,4.18731,-0.0716326,0.0989404,-0.198641,-1.12603,2.37632,-24.1325,13.2399,0,9.55211,-0.728708,8.11396,-4.58586,3.42147,0.057749,-0.263817,0.0859524,-0.978593,2.57387,-34.0336,15.5612,21.2884,-0.568684,7.46869,-3.35314,-9.17165,4.39051,0.0460886,0.0858207,-0.0255695,-0.0693314,1.54425,-1.55712,0.150042,0.0540583,-0.0340689,-0.0893083,-0.0344575,0.33029,0.151744,-0.0020784,-0.333961,0.0529736,-0.197833,-0.291438,0.152158,0.130459,0.170565,-5.12818,-1.9496,0.00137404,0,6629,3.46945e-18,0,0,-0.0149714,9.54098e-18,8.67362e-18,1.21431e-17,-3.85976e-17,-3.77302e-17,-3.57787e-17,0,-0.525036,0.00652284,0.523599,0,0,2.2246,0.00728202,3.27249,0,-0.392699,4.19036,-0.000907296,3.14159,0,0.523599,0,0,0,-0.0272845,-0.00172976,-0.522152,0.525039,0.0014438,2.2246,3.2718,-0.39339,4.19035,3.14316,0.525164,0.0781401,-1.38323,0.662157,0,0.0652577,0,0,0,0,0.0679682,0.0186039,0.999907,0.0393429,0.202433,0.247263,0.258851,-1.00121,5.55378,0.0781301,1.63654,-4.53212,1.14967,-1.61975,-5.48949,2.44546,-25.6909,3.60853,-25.5553,-3.456,10.7211,-4.43855,10.3813,5.75391,5.47101,5.50595,5.69052,47.1676,3.76173,-26.761,8.72744,-16.5235,-11.3846,0.588762,4.15248,-0.106139,4.13002,-0.480455,-1.65855,0.173492,-1.60436,-0.581948,-0.842264,-0.171712,-0.840322
5.4,-5.11738,-1.94745,0.0551624,0.0559295,0.077462,0.65923,-0.443166,-0.374164,0.604257,0.116355,0.0807161,-2.33284,2.30322,-3.34175,3.35097,0.240863,-0.314335,-4.28076,4.26969,-3.23068,3.22279,-0.621796,0.604594,-2.07686,-1.70714,-6.54519,-0.457598,-6.26029,-3.70344,-3.52218,-1.82364,-6.02221,-0.627875,-5.80775,-3.39085,0.149377,0.323562,-0.612487,-0.0258635,0.0012914,0.0348504,-0.00141594,-0.0288935,-0.522044,-0.0288234,0.525143,-0.0125291,0.00154977,0.0284046,2.22434,0.0240231,3.27154,-0.00299295,-0.393647,-0.0206215,4.19081,-0.0186465,3.14361,-0.0536433,0.525618,-0.0682548,1.00058,0.11028,-1.25083,1.25414,-1.64511,9.6803,-19.4142,9.90151,0.654921,-4.01006,8.04215,-8.2744,4.17879,-0.0541072,0.0986743,-0.198052,-1.12375,2.41198,-24.1914,13.2226,0,9.6627,-0.853971,8.15791,-4.5732,3.44892,0.0347314,-0.263284,0.0851896,-0.986458,2.30151,-33.9538,15.5628,21.1285,-0.512582,7.40638,-3.34522,-9.08076,4.38426,0.0310118,0.0758918,-0.0226873,-0.0610268,1.54204,-1.55346,0.150037,0.0536116,-0.0494372,-0.121447,-0.110016,0.293554,0.171121,0.216847,-0.225525,0.0618093,-0.204769,-0.197167,0.151851,0.131492,0.170306,-5.11737,-1.94875,0.0012914,0,6686,0,1.38778e-17,0,-0.0149415,-8.67362e-19,-1.30104e-18,-8.67362e-18,8.23994e-18,8.0231e-18,1.30104e-18,0,-0.525139,0.00430046,0.523599,0,0,2.22435,0.00359163,3.27249,0,-0.392699,4.19082,-0.00281665,3.14159,0,0.523599,0,0,0,-0.02586,-0.00141594,-0.522044,0.525143,0.00154977,2.22434,3.27154,-0.393647,4.19081,3.14361,0.525618,0.078878,-1.37169,0.662264,0,0.0733735,0,0,0,0,0.0681702,0.0186678,0.999912,0.0187017,0.194102,0.434874,0.656081,-2.56354,4.79193,-0.264718,7.04967,-1.34832,1.13878,-1.26599,-3.29273,2.14316,-21.8974,3.24369,-21.7618,-3.19058,10.6172,-4.09991,10.3158,5.32122,6.37601,5.08896,6.55559,42.2079,3.40202,-25.1146,8.17714,-15.2751,-10.5514,0.507998,3.52165,-0.271764,3.4961,-0.142937,-1.65692,0.747343,-1.60754,-0.349066,-1.01793,-0.134209,-1.00556
5.44,-5.10658,-1.94667,0.0572783,0.0536244,0.0785174,0.653641,-0.442265,-0.377277,0.605283,0.1155,0.0816108,-2.32557,2.30367,-3.33281,3.35126,0.245166,-0.31387,-4.27813,4.27091,-3.23222,3.22393,-0.6178,0.605795,-2.0663,-1.70338,-6.53586,-0.458013,-6.24758,-3.70394,-3.51151,-1.82118,-6.0128,-0.628052,-5.79543,-3.3908,0.146395,0.332324,-0.614082,-0.0244704,0.00121229,0.0308022,-0.00111251,-0.0297602,-0.521895,-0.00843387,0.525293,-0.0128945,0.00169928,0.0364605,2.22404,-0.00341552,3.27124,-0.00303457,-0.393946,-0.032944,4.19128,-0.0326935,3.14409,-0.055793,0.526096,-0.0684518,1.00052,0.105401,-1.25072,1.25385,-1.57091,9.65008,-19.3502,9.85666,0.711013,-3.98482,7.99012,-8.23677,4.16708,-0.0304021,0.0982926,-0.197218,-1.12061,2.44207,-24.2585,13.2016,0,9.79429,-0.990133,8.2069,-4.55799,3.48099,0.00844563,-0.262777,0.0843448,-0.99567,2.00014,-33.8621,15.5642,20.9368,-0.452236,7.33822,-3.33699,-8.97601,4.37504,0.0137696,0.0656682,-0.0197069,-0.0525028,1.53879,-1.54869,0.150032,0.0528982,-0.0576283,-0.139714,-0.188216,0.271715,0.181822,0.451627,-0.117364,0.0658357,-0.212526,-0.0975679,0.151425,0.132702,0.169931,-5.10639,-1.94788,0.00121229,0,6744,0,0,6.93889e-18,-0.0148986,7.80626e-18,7.37257e-18,1.73472e-18,-3.90313e-17,-3.96818e-17,-3.85976e-17,0,-0.525289,0.00125769,0.523599,0,0,2.22405,-0.000510114,3.27249,0,-0.392699,4.19129,-0.00494665,3.14159,0,0.523599,0,0,0,-0.0244675,-0.00111251,-0.521895,0.525293,0.00169928,2.22404,3.27124,-0.393946,4.19128,3.14409,0.526096,0.0796299,-1.35811,0.66196,0,0.0776501,0,0,0,0,0.0683761,0.0187327,0.999917,0.0401677,0.147192,0.569805,0.975348,-4.19997,4.39241,-0.627884,12.1342,0.730778,1.11207,-1.04196,-0.978765,1.7161,-19.0563,2.59587,-18.9581,-2.47046,6.23346,-3.16609,5.96673,3.92965,3.02816,3.79914,3.16136,34.1207,2.78114,-18.8816,6.13828,-11.2775,-7.8105,0.465645,3.09092,-0.445244,3.06949,0.0774706,-0.93302,1.28637,-0.887647,-0.10376,-0.45641,-0.110459,-0.435908
5.48,-5.09592,-1.94592,0.0595089,0.0513124,0.0795395,0.647768,-0.441329,-0.380541,0.606362,0.11556,0.0825394,-2.31832,2.30418,-3.32491,3.35159,0.24998,-0.313348,-4.27519,4.27209,-3.23333,3.22502,-0.613715,0.606941,-2.05588,-1.69964,-6.52663,-0.458456,-6.23508,-3.70442,-3.50098,-1.81879,-6.00349,-0.628226,-5.78329,-3.39075,0.143282,0.34003,-0.615245,-0.023081,0.00111191,0.026345,-0.000817549,-0.0306882,-0.521686,0.0141067,0.525508,-0.0135087,0.00191124,0.0460572,2.22383,-0.0333439,3.27102,-0.00311405,-0.39416,-0.0479183,4.19173,-0.0465579,3.14453,-0.057835,0.526542,-0.0686428,1.00046,0.100005,-1.25063,1.25353,-1.4891,9.61558,-19.2771,9.80625,0.773253,-3.95761,7.93395,-8.1966,4.15443,-0.00405165,0.097437,-0.195429,-1.11716,2.48419,-24.329,13.1767,0,9.94085,-1.14733,8.25966,-4.54102,3.51694,-0.0206809,-0.26187,0.0832981,-1.00602,1.64304,-33.7649,15.5645,20.735,-0.368571,7.26905,-3.32884,-8.86823,4.3659,-0.00339009,0.0559781,-0.0168658,-0.0444836,1.53557,-1.54403,0.150029,0.0557641,-0.057801,-0.14684,-0.264688,0.272882,0.181203,0.661769,0.00241846,0.0735046,-0.210911,0.00434011,0.150953,0.134058,0.169559,-5.09581,-1.94703,0.00111191,0,6800,6.93889e-18,-3.46945e-18,6.93889e-18,-0.0147871,-2.12504e-17,-2.12504e-17,-1.73472e-17,6.67869e-17,6.68953e-17,7.30752e-17,0,-0.525502,-0.00210208,0.523599,0,0,2.22383,-0.00497625,3.27249,0,-0.392699,4.19175,-0.00705542,3.14159,0,0.523599,0,0,0,-0.0230787,-0.000817549,-0.521686,0.525508,0.00191124,2.22383,3.27102,-0.39416,4.19173,3.14453,0.526542,0.080357,-1.3439,0.661611,0,0.0823789,0,0,0,0,0.0685754,0.0187954,0.999924,0.0369102,0.0889482,0.630083,1.18489,-5.72971,4.40405,-0.74049,17.0883,3.79951,1.04928,-0.556342,1.38085,0.935834,-11.2933,1.39965,-11.2484,-1.36539,1.86702,-1.67882,1.71389,1.84817,0.351495,1.80642,0.416841,19.0332,1.56937,-10.0789,3.27087,-5.32282,-3.6957,0.466878,1.84519,-0.607413,1.83061,0.402791,-0.236327,1.81155,-0.210406,0.146385,-0.0335682,-0.0589785,-0.00187144
5.52,-5.08761,-1.94536,0.0618339,0.0495343,0.0803257,0.642618,-0.440552,-0.382618,0.607294,0.116612,0.0833097,-2.31262,2.30493,-3.32263,3.35216,0.255575,-0.312615,-4.272,4.27303,-3.23365,3.22589,-0.61008,0.607829,-2.04777,-1.6967,-6.51949,-0.458997,-6.22536,-3.70481,-3.49277,-1.81698,-5.99622,-0.628382,-5.77385,-3.39073,0.141366,0.342151,-0.615596,-0.021422,0.000998361,0.0214844,-0.000603362,-0.0300369,-0.521481,0.0392549,0.525716,-0.013535,0.00211747,0.0525256,2.224,-0.0632929,3.2712,-0.00344131,-0.393991,-0.0689753,4.1921,-0.059255,3.1449,-0.0594176,0.526879,-0.0687902,1.00039,0.0940631,-1.25053,1.25323,-1.38414,9.57946,-19.2012,9.75552,0.829783,-3.9255,7.86817,-8.15136,4.14079,0.0244576,0.097502,-0.1955,-1.11357,2.4911,-24.3922,13.143,0,10.0932,-1.28489,8.31378,-4.52214,3.55283,-0.0508811,-0.259683,0.0817427,-1.0164,1.16108,-33.6568,15.5648,20.5232,-0.228025,7.20091,-3.32227,-8.76088,4.35958,-0.0194304,0.048429,-0.0146556,-0.0382458,1.53333,-1.54068,0.150024,0.0581242,-0.0444526,-0.128734,-0.32391,0.298675,0.142534,0.737592,0.140761,0.0797957,-0.195609,0.0949845,0.150475,0.135404,0.1693,-5.0875,-1.94636,0.000998361,0,6844,0,1.38778e-17,1.38778e-17,-0.0148221,-1.25767e-17,-1.25225e-17,-1.21431e-17,8.10983e-17,8.11525e-17,7.39426e-17,0,-0.525708,-0.00584529,0.523599,0,0,2.22401,-0.00945162,3.27249,0,-0.392699,4.19212,-0.00899096,3.14159,0,0.523599,0,0,0,-0.0214202,-0.000603362,-0.521481,0.525716,0.00211747,2.224,3.2712,-0.393991,4.1921,3.1449,0.526879,0.0809291,-1.32932,0.661495,0,0.0810048,0,0,0,0,0.0687322,0.0188447,0.999931,0.0137761,0.0458982,0.557602,1.14749,-6.97776,4.9004,-0.215936,19.3527,7.2223,0.942016,0.187577,3.45715,0.171114,-2.79698,0.25,-2.7946,-0.422408,-0.216331,-0.498218,-0.272135,0.122793,-0.528486,0.128061,-0.521531,4.70377,0.391532,-2.99265,0.96874,-0.395709,-0.275279,0.519498,0.460323,-0.739721,0.451812,0.765645,0.07201,2.0516,0.0732709,0.366496,0.0793229,0.0198853,0.116372
