t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,,al1211,al1212u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,b4,b5,b6,b7,b8,b9,b10,b11,b12
10.2,-4.63203,-6.39376,0.13699,0.102664,0.123992,0.736068,-0.401296,-0.23852,0.646817,0.0889842,3.26486,-2.29828,2.34084,-3.32093,3.38732,0.262906,-0.277054,-4.23191,4.297,-3.15884,3.24853,-0.629108,0.63187,-3.59021,-6.26298,-6.12627,-4.96721,-5.6984,-8.19247,-3.04431,-6.19589,-5.59726,-5.1177,-5.25452,-7.86771,0.285034,0.34344,-0.54218,0.0111658,-0.000486845,0.0256797,-0.00108394,0.145228,-0.526372,0.141923,0.520826,0.170316,3.13882,0.0149823,2.21577,-0.268198,3.26296,-0.0964909,-0.402235,0.0725619,4.17193,-0.406361,3.12473,-0.0885549,0.506652,-0.086769,1.00017,0.113363,-1.25035,1.26309,0.0951645,10.1654,-20.5405,10.7944,-0.0748837,-3.39064,6.85055,-7.63054,4.12919,-0.0506507,0.342843,-0.693306,-1.14659,2.64593,-24.7112,13.3064,0,9.92848,-1.97433,9.01058,-4.7133,3.48412,-0.20665,0.041185,-0.0129768,-1.01974,4.42514,-31.5589,15.0844,18.9857,-2.92784,5.95478,-3.07889,-7.70659,4.36584,-0.518852,-0.00862009,0.00263022,0.00690116,1.55144,-1.54992,0.200021,0.0374567,0.0415924,-0.0471469,-0.200464,0.852287,-0.00157327,3.35533,-1.19189,-0.00190976,4.54825,0.0725963,0.208684,0.175569,0.225526,-4.63223,-6.3933,-0.000486845,0,5326,-6.93889e-18,-2.77556e-17,-2.77556e-17,5.55112e-17,2.60209e-18,3.46945e-18,-4.33681e-19,-6.76542e-17,-6.93889e-17,-6.89553e-17,0,-0.526372,0.0259151,0.520823,0.0331384,3.14159,2.21577,-0.0536405,3.26296,-0.0192982,-0.392699,4.17193,-0.0812911,3.12465,-0.017711,0.523599,0,0,0,0.0111648,-0.00108394,-0.526372,0.520826,3.13882,2.21577,3.26296,-0.402235,4.17193,3.12473,0.506652,0.125076,-1.54177,0.873334,9.18482e-05,-0.0841374,0.00138023,0.310288,-0.309984,-0.0207968,0.0867438,0.0271305,1.00004,-0.045479,0.77217,-1.23505,-11.7174,7.066,4.6356,-19.9117,12.9278,6.94381
10.22,-4.6282,-6.39313,0.136053,0.101025,0.124427,0.730881,-0.400262,-0.251144,0.647988,0.0975408,3.2659,-2.2995,2.3412,-3.32254,3.38767,0.258583,-0.276759,-4.23261,4.29745,-3.15829,3.24897,-0.627224,0.632495,-3.58639,-6.26225,-6.12302,-4.9671,-5.69367,-8.19245,-3.04057,-6.19456,-5.59398,-5.11748,-5.25005,-7.86734,0.272537,0.341892,-0.541812,0.0115592,-0.000333965,0.0262249,-0.0010047,0.127397,-0.525693,0.175697,0.521504,0.182147,3.13952,0.0171289,2.21577,-0.270152,3.26297,-0.0934765,-0.402307,0.0746064,4.17202,-0.408864,3.12482,-0.089466,0.506928,-0.0868807,1.00016,0.114132,-1.25033,1.26329,-0.105755,10.1574,-20.5277,10.7718,0.206155,-3.34304,6.75546,-7.55671,4.1035,-0.0303258,0.362085,-0.732287,-1.14193,2.67802,-24.7121,13.31,0,9.92023,-2.00046,9.01614,-4.71637,3.48304,-0.209979,0.0279938,-0.00882437,-1.01741,4.47568,-31.5602,15.0872,18.9981,-2.95608,5.94594,-3.07658,-7.70416,4.36787,-0.521032,-0.0124232,0.00379114,0.00995154,1.55231,-1.55012,0.200019,-0.0468151,-0.0819381,-0.259353,-1.12552,1.52347,-0.060862,3.29307,-1.24066,-0.0350948,4.59836,0.172631,0.207677,0.175501,0.225625,-4.62817,-6.39279,-0.000333965,0,5339,0,0,-2.77556e-17,-6.93889e-18,-5.20417e-18,-6.93889e-18,-3.68629e-18,1.07553e-16,1.07553e-16,9.48677e-17,0,-0.525693,0.0324421,0.521528,0.0354134,3.14159,2.21577,-0.0540407,3.26288,-0.0186953,-0.392699,4.17202,-0.0817512,3.12492,-0.0178932,0.523599,0,0,0,0.0115583,-0.0010047,-0.525693,0.521504,3.13952,2.21577,3.26297,-0.402307,4.17202,3.12482,0.506928,0.125431,-1.54031,0.873384,-0.000105122,-0.109334,0.00199031,0.310462,-0.310023,-0.0207871,0.0868551,0.0271776,1.00003,-0.14106,0.497096,-3.1804,-12.5094,7.29063,4.61288,-21.0176,13.4853,6.87012
10.24,-4.62437,-6.39253,0.134434,0.0976551,0.124905,0.722139,-0.399061,-0.27374,0.648987,0.108167,3.26695,-2.29942,2.34143,-3.32005,3.38791,0.257294,-0.276447,-4.23418,4.2982,-3.16257,3.24971,-0.629103,0.633047,-3.58258,-6.26152,-6.11986,-4.96715,-5.68901,-8.19233,-3.03684,-6.1932,-5.59076,-5.11734,-5.24552,-7.86704,0.249894,0.344311,-0.545905,0.010294,-0.000214955,0.0258195,-0.000855217,0.0984877,-0.524821,0.125091,0.522377,0.149909,3.14037,0.0155835,2.21567,-0.266437,3.26286,-0.0887704,-0.402341,0.0863135,4.17244,-0.411095,3.12524,-0.0931797,0.507162,-0.0869779,1.00012,0.11371,-1.25026,1.26286,-0.403722,10.1193,-20.4443,10.6914,0.216015,-3.46017,6.99022,-7.69389,4.11163,-0.0631888,0.30998,-0.626661,-1.14237,2.65849,-24.7039,13.3156,0,9.91096,-1.97551,9.01242,-4.72143,3.48338,-0.208308,0.00765998,-0.00242003,-1.01459,4.70433,-31.5882,15.0893,18.995,-3.04853,5.93989,-3.07181,-7.69046,4.35659,-0.513944,-0.029726,0.00906693,0.0237766,1.54655,-1.54134,0.200014,-0.0809961,-0.168501,-0.437094,-1.26824,1.71964,0.00390169,3.42881,-1.05373,-0.0784214,4.42174,-0.0102582,0.207096,0.175511,0.225027,-4.62442,-6.39231,-0.000214955,0,5351,-6.93889e-18,0,-1.38778e-17,-6.93889e-18,-1.30104e-17,-1.38778e-17,-1.83772e-17,-3.46945e-18,-3.46945e-18,1.20346e-17,0,-0.524821,0.0224554,0.522379,0.0291238,3.14159,2.21567,-0.053289,3.26285,-0.0177541,-0.392699,4.17244,-0.0822382,3.12516,-0.0186359,0.523599,0,0,0,0.0102935,-0.000855217,-0.524821,0.522377,3.14037,2.21567,3.26286,-0.402341,4.17244,3.12524,0.507162,0.12576,-1.53856,0.871486,9.26875e-05,-0.10066,0.00475532,0.309311,-0.308269,-0.0203818,0.0869579,0.0272211,1.00002,-2.80529,1.75868,-3.62558,-11.8777,7.36834,4.54772,-21.3603,13.0144,6.85239
10.26,-4.6205,-6.39196,0.13287,0.0936738,0.125388,0.712474,-0.397957,-0.297045,0.649823,0.118709,3.26788,-2.29859,2.34167,-3.31842,3.38814,0.256391,-0.276178,-4.23413,4.29837,-3.16216,3.24992,-0.628862,0.633254,-3.57873,-6.2608,-6.11664,-4.96719,-5.68435,-8.19217,-3.03306,-6.19187,-5.58751,-5.11725,-5.24093,-7.86677,0.226486,0.345897,-0.545488,0.00834507,-0.000142647,0.0240904,-0.000701243,0.0594449,-0.524045,0.0581957,0.523152,0.102383,3.14115,0.0210308,2.21558,-0.27014,3.26278,-0.0855562,-0.402412,0.0660035,4.17228,-0.400988,3.12509,-0.0936176,0.507042,-0.087074,1.00008,0.111637,-1.25019,1.262,-0.776297,10.0574,-20.3063,10.5643,0.238424,-3.62112,7.31094,-7.87861,4.1272,-0.095022,0.237284,-0.479352,-1.14176,2.68893,-24.7078,13.3108,0,9.94476,-2.02324,9.01784,-4.72089,3.49785,-0.214245,-0.00633577,0.00200161,-1.01678,4.29873,-31.6241,15.068,19.0546,-2.85228,5.95349,-3.06636,-7.71172,4.3658,-0.498962,-0.0313064,0.00951228,0.025083,1.54983,-1.54434,0.200009,-0.0781558,-0.199069,-0.483248,-1.02592,1.69103,0.0414581,3.52232,-0.922695,0.00225783,4.45091,0.00178731,0.206313,0.176229,0.225498,-4.62067,-6.39184,-0.000142647,0,5363,1.38778e-17,6.93889e-18,1.38778e-17,2.08167e-17,-3.20924e-17,-3.64292e-17,-4.61328e-17,-2.94903e-17,-3.1225e-17,-4.17418e-17,0,-0.524045,0.00947403,0.523161,0.0198358,3.14159,2.21558,-0.0540284,3.26278,-0.0171112,-0.392699,4.17228,-0.0802084,3.12504,-0.0187235,0.523599,0,0,0,0.00834477,-0.000701243,-0.524045,0.523152,3.14115,2.21558,3.26278,-0.402412,4.17228,3.12509,0.507042,0.126089,-1.54262,0.873259,5.4576e-05,-0.071985,0.0050166,0.309966,-0.308867,-0.0198479,0.0870609,0.0272647,1.00001,-4.63176,2.85114,-3.27705,-11.612,7.50434,4.51993,-19.3735,12.5189,6.89544
10.28,-4.61657,-6.39142,0.131664,0.089997,0.125855,0.704169,-0.397086,-0.314577,0.650523,0.125406,3.26861,-2.29757,2.34199,-3.31764,3.38844,0.256514,-0.275866,-4.23376,4.29861,-3.1617,3.25016,-0.629126,0.633474,-3.57482,-6.25999,-6.11335,-4.96726,-5.67965,-8.19201,-3.02922,-6.19058,-5.58417,-5.11716,-5.23631,-7.86652,0.208927,0.346661,-0.545011,0.00642538,-0.000101474,0.0214943,-0.000590357,0.022255,-0.523532,0.0157224,0.523666,0.0609509,3.14167,0.0249104,2.21554,-0.276282,3.26274,-0.0846085,-0.402462,0.0665563,4.17217,-0.401594,3.12497,-0.0939746,0.506905,-0.0871805,1.00005,0.10849,-1.25013,1.26104,-1.10516,9.9908,-20.1571,10.4316,0.349027,-3.74108,7.5477,-8.0068,4.1357,-0.0990569,0.178253,-0.359812,-1.13983,2.69236,-24.7177,13.3,0,9.99824,-2.06571,9.02902,-4.71733,3.51616,-0.221876,-0.0107492,0.00339091,-1.02134,4.27735,-31.6145,15.0496,18.9942,-2.84528,5.94662,-3.06138,-7.68334,4.35208,-0.497723,-0.0325674,0.0098815,0.0260224,1.545,-1.5393,0.200006,-0.0603307,-0.183838,-0.415227,-0.74668,1.45503,0.0512502,3.5773,-0.849699,0.0187828,4.48582,-0.00901603,0.205326,0.177137,0.224783,-4.61661,-6.39132,-0.000101474,0,5376,0,-2.08167e-17,-2.77556e-17,4.16334e-17,2.68882e-17,2.77556e-17,2.99782e-17,-3.29597e-17,-3.46945e-17,-3.1225e-17,0,-0.523532,0.00135165,0.523672,0.0116941,3.14159,2.21554,-0.0552582,3.26273,-0.0169217,-0.392699,4.17217,-0.0803334,3.1249,-0.0187949,0.523599,0,0,0,0.00642523,-0.000590357,-0.523532,0.523666,3.14167,2.21554,3.26274,-0.402462,4.17217,3.12497,0.506905,0.126445,-1.53703,0.87055,7.30742e-05,-0.0599,0.00520448,0.309001,-0.307861,-0.0198793,0.0871725,0.027312,1.00001,-4.50404,2.86062,-2.62098,-11.6979,7.6879,4.52208,-19.0245,12.4334,6.94498
10.3,-4.61258,-6.39089,0.130833,0.0869201,0.126292,0.69752,-0.396385,-0.327371,0.651118,0.129363,3.26922,-2.2965,2.34232,-3.3171,3.38875,0.257804,-0.275533,-4.23319,4.29884,-3.16097,3.25038,-0.629141,0.633697,-3.57087,-6.25914,-6.10997,-4.96733,-5.67495,-8.19185,-3.02532,-6.18936,-5.58073,-5.11705,-5.23167,-7.86626,0.196124,0.34718,-0.544288,0.00486199,-7.64931e-05,0.0188018,-0.000510264,-0.00380405,-0.523186,-0.0112479,0.524011,0.0313426,3.14201,0.0258128,2.21552,-0.282093,3.26272,-0.0854823,-0.402483,0.0662082,4.17204,-0.403406,3.12484,-0.0943155,0.506771,-0.087289,1.00003,0.105223,-1.2501,1.26018,-1.31312,9.93477,-20.0309,10.3247,0.436077,-3.8242,7.71038,-8.09331,4.14342,-0.0950164,0.138176,-0.278716,-1.13804,2.66558,-24.7289,13.2885,0,10.0518,-2.08519,9.04162,-4.7133,3.53251,-0.228313,-0.00752655,0.00236996,-1.02634,4.2355,-31.5962,15.0336,18.9209,-2.83566,5.93613,-3.057,-7.64986,4.3386,-0.498431,-0.0337427,0.0102301,0.0268795,1.54027,-1.53438,0.200004,-0.0415339,-0.153843,-0.332437,-0.530625,1.26411,0.0531542,3.62103,-0.806093,0.0286152,4.53343,-0.00679981,0.20459,0.177944,0.224079,-4.61255,-6.39081,-7.64931e-05,0,5389,0,-6.93889e-18,1.38778e-17,2.08167e-17,2.42861e-17,2.42861e-17,2.62919e-17,-4.68375e-17,-5.20417e-17,-4.11997e-17,0,-0.523186,-0.00372483,0.524018,0.00587293,3.14159,2.21552,-0.0564201,3.26271,-0.0170965,-0.392699,4.17204,-0.0806975,3.12476,-0.0188631,0.523599,0,0,0,0.00486192,-0.000510264,-0.523186,0.524011,3.14201,2.21552,3.26272,-0.402483,4.17204,3.12484,0.506771,0.126802,-1.53037,0.867867,8.041e-05,-0.0554466,0.0053759,0.308055,-0.306876,-0.0199717,0.0872843,0.0273594,1.00001,-3.85254,2.60392,-2.11039,-11.8731,7.86287,4.54418,-18.9117,12.4559,6.99392
10.32,-4.60853,-6.39033,0.130098,0.0842451,0.126708,0.692134,-0.395791,-0.336797,0.651651,0.131829,3.26973,-2.2959,2.3427,-3.31753,3.3891,0.259504,-0.275173,-4.23314,4.29933,-3.16155,3.25085,-0.628966,0.634153,-3.56687,-6.25825,-6.10651,-4.96737,-5.67015,-8.19174,-3.02136,-6.18814,-5.57722,-5.1169,-5.22702,-7.86596,0.186716,0.346746,-0.54485,0.00367431,-3.84642e-05,0.0163722,-0.00045082,-0.0213639,-0.52295,-0.0263853,0.524248,0.00831244,3.14225,0.0259796,2.21554,-0.287872,3.26274,-0.0880865,-0.402471,0.0714416,4.17217,-0.408235,3.12497,-0.0959777,0.506876,-0.0873989,1.00002,0.102284,-1.25007,1.25949,-1.43821,9.89059,-19.9311,10.2434,0.504149,-3.87738,7.81346,-8.1467,4.14865,-0.0835531,0.108788,-0.219311,-1.13735,2.63557,-24.7396,13.2775,0,10.1007,-2.10034,9.05475,-4.7095,3.54682,-0.233844,0.00287416,-0.000903253,-1.03171,4.30374,-31.5808,15.0282,18.8355,-2.87918,5.91927,-3.05287,-7.60728,4.32181,-0.500036,-0.0413221,0.0125342,0.0327886,1.53376,-1.52658,0.200002,-0.0367734,-0.133752,-0.269313,-0.408179,1.00193,0.030141,3.61846,-0.82384,0.00216128,4.5291,-0.0264974,0.204035,0.178647,0.223199,-4.6085,-6.39029,-3.84642e-05,0,5402,1.38778e-17,1.38778e-17,2.08167e-17,2.77556e-17,-2.42861e-17,-2.77556e-17,-3.2499e-17,-2.08167e-17,-2.42861e-17,-2.19009e-17,0,-0.52295,-0.00654802,0.524252,0.00133041,3.14159,2.21554,-0.0575769,3.26272,-0.0176173,-0.392699,4.17217,-0.0816692,3.12487,-0.0191955,0.523599,0,0,0,0.00367428,-0.00045082,-0.52295,0.524248,3.14225,2.21554,3.26274,-0.402471,4.17217,3.12497,0.506876,0.127159,-1.522,0.86456,0.000108405,-0.0635382,0.00655772,0.306753,-0.305315,-0.0200328,0.0873962,0.0274068,1,-3.1919,2.14478,-1.64697,-12.311,8.03195,4.58302,-19.5212,12.5704,6.9871
10.34,-4.60446,-6.38978,0.129467,0.0819242,0.127117,0.687836,-0.395294,-0.343396,0.652122,0.133298,3.27017,-2.29543,2.34301,-3.31776,3.3894,0.261619,-0.274864,-4.23295,4.29967,-3.1612,3.25119,-0.628701,0.634514,-3.56285,-6.25732,-6.10301,-4.96739,-5.66535,-8.19161,-3.01737,-6.18694,-5.57367,-5.11674,-5.22235,-7.86566,0.180146,0.34651,-0.54452,0.00258158,-5.15494e-06,0.0143215,-0.000399494,-0.0336665,-0.52281,-0.032942,0.524387,-0.0103876,3.14239,0.0238045,2.2155,-0.290889,3.26269,-0.0916,-0.402507,0.0667745,4.17215,-0.408525,3.12496,-0.0961783,0.506881,-0.0875095,1.00001,0.0998189,-1.25005,1.25891,-1.51741,9.85528,-19.851,10.1801,0.565942,-3.90914,7.87392,-8.17606,4.15069,-0.0669505,0.0861176,-0.173524,-1.13769,2.58743,-24.747,13.2707,0,10.1359,-2.08931,9.06418,-4.70765,3.55667,-0.235821,0.0169998,-0.00533694,-1.03633,4.18957,-31.5771,15.0192,18.7975,-2.83583,5.91126,-3.049,-7.58633,4.31564,-0.499726,-0.0418044,0.0126727,0.0331099,1.53186,-1.52459,0.200001,-0.0315519,-0.116044,-0.214925,-0.334213,0.677802,0.0234416,3.6227,-0.866271,0.00983874,4.56367,0.0016126,0.203566,0.179129,0.222872,-4.60445,-6.38977,-5.15494e-06,0,5415,0,1.38778e-17,0,-3.46945e-17,5.20417e-18,5.20417e-18,3.57787e-18,2.08167e-17,1.73472e-17,2.62377e-17,0,-0.52281,-0.00777951,0.524394,-0.00236695,3.14159,2.2155,-0.0581791,3.26268,-0.01832,-0.392699,4.17215,-0.0817225,3.12487,-0.0192357,0.523599,0,0,0,0.00258157,-0.000399494,-0.52281,0.524387,3.14239,2.2155,3.26269,-0.402507,4.17215,3.12496,0.506881,0.127516,-1.51769,0.863285,8.55089e-05,-0.0664647,0.00662198,0.306373,-0.304919,-0.0200194,0.0875083,0.0274543,1,-2.50617,1.54227,-1.17924,-12.4764,8.06238,4.65132,-19.4391,12.6318,6.98879
10.36,-4.60037,-6.38919,0.128596,0.079503,0.127527,0.683874,-0.394847,-0.349002,0.652535,0.133256,3.27056,-2.29567,2.3434,-3.31945,3.38978,0.262617,-0.274524,-4.23293,4.29994,-3.16074,3.25145,-0.628573,0.634816,-3.55881,-6.25631,-6.09948,-4.96737,-5.66054,-8.19142,-3.01336,-6.1857,-5.5701,-5.11655,-5.21764,-7.86532,0.174567,0.344849,-0.544099,0.00159302,5.83744e-05,0.0125892,-0.000346786,-0.0413088,-0.52272,-0.0414879,0.524477,-0.0272822,3.14247,0.0232132,2.21553,-0.294248,3.26273,-0.0953009,-0.402512,0.0656463,4.17206,-0.409884,3.12486,-0.0965034,0.506826,-0.0876205,0.999997,0.0977513,-1.25003,1.25842,-1.55633,9.82737,-19.7872,10.1317,0.58395,-3.93893,7.93091,-8.20675,4.15609,-0.0546389,0.0663167,-0.133569,-1.13852,2.55952,-24.7517,13.2639,0,10.1664,-2.09252,9.07327,-4.70633,3.56618,-0.238008,0.0318408,-0.00998623,-1.04095,4.14645,-31.5664,15.0093,18.7547,-2.82397,5.90258,-3.04551,-7.56464,4.30804,-0.500449,-0.0428881,0.0129939,0.0339072,1.52932,-1.52186,0.199999,-0.0435237,-0.121062,-0.198079,-0.262491,0.299854,-0.0121254,3.55732,-0.970761,0.000956123,4.60011,0.0157033,0.203324,0.179591,0.222473,-4.6004,-6.38925,5.83744e-05,0,5428,6.93889e-18,6.93889e-18,6.93889e-18,-3.46945e-17,1.04083e-17,1.56125e-17,1.34441e-17,2.42861e-17,2.42861e-17,5.85469e-18,0,-0.52272,-0.00934561,0.524473,-0.00569762,3.14159,2.21553,-0.0588558,3.26268,-0.0190602,-0.392699,4.17206,-0.0819865,3.12482,-0.0193007,0.523599,0,0,0,0.00159303,-0.000346786,-0.52272,0.524477,3.14247,2.21553,3.26273,-0.402512,4.17206,3.12486,0.506826,0.127874,-1.51316,0.861694,4.71147e-05,-0.0769995,0.00678145,0.305863,-0.304373,-0.0199593,0.0876205,0.0275019,0.999995,-2.47313,1.18799,-0.659021,-12.8994,8.06203,4.7128,-19.7943,12.7991,7.01115
10.38,-4.59627,-6.38859,0.127503,0.0769024,0.127942,0.68132,-0.394745,-0.348412,0.652637,0.127624,3.27065,-2.29591,2.34373,-3.31973,3.39011,0.264362,-0.274167,-4.23377,4.30062,-3.16238,3.25212,-0.629495,0.635449,-3.55479,-6.25512,-6.09597,-4.96738,-5.65564,-8.19134,-3.00935,-6.18444,-5.56653,-5.11635,-5.21294,-7.86498,0.175165,0.344549,-0.545708,0.00036477,0.00012977,0.0110371,-0.00028931,-0.0494065,-0.522976,-0.0415123,0.524221,-0.0404838,3.14222,0.0195066,2.2155,-0.293721,3.2627,-0.0981699,-0.402503,0.0752029,4.17239,-0.414148,3.12519,-0.0962409,0.507102,-0.0877318,0.999989,0.0959112,-1.25001,1.25792,-1.60351,9.80238,-19.7292,10.0865,0.640385,-3.95337,7.95689,-8.2166,4.15502,-0.0373098,0.0513706,-0.103421,-1.13941,2.50228,-24.7506,13.2612,0,10.1827,-2.05862,9.07699,-4.70737,3.57156,-0.236202,0.0432095,-0.0135548,-1.04392,4.31113,-31.5738,15.0113,18.7021,-2.90047,5.88937,-3.04132,-7.53228,4.29237,-0.505837,-0.0412522,0.012504,0.0325088,1.52456,-1.51741,0.199998,-0.0546349,-0.130027,-0.127709,0.00225613,-0.314805,-0.012085,3.56001,-0.996825,-0.0421753,4.55212,0.0126883,0.202927,0.179846,0.221647,-4.59635,-6.38873,0.00012977,0,5441,6.93889e-18,6.93889e-18,1.38778e-17,4.16334e-17,-3.29597e-17,-3.29597e-17,-2.51535e-17,7.28584e-17,6.93889e-17,7.43763e-17,0,-0.522976,-0.00938017,0.524229,-0.00830243,3.14159,2.2155,-0.0587456,3.26269,-0.019634,-0.392699,4.17239,-0.08285,3.1251,-0.0192482,0.523599,0,0,0,0.000364775,-0.00028931,-0.522976,0.524221,3.14222,2.2155,3.2627,-0.402503,4.17239,3.12519,0.507102,0.128231,-1.50694,0.858651,9.6986e-05,-0.0872963,0.00650176,0.304913,-0.303481,-0.0201079,0.0877328,0.0275495,0.999989,-2.22346,0.71114,0.355667,-12.9268,8.04757,4.75591,-20.65,12.9377,6.91937
10.4,-4.59217,-6.38807,0.127077,0.075227,0.128329,0.680838,-0.394805,-0.342955,0.652612,0.11798,3.27063,-2.29584,2.34406,-3.32048,3.39044,0.266332,-0.27386,-4.23383,4.30097,-3.16254,3.25248,-0.629491,0.635794,-3.55077,-6.25395,-6.09241,-4.9674,-5.65085,-8.19121,-3.00532,-6.1833,-5.56292,-5.1162,-5.20826,-7.8647,0.180623,0.343814,-0.545847,-0.00108596,0.00012118,0.00950375,-0.000260378,-0.0429809,-0.523395,-0.0329359,0.523803,-0.0377522,3.1418,0.0184456,2.21547,-0.294174,3.26267,-0.102316,-0.402541,0.0663076,4.17238,-0.410099,3.12518,-0.0968033,0.50709,-0.0878445,0.999991,0.0940983,-1.25001,1.25741,-1.50668,9.78679,-19.6898,10.065,0.609044,-3.93903,7.92481,-8.19735,4.15343,-0.0305186,0.0543726,-0.109417,-1.14003,2.47189,-24.7494,13.2581,0,10.202,-2.04822,9.08055,-4.70817,3.57917,-0.234909,0.059789,-0.0187582,-1.04831,4.12851,-31.5979,15.0031,18.717,-2.81383,5.89207,-3.0373,-7.53252,4.29277,-0.498899,-0.0434769,0.0131556,0.0342547,1.52475,-1.51722,0.199998,-0.0213024,-0.0837704,-0.0241172,0.266229,-0.683741,0.00379116,3.53866,-1.07398,-0.00313603,4.56157,0.0154659,0.202861,0.180213,0.221657,-4.5923,-6.38821,0.00012118,0,5454,0,0,0,-2.08167e-17,-3.1225e-17,-2.77556e-17,-2.42861e-17,-2.08167e-17,-2.08167e-17,-2.05998e-17,0,-0.523395,-0.00786628,0.523809,-0.0077699,3.14159,2.21547,-0.0588369,3.26265,-0.0204632,-0.392699,4.17238,-0.0820406,3.12508,-0.0193607,0.523599,0,0,0,-0.00108597,-0.000260378,-0.523395,0.523803,3.1418,2.21547,3.26267,-0.402541,4.17238,3.12518,0.50709,0.128589,-1.50701,0.858738,0.00010093,-0.0731837,0.00685093,0.304951,-0.303443,-0.0199911,0.0878452,0.0275971,0.999989,-1.40376,0.235711,1.08808,-12.5993,7.80434,4.83325,-19.6683,12.6737,6.9317
10.42,-4.58805,-6.38761,0.127682,0.0753828,0.128665,0.682594,-0.394746,-0.336502,0.652676,0.111228,3.27073,-2.29551,2.34438,-3.32072,3.39076,0.267766,-0.273548,-4.23355,4.30133,-3.16231,3.25284,-0.629331,0.636142,-3.54671,-6.25299,-6.08876,-4.96743,-5.64612,-8.19111,-3.00127,-6.18231,-5.55922,-5.11607,-5.20364,-7.86444,0.187035,0.343587,-0.54561,-0.00189791,5.06627e-05,0.00822929,-0.000310246,-0.0252113,-0.523721,-0.0318126,0.523476,-0.0276047,3.14147,0.0156158,2.21541,-0.294993,3.2626,-0.10529,-0.402606,0.0644042,4.17235,-0.410769,3.12515,-0.09734,0.507054,-0.0879667,0.999999,0.0926133,-1.25003,1.2571,-1.30394,9.78422,-19.6796,10.0716,0.456371,-3.92525,7.89504,-8.18743,4.16108,-0.0414696,0.065586,-0.131954,-1.14048,2.42788,-24.7506,13.2547,0,10.2182,-2.02677,9.08604,-4.70836,3.58388,-0.23431,0.0714983,-0.0224243,-1.05119,4.07898,-31.6008,15,18.696,-2.7965,5.88552,-3.03436,-7.51817,4.28846,-0.498469,-0.0455477,0.0137785,0.0358417,1.52329,-1.5154,0.199999,0.0302201,0.00778819,0.0878275,0.511468,-0.655274,0.0164975,3.54304,-1.1212,0.0139798,4.59094,0.027036,0.203347,0.180434,0.221424,-4.58795,-6.38764,5.06627e-05,0,5468,0,-1.38778e-17,0,-6.93889e-18,2.25514e-17,1.9082e-17,1.12757e-17,-5.55112e-17,-5.55112e-17,-3.59955e-17,0,-0.523721,-0.00765945,0.52348,-0.005764,3.14159,2.21541,-0.0590008,3.26259,-0.021058,-0.392699,4.17235,-0.0821767,3.12505,-0.019468,0.523599,0,0,0,-0.00189791,-0.000310246,-0.523721,0.523476,3.14147,2.21541,3.2626,-0.402606,4.17235,3.12515,0.507054,0.128975,-1.50419,0.857895,0.00011087,-0.0674169,0.00716834,0.304658,-0.303079,-0.0201926,0.0879665,0.0276486,0.999996,-0.380238,0.0836905,1.3497,-12.4081,7.67669,4.89959,-19.3262,12.6301,6.95286
