t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
0.4,-6.45577,-2.0021,0.0342362,0.0947105,-0.00025283,0.68801,-0.523601,-0.523545,0.523599,5.65676e-05,-8.60627e-07,-2.24499,2.22517,-3.27236,3.27236,0.392661,-0.392825,-4.21598,4.19215,-3.14495,3.14495,-0.523727,0.526972,-3.40577,-2.00251,-7.76353,-0.405719,-7.7315,-3.66415,-4.85577,-2.0025,-7.25542,-0.616257,-7.25612,-3.38754,5.53629e-05,0.392825,-0.526972,0.0292367,-0.00214685,0.0206371,-0.00236052,0.0462252,-0.525709,-0.768742,0.521492,-0.0479345,-0.00210855,0.0430584,2.22306,-0.0126108,3.27026,-0.0477517,-0.394932,-0.0494409,4.19004,0.0434054,3.14284,-0.0524931,0.524864,-0.0480191,1.00096,0.0737838,-1.25145,1.25938,-0.425859,9.74554,-19.6176,10.0188,-3.45561,-5.29456,10.661,-10.0182,4.91511,-0.897716,-2.61163e-06,5.26408e-06,-1.22882,1.96156,-25.1229,12.8321,0,11.3058,-0.811626,7.65221,-3.96805,3.58156,0.0270761,-0.000728312,0.000203274,-1.10945,0.920944,-31.6229,15.6143,17.6326,0.148824,8.01161,-3.88213,-8.76504,4.21583,0.123184,-0.0224236,0.00737667,0.0165174,1.40538,-1.40273,0.15008,0.0725773,0.211851,0.37042,2.11462,0.648778,-0.050061,0.503124,-1.04074,-0.0564951,-0.469146,-0.671495,0.165878,0.138376,0.164283,-6.45579,-1.99995,-0.00214685,0,197,0,-6.93889e-18,-9.08358e-18,3.99651e-07,-2.55872e-17,-2.60209e-17,-2.43302e-17,5.55112e-17,5.42101e-17,3.89229e-17,0,-0.521484,0.116158,0.523599,0,0,2.22307,-0.00187706,3.27249,0,-0.392699,4.19004,0.0065391,3.14159,0,0.523599,0,0,0,0.0292254,-0.00236052,-0.525709,0.521492,-0.00210855,2.22306,3.27026,-0.394932,4.19004,3.14284,0.524864,0.00210769,-1.32047,0.635121,0,-0.0327923,0,0,0,0,0.047933,0.0119752,1.0001,0.117702,-1.281,-3.1239,-5.18931,44.8586,12.0928,-0.471801,9.25065,-24.1447,0.535583,-10.8121,-16.6045,-0.00283947,145.812,0.725289,145.812,38.796,-98.7595,38.764,-98.7728,-39.2653,-77.4128,-39.3282,-77.3759,-311.348,0.000267954,187.332,-77.623,135.749,78.9865,1.28197,-23.1411,4.75551,-23.1411,-2.55961,15.8989,0.980672,15.9013,-1.76027,12.5662,-1.1462,12.5595
0.44,-6.44662,-2.00224,0.0372212,0.10354,-0.000288178,0.703476,-0.523599,-0.52353,0.523601,7.01584e-05,1.16376e-06,-2.24726,2.22516,-3.27236,3.27236,0.392652,-0.392827,-4.21837,4.19241,-3.14521,3.14521,-0.52374,0.527236,-3.39662,-2.0027,-7.75433,-0.405828,-7.72233,-3.66439,-4.84662,-2.0027,-7.24622,-0.616368,-7.24702,-3.38765,6.99001e-05,0.392827,-0.527236,0.0317024,-0.00230704,0.027529,-0.00283612,0.0576619,-0.526147,-0.843022,0.521053,-0.0480433,-0.00254678,0.0558651,2.22262,-0.0102094,3.26981,-0.0478499,-0.395375,-0.0449416,4.18986,0.0514041,3.14267,-0.0529954,0.524688,-0.048144,1.00112,0.0825364,-1.25173,1.2613,-0.451965,9.84165,-19.8379,10.1711,-3.8323,-5.38925,10.8674,-10.1703,4.96453,-0.998726,-5.67067e-07,1.14484e-06,-1.24118,2.19817,-25.1057,12.8614,0,11.1744,-0.918216,7.64036,-3.98031,3.55384,0.0295023,-0.000780918,0.000218982,-1.10085,1.08954,-31.7041,15.6472,17.8551,0.124492,8.04306,-3.88877,-8.87159,4.24906,0.136396,-0.0242429,0.00797122,0.0180226,1.41647,-1.41359,0.150092,0.0746257,0.22074,0.386665,2.28926,0.673757,-0.0568207,0.575805,-1.15294,-0.0597908,-0.478693,-0.736996,0.167546,0.137303,0.165576,-6.44661,-1.99993,-0.00230704,0,238,0,3.46945e-18,7.58094e-18,8.65723e-08,2.73219e-17,2.73219e-17,2.75387e-17,4.42354e-17,4.46691e-17,4.23923e-17,0,-0.521042,0.127576,0.523599,0,0,2.22263,-0.0015173,3.27249,0,-0.392699,4.18986,0.00773934,3.14159,0,0.523599,0,0,0,0.0316882,-0.00283612,-0.526147,0.521053,-0.00254678,2.22262,3.26981,-0.395375,4.18986,3.14267,0.524688,0.00254795,-1.3357,0.639734,0,-0.0358541,0,0,0,0,0.048043,0.0120121,1.00011,0.117046,-1.35388,-3.39097,-5.67134,48.3635,12.5232,-0.391768,10.6453,-26.5126,0.581121,-11.2087,-18.0921,-0.00584216,154.456,0.808925,154.456,40.9171,-103.738,40.8828,-103.752,-41.3876,-81.1703,-41.4571,-81.1295,-328.977,-0.000382851,197.578,-81.8691,143.062,83.2925,1.3276,-24.5209,5.12707,-24.5209,-2.81064,16.6927,1.12852,16.6952,-1.91796,13.1689,-1.18825,13.1616
0.48,-6.43772,-2.00237,0.0402413,0.112509,-0.000324399,0.719187,-0.523597,-0.523515,0.523604,8.53031e-05,3.28831e-06,-2.24971,2.22516,-3.27236,3.27236,0.392642,-0.39283,-4.22079,4.19266,-3.14547,3.14547,-0.523753,0.52749,-3.38772,-2.00289,-7.74537,-0.405932,-7.7134,-3.66461,-4.83772,-2.00289,-7.23727,-0.616473,-7.23817,-3.38775,8.50862e-05,0.39283,-0.52749,0.0342607,-0.00246577,0.034785,-0.00330239,0.0702251,-0.526575,-0.921355,0.520626,-0.0481509,-0.00297471,0.0687696,2.22218,-0.00706468,3.26938,-0.0479453,-0.395808,-0.0404454,4.18968,0.0602097,3.14249,-0.0534879,0.524512,-0.0482683,1.00129,0.0917548,-1.25204,1.2635,-0.473987,9.94461,-20.0764,10.3394,-4.23652,-5.49063,11.09,-10.3384,5.01694,-1.10731,-4.82274e-07,9.75404e-07,-1.2543,2.43849,-25.0863,12.8949,0,11.0341,-1.02267,7.62699,-3.99428,3.52414,0.0326716,-0.000835982,0.000235681,-1.09164,1.26233,-31.7903,15.6834,18.0923,0.102975,8.07708,-3.89632,-8.98547,4.28421,0.151025,-0.0260045,0.00854626,0.01952,1.4282,-1.4251,0.150106,0.075502,0.224225,0.392781,2.45831,0.699779,-0.0611791,0.645402,-1.26806,-0.0603773,-0.488969,-0.802,0.169314,0.136155,0.166944,-6.43767,-1.99991,-0.00246577,0,278,0,-6.93889e-18,-7.16759e-18,7.34364e-08,-8.67362e-18,-8.89046e-18,-1.60597e-18,6.85216e-17,6.59195e-17,6.55942e-17,0,-0.52061,0.139638,0.523599,0,0,2.2222,-0.00104837,3.27249,0,-0.392699,4.18969,0.00905951,3.14159,0,0.523599,0,0,0,0.0342432,-0.00330239,-0.526575,0.520626,-0.00297471,2.22218,3.26938,-0.395808,4.18968,3.14249,0.524512,0.002978,-1.35201,0.644629,0,-0.0370876,0,0,0,0,0.0481506,0.0120482,1.00012,0.116651,-1.4168,-3.61046,-6.06148,51.7633,12.9757,-0.318433,11.9943,-28.9154,0.600149,-11.6042,-19.5534,-0.00852154,161.816,0.897404,161.816,42.7271,-108.018,42.6902,-108.033,-43.1933,-84.345,-43.2703,-84.2998,-343.983,-0.00113112,206.322,-85.4932,149.279,86.9628,1.37557,-25.6958,5.48749,-25.6958,-3.06536,17.3757,1.27153,17.3784,-2.07288,13.6778,-1.23017,13.6697
0.52,-6.42944,-2.0025,0.0432062,0.121304,-0.000360076,0.734587,-0.523595,-0.5235,0.523606,9.35487e-05,5.45279e-06,-2.25223,2.22516,-3.27236,3.27236,0.392637,-0.392833,-4.22315,4.19291,-3.14571,3.14571,-0.52376,0.527735,-3.37944,-2.00306,-7.73704,-0.406025,-7.7051,-3.66482,-4.82944,-2.00307,-7.22894,-0.616568,-7.22994,-3.38785,0.00010021,0.392833,-0.527735,0.0368864,-0.002615,0.0422012,-0.00373634,0.0837314,-0.526971,-1.00186,0.52023,-0.0482418,-0.00337081,0.0813917,2.22178,-0.00340156,3.26898,-0.0480382,-0.396209,-0.0358959,4.18953,0.0693378,3.14233,-0.0539746,0.524359,-0.0483865,1.00149,0.101181,-1.25238,1.26593,-0.489203,10.0521,-20.3284,10.5209,-4.66082,-5.59645,11.3243,-10.5197,5.07114,-1.22113,1.50147e-05,-3.04265e-05,-1.26786,2.67559,-25.0658,12.9318,0,10.8893,-1.12243,7.61273,-4.00955,3.49332,0.0363254,-0.000870282,0.00024678,-1.08209,1.43758,-31.8784,15.7224,18.3359,0.0823362,8.11208,-3.90465,-9.10261,4.32012,0.166378,-0.0277579,0.00911897,0.0210412,1.44017,-1.43685,0.150121,0.0741237,0.219879,0.384986,2.6136,0.725963,-0.0630784,0.708174,-1.38116,-0.0590534,-0.502824,-0.862916,0.171144,0.134963,0.168342,-6.42941,-1.99988,-0.002615,0,315,0,0,-1.12486e-17,-2.27997e-06,3.90313e-18,3.46945e-18,1.26039e-18,-5.29091e-17,-5.46438e-17,-5.39933e-17,0,-0.52021,0.152048,0.523599,0,0,2.2218,-0.00050408,3.27249,0,-0.392699,4.18953,0.0104274,3.14159,0,0.523599,0,0,0,0.036865,-0.00373634,-0.526971,0.52023,-0.00337081,2.22178,3.26898,-0.396209,4.18953,3.14233,0.524359,0.00337626,-1.36889,0.649681,0,-0.0364534,0,0,0,0,0.0482503,0.0120816,1.00013,0.112267,-1.46311,-3.76302,-6.32583,54.9218,13.4318,-0.250369,13.2261,-31.2581,0.609168,-12.0548,-20.9308,-0.00658253,167.52,1.00103,167.52,44.0207,-110.882,43.9805,-110.899,-44.466,-86.3089,-44.5534,-86.2577,-355.05,-0.00193601,212.572,-88.0835,153.654,89.5618,1.42392,-26.6116,5.82233,-26.6117,-3.31371,17.829,1.40211,17.832,-2.2189,13.9875,-1.27795,13.9782
0.56,-6.42038,-2.00263,0.0462735,0.130317,-0.000399221,0.750286,-0.523593,-0.523484,0.523608,0.00011065,7.9077e-06,-2.25477,2.22516,-3.27235,3.27235,0.392626,-0.392836,-4.2255,4.19317,-3.14597,3.14597,-0.523774,0.527999,-3.37038,-2.00326,-7.72793,-0.406127,-7.69603,-3.66505,-4.82038,-2.00327,-7.21983,-0.616671,-7.22093,-3.38795,0.000117027,0.392836,-0.527999,0.0394246,-0.00278264,0.0494749,-0.00420655,0.0979604,-0.5274,-1.08189,0.519801,-0.0483501,-0.00379942,0.0930094,2.22135,0.00065555,3.26855,-0.0481332,-0.396643,-0.0314368,4.18936,0.078302,3.14216,-0.0544933,0.524192,-0.0485137,1.00169,0.110449,-1.25274,1.26852,-0.493287,10.1605,-20.5851,10.7097,-5.095,-5.70299,11.5623,-10.7082,5.12547,-1.33655,1.45699e-05,-2.95864e-05,-1.28145,2.89832,-25.0448,12.9705,0,10.7455,-1.21225,7.59814,-4.02552,3.46235,0.0403307,-0.000930356,0.000265403,-1.07248,1.60961,-31.9668,15.7642,18.5771,0.0624045,8.14648,-3.91354,-9.2181,4.35537,0.181754,-0.0296146,0.00972739,0.0226626,1.45194,-1.44837,0.150137,0.0766814,0.225318,0.392472,2.7804,0.755215,-0.0635975,0.781233,-1.50036,-0.0587771,-0.514633,-0.92525,0.172978,0.133766,0.169714,-6.42048,-1.99985,-0.00278264,0,355,0,6.93889e-18,-4.30293e-19,-2.20634e-06,-6.93889e-18,-7.80626e-18,-5.44134e-18,9.54098e-17,9.71445e-17,9.45424e-17,0,-0.519776,0.164439,0.523599,0,0,2.22137,9.70016e-05,3.27249,0,-0.392699,4.18936,0.0117686,3.14159,0,0.523599,0,0,0,0.0393989,-0.00420655,-0.5274,0.519801,-0.00379942,2.22135,3.26855,-0.396643,4.18936,3.14216,0.524192,0.00380732,-1.38546,0.654601,0,-0.0367567,0,0,0,0,0.0483582,0.0121178,1.00013,0.115503,-1.53847,-3.99246,-6.71174,58.2562,13.9499,-0.232184,14.6363,-33.7301,0.623048,-12.4571,-22.3059,-0.01635,176,1.08955,176,46.1967,-116.28,46.1532,-116.298,-46.6454,-90.3693,-46.74,-90.3139,-372.751,-0.0029476,223.084,-92.4403,161.16,93.994,1.47885,-27.9615,6.17581,-27.9615,-3.57577,18.6952,1.55161,18.6984,-2.36467,14.6426,-1.32059,14.6326
0.6,-6.41132,-2.00276,0.0494164,0.139538,-0.000440811,0.766287,-0.52359,-0.523466,0.523611,0.000128581,1.04988e-05,-2.25743,2.22515,-3.27235,3.27235,0.392615,-0.392839,-4.22786,4.19343,-3.14624,3.14624,-0.523788,0.528264,-3.36132,-2.00345,-7.71882,-0.406225,-7.68695,-3.66528,-4.81132,-2.00347,-7.21071,-0.616771,-7.21193,-3.38805,0.000134904,0.392839,-0.528264,0.0420546,-0.00295178,0.0569133,-0.00469052,0.113049,-0.52784,-1.16443,0.519361,-0.048461,-0.00423921,0.105405,2.2209,0.004346,3.2681,-0.048231,-0.397089,-0.0270293,4.18918,0.087414,3.14199,-0.0550219,0.524014,-0.048646,1.00191,0.119946,-1.25315,1.27139,-0.490631,10.2744,-20.8576,10.9136,-5.55116,-5.81474,11.8141,-10.9119,5.18174,-1.45792,1.46465e-05,-2.98094e-05,-1.29553,3.12992,-25.0243,13.0121,0,10.6006,-1.30797,7.58368,-4.0424,3.43114,0.0438665,-0.000992279,0.000284824,-1.06281,1.78249,-32.0564,15.8096,18.8241,0.0435429,8.18127,-3.92335,-9.33637,4.39153,0.197642,-0.0314841,0.010342,0.0243257,1.464,-1.46019,0.150154,0.0785715,0.230514,0.400033,2.94918,0.78574,-0.066451,0.857202,-1.62497,-0.0590128,-0.525209,-0.988803,0.174877,0.132559,0.171121,-6.41135,-1.99981,-0.00295178,0,396,-3.46945e-18,0,1.04321e-17,-2.21135e-06,-1.56125e-17,-1.56125e-17,-1.49383e-17,6.07153e-18,5.20417e-18,1.47451e-17,0,-0.51933,0.177257,0.523599,0,0,2.22094,0.000642091,3.27249,0,-0.392699,4.18918,0.01313,3.14159,0,0.523599,0,0,0,0.0420238,-0.00469052,-0.52784,0.519361,-0.00423921,2.2209,3.2681,-0.397089,4.18918,3.14199,0.524014,0.00424971,-1.40237,0.659627,0,-0.0377113,0,0,0,0,0.0484691,0.012155,1.00014,0.112045,-1.61719,-4.2414,-7.13055,61.6605,14.481,-0.186291,16.0975,-36.3501,0.636813,-12.8611,-23.7498,-0.014015,185.519,1.19356,185.519,48.4502,-121.487,48.4036,-121.506,-48.8898,-94.1177,-48.9935,-94.057,-391.714,-0.00411252,233.973,-96.9533,168.883,98.558,1.53515,-29.4852,6.53671,-29.4852,-3.85351,19.5238,1.70651,19.5272,-2.51775,15.2398,-1.36342,15.2288
0.64,-6.40328,-2.00288,0.0524837,0.148446,-0.000478557,0.781704,-0.523588,-0.52345,0.523614,0.000138031,1.28982e-05,-2.2601,2.22515,-3.27235,3.27235,0.392609,-0.392842,-4.23008,4.19367,-3.14647,3.14647,-0.523795,0.528501,-3.35328,-2.00363,-7.71072,-0.406312,-7.6789,-3.66548,-4.80328,-2.00365,-7.20262,-0.616859,-7.20394,-3.38814,0.000151086,0.392842,-0.528501,0.0448145,-0.00310602,0.0645653,-0.00511716,0.128984,-0.528227,-1.24956,0.518975,-0.0485496,-0.00462571,0.11831,2.22051,0.00806968,3.26771,-0.0483216,-0.397481,-0.0228034,4.18903,0.0969616,3.14183,-0.055514,0.523862,-0.0487674,1.00216,0.129718,-1.25358,1.27454,-0.481712,10.394,-21.1473,11.1341,-6.02979,-5.93223,12.0809,-11.1322,5.23999,-1.58564,3.0681e-05,-6.25952e-05,-1.31011,3.36747,-25.0036,13.0572,0,10.4525,-1.40621,7.56882,-4.06057,3.39924,0.0473468,-0.00102938,0.000297423,-1.05292,1.95352,-32.147,15.8578,19.0788,0.0283761,8.21713,-3.93404,-9.45883,4.42891,0.214422,-0.033218,0.0109128,0.0259185,1.47647,-1.47243,0.150173,0.0766826,0.222712,0.385434,3.09651,0.815559,-0.0668034,0.922118,-1.74298,-0.0554502,-0.537634,-1.04528,0.176843,0.131325,0.172576,-6.40333,-1.99978,-0.00310602,0,432,0,-6.93889e-18,9.83236e-18,-4.61711e-06,-1.38778e-17,-1.43115e-17,-2.10877e-17,-6.07153e-18,-6.07153e-18,-6.50521e-19,0,-0.518938,0.190472,0.523599,0,0,2.22055,0.00119063,3.27249,0,-0.392699,4.18903,0.0145563,3.14159,0,0.523599,0,0,0,0.0447778,-0.00511716,-0.528227,0.518975,-0.00462571,2.22051,3.26771,-0.397481,4.18903,3.14183,0.523862,0.00463861,-1.42,0.664887,0,-0.0355647,0,0,0,0,0.0485667,0.0121877,1.00015,0.115291,-1.65208,-4.34252,-7.29021,64.6319,15.0194,-0.104691,17.3968,-38.7326,0.617805,-13.242,-24.9806,-0.0225073,188.955,1.29239,188.955,49.3938,-123.929,49.3444,-123.95,-49.8179,-95.9151,-49.9302,-95.8495,-399.136,-0.00514814,238.532,-98.8432,172.067,100.471,1.59223,-30.0297,6.85171,-30.0297,-4.10609,19.9177,1.84425,19.9214,-2.64822,15.531,-1.4038,15.5192
0.68,-6.40111,-2.00291,0.0546391,0.154671,-0.00048933,0.792687,-0.523587,-0.523445,0.523614,0.000147639,1.36531e-05,-2.26244,2.22515,-3.27235,3.27235,0.392603,-0.392843,-4.23161,4.19373,-3.14653,3.14653,-0.523802,0.528564,-3.35111,-2.00368,-7.70853,-0.406334,-7.67672,-3.66553,-4.80111,-2.0037,-7.20043,-0.616881,-7.20178,-3.38816,0.000156045,0.392843,-0.528564,0.0477806,-0.00314694,0.0720471,-0.00523604,0.144962,-0.528334,-1.33261,0.518868,-0.0485827,-0.00473306,0.130238,2.2204,0.0120634,3.2676,-0.048344,-0.397589,-0.0216153,4.18898,0.107649,3.14179,-0.0556859,0.523817,-0.0488213,1.00244,0.139228,-1.25401,1.27781,-0.466037,10.5132,-21.4385,11.3594,-6.50581,-6.04958,12.3488,-11.3574,5.29711,-1.71275,2.00404e-05,-4.09815e-05,-1.3244,3.58929,-24.9837,13.1042,0,10.3082,-1.49479,7.55429,-4.07931,3.36781,0.0509931,-0.00105785,0.000307732,-1.04318,2.06047,-32.2285,15.9016,19.3312,0.0491409,8.25331,-3.94472,-9.58291,4.46776,0.232646,-0.0337239,0.0110764,0.0265756,1.48943,-1.4853,0.150194,0.053886,0.155628,0.274562,3.13623,0.830508,-0.0582941,0.921768,-1.81258,-0.0381857,-0.556527,-1.07238,0.178768,0.130109,0.174087,-6.40111,-1.99977,-0.00314694,0,442,-6.93889e-18,6.93889e-18,-6.36969e-19,-3.00521e-06,2.60209e-17,2.64545e-17,3.32308e-17,-2.34188e-17,-2.34188e-17,-3.39355e-17,0,-0.518828,0.203209,0.523599,0,0,2.22044,0.00177921,3.27249,0,-0.392699,4.18898,0.0161582,3.14159,0,0.523599,0,0,0,0.047737,-0.00523604,-0.528334,0.518868,-0.00473306,2.2204,3.2676,-0.397589,4.18898,3.14179,0.523817,0.00474671,-1.4384,0.670615,0,-0.0233824,0,0,0,0,0.0485938,0.0121968,1.00015,0.110922,-1.49258,-3.86158,-6.47207,65.63,15.3177,0.0758898,17.5482,-39.8808,0.467034,-13.6341,-25.5587,-0.0123855,169.441,1.41081,169.441,44.4999,-112.138,44.4477,-112.16,-44.8246,-86.495,-44.952,-86.4207,-358.676,-0.00489703,214.903,-89.052,154.81,90.4074,1.62384,-26.9211,6.95752,-26.9212,-4.22781,18.0316,1.86031,18.0355,-2.70951,14.0091,-1.44537,13.9956
0.72,-6.39164,-2.00305,0.0573383,0.162415,-0.000537217,0.805972,-0.523584,-0.523424,0.523617,0.000168257,1.6667e-05,-2.26457,2.22514,-3.27234,3.27234,0.392591,-0.392846,-4.23346,4.19401,-3.14681,3.14681,-0.523817,0.528843,-3.34164,-2.00389,-7.699,-0.406431,-7.66724,-3.66577,-4.79164,-2.00391,-7.19089,-0.61698,-7.19238,-3.38826,0.000176798,0.392846,-0.528843,0.0494864,-0.003331,0.0771298,-0.00573831,0.160244,-0.528785,-1.39454,0.518416,-0.0486965,-0.00518443,0.133322,2.21994,0.0176943,3.26714,-0.0484433,-0.398047,-0.0170121,4.18881,0.112937,3.14161,-0.0562328,0.523642,-0.0489523,1.00261,0.145793,-1.25436,1.28021,-0.405092,10.6002,-21.6521,11.5307,-6.91082,-6.13452,12.5449,-11.5283,5.34158,-1.80965,2.05707e-05,-4.21475e-05,-1.33553,3.69014,-24.9646,13.1397,0,10.1967,-1.51255,7.54104,-4.09396,3.34154,0.0564097,-0.00112786,0.000329868,-1.03503,2.21013,-32.2935,15.9418,19.4993,0.0172516,8.27568,-3.95312,-9.66152,4.4912,0.242865,-0.0356874,0.0117303,0.0282941,1.49725,-1.49287,0.150208,0.0674795,0.193587,0.33213,3.30616,0.863208,-0.0533219,1.01466,-1.93069,-0.0463194,-0.559666,-1.12819,0.18028,0.1291,0.175009,-6.39177,-1.99972,-0.003331,0,484,3.46945e-18,0,9.88657e-18,-3.07958e-06,1.47451e-17,1.56125e-17,1.56871e-17,3.90313e-17,3.90313e-17,3.91397e-17,0,-0.518369,0.212989,0.523599,0,0,2.21999,0.00260561,3.27249,0,-0.392699,4.18881,0.0169416,3.14159,0,0.523599,0,0,0,0.049438,-0.00573831,-0.528785,0.518416,-0.00518443,2.21994,3.26714,-0.398047,4.18881,3.14161,0.523642,0.0052011,-1.44932,0.67372,0,-0.0296449,0,0,0,0,0.0487079,0.0122351,1.00016,0.110093,-1.66605,-4.3764,-7.29268,68.9831,15.8823,-0.179887,19.167,-42.5178,0.552153,-13.8936,-26.8387,-0.022852,190.403,1.49375,190.403,49.6122,-124.443,49.555,-124.466,-49.9714,-95.6889,-50.1069,-95.6098,-401.218,-0.00668711,239.598,-99.2862,172.561,100.838,1.6837,-30.2691,7.31298,-30.2691,-4.50737,19.9995,2.03192,20.0037,-2.8452,15.4854,-1.47288,15.4712
0.76,-6.38345,-2.00317,0.0601963,0.170546,-0.000575437,0.819816,-0.523581,-0.523407,0.523619,0.000177499,1.90795e-05,-2.26693,2.22514,-3.27234,3.27234,0.392585,-0.392849,-4.23537,4.19425,-3.14706,3.14706,-0.523824,0.529084,-3.33345,-2.00406,-7.69075,-0.406516,-7.65904,-3.66596,-4.78345,-2.00409,-7.18265,-0.617067,-7.18424,-3.38835,0.000192852,0.392849,-0.529084,0.0517915,-0.00349318,0.0835183,-0.00617731,0.175674,-0.529183,-1.46824,0.518018,-0.0487879,-0.00558279,0.145544,2.21954,0.0196322,3.26674,-0.0485373,-0.398451,-0.0127168,4.18865,0.120279,3.14146,-0.0567374,0.523482,-0.0490765,1.00285,0.15402,-1.25481,1.28335,-0.368046,10.7082,-21.9207,11.7448,-7.35904,-6.24032,12.7908,-11.7422,5.39293,-1.92623,3.74408e-05,-7.68971e-05,-1.34838,3.90019,-24.9496,13.182,0,10.0779,-1.60543,7.52971,-4.11041,3.31609,0.0579591,-0.00116424,0.000342406,-1.02714,2.36764,-32.3703,15.9903,19.7115,-0.00479154,8.30426,-3.9638,-9.76246,4.52178,0.256629,-0.0374622,0.0123228,0.0299335,1.50746,-1.50283,0.150227,0.0714513,0.203288,0.346094,3.45379,0.894001,-0.0589252,1.09093,-2.04591,-0.0476646,-0.567526,-1.18183,0.182009,0.128113,0.176194,-6.38355,-1.99968,-0.00349318,0,521,3.46945e-18,0,-1.74895e-17,-5.58851e-06,-3.03577e-17,-2.86229e-17,-2.40422e-17,-1.9082e-17,-1.99493e-17,-1.59378e-17,0,-0.517963,0.224557,0.523599,0,0,2.2196,0.00288699,3.27249,0,-0.392699,4.18865,0.0180333,3.14159,0,0.523599,0,0,0,0.0517364,-0.00617731,-0.529183,0.518018,-0.00558279,2.21954,3.26674,-0.398451,4.18865,3.14146,0.523482,0.00560187,-1.46367,0.677944,0,-0.0308321,0,0,0,0,0.0488086,0.0122689,1.00017,0.111235,-1.75276,-4.62885,-7.69557,71.9296,16.4277,-0.0826227,20.6708,-44.9187,0.577088,-14.1969,-28.0298,-0.0283182,200.409,1.58595,200.41,52.1086,-130.413,52.05,-130.437,-52.471,-100.209,-52.6105,-100.128,-421.77,-0.00804718,251.657,-104.284,181.161,105.923,1.74152,-31.865,7.62535,-31.8651,-4.76188,20.9535,2.19134,20.9579,-2.97147,16.2124,-1.50503,16.1977
