t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,,al1211,al1212u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,b4,b5,b6,b7,b8,b9,b10,b11,b12
0.2,-6.48767,-2.0022,0.0528035,0.101393,-0.000174804,0.669783,-0.524246,-0.408984,0.5206,0.0892105,3.14099,-2.22142,2.22664,-3.26607,3.27375,0.390261,-0.39134,-4.18508,4.18956,-3.13467,3.14227,-0.526618,0.524372,-5.43767,-2.00212,-7.79584,-0.406627,-7.76402,-3.66306,-4.88767,-2.00248,-7.28743,-0.616419,-7.28791,-3.3877,0.112219,0.399016,-0.516772,0.050083,-0.00220278,0.00993498,-0.000761966,-0.0795623,-0.524834,-0.650658,0.522364,-0.0471049,3.14036,-0.0395751,2.22606,-0.0706855,3.27325,-0.0485297,-0.391939,-0.0395352,4.18897,-0.0695147,3.14177,-0.0483397,0.523769,-0.0477958,1.00261,0.0600989,-1.25336,1.2618,-1.45209,9.69679,-19.5249,9.83949,-1.75214,-5.23688,10.5456,-9.83527,4.77314,-0.627449,0.000283576,-0.000571685,-1.01955,0.867212,-25.3734,12.7064,0,11.7173,-0.393378,7.82454,-3.89862,3.58332,-0.0365308,0.00397312,-0.0010591,-1.11005,0.94162,-30.7913,15.5665,16.4945,-0.374101,7.65562,-3.88639,-8.23629,4.14894,-0.0410504,-0.00378682,0.00127992,0.00270659,1.38313,-1.38267,0.200272,0.109018,0.243212,0.354918,5.71216,4.46382,-0.0276775,0.388398,-0.0985437,-0.0164498,0.384431,-0.141539,0.214814,0.184549,0.215562,-6.48763,-2,-0.00220278,0,55,0,-1.04083e-17,-7.72494e-18,3.15774e-17,-3.81639e-17,-3.77302e-17,-3.68629e-17,-3.05745e-17,-3.05745e-17,-3.43421e-17,0,-0.524834,-0.100016,0.522361,-0.00941333,3.14159,2.22606,-0.0141371,3.27325,-0.00970595,-0.392699,4.18897,-0.0139031,3.14176,-0.00966795,0.523599,0,0,0,0.050036,-0.000761966,-0.524834,0.522364,3.14036,2.22606,3.27325,-0.391939,4.18897,3.14177,0.523769,0.000587162,-1.64732,0.829808,1.00753e-05,-0.0370267,0.000541319,0.276626,-0.276535,-0.00166233,0.0475536,0.0118481,1.0001,-11.364,22.3923,1.27523,-1.91558,1.05076,0.540504,-2.00183,1.00309,0.727376
0.22,-6.4848,-2.00227,0.0549385,0.106371,-0.000192201,0.677167,-0.524348,-0.403653,0.520386,0.0927448,3.14089,-2.2222,2.22669,-3.26653,3.2738,0.38925,-0.39129,-4.1856,4.18947,-3.13466,3.14219,-0.527683,0.524287,-5.4348,-2.00217,-7.79296,-0.406713,-7.7612,-3.66308,-4.8848,-2.00258,-7.28453,-0.61648,-7.28507,-3.38776,0.117434,0.398568,-0.516762,0.0521302,-0.00228014,0.0132859,-0.000918291,-0.0842421,-0.525074,-0.680145,0.522123,-0.047066,3.14011,-0.0392235,2.22597,-0.0689391,3.27316,-0.0485833,-0.392029,-0.0381091,4.18874,-0.0682603,3.14155,-0.0482444,0.523542,-0.0478506,1.00283,0.0643478,-1.25365,1.26302,-1.57342,9.74345,-19.6333,9.90143,-1.78985,-5.28214,10.6449,-9.89685,4.78728,-0.6545,0.000331788,-0.000669533,-1.01462,0.921453,-25.3714,12.7202,0,11.6495,-0.40459,7.82274,-3.904,3.56517,-0.0344389,0.00406991,-0.00108654,-1.10442,1.01075,-30.805,15.5796,16.5729,-0.392617,7.66296,-3.89026,-8.27672,4.1657,-0.0395796,-0.0031493,0.00106467,0.0022606,1.38872,-1.38835,0.200293,0.106752,0.248904,0.369189,5.97724,4.64281,-0.0390804,0.368139,-0.147705,-0.0258087,0.380418,-0.194365,0.215454,0.183613,0.216433,-6.48471,-1.99999,-0.00228014,0,68,0,3.46945e-18,-4.37747e-18,5.22585e-17,-1.60462e-17,-1.60462e-17,-2.05727e-17,-1.39862e-17,-1.40946e-17,-1.99629e-17,0,-0.525074,-0.104446,0.522121,-0.00940381,3.14159,2.22597,-0.0137878,3.27316,-0.00971666,-0.392699,4.18874,-0.0136522,3.14154,-0.00964887,0.523599,0,0,0,0.0520774,-0.000918291,-0.525074,0.522123,3.14011,2.22597,3.27316,-0.392029,4.18874,3.14155,0.523542,0.00072609,-1.6554,0.833161,1.01983e-05,-0.0457039,0.000452119,0.277745,-0.277669,-0.00159742,0.0475882,0.0118597,1.00011,-11.8011,23.4845,1.35704,-2.04785,1.02286,0.56972,-2.22608,1.00023,0.798083
0.24,-6.48176,-2.00235,0.0570443,0.111418,-0.000210282,0.684735,-0.524493,-0.398188,0.520125,0.0961048,3.14075,-2.22313,2.22674,-3.26709,3.27386,0.388129,-0.39124,-4.18623,4.18938,-3.13474,3.14211,-0.528824,0.524202,-5.43176,-2.00219,-7.78991,-0.406799,-7.75821,-3.66309,-4.88176,-2.00269,-7.28147,-0.616541,-7.28205,-3.38782,0.122779,0.398015,-0.516836,0.0541323,-0.00235732,0.016842,-0.00107536,-0.0891763,-0.525358,-0.71082,0.52184,-0.0470102,3.13983,-0.0388097,2.22588,-0.0664197,3.27307,-0.0486366,-0.392119,-0.0366428,4.18852,-0.06622,3.14132,-0.0481473,0.523315,-0.0479058,1.00304,0.0688585,-1.25395,1.26432,-1.70336,9.79256,-19.7481,9.96755,-1.82581,-5.3298,10.7498,-9.96259,4.80191,-0.68235,0.000391412,-0.000790676,-1.00947,0.979872,-25.3669,12.7362,0,11.5749,-0.414604,7.81943,-3.91044,3.54587,-0.0315131,0.00416747,-0.00111482,-1.09843,1.08304,-30.8238,15.5938,16.6611,-0.408863,7.67284,-3.89442,-8.32202,4.18352,-0.037011,-0.00250795,0.00084792,0.00180858,1.39467,-1.39437,0.200315,0.105289,0.252367,0.378411,6.24897,4.81387,-0.0468198,0.342537,-0.202379,-0.0316157,0.372004,-0.250994,0.216116,0.182618,0.217358,-6.48179,-1.99999,-0.00235732,0,81,0,-6.93889e-18,-1.03541e-17,3.43963e-17,3.76218e-17,3.76218e-17,4.65123e-17,-4.87891e-17,-4.87891e-17,-5.39526e-17,0,-0.525358,-0.109055,0.521837,-0.00939042,3.14159,2.22588,-0.013284,3.27307,-0.00972733,-0.392699,4.18852,-0.0132441,3.14131,-0.00962945,0.523599,0,0,0,0.0540734,-0.00107536,-0.525358,0.52184,3.13983,2.22588,3.27307,-0.392119,4.18852,3.14132,0.523315,0.000865074,-1.66447,0.836725,1.04014e-05,-0.0513019,0.000361716,0.278934,-0.278874,-0.00149045,0.0476229,0.0118713,1.00011,-12.3286,24.6501,1.45257,-2.08997,0.949445,0.598593,-2.34618,0.950649,0.868744
0.26,-6.47855,-2.00242,0.0591346,0.116597,-0.000228912,0.6926,-0.524684,-0.392438,0.519815,0.0993485,3.14056,-2.22426,2.22679,-3.26778,3.27393,0.386808,-0.391188,-4.187,4.18929,-3.13493,3.14203,-0.530111,0.524116,-5.42855,-2.00219,-7.78668,-0.406883,-7.75505,-3.66311,-4.87855,-2.00279,-7.27823,-0.6166,-7.27887,-3.38788,0.128404,0.397332,-0.517016,0.0560947,-0.00243428,0.020525,-0.00124372,-0.0943659,-0.525699,-0.742234,0.521499,-0.0469389,3.13949,-0.0384111,2.22578,-0.0633816,3.27297,-0.0486923,-0.392218,-0.0351774,4.18828,-0.063672,3.14108,-0.0480508,0.523076,-0.047964,1.00326,0.0735357,-1.25425,1.2657,-1.84056,9.84359,-19.8682,10.0371,-1.85871,-5.37932,10.8594,-10.0317,4.81677,-0.710556,0.000463415,-0.000937173,-1.00417,1.04054,-25.3609,12.7539,0,11.4957,-0.423503,7.81511,-3.91768,3.52579,-0.0280471,0.00426483,-0.00114357,-1.0922,1.15681,-30.8459,15.6091,16.7555,-0.423364,7.68431,-3.89883,-8.37045,4.20203,-0.0337144,-0.0018615,0.000629363,0.00134891,1.40085,-1.40062,0.200338,0.104515,0.258921,0.393229,6.53481,4.97999,-0.0563643,0.310303,-0.267058,-0.0387811,0.358227,-0.314962,0.216788,0.181582,0.218319,-6.47865,-1.99999,-0.00243428,0,95,3.46945e-18,-6.93889e-18,-1.2116e-17,3.61039e-17,-1.73472e-17,-1.72388e-17,-2.67527e-17,-4.22839e-18,-4.44523e-18,1.01644e-19,0,-0.525699,-0.113775,0.521496,-0.0093734,3.14159,2.22578,-0.0126763,3.27297,-0.00973845,-0.392699,4.18828,-0.0127345,3.14107,-0.00961017,0.523599,0,0,0,0.0560295,-0.00124372,-0.525699,0.521499,3.13949,2.22578,3.27297,-0.392218,4.18828,3.14108,0.523076,0.00101481,-1.67415,0.840427,1.07372e-05,-0.0581764,0.000269781,0.28017,-0.280125,-0.0013549,0.0476602,0.0118838,1.00012,-12.7845,25.8136,1.56619,-2.14072,0.862094,0.630673,-2.47973,0.886984,0.942913
0.28,-6.47516,-2.0025,0.0612211,0.122033,-0.000248297,0.700998,-0.524931,-0.386188,0.519445,0.10255,3.14032,-2.22569,2.22684,-3.26869,3.27399,0.385139,-0.391136,-4.18801,4.1892,-3.13529,3.14196,-0.531657,0.52403,-5.42516,-2.00216,-7.78327,-0.406967,-7.75171,-3.66313,-4.87516,-2.00289,-7.27482,-0.616657,-7.2755,-3.38794,0.134525,0.396438,-0.517363,0.0580205,-0.00251095,0.0243935,-0.00143431,-0.0998722,-0.526117,-0.774865,0.521081,-0.0468526,3.13907,-0.0379632,2.22566,-0.0597316,3.27285,-0.0487525,-0.392339,-0.0336627,4.18802,-0.0605093,3.14082,-0.0479575,0.522815,-0.048028,1.00349,0.0784563,-1.25457,1.26719,-1.98727,9.89735,-19.9954,10.1114,-1.88886,-5.43149,10.9753,-10.1055,4.83207,-0.739516,0.000549661,-0.00111295,-0.998634,1.10521,-25.3529,12.7736,0,11.4106,-0.431758,7.80955,-3.92588,3.50463,-0.0239496,0.00436105,-0.00117263,-1.08564,1.23371,-30.8719,15.6256,16.8582,-0.436271,7.69777,-3.90358,-8.42307,4.2215,-0.0295266,-0.00120868,0.000408615,0.000880357,1.40735,-1.4072,0.20036,0.104327,0.271823,0.419927,6.84554,5.14495,-0.0716256,0.267466,-0.349041,-0.0504063,0.335904,-0.39182,0.217481,0.18049,0.219331,-6.47506,-1.99999,-0.00251095,0,111,0,-6.93889e-18,-8.75493e-18,-3.95192e-17,-2.40693e-17,-2.39609e-17,-2.27954e-17,-1.30104e-17,-1.30104e-17,-1.43521e-17,0,-0.526117,-0.118679,0.521078,-0.00935267,3.14159,2.22566,-0.0119463,3.27285,-0.00975051,-0.392699,4.18802,-0.012102,3.14081,-0.00959149,0.523599,0,0,0,0.0579486,-0.00143431,-0.526117,0.521081,3.13907,2.22566,3.27285,-0.392339,4.18802,3.14082,0.522815,0.00118602,-1.68468,0.844322,1.11463e-05,-0.0690306,0.000176071,0.281469,-0.28144,-0.00118407,0.0477029,0.0118981,1.00012,-13.0841,26.9564,1.70445,-2.25761,0.770873,0.66944,-2.69239,0.818536,1.02406
0.3,-6.47159,-2.00257,0.063344,0.127611,-0.00027225,0.709644,-0.525233,-0.379829,0.51901,0.105545,3.14003,-2.22723,2.22689,-3.26966,3.27406,0.383462,-0.391084,-4.18908,4.18911,-3.13568,3.14188,-0.533169,0.523944,-5.42159,-2.00211,-7.77968,-0.40705,-7.7482,-3.66314,-4.87159,-2.00301,-7.27121,-0.616714,-7.27196,-3.388,0.140745,0.395483,-0.517742,0.0599536,-0.00259195,0.0285983,-0.00161885,-0.10562,-0.52658,-0.80986,0.520618,-0.0468047,3.13861,-0.03742,2.22555,-0.0550903,3.27274,-0.0488094,-0.392448,-0.0320702,4.18777,-0.0563389,3.14057,-0.0478596,0.522564,-0.0480902,1.00372,0.0838035,-1.25489,1.26883,-2.14653,9.95557,-20.1341,10.1931,-1.91959,-5.48807,11.1017,-10.1869,4.84854,-0.770108,0.000610555,-0.00123788,-0.992708,1.17654,-25.3417,12.7965,0,11.3156,-0.439064,7.80199,-3.93557,3.48161,-0.0188322,0.00445651,-0.00120245,-1.0785,1.31588,-30.9047,15.6441,16.975,-0.446563,7.71447,-3.90882,-8.48275,4.24268,-0.0238872,-0.000551565,0.000186423,0.000404012,1.41441,-1.41435,0.200384,0.106144,0.27889,0.43231,7.16181,5.29771,-0.0769894,0.22144,-0.431466,-0.0531986,0.311777,-0.467043,0.218226,0.179303,0.22043,-6.4717,-1.99998,-0.00259195,0,126,0,6.93889e-18,-1.13299e-17,1.13841e-17,-1.43657e-17,-1.44199e-17,-1.60191e-17,-8.21283e-18,-8.13152e-18,-1.62867e-17,0,-0.52658,-0.123937,0.520616,-0.00934017,3.14159,2.22555,-0.0110181,3.27274,-0.00976187,-0.392699,4.18777,-0.0112678,3.14056,-0.00957191,0.523599,0,0,0,0.0598745,-0.00161885,-0.52658,0.520618,3.13861,2.22555,3.27274,-0.392448,4.18777,3.14057,0.522564,0.0013466,-1.69662,0.848558,1.10067e-05,-0.0721116,8.08023e-05,0.282883,-0.282869,-0.000956798,0.047743,0.0119116,1.00012,-13.6239,28.2632,1.85782,-2.1783,0.602787,0.704326,-2.67711,0.672519,1.10152
0.32,-6.46782,-2.00266,0.065608,0.13368,-0.000310886,0.719019,-0.525536,-0.372944,0.518571,0.108906,3.13973,-2.22902,2.22694,-3.2708,3.27413,0.381476,-0.391031,-4.19031,4.18902,-3.1362,3.14181,-0.534895,0.523857,-5.41782,-2.00209,-7.77587,-0.407132,-7.74451,-3.66315,-4.86782,-2.00316,-7.26739,-0.61677,-7.26825,-3.38805,0.147486,0.394364,-0.518249,0.0619021,-0.00268407,0.0329215,-0.00183957,-0.110997,-0.527065,-0.846272,0.520133,-0.0468326,3.13812,-0.0371234,2.22542,-0.0500724,3.27261,-0.0488699,-0.392579,-0.0306453,4.18749,-0.0518464,3.1403,-0.0477647,0.522292,-0.0481587,1.00396,0.0893121,-1.25524,1.27059,-2.30765,10.0164,-20.28,10.2804,-1.95577,-5.54717,11.2343,-10.2737,4.86602,-0.801442,0.000626219,-0.00127148,-0.986628,1.24768,-25.3294,12.8208,0,11.2169,-0.444333,7.79374,-3.9459,3.45768,-0.0133759,0.00454698,-0.00123138,-1.07107,1.39653,-30.9398,15.6644,17.0968,-0.454317,7.73218,-3.91453,-8.54494,4.26466,-0.0177338,0.000111897,-3.78135e-05,-8.24388e-05,1.42175,-1.42176,0.200408,0.113198,0.303437,0.468737,7.50428,5.46519,-0.0892179,0.167129,-0.529237,-0.0617091,0.281212,-0.5529,0.219016,0.178068,0.221571,-6.46788,-1.99998,-0.00268407,0,143,0,-6.93889e-18,2.6563e-18,2.1684e-17,2.17586e-17,2.17383e-17,1.08149e-17,-5.95058e-17,-5.94956e-17,-6.32293e-17,0,-0.527065,-0.12941,0.52013,-0.00934421,3.14159,2.22542,-0.0100145,3.27261,-0.00977398,-0.392699,4.18749,-0.0103693,3.14029,-0.00955293,0.523599,0,0,0,0.0618153,-0.00183957,-0.527065,0.520133,3.13812,2.22542,3.27261,-0.392579,4.18749,3.1403,0.522292,0.00152868,-1.70905,0.852953,1.10667e-05,-0.0806829,-1.64878e-05,0.28435,-0.284352,-0.000709112,0.0477884,0.0119268,1.00013,-13.7863,29.4516,2.01982,-2.19456,0.447724,0.746084,-2.78162,0.540665,1.18591
0.34,-6.46387,-2.00274,0.0679495,0.140138,-0.000352386,0.72915,-0.525975,-0.365318,0.517988,0.111968,3.1393,-2.2311,2.22699,-3.27215,3.27421,0.379179,-0.390979,-4.19175,4.18893,-3.13689,3.14174,-0.536823,0.523769,-5.41386,-2.002,-7.77187,-0.407209,-7.74063,-3.66316,-4.86387,-2.00331,-7.26338,-0.616822,-7.26435,-3.3881,0.15496,0.393031,-0.518919,0.0639819,-0.00277508,0.0376951,-0.00207396,-0.118743,-0.527696,-0.88474,0.519501,-0.0468548,3.13749,-0.0365535,2.22527,-0.0443751,3.27247,-0.0489291,-0.392722,-0.0289754,4.18721,-0.0466283,3.14001,-0.0476671,0.522007,-0.0482324,1.00423,0.0954005,-1.25563,1.2726,-2.50741,10.0838,-20.4428,10.3767,-1.96521,-5.6125,11.3819,-10.3694,4.88313,-0.833806,0.000648249,-0.00131836,-0.979875,1.32966,-25.3151,12.849,0,11.1075,-0.451757,7.78407,-3.95783,3.43143,-0.00728023,0.0046241,-0.00125764,-1.06293,1.48671,-30.9805,15.6879,17.2334,-0.462332,7.75247,-3.92102,-8.61457,4.28882,-0.0104864,0.000795405,-0.000268737,-0.000589749,1.42981,-1.42991,0.200435,0.117075,0.322929,0.506547,7.88345,5.61777,-0.104307,0.101921,-0.642477,-0.0717518,0.242237,-0.648796,0.219789,0.176713,0.222824,-6.46385,-1.99997,-0.00277508,0,161,3.46945e-18,0,4.71628e-18,1.97325e-17,-4.45065e-17,-4.45065e-17,-4.6946e-17,-2.63461e-17,-2.64274e-17,-2.22634e-17,0,-0.527696,-0.135193,0.519498,-0.00934679,3.14159,2.22527,-0.00887501,3.27247,-0.00978583,-0.392699,4.18721,-0.00932566,3.14,-0.00953342,0.523599,0,0,0,0.0638864,-0.00207396,-0.527696,0.519501,3.13749,2.22527,3.27247,-0.392722,4.18721,3.14001,0.522007,0.00172158,-1.72299,0.857789,1.21412e-05,-0.0902148,-0.00011795,0.285963,-0.285982,-0.00041819,0.0478366,0.0119429,1.00013,-13.9842,30.7474,2.22895,-2.22146,0.271329,0.791535,-2.89356,0.382905,1.27412
0.36,-6.45974,-2.00282,0.0702987,0.14678,-0.000393177,0.739635,-0.526476,-0.357547,0.51733,0.114666,3.13881,-2.23344,2.22705,-3.27368,3.27428,0.376688,-0.390926,-4.19332,4.18884,-3.13769,3.14167,-0.538836,0.523682,-5.40973,-2.00187,-7.76769,-0.407281,-7.73659,-3.66316,-4.85974,-2.00345,-7.25919,-0.616869,-7.26028,-3.38815,0.162563,0.391526,-0.519703,0.0661401,-0.00286222,0.0428806,-0.00230776,-0.126452,-0.528391,-0.926787,0.518807,-0.0468771,3.1368,-0.035835,2.22513,-0.037797,3.27233,-0.048987,-0.392864,-0.027178,4.18693,-0.0405053,3.13973,-0.0475689,0.521723,-0.0483079,1.00451,0.102019,-1.25604,1.27485,-2.72125,10.1579,-20.623,10.485,-1.97967,-5.68448,11.5452,-10.477,4.90221,-0.868673,0.000671127,-0.00136732,-0.972588,1.42057,-25.2982,12.8812,0,10.9875,-0.459701,7.7726,-3.97152,3.40295,-0.000360736,0.00469845,-0.00128427,-1.05409,1.58372,-31.0274,15.7143,17.3853,-0.468592,7.77569,-3.92823,-8.69187,4.31507,-0.0018542,0.00147632,-0.000498654,-0.00110222,1.43857,-1.43875,0.200464,0.117462,0.33208,0.52425,8.26973,5.7521,-0.116681,0.0279689,-0.765367,-0.0788567,0.197487,-0.748967,0.220651,0.175244,0.224185,-6.45982,-1.99996,-0.00286222,0,179,6.93889e-18,1.38778e-17,-5.42101e-18,2.9924e-17,5.52943e-18,5.42101e-18,1.08149e-17,2.81893e-17,2.80266e-17,1.82146e-17,0,-0.528391,-0.141514,0.518804,-0.00934915,3.14159,2.22513,-0.00755939,3.27233,-0.00979739,-0.392699,4.18693,-0.00810099,3.13972,-0.00951377,0.523599,0,0,0,0.0660349,-0.00230776,-0.528391,0.518807,3.1368,2.22513,3.27233,-0.392864,4.18693,3.13973,0.521723,0.00191458,-1.73845,0.863041,1.30268e-05,-0.0969699,-0.000220445,0.287714,-0.287751,-7.26044e-05,0.0478847,0.0119591,1.00014,-14.5191,32.277,2.45843,-2.16637,0.0477313,0.836607,-2.90854,0.175819,1.36177
0.38,-6.45545,-2.00292,0.0728339,0.15386,-0.000442692,0.750611,-0.526906,-0.349678,0.516734,0.117784,3.13839,-2.23591,2.2271,-3.27526,3.27437,0.374111,-0.390866,-4.19504,4.18883,-3.13878,3.14168,-0.54078,0.523668,-5.40545,-2.00181,-7.76335,-0.407368,-7.73238,-3.66321,-4.85545,-2.00363,-7.25484,-0.616925,-7.25607,-3.38821,0.170256,0.389973,-0.520761,0.0682958,-0.00296717,0.0482902,-0.00256111,-0.133139,-0.529025,-0.971213,0.518173,-0.0469282,3.13616,-0.0352077,2.22498,-0.0305026,3.27218,-0.0490547,-0.39301,-0.0241969,4.18671,-0.0343036,3.13951,-0.0475825,0.521502,-0.0483872,1.00481,0.108935,-1.25648,1.27728,-2.93464,10.2359,-20.8144,10.6025,-2.00727,-5.76029,11.7184,-10.5939,4.92328,-0.905005,0.00067682,-0.00138159,-0.965112,1.515,-25.2787,12.9163,0,10.8607,-0.46634,7.75966,-3.98653,3.37308,0.00718887,0.00480574,-0.00132085,-1.04483,1.70401,-31.081,15.7452,17.5452,-0.485253,7.80012,-3.93607,-8.77205,4.3415,0.00717529,0.00164416,-0.000555291,-0.00123617,1.44739,-1.44759,0.200494,0.126758,0.35402,0.548773,8.66113,5.90635,-0.123459,-0.0481464,-0.892614,-0.0859423,0.142642,-0.845767,0.221604,0.173704,0.225557,-6.45556,-1.99995,-0.00296717,0,198,-3.46945e-18,0,-7.91468e-18,7.91468e-18,-3.90313e-18,-3.79471e-18,-3.52366e-18,2.14672e-17,2.15756e-17,1.7083e-17,0,-0.529025,-0.148192,0.518171,-0.00935785,3.14159,2.22498,-0.00610052,3.27218,-0.00981093,-0.392699,4.18671,-0.00686059,3.1395,-0.00951649,0.523599,0,0,0,0.0681803,-0.00256111,-0.529025,0.518173,3.13616,2.22498,3.27218,-0.39301,4.18671,3.13951,0.521502,0.00211842,-1.7545,0.868329,1.49359e-05,-0.100335,-0.000247234,0.289478,-0.289518,0.000289377,0.0479357,0.0119761,1.00014,-14.905,33.7992,2.66927,-2.00389,-0.219696,0.882732,-2.88104,-0.0577195,1.43089
0.4,-6.45104,-2.00302,0.0755398,0.16139,-0.000498537,0.7621,-0.527275,-0.341659,0.516193,0.121285,3.13803,-2.23861,2.22718,-3.27709,3.27448,0.371352,-0.390783,-4.19689,4.18885,-3.14003,3.14173,-0.542739,0.523689,-5.40103,-2.00179,-7.75888,-0.407466,-7.72803,-3.66328,-4.85104,-2.00382,-7.25035,-0.616981,-7.25173,-3.38826,0.178093,0.388174,-0.521989,0.0706282,-0.00307768,0.0540322,-0.00283165,-0.140967,-0.529608,-1.01743,0.517589,-0.0469899,3.13558,-0.0343148,2.22485,-0.0230704,3.27205,-0.0491474,-0.393143,-0.022232,4.18651,-0.0272797,3.13932,-0.0476509,0.521306,-0.0484725,1.00514,0.116291,-1.25697,1.27999,-3.17409,10.3193,-21.0211,10.73,-2.01895,-5.8412,11.9048,-10.7208,4.94473,-0.941971,0.000677527,-0.00138599,-0.957221,1.61869,-25.2581,12.9543,0,10.7274,-0.476661,7.74635,-4.0028,3.34161,0.0147493,0.00501338,-0.00138594,-1.03507,1.81026,-31.1411,15.7808,17.7195,-0.490195,7.82649,-3.94487,-8.85888,4.37058,0.0176197,0.00156868,-0.000529805,-0.00118825,1.45709,-1.45728,0.200528,0.135299,0.376511,0.574462,9.0598,6.07917,-0.135034,-0.135425,-1.02885,-0.0926688,0.0808495,-0.943394,0.222571,0.172078,0.227064,-6.45109,-1.99994,-0.00307768,0,218,0,-6.93889e-18,8.5652e-18,1.6263e-17,2.88398e-17,2.88398e-17,3.35018e-17,4.96565e-17,4.98733e-17,6.70172e-17,0,-0.529608,-0.155139,0.517587,-0.0093688,3.14159,2.22485,-0.00461408,3.27205,-0.00982948,-0.392699,4.18651,-0.00545571,3.1393,-0.00953018,0.523599,0,0,0,0.0705007,-0.00283165,-0.529608,0.517589,3.13558,2.22485,3.27205,-0.393143,4.18651,3.13932,0.521306,0.00233312,-1.77187,0.874147,1.59023e-05,-0.104829,-0.00023765,0.291417,-0.291457,0.000707341,0.0479893,0.0119941,1.00015,-15.241,35.3667,2.86445,-1.88789,-0.485932,0.925249,-2.81633,-0.318406,1.49271
0.42,-6.4465,-2.00312,0.0783225,0.169122,-0.000550301,0.773877,-0.527678,-0.333379,0.515617,0.124653,3.13764,-2.24151,2.2273,-3.27916,3.27463,0.368565,-0.390665,-4.19878,4.18886,-3.1413,3.14178,-0.544695,0.523708,-5.3965,-2.00175,-7.7543,-0.407581,-7.72357,-3.66334,-4.8465,-2.004,-7.24574,-0.617037,-7.24727,-3.38832,0.186189,0.386134,-0.523224,0.073133,-0.00318563,0.0601598,-0.00309825,-0.15133,-0.530226,-1.06392,0.516972,-0.0468984,3.13496,-0.0332724,2.22475,-0.0152046,3.27195,-0.0492736,-0.393241,-0.0210824,4.18631,-0.0193224,3.13912,-0.0477153,0.521107,-0.0485614,1.0055,0.124153,-1.2575,1.28303,-3.45761,10.4088,-21.2453,10.8676,-1.9901,-5.9264,12.1031,-10.8556,4.9643,-0.978451,0.000784374,-0.0016083,-0.948988,1.73129,-25.2356,12.9962,0,10.5856,-0.489222,7.73224,-4.0208,3.30812,0.022609,0.00537272,-0.00149466,-1.0247,1.90579,-31.2062,15.8202,17.9089,-0.484428,7.85519,-3.95464,-8.95334,4.40241,0.0295913,0.00151211,-0.000510724,-0.00115463,1.46771,-1.4679,0.200565,0.139131,0.386571,0.588844,9.46309,6.24497,-0.145184,-0.23312,-1.16646,-0.0943939,0.018442,-1.04084,0.223476,0.170348,0.228714,-6.44661,-1.99993,-0.00318563,0,238,0,1.38778e-17,2.28767e-17,-2.28767e-17,-7.58942e-18,-7.58942e-18,-5.71917e-18,1.06252e-16,1.06035e-16,1.18524e-16,0,-0.530226,-0.16216,0.51697,-0.00934436,3.14159,2.22475,-0.00304091,3.27195,-0.00985472,-0.392699,4.18631,-0.00386417,3.1391,-0.00954306,0.523599,0,0,0,0.0729919,-0.00309825,-0.530226,0.516972,3.13496,2.22475,3.27195,-0.393241,4.18631,3.13912,0.521107,0.00254795,-1.79077,0.880514,1.60883e-05,-0.106441,-0.000230925,0.293541,-0.293579,0.00118624,0.048043,0.0120121,1.00015,-15.7573,37.0563,3.06793,-1.71203,-0.78181,0.956986,-2.61678,-0.628688,1.55502
