t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
13.04,-3.01072,-1.58992,0.267209,0.0919075,0.276426,0.728582,-0.248579,-0.266954,0.7997,0.122995,0.275868,-2.34046,2.50054,-3.37149,3.54416,0.236429,-0.117703,-4.26629,4.46089,-3.19901,3.40825,-0.611362,0.794506,-0.0759419,-0.759489,-4.70472,-0.41077,-3.78707,-3.53417,-1.47146,-1.15325,-4.15851,-0.475217,-3.40218,-3.14129,0.256879,0.290369,-0.585266,-0.0109338,0.000543619,0.0105695,-0.000250981,-0.00146445,-0.525256,0.0633302,0.521926,0.0152617,-0.00166506,0.0399416,2.22386,-0.733347,3.27106,-0.227522,-0.394125,0.187559,4.18421,-1.04481,3.13701,-0.391446,0.519002,-0.119553,1.00005,0.137628,-1.2501,1.26083,-1.46888,10.1229,-20.4203,10.6458,0.749416,-3.55306,7.1672,-7.78403,4.08921,-0.0075215,0.241742,-0.487714,-1.12504,3.38513,-24.1555,13.3475,0,9.26782,-4.33017,11.0317,-5.58146,3.80291,-0.63058,0.44797,-0.147688,-1.05262,8.02563,-33.0625,15.3885,20.5386,-5.89155,2.74236,-2.00352,-5.30643,4.61165,-0.669946,-1.39381,0.418536,1.13041,1.63067,-1.35964,0.149999,0.0366658,-0.0306726,-0.0651855,-0.152635,-0.563543,0.131333,4.40619,0.358496,0.015192,5.36707,0.279513,0.153969,0.136146,0.173107,-3.01053,-1.59043,0.000543619,0,19832,6.93889e-18,1.38778e-17,1.38778e-17,-0.0360093,-2.08167e-17,-2.42861e-17,-2.60209e-17,-2.08167e-17,-2.77556e-17,-2.77556e-17,0,-0.521921,-0.00955482,0.523599,0,0,2.22387,-0.109459,3.27249,0,-0.392699,4.18425,-0.154265,3.14159,0,0.523599,0,0,0,-0.0109341,-0.000250981,-0.525256,0.521926,-0.00166506,2.22386,3.27106,-0.394125,4.18421,3.13701,0.519002,0.276677,-0.783487,0.680904,0,-0.0234513,0,0,0,0,0.119533,0.0251651,0.999935,0.062286,0.0677348,0.38676,0.560956,-3.66311,-10.8456,-1.34752,109.136,15.0639,-0.79925,131.767,14.7293,-0.412916,4.03255,5.3439,-25.4784,-0.870418,0.141575,0.114082,0.376975,2.08477,-1.18191,3.74365,-2.06987,18.7088,5.2789,-9.02218,1.06454,-3.88,-3.96061,-1.14975,-0.0321104,-0.388331,4.14917,1.59694,0.0506168,11.5696,0.028073,1.56147,0.25561,13.9687,0.42279
13.08,-2.9999,-1.5869,0.269026,0.0910588,0.277869,0.726688,-0.247249,-0.267207,0.801114,0.121915,0.277212,-2.33508,2.5012,-3.3615,3.54462,0.236603,-0.117032,-4.26556,4.4625,-3.20057,3.40982,-0.609289,0.796099,-0.0662844,-0.752386,-4.69555,-0.409766,-3.77338,-3.53234,-1.46127,-1.14801,-4.1493,-0.473857,-3.38912,-3.13884,0.256696,0.300142,-0.586857,-0.0108035,0.000483484,0.00871396,-0.000143808,-0.00538582,-0.525262,0.0749147,0.521932,0.016765,-0.00166478,0.0644651,2.22318,-0.768172,3.27038,-0.229652,-0.394809,0.183744,4.18449,-1.05338,3.13729,-0.393989,0.519279,-0.119834,1.00006,0.135743,-1.25009,1.26055,-1.47192,10.1051,-20.3797,10.6126,0.813247,-3.5398,7.13887,-7.75965,4.08086,0.00255726,0.244917,-0.493979,-1.12214,3.59873,-24.2131,13.337,0,9.36595,-4.67211,11.0885,-5.57239,3.84197,-0.677205,0.453119,-0.148598,-1.06326,7.91829,-33.0469,15.3909,20.4793,-5.88662,2.69849,-1.99175,-5.26019,4.60999,-0.679837,-1.40643,0.422826,1.13796,1.6301,-1.35632,0.15,0.0454266,-0.0212176,-0.0473484,-0.158913,-0.544804,0.13453,4.67221,0.360674,0.0182679,5.3683,0.331773,0.153655,0.137506,0.172968,-2.99979,-1.58737,0.000483484,0,19912,0,-1.38778e-17,-4.16334e-17,-0.0364957,-2.42861e-17,-2.77556e-17,-2.42861e-17,-2.08167e-17,-2.08167e-17,-4.51028e-17,0,-0.521927,-0.0113024,0.523599,0,0,2.22319,-0.114387,3.27249,0,-0.392699,4.18452,-0.15568,3.14159,0,0.523599,0,0,0,-0.0108037,-0.000143808,-0.525262,0.521932,-0.00166478,2.22318,3.27038,-0.394809,4.18449,3.13729,0.519279,0.278013,-0.777407,0.681313,0,-0.0215365,0,0,0,0,0.119813,0.0250799,0.999942,0.0249988,-0.0114004,0.329544,0.450712,-3.76939,-10.3512,-1.45723,115.684,16.1563,-0.814805,132.622,16.2325,-0.427322,-0.714894,-1.84426,4.35662,0.728668,-5.10754,1.95919,-4.78508,-1.26197,-3.62611,0.156545,-4.4579,-7.5533,-2.14215,5.47817,-0.642754,4.24055,4.34264,-1.09734,0.043666,-0.399598,-0.662943,1.71274,0.856209,12.2638,0.816907,1.72083,0.598284,14.0594,0.760789
13.12,-2.98946,-1.58403,0.271394,0.0911972,0.279208,0.725943,-0.245938,-0.266946,0.802473,0.121484,0.278534,-2.32883,2.50161,-3.34862,3.54485,0.236106,-0.116595,-4.2646,4.46409,-3.20205,3.41135,-0.607148,0.797643,-0.056959,-0.745628,-4.68663,-0.408658,-3.76026,-3.53059,-1.45142,-1.14308,-4.14035,-0.472529,-3.37661,-3.13649,0.256993,0.312826,-0.588347,-0.0102902,0.000370295,0.00677545,-0.000109052,-0.00390538,-0.525254,0.0818554,0.521944,0.0185065,-0.00165489,0.0834035,2.22229,-0.79998,3.26949,-0.231302,-0.395705,0.174692,4.18477,-1.06201,3.13757,-0.396714,0.519542,-0.120105,1.00006,0.133739,-1.25009,1.26037,-1.41718,10.0921,-20.3504,10.5919,0.816085,-3.52993,7.11794,-7.74409,4.07798,0.00908106,0.248296,-0.500712,-1.12076,3.76354,-24.2748,13.3295,0,9.4619,-4.95891,11.1445,-5.56341,3.87556,-0.719332,0.45702,-0.14912,-1.07242,7.69812,-33.0294,15.3969,20.4229,-5.86063,2.65436,-1.98038,-5.2155,4.61263,-0.697086,-1.41861,0.427203,1.14534,1.63104,-1.35434,0.150001,0.0591988,0.00346215,-0.0186393,-0.153327,-0.509552,0.156161,5.00466,0.347976,0.0239473,5.37086,0.38558,0.153548,0.138683,0.172989,-2.98934,-1.58438,0.000370295,0,19990,-6.93889e-18,-1.38778e-17,-2.77556e-17,-0.0370435,-1.38778e-17,-1.04083e-17,-1.73472e-17,6.245e-17,6.245e-17,9.02056e-17,0,-0.52194,-0.012349,0.523599,0,0,2.22231,-0.118758,3.27249,0,-0.392699,4.1848,-0.157105,3.14159,0,0.523599,0,0,0,-0.0102903,-0.000109052,-0.525254,0.521944,-0.00165489,2.22229,3.26949,-0.395705,4.18477,3.13757,0.519542,0.279317,-0.771542,0.682358,0,-0.0217033,0,0,0,0,0.120085,0.0249944,0.999956,0.0130201,-0.157838,0.109897,0.226786,-3.57226,-9.57691,-2.06006,122.796,16.4022,-0.873865,133.1,17.6186,-0.472102,-7.28914,-12.6164,45.5202,3.55663,-17.0653,5.48331,-16.5561,-7.14234,-11.1837,-5.34393,-12.3004,-48.2046,-13.7395,30.8568,-3.60768,18.2984,18.7978,-1.01526,0.197484,-0.3787,-7.26159,1.73882,2.75616,13.0178,2.69452,1.86777,1.79476,14.1101,2.00321
13.16,-2.9787,-1.58109,0.274322,0.0920805,0.280591,0.726537,-0.244656,-0.265511,0.803788,0.121364,0.279833,-2.32201,2.502,-3.33523,3.54503,0.235824,-0.116168,-4.26341,4.46573,-3.20346,3.41293,-0.604403,0.799262,-0.0473281,-0.738765,-4.67744,-0.407527,-3.7467,-3.52881,-1.44128,-1.13802,-4.13113,-0.47118,-3.3637,-3.13408,0.258444,0.325966,-0.589786,-0.00926039,0.000224734,0.0054435,-6.38043e-05,-0.00602548,-0.525311,0.0853136,0.521899,0.0203946,-0.00170604,0.111285,2.22135,-0.838888,3.26855,-0.233042,-0.396647,0.169,4.18507,-1.07271,3.13788,-0.399587,0.519848,-0.12038,1.00006,0.132497,-1.25008,1.26042,-1.41401,10.0872,-20.3413,10.582,0.837611,-3.52606,7.11048,-7.73667,4.07499,0.0100281,0.252221,-0.508636,-1.1193,4.02504,-24.346,13.3221,0,9.56822,-5.35733,11.2084,-5.55292,3.91453,-0.772877,0.460907,-0.149499,-1.08305,7.55694,-33.0042,15.4062,20.3652,-5.86141,2.60681,-1.96895,-5.16948,4.61584,-0.713141,-1.43098,0.431886,1.15309,1.6322,-1.3524,0.150002,0.0732012,0.0220812,0.0148397,-0.117678,-0.462304,0.170404,5.34924,0.342222,0.0299871,5.37687,0.454632,0.153436,0.140054,0.173029,-2.97864,-1.58131,0.000224734,0,20070,-6.93889e-18,0,1.38778e-17,-0.0376332,-2.77556e-17,-2.77556e-17,-3.1225e-17,6.245e-17,6.245e-17,5.20417e-17,0,-0.521894,-0.0128727,0.523599,0,0,2.22137,-0.12413,3.27249,0,-0.392699,4.1851,-0.158855,3.14159,0,0.523599,0,0,0,-0.00926037,-6.38043e-05,-0.525311,0.521899,-0.00170604,2.22135,3.26855,-0.396647,4.18507,3.13788,0.519848,0.280655,-0.765534,0.683547,0,-0.020387,0,0,0,0,0.120363,0.0249041,0.999973,-0.00947513,-0.316775,-0.0724695,-0.090391,-2.88853,-8.45801,-2.43091,130.836,17.3493,-0.918263,133.853,19.445,-0.525327,-14.8296,-24.8753,92.7998,6.6758,-29.7732,9.40291,-29.0404,-13.6415,-18.9912,-11.5971,-20.3335,-94.0979,-26.9512,58.9584,-6.86958,33.8569,34.8954,-0.896644,0.373799,-0.306217,-14.8453,1.83922,4.76751,13.8701,4.67227,2.06139,3.01627,14.1899,3.264
13.2,-2.96781,-1.5781,0.277615,0.0935144,0.281977,0.728026,-0.243286,-0.263997,0.805131,0.122532,0.281208,-2.31552,2.50254,-3.32391,3.54532,0.235974,-0.115608,-4.26204,4.46738,-3.2048,3.41452,-0.601523,0.80089,-0.0375934,-0.731734,-4.66811,-0.406423,-3.733,-3.52698,-1.431,-1.13289,-4.12178,-0.469785,-3.35065,-3.13162,0.259925,0.337023,-0.591178,-0.007688,7.58927e-05,0.00435203,-3.31894e-05,-0.0025993,-0.525296,0.0813402,0.521908,0.0218625,-0.00169398,0.142849,2.22053,-0.88221,3.26773,-0.235108,-0.397467,0.161444,4.18537,-1.08475,3.13817,-0.402732,0.520147,-0.120656,1.00005,0.131553,-1.25007,1.26065,-1.35895,10.0912,-20.3533,10.5915,0.788563,-3.52903,7.11782,-7.74365,4.07901,0.00534959,0.255238,-0.514808,-1.11995,4.3298,-24.421,13.3115,0,9.68227,-5.81307,11.2788,-5.54044,3.95635,-0.833422,0.465906,-0.150064,-1.09445,7.37862,-32.9707,15.4179,20.3069,-5.86233,2.5569,-1.95767,-5.12325,4.62225,-0.733775,-1.44325,0.436783,1.16107,1.63443,-1.35127,0.150003,0.0823258,0.0358471,0.0372444,-0.0799481,-0.397253,0.162322,5.64574,0.345142,0.034128,5.38448,0.525914,0.153588,0.141518,0.173188,-2.96784,-1.57819,7.58927e-05,0,20151,0,0,-1.38778e-17,-0.0381081,-2.42861e-17,-3.1225e-17,-3.1225e-17,6.93889e-17,6.245e-17,8.32667e-17,0,-0.521903,-0.0122728,0.523599,0,0,2.22057,-0.130174,3.27249,0,-0.392699,4.18539,-0.160801,3.14159,0,0.523599,0,0,0,-0.00768792,-3.31894e-05,-0.525296,0.521908,-0.00169398,2.22053,3.26773,-0.397467,4.18537,3.13817,0.520147,0.28201,-0.759464,0.685196,0,-0.0194384,0,0,0,0,0.120642,0.0248101,0.999991,-0.00519187,-0.448218,-0.22746,-0.334186,-2.13225,-5.60374,-2.39041,136.168,18.082,-0.939794,134.303,21.1471,-0.498971,-20.1728,-33.7003,126.256,8.97232,-40.9246,12.8042,-39.8987,-18.8758,-26.6424,-16.3009,-28.3269,-128.821,-37.0871,81.6215,-9.46583,46.2901,47.8682,-0.594059,0.496273,-0.226042,-20.1896,1.91689,6.55411,14.4354,6.40712,2.24183,4.24754,14.2376,4.5512
13.24,-2.95691,-1.57501,0.280665,0.0947757,0.283387,0.729423,-0.241756,-0.263276,0.806591,0.125051,0.282729,-2.31039,2.50333,-3.31624,3.54588,0.23648,-0.1148,-4.26082,4.46898,-3.20599,3.41604,-0.598841,0.802495,-0.0279309,-0.724364,-4.65882,-0.405402,-3.71925,-3.52507,-1.42072,-1.12764,-4.11244,-0.468328,-3.33756,-3.12907,0.260586,0.344435,-0.592436,-0.00576816,-2.46751e-06,0.00352586,3.7699e-06,0.00398308,-0.525139,0.0727422,0.522045,0.0231217,-0.00154702,0.172983,2.21995,-0.924621,3.26715,-0.237374,-0.398045,0.152912,4.1856,-1.09756,3.1384,-0.405902,0.520404,-0.120932,1.00003,0.13094,-1.25004,1.261,-1.27691,10.1011,-20.3792,10.6139,0.698434,-3.53625,7.13447,-7.7597,4.08726,-0.00305001,0.257784,-0.520085,-1.12188,4.62814,-24.4902,13.2993,0,9.78938,-6.26013,11.3494,-5.52855,3.99574,-0.89316,0.471854,-0.150894,-1.10508,7.18317,-32.9288,15.4287,20.2502,-5.86561,2.50686,-1.94688,-5.07856,4.63101,-0.757671,-1.45431,0.441373,1.16855,1.63758,-1.351,0.150003,0.0762304,0.031533,0.0349272,-0.0630213,-0.307283,0.128379,5.8572,0.357169,0.0305954,5.39497,0.59393,0.153901,0.142879,0.173438,-2.95692,-1.57501,-2.46751e-06,0,20233,6.93889e-18,0,0,-0.0385262,1.04083e-17,1.38778e-17,1.04083e-17,-5.55112e-17,-5.55112e-17,-6.245e-17,0,-0.522041,-0.0109703,0.523599,0,0,2.22,-0.13616,3.27249,0,-0.392699,4.18562,-0.162829,3.14159,0,0.523599,0,0,0,-0.0057681,3.7699e-06,-0.525139,0.522045,-0.00154702,2.21995,3.26715,-0.398045,4.1856,3.1384,0.520404,0.283383,-0.753432,0.687036,0,-0.0189235,0,0,0,0,0.120924,0.0247122,1,0.0716946,-0.451732,-0.219554,-0.356898,-1.70239,-5.18781,-1.89728,141.667,18.6628,-0.849787,133.255,22.1723,-1.02199,-17.1937,-30.2107,107.285,9.08501,-43.8315,14.1188,-42.4721,-18.4955,-30.769,-14.7747,-33.0158,-118.445,-34.2951,79.9149,-9.20356,45.0594,46.7479,-0.549966,0.50964,-0.180473,-17.0672,1.97846,7.08952,15.0183,6.89269,2.35051,5.00827,14.1265,5.39864
13.28,-2.9464,-1.57192,0.282866,0.0959339,0.284629,0.730885,-0.240427,-0.262767,0.807904,0.125586,0.28408,-2.30714,2.50407,-3.30975,3.54644,0.235355,-0.11405,-4.26011,4.47025,-3.20596,3.41726,-0.598513,0.803736,-0.0185291,-0.717491,-4.64974,-0.404145,-3.70632,-3.52292,-1.41077,-1.12264,-4.1033,-0.466671,-3.32512,-3.12645,0.261057,0.350742,-0.592436,-0.00404268,2.13972e-05,0.00258665,-7.86808e-05,0.0120277,-0.525134,0.0640078,0.522085,0.0238373,-0.00152436,0.190866,2.21937,-0.956012,3.26656,-0.239449,-0.398633,0.137931,4.18554,-1.10787,3.13835,-0.408851,0.520335,-0.121197,1.00001,0.130173,-1.25003,1.26129,-1.17673,10.1104,-20.4032,10.636,0.595165,-3.54309,7.15008,-7.77576,4.09634,-0.0102471,0.25926,-0.523221,-1.12419,4.80819,-24.5458,13.29,0,9.87238,-6.55616,11.408,-5.51987,4.02301,-0.936365,0.478045,-0.152006,-1.11247,6.85383,-32.8865,15.4335,20.2099,-5.8362,2.46627,-1.93832,-5.04442,4.64429,-0.788031,-1.46239,0.444755,1.17468,1.64226,-1.3526,0.150001,0.0550396,0.0289559,0.0365484,-0.0500207,-0.279262,0.0812048,6.03803,0.323449,0.0176192,5.42744,0.601948,0.154244,0.143809,0.173873,-2.94642,-1.57195,2.13972e-05,0,20312,6.93889e-18,1.38778e-17,0,-0.0387932,-1.73472e-17,-6.93889e-18,-6.93889e-18,-6.93889e-18,6.93889e-18,-3.46945e-18,0,-0.522081,-0.00965172,0.523599,0,0,2.21943,-0.140501,3.27249,0,-0.392699,4.18556,-0.164328,3.14159,0,0.523599,0,0,0,-0.00404267,-7.86808e-05,-0.525134,0.522085,-0.00152436,2.21937,3.26656,-0.398633,4.18554,3.13835,0.520335,0.284707,-0.748223,0.688873,0,-0.0239602,0,0,0,0,0.121194,0.0246152,0.999997,-0.000653894,-0.266858,-0.215701,-0.386525,-1.45073,-4.68393,-1.61323,146.802,18.1294,-0.975683,135.389,22.5403,-0.507594,-12.261,-20.7602,76.6698,5.59359,-25.1185,8.94402,-24.1486,-11.5027,-16.4415,-9.49887,-17.7416,-78.6785,-22.8957,49.8194,-5.70041,28.4919,29.6339,-0.496549,0.315731,-0.153794,-12.2539,1.92192,4.02435,15.5627,3.88165,2.38952,2.62525,14.3527,2.85434
13.32,-2.93551,-1.56872,0.284725,0.0973731,0.285885,0.733143,-0.239178,-0.261129,0.809108,0.125066,0.285333,-2.30578,2.50503,-3.30643,3.54725,0.233934,-0.113084,-4.25997,4.47148,-3.20517,3.41843,-0.598655,0.804954,-0.0087115,-0.71063,-4.6403,-0.402927,-3.69299,-3.52067,-1.40045,-1.11751,-4.0938,-0.464929,-3.31228,-3.12373,0.262646,0.353909,-0.591692,-0.00321598,2.34888e-05,0.00258844,-0.000196701,0.0131323,-0.52526,0.0572385,0.521954,0.0240422,-0.0016533,0.212095,2.21895,-0.982487,3.26615,-0.241792,-0.399049,0.138033,4.18539,-1.11729,3.1382,-0.412237,0.520189,-0.121474,1.00001,0.130615,-1.25003,1.26157,-1.16895,10.1205,-20.4283,10.6541,0.560518,-3.55067,7.16697,-7.78918,4.10054,-0.0175809,0.260177,-0.525225,-1.12524,5.0277,-24.5812,13.2847,0,9.92633,-6.86517,11.4535,-5.51706,4.04745,-0.975114,0.485025,-0.153665,-1.11904,6.85871,-32.8609,15.4361,20.1857,-5.87048,2.43141,-1.92999,-5.01517,4.64885,-0.793342,-1.47623,0.449478,1.18563,1.64312,-1.35027,0.15,0.0464658,0.0359794,0.0564409,-0.00866501,-0.284357,0.0340429,6.14506,0.280134,0.00352478,5.47779,0.579684,0.1544,0.144621,0.173981,-2.93555,-1.56876,2.34888e-05,0,20394,6.93889e-18,1.38778e-17,1.38778e-17,-0.0389238,-2.42861e-17,-2.42861e-17,-2.42861e-17,-2.08167e-17,-1.38778e-17,1.04083e-17,0,-0.521949,-0.00863492,0.523599,0,0,2.21902,-0.144186,3.27249,0,-0.392699,4.18541,-0.165639,3.14159,0,0.523599,0,0,0,-0.00321598,-0.000196701,-0.52526,0.521954,-0.0016533,2.21895,3.26615,-0.399049,4.18539,3.1382,0.520189,0.286082,-0.743499,0.689193,0,-0.0284765,0,0,0,0,0.121472,0.0245119,0.999997,-0.014918,-0.198881,-0.309209,-0.608228,-0.592392,-4.73014,-1.04689,149.801,17.9336,-0.938993,136.676,21.7339,-0.38372,-9.89675,-16.59,61.9119,4.24761,-18.3397,7.202,-17.4398,-8.81633,-11.9395,-7.27593,-12.9637,-62.0889,-18.152,38.2994,-4.34506,22.0827,23.0243,-0.501448,0.232496,-0.0628002,-9.9074,1.90117,2.92208,15.8806,2.78239,2.30403,1.89064,14.4892,2.07205
13.36,-2.9242,-1.56543,0.286696,0.0995989,0.287152,0.736496,-0.237668,-0.25926,0.810533,0.127627,0.286832,-2.30556,2.50611,-3.30404,3.54824,0.231946,-0.111998,-4.26014,4.47269,-3.20394,3.4196,-0.599369,0.806167,0.00142367,-0.703306,-4.63044,-0.401691,-3.67922,-3.51831,-1.38971,-1.11227,-4.08388,-0.463102,-3.29899,-3.12091,0.264441,0.356192,-0.590507,-0.0028002,-1.80461e-05,0.00337462,-0.00037309,0.0160708,-0.525193,0.0466057,0.521998,0.0241903,-0.00159761,0.228101,2.21859,-0.999254,3.26578,-0.243826,-0.399412,0.142281,4.18516,-1.12526,3.13797,-0.415289,0.519966,-0.121764,1.00001,0.132069,-1.25006,1.26193,-1.15864,10.1357,-20.4648,10.6836,0.501654,-3.56219,7.19219,-7.81086,4.108,-0.028863,0.26093,-0.526946,-1.12724,5.20115,-24.5974,13.2862,0,9.94263,-7.08635,11.4845,-5.52111,4.06133,-1.00016,0.491404,-0.1555,-1.12258,6.96796,-32.8544,15.4389,20.1972,-5.92303,2.40174,-1.92181,-4.99497,4.65415,-0.79205,-1.48914,0.453571,1.19705,1.64451,-1.34871,0.150001,0.049274,0.0556451,0.0838377,0.0378981,-0.216345,0.00537396,6.2316,0.225842,-0.00412934,5.53881,0.550161,0.15468,0.145048,0.174116,-2.92417,-1.5654,-1.80461e-05,0,20480,-6.93889e-18,-1.38778e-17,-2.77556e-17,-0.0390416,1.38778e-17,1.38778e-17,1.73472e-17,-3.46945e-17,-4.16334e-17,-3.81639e-17,0,-0.521993,-0.00702979,0.523599,0,0,2.21866,-0.146464,3.27249,0,-0.392699,4.18519,-0.166689,3.14159,0,0.523599,0,0,0,-0.00280019,-0.00037309,-0.525193,0.521998,-0.00159761,2.21859,3.26578,-0.399412,4.18516,3.13797,0.519966,0.287525,-0.739923,0.689437,0,-0.033051,0,0,0,0,0.121762,0.0244005,1,0.0150546,-0.242083,-0.537352,-0.922701,0.405308,-3.31702,-0.673546,151.468,16.9029,-0.905053,137.572,21.3325,-0.618282,-10.5558,-18.1089,65.9229,5.06015,-22.8759,8.64071,-21.8052,-10.3362,-16.1674,-8.144,-17.5417,-69.6854,-20.4863,45.0798,-5.06501,25.7696,26.9341,-0.351641,0.291841,0.0429672,-10.5149,1.79189,3.67101,16.0573,3.50407,2.26149,2.61056,14.5841,2.84571
13.4,-2.91304,-1.56221,0.289,0.102526,0.288392,0.74119,-0.236265,-0.256304,0.811869,0.130649,0.288244,-2.30544,2.50714,-3.30099,3.54922,0.229828,-0.110954,-4.26005,4.47378,-3.20204,3.42065,-0.600192,0.807263,0.0114303,-0.696223,-4.62072,-0.400478,-3.6657,-3.51598,-1.37912,-1.10715,-4.0741,-0.461323,-3.28591,-3.11816,0.267322,0.359191,-0.588649,-0.0022394,-0.0001014,0.00499061,-0.000542772,0.0152095,-0.5252,0.0327941,0.522006,0.0241064,-0.00159696,0.239582,2.21821,-1.00849,3.26541,-0.245314,-0.399788,0.145965,4.18485,-1.13227,3.13765,-0.417863,0.519655,-0.122047,1.00002,0.134549,-1.25009,1.2625,-1.20647,10.1589,-20.5208,10.7238,0.465824,-3.57957,7.23044,-7.84056,4.11511,-0.0451989,0.261558,-0.528498,-1.1292,5.33664,-24.6034,13.2952,0,9.92891,-7.23279,11.5057,-5.53039,4.06496,-1.01395,0.496519,-0.157226,-1.12321,7.08113,-32.8555,15.4411,20.2433,-5.97852,2.37764,-1.9148,-4.98558,4.6645,-0.79289,-1.49833,0.456272,1.20724,1.64816,-1.3497,0.150002,0.0576003,0.0731713,0.117341,0.112957,-0.140969,0.00298672,6.33388,0.172467,0.00220147,5.6136,0.52926,0.154945,0.145111,0.174447,-2.91308,-1.56211,-0.0001014,0,20564,6.93889e-18,1.38778e-17,0,-0.0390943,1.73472e-17,2.77556e-17,2.08167e-17,4.16334e-17,4.85723e-17,6.59195e-17,0,-0.522001,-0.00494637,0.523599,0,0,2.21829,-0.147626,3.27249,0,-0.392699,4.18487,-0.167545,3.14159,0,0.523599,0,0,0,-0.00223937,-0.000542772,-0.5252,0.522006,-0.00159696,2.21821,3.26541,-0.399788,4.18485,3.13765,0.519655,0.288935,-0.737727,0.690216,0,-0.0352418,0,0,0,0,0.122044,0.0242888,1.00001,0.0234199,-0.340145,-0.762701,-1.34382,1.94421,-1.8124,-0.662881,153.633,15.9033,-1.06184,142.558,21.3999,-0.805174,-14.4098,-24.6448,89.9371,7.00692,-31.5433,11.4879,-30.2183,-13.8294,-22.2769,-11.2788,-23.8541,-95.3618,-28.1809,62.1322,-6.91587,35.1603,36.8301,-0.192135,0.389941,0.206108,-14.3422,1.68593,5.06291,16.2868,4.857,2.26863,3.60074,15.1127,3.86913
