t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
0,-6.50041,-2.0007,0,0,7.90731e-06,0.523599,-0.523629,-0.523626,0.523567,-1.61263e-06,-3.12011e-05,-2.22529,2.22413,-3.27133,3.27133,0.392762,-0.393866,-4.18879,4.18898,-3.14179,3.14179,-0.52349,0.523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392699,0,0,0,0,0.523599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,-6.50041,-2.0007,0.00494204,0.0201232,7.90731e-06,0.561094,-0.523629,-0.523626,0.523567,-1.61263e-06,-3.12011e-05,-2.2291,2.22413,-3.27133,3.27133,0.392762,-0.393866,-4.19708,4.18898,-3.14179,3.14179,-0.52349,0.523797,-3.45041,-2.00073,-7.80831,-0.403995,-7.77666,-3.66144,-4.90041,-2.00069,-7.30043,-0.615064,-7.3004,-3.38635,-2.83133e-05,0.393866,-0.523797,0,-0.000698661,-0.0473975,7.90731e-06,-0.0478183,-0.523629,-0.0473313,0.523567,-0.0474371,-3.12011e-05,-0.0620452,2.22413,-0.0384039,3.27133,-0.0460837,-0.393866,-0.0442963,4.18898,-0.048932,3.14179,-0.047801,0.523797,-0.047409,1.00003,-0.0117868,-1.25004,1.25004,-0.0156275,8.88918,-17.7784,8.88895,-0.00772043,-4.44481,8.88962,-8.88924,4.44438,-0.0116816,-5.13894e-05,0.000102778,-1.11108,-0.196777,-25.3172,12.6715,0,12.6265,0.1363,7.7556,-3.88565,3.8688,-0.00265068,-0.0049824,0.00134489,-1.19817,0.0362546,-30.798,15.4015,15.3913,-0.041636,7.69562,-3.84908,-7.69308,3.84649,-0.013245,-0.00204712,0.000682691,0.0013639,1.28208,-1.28186,0.150005,0.123551,0.503079,0.93739,1.10015,0.403473,-0.0950534,0.461505,-0.569873,-0.20731,0.0640006,-0.468213,0,0,0,-6.5,-2,-0.000698661,0,0,0,-0,-0,-0,-0,0,-0,0,0,0,0,-0.523567,0.00710048,0.523599,0,0,2.22413,-0.00573741,3.27249,0,-0.392699,4.18898,-0.00734474,3.14159,0,0.523599,0,0,0,0,7.90731e-06,-0.523629,0.523567,-3.12011e-05,2.22413,3.27133,-0.393866,4.18898,3.14179,0.523797,0,-1.15474,0.577361,0,-0.148688,0,0,0,0,0.0474074,0.0117992,1.00003,0.767506,-1.23717,-5.12608,-9.55589,21.9155,7.82156,-1.04471,6.70203,-14.1554,1.72284,-1.42673,-11.665,0.000230943,68.7127,0.00326382,68.7127,36.5213,-132.545,36.4662,-132.567,-36.5742,-107.74,-36.5746,-107.743,-226.187,0.0070573,176.231,-73.2382,126.707,73.188,0.829173,-10.1446,2.32328,-10.1446,-1.50063,22.0569,0.71049,22.0608,-1.23662,18.0878,-0.151249,18.0884
0.08,-6.50069,-2.00094,0.00954554,0.0337988,-6.73414e-06,0.585253,-0.523628,-0.523642,0.523568,-1.77269e-06,-2.98763e-05,-2.23142,2.22358,-3.27078,3.27078,0.392792,-0.394416,-4.20124,4.18905,-3.14185,3.14185,-0.523427,0.523865,-3.45069,-2.001,-7.80845,-0.40395,-7.77694,-3.66171,-4.90069,-2.00096,-7.30068,-0.615298,-7.3007,-3.38658,-4.41377e-05,0.394416,-0.523865,0.0049423,-0.000944437,-0.0284352,-6.73414e-06,-0.0275267,-0.523628,-0.224501,0.523568,-0.0474557,-2.98763e-05,0.0137725,2.22358,-0.0451538,3.27078,-0.0454809,-0.394416,-0.0162708,4.18905,-0.0235718,3.14185,-0.0479798,0.523865,-0.0474118,1.00007,0.0119108,-1.25009,1.25056,-0.175928,9.08631,-18.1795,9.1106,-0.805656,-4.6419,9.28734,-9.11107,4.55848,-0.213562,-8.39468e-05,0.000167958,-1.13959,0.985129,-25.2877,12.7087,0,12.3325,-0.541226,7.7256,-3.90109,3.8282,-0.0110403,-0.00731598,0.00199367,-1.18544,0.771849,-31.0259,15.4102,15.978,-0.237992,7.80731,-3.85085,-7.9854,3.92338,0.0201992,-0.00294771,0.000974154,0.00201883,1.30767,-1.30733,0.150009,0.115087,0.341892,0.603954,1.14789,0.442318,-0.0580947,0.557411,-0.676052,-0.104057,-0.0204615,-0.518565,0.153841,0.147943,0.152895,-6.5,-2,-0.000944437,0,0,0,4.33681e-18,5.77846e-18,1.3035e-05,3.06829e-17,3.03577e-17,2.46927e-17,3.38271e-17,3.37187e-17,4.83961e-17,0,-0.523568,0.0336787,0.523599,0,0,2.22358,-0.00673299,3.27249,0,-0.392699,4.18905,-0.00353897,3.14159,0,0.523599,0,0,0,0.00494204,-6.73414e-06,-0.523628,0.523568,-2.98763e-05,2.22358,3.27078,-0.394416,4.18905,3.14185,0.523865,0,-1.1989,0.589042,0,-0.0680807,0,0,0,0,0.0474074,0.0117992,1.00004,0.761005,-1.15023,-3.47342,-6.15862,22.8844,8.65732,-0.131462,10.1089,-14.8436,1.10144,-1.56139,-11.2391,0.000261062,59.5699,0.00414051,59.5699,34.3471,-126.431,34.2677,-126.463,-34.628,-104.928,-34.6289,-104.933,-209.564,0.00626099,165.69,-68.9646,119.974,69.3094,0.917772,-8.66582,2.42601,-8.66582,-1.57358,21.0622,1.07166,21.0678,-1.19147,17.6484,-0.165524,17.6493
0.12,-6.50086,-2.0011,0.0133167,0.0429999,-1.7789e-05,0.600851,-0.523626,-0.523651,0.52357,-1.84764e-06,-2.77945e-05,-2.23199,2.22324,-3.27044,3.27044,0.392813,-0.394753,-4.20284,4.18909,-3.1419,3.1419,-0.523386,0.523906,-3.45086,-2.00116,-7.80854,-0.403921,-7.77712,-3.66187,-4.90086,-2.00112,-7.30084,-0.615441,-7.30089,-3.38672,-5.34165e-05,0.394753,-0.523906,0.00954632,-0.00109586,-0.0170957,-1.7789e-05,-0.0136412,-0.523626,-0.339522,0.52357,-0.0474671,-2.77945e-05,0.038739,2.22324,-0.0430847,3.27044,-0.0451305,-0.394753,-0.0153019,4.18909,-0.0068569,3.1419,-0.0480988,0.523906,-0.0474184,1.00014,0.0260776,-1.25018,1.25149,-0.259297,9.21873,-18.4569,9.2733,-1.33834,-4.77408,9.55821,-9.27387,4.63296,-0.350066,-0.000104152,0.000208526,-1.1582,1.4253,-25.271,12.7375,0,12.1311,-0.758601,7.70772,-3.91231,3.78682,-0.00877354,-0.00873246,0.00239441,-1.17253,0.961652,-31.1448,15.4232,16.3428,-0.224095,7.86501,-3.85384,-8.16712,3.98304,0.0430619,-0.00352479,0.00116009,0.00245667,1.32752,-1.32712,0.150015,0.0942801,0.230027,0.389949,1.18036,0.469071,-0.0141533,0.636893,-0.727348,-0.0398728,-0.0531867,-0.529474,0.156351,0.146348,0.155217,-6.5,-2,-0.00109586,0,0,8.67362e-19,-1.73472e-18,-3.2272e-18,1.61257e-05,2.42861e-17,2.43132e-17,2.32019e-17,-3.98986e-17,-4.03323e-17,-3.1984e-17,0,-0.52357,0.0509334,0.523599,0,0,2.22325,-0.006417,3.27249,0,-0.392699,4.18909,-0.00102961,3.14159,0,0.523599,0,0,0,0.00954554,-1.7789e-05,-0.523626,0.52357,-2.77945e-05,2.22324,3.27044,-0.394753,4.18909,3.1419,0.523906,0,-1.22635,0.598084,0,-0.0268126,0,0,0,0,0.0474074,0.0117992,1.00005,0.768017,-0.938975,-2.33269,-3.97798,23.5104,9.25284,-0.207683,12.4114,-15.0535,0.461807,-1.4737,-10.8051,0.000249041,33.0567,0.00389065,33.0567,28.2432,-111.618,28.1496,-111.655,-28.6973,-95.7555,-28.6962,-95.7623,-158.852,0.00441522,136.22,-56.7521,99.4309,57.4473,0.980905,-4.40155,2.49237,-4.40155,-1.59584,18.6905,1.31575,18.6971,-1.14546,16.2018,-0.156228,16.2031
0.16,-6.50116,-2.00127,0.0155793,0.0484957,-2.14436e-05,0.61028,-0.523631,-0.523602,0.523567,3.56465e-05,-3.2173e-05,-2.23193,2.22291,-3.27011,3.27011,0.392841,-0.395082,-4.204,4.1892,-3.142,3.142,-0.523379,0.524022,-3.45116,-2.00135,-7.80876,-0.403922,-7.77738,-3.6621,-4.90116,-2.0013,-7.30113,-0.615609,-7.30119,-3.38689,-3.55867e-06,0.395082,-0.524022,0.0133182,-0.00109586,-0.0102962,-2.14436e-05,-0.00384972,-0.523631,-0.414219,0.523567,-0.0474533,-3.2173e-05,0.049876,2.22291,-0.0434058,3.27011,-0.0447957,-0.395082,-0.0154035,4.1892,-0.000382696,3.142,-0.048269,0.524022,-0.0474265,1.00023,0.0345725,-1.25029,1.25238,-0.296898,9.30686,-18.6449,9.38743,-1.69706,-4.86142,9.73912,-9.38747,4.68161,-0.441068,-8.01747e-05,0.00016062,-1.1704,1.64174,-25.274,12.7566,0,12.0187,-0.864726,7.70188,-3.91771,3.75908,-0.00936042,-0.0100924,0.00277528,-1.16386,1.06111,-31.1952,15.4372,16.5386,-0.222462,7.88661,-3.85666,-8.26346,4.01938,0.0524974,-0.00436238,0.00143434,0.00307024,1.33962,-1.33913,0.150021,0.0565632,0.137394,0.235725,1.18588,0.468933,0.00135844,0.718046,-0.772391,-0.0290452,-0.096482,-0.532565,0.157997,0.145281,0.156633,-6.5,-2,-0.00109586,0,0,0,1.73472e-18,2.54533e-18,1.23886e-05,1.14925e-17,1.1601e-17,1.09504e-17,1.51788e-17,1.60462e-17,2.17789e-17,0,-0.523567,0.0621397,0.523599,0,0,2.22292,-0.00645745,3.27249,0,-0.392699,4.1892,-5.74857e-05,3.14159,0,0.523599,0,0,0,0.0133167,-2.14436e-05,-0.523631,0.523567,-3.2173e-05,2.22291,3.27011,-0.395082,4.1892,3.142,0.524022,0,-1.24128,0.603763,0,-0.0175987,0,0,0,0,0.0474074,0.0117992,1.00005,0.781919,-0.554645,-1.38664,-2.40277,23.5299,9.32241,-0.307774,14.1186,-15.6788,0.415502,-2.1879,-10.688,-0.000668782,-16.4149,0.00126571,-16.4149,16.7458,-84.315,16.6415,-84.3567,-17.3185,-77.2838,-17.3043,-77.2972,-62.5688,0.00201302,80.7504,-33.6736,60.0039,34.6771,0.98828,3.53936,2.49443,3.53936,-1.66213,14.3307,1.49673,14.3381,-1.13305,13.2702,-0.231942,13.2726
0.2,-6.5018,-2.00143,0.0169367,0.0518008,-2.73974e-05,0.616033,-0.523636,-0.523557,0.523562,5.8129e-05,-3.74014e-05,-2.23149,2.22259,-3.26979,3.26979,0.39287,-0.3954,-4.20486,4.18932,-3.14212,3.14212,-0.523378,0.524141,-3.4518,-2.00153,-7.80933,-0.403922,-7.778,-3.66231,-4.9018,-2.00148,-7.30176,-0.61577,-7.30184,-3.38705,4.21223e-05,0.3954,-0.524141,0.0155813,-0.00109586,-0.00624805,-2.73974e-05,0.00339969,-0.523636,-0.460121,0.523562,-0.0474263,-3.74014e-05,0.0596294,2.22259,-0.0455633,3.26979,-0.0444703,-0.3954,-0.0185544,4.18932,0.00495062,3.14212,-0.0484352,0.524141,-0.0474327,1.00029,0.0396314,-1.25037,1.25301,-0.30621,9.36118,-18.7619,9.46067,-1.93096,-4.91506,9.85091,-9.46021,4.71217,-0.497986,-3.29829e-05,6.61061e-05,-1.17807,1.8077,-25.2829,12.7695,0,11.9619,-0.958078,7.70013,-3.92027,3.74527,-0.0120511,-0.0113985,0.00313918,-1.15951,1.06797,-31.2333,15.4484,16.6677,-0.189321,7.90194,-3.85871,-8.32622,4.04369,0.0603191,-0.00518097,0.00170243,0.00366876,1.34773,-1.34713,0.150026,0.0339361,0.0826281,0.143838,1.19067,0.469605,0.0110681,0.800769,-0.807782,-0.0214634,-0.136123,-0.533105,0.159034,0.144755,0.157582,-6.5,-2,-0.00109586,0,0,-8.67362e-19,-6.93889e-18,-1.05286e-18,5.0912e-06,-2.9924e-17,-3.04525e-17,-2.63461e-17,4.03323e-17,4.0766e-17,3.27294e-17,0,-0.523562,0.0690271,0.523599,0,0,2.22261,-0.00677099,3.27249,0,-0.392699,4.18932,0.000743953,3.14159,0,0.523599,0,0,0,0.0155793,-2.73974e-05,-0.523636,0.523562,-3.74014e-05,2.22259,3.26979,-0.3954,4.18932,3.14212,0.524141,0,-1.25122,0.607664,0,-0.011881,0,0,0,0,0.0474074,0.0117992,1.00005,0.804625,-0.316313,-0.818684,-1.45496,23.541,9.38795,-0.367513,15.8157,-16.1938,0.360013,-2.86484,-10.5477,0.000516267,-48.7341,0.00487357,-48.7341,9.59765,-68.1509,9.48086,-68.198,-10.2516,-66.6894,-10.2242,-66.7091,-1.33719,5.00129e-05,46.2742,-19.314,35.5164,20.5311,0.995228,8.74302,2.49561,8.74302,-1.71672,11.7652,1.67664,11.7737,-1.11817,11.6067,-0.303705,11.6103
0.24,-6.50281,-2.0016,0.0177512,0.0538107,-3.47799e-05,0.619588,-0.523641,-0.52351,0.523557,7.84059e-05,-4.20199e-05,-2.23077,2.22226,-3.26946,3.26946,0.392891,-0.39573,-4.20553,4.18944,-3.14224,3.14224,-0.523378,0.524259,-3.45281,-2.00172,-7.81025,-0.403919,-7.77898,-3.66253,-4.90281,-2.00166,-7.30276,-0.615934,-7.30285,-3.38722,8.89636e-05,0.39573,-0.524259,0.0169392,-0.00109586,-0.00381261,-3.47799e-05,0.00866062,-0.523641,-0.488534,0.523557,-0.0473949,-4.20199e-05,0.0688196,2.22226,-0.048864,3.26946,-0.0441175,-0.39573,-0.0223776,4.18944,0.00913792,3.14224,-0.0485995,0.524259,-0.0474369,1.00034,0.0426756,-1.25043,1.25342,-0.303317,9.39471,-18.8345,9.5072,-2.08422,-4.94801,9.91979,-9.50622,4.73148,-0.533634,2.18562e-05,-4.38182e-05,-1.18293,1.94711,-25.2959,12.7784,0,11.9383,-1.04622,7.70074,-3.92093,3.73983,-0.0160675,-0.0127969,0.0035267,-1.15773,1.03919,-31.2625,15.4571,16.7538,-0.148871,7.9129,-3.86011,-8.36756,4.05998,0.0665116,-0.00599285,0.0019684,0.0042602,1.35315,-1.35247,0.150029,0.0203613,0.0502466,0.088885,1.1946,0.470718,0.0180521,0.889463,-0.838415,-0.0166663,-0.171769,-0.531306,0.159692,0.144552,0.158219,-6.5,-2,-0.00109586,0,0,-1.73472e-18,3.46945e-18,8.52115e-18,-3.37197e-06,-1.0842e-17,-1.0781e-17,-1.27936e-17,6.54858e-17,6.50521e-17,7.38884e-17,0,-0.523557,0.0732907,0.523599,0,0,2.22228,-0.00725326,3.27249,0,-0.392699,4.18944,0.00137376,3.14159,0,0.523599,0,0,0,0.0169367,-3.47799e-05,-0.523641,0.523557,-4.20199e-05,2.22226,3.26946,-0.39573,4.18944,3.14224,0.524259,0,-1.25795,0.610361,0,-0.00828776,0,0,0,0,0.0474074,0.0117992,1.00005,0.826688,-0.167733,-0.475117,-0.877678,23.5346,9.45082,-0.422505,17.5855,-16.6815,0.317283,-3.50422,-10.3936,0.00229869,-69.7819,0.0100917,-69.7819,5.13911,-58.5254,5.00688,-58.5791,-5.85173,-60.6066,-5.81392,-60.6313,37.61,-0.00158037,24.7753,-10.3504,20.2722,11.722,1.00189,12.1408,2.49494,12.1408,-1.76843,10.2469,1.86426,10.2565,-1.10184,10.663,-0.371487,10.6674
0.28,-6.50412,-2.00177,0.0182398,0.0550526,-4.26967e-05,0.621822,-0.523644,-0.523464,0.523554,0.0001065,-4.52492e-05,-2.22991,2.22194,-3.26913,3.26913,0.39292,-0.396058,-4.20607,4.18955,-3.14235,3.14235,-0.523377,0.524371,-3.45412,-2.0019,-7.81148,-0.403913,-7.78028,-3.66275,-4.90412,-2.00184,-7.30406,-0.616094,-7.30418,-3.38738,0.000134647,0.396058,-0.524371,0.0177539,-0.00109586,-0.00232146,-4.26967e-05,0.0123936,-0.523644,-0.506288,0.523554,-0.047374,-4.52492e-05,0.0785489,2.22194,-0.0533132,3.26913,-0.0437702,-0.396058,-0.026185,4.18955,0.0124994,3.14235,-0.0487568,0.524371,-0.0474395,1.00037,0.0445399,-1.25046,1.25369,-0.296655,9.41558,-18.8798,9.53675,-2.18481,-4.96836,9.96243,-9.53527,4.74376,-0.556081,5.84367e-05,-0.000117178,-1.18603,2.08143,-25.3114,12.7843,0,11.9361,-1.13976,7.70312,-3.92022,3.74005,-0.0213928,-0.014161,0.00390291,-1.15772,0.996578,-31.2856,15.4637,16.8137,-0.108274,7.92114,-3.86106,-8.39579,4.07122,0.0715106,-0.00677184,0.0022236,0.00482625,1.3569,-1.35612,0.150031,0.0122168,0.0310483,0.0558378,1.19777,0.472051,0.0214948,0.978728,-0.865685,-0.0136589,-0.204039,-0.528531,0.160112,0.144568,0.158658,-6.5,-2,-0.00109586,0,0,0,1.73472e-18,1.53144e-18,-9.01347e-06,-1.73472e-18,-1.19262e-18,-8.0231e-18,2.60209e-18,1.73472e-18,1.04897e-17,0,-0.523554,0.0759551,0.523599,0,0,2.22196,-0.00790475,3.27249,0,-0.392699,4.18955,0.00187984,3.14159,0,0.523599,0,0,0,0.0177512,-4.26967e-05,-0.523644,0.523554,-4.52492e-05,2.22194,3.26913,-0.396058,4.18955,3.14235,0.524371,0,-1.26268,0.61229,0,-0.00590571,0,0,0,0,0.0474074,0.0117992,1.00005,0.850391,-0.072442,-0.263631,-0.520681,23.5047,9.51203,-0.426693,19.3381,-17.1469,0.288424,-4.0972,-10.2293,0.00462312,-84.366,0.0185471,-84.366,2.27493,-52.9082,2.12641,-52.9688,-3.0326,-57.3126,-2.98435,-57.3418,63.5524,-0.00287569,10.9682,-4.5864,10.5055,6.07616,1.00838,14.5051,2.49176,14.5051,-1.81777,9.37286,2.05006,9.38374,-1.08442,10.1664,-0.434349,10.1716
0.32,-6.50577,-2.00194,0.018533,0.0558415,-5.13532e-05,0.623255,-0.523639,-0.523417,0.523559,0.000135007,-3.9972e-05,-2.22894,2.2216,-3.26879,3.26879,0.392948,-0.396398,-4.20656,4.18966,-3.14246,3.14246,-0.523376,0.524482,-3.45577,-2.00208,-7.81305,-0.403904,-7.78191,-3.66296,-4.90577,-2.00202,-7.3057,-0.616258,-7.30584,-3.38754,0.000182338,0.396398,-0.524482,0.0182428,-0.00109586,-0.00138626,-5.13532e-05,0.015068,-0.523639,-0.517535,0.523559,-0.0473512,-3.9972e-05,0.0881984,2.2216,-0.0581682,3.26879,-0.0434047,-0.396398,-0.0297064,4.18966,0.0152599,3.14246,-0.0489116,0.524482,-0.0474412,1.00038,0.0457092,-1.25048,1.25386,-0.289279,9.42873,-18.9084,9.55574,-2.25174,-4.98103,9.98902,-9.55373,4.75167,-0.570387,9.84381e-05,-0.000197414,-1.18804,2.20819,-25.3286,12.7887,0,11.9456,-1.23267,7.70627,-3.91881,3.74324,-0.0272009,-0.0155879,0.00429527,-1.15862,0.950578,-31.3051,15.4692,16.8572,-0.0704313,7.92762,-3.86171,-8.4159,4.07925,0.0756425,-0.00754012,0.00247533,0.00538308,1.35957,-1.35871,0.150033,0.00733022,0.019723,0.0358347,1.19991,0.475806,0.0242887,1.07181,-0.892049,-0.0121468,-0.235025,-0.525534,0.160384,0.144699,0.158972,-6.5,-2,-0.00109586,0,0,0,-5.20417e-18,-3.27632e-18,-1.51822e-05,-1.43115e-17,-1.44741e-17,-1.55041e-17,-1.0842e-17,-1.12757e-17,-4.71628e-18,0,-0.523559,0.0776409,0.523599,0,0,2.22162,-0.0086145,3.27249,0,-0.392699,4.18966,0.00229589,3.14159,0,0.523599,0,0,0,0.0182398,-5.13532e-05,-0.523639,0.523559,-3.9972e-05,2.2216,3.26879,-0.396398,4.18966,3.14246,0.524482,0,-1.2662,0.613736,0,-0.00428745,0,0,0,0,0.0474074,0.0117992,1.00005,0.863197,-0.0153785,-0.137804,-0.301582,23.4994,9.60741,-0.447029,21.161,-17.6434,0.271683,-4.68694,-10.1094,0.0060116,-92.9601,0.0262736,-92.9601,0.560122,-49.4994,0.395647,-49.5669,-1.3448,-55.2806,-1.28714,-55.3136,78.942,-0.00315547,2.70458,-1.13201,4.65905,2.69539,1.01849,15.8974,2.4912,15.8974,-1.8704,8.8414,2.24331,8.85352,-1.07171,9.85834,-0.496868,9.86427
0.36,-6.50745,-2.00211,0.018709,0.0563625,-6.03294e-05,0.624211,-0.523635,-0.523373,0.523563,0.000161519,-3.59737e-05,-2.22792,2.22126,-3.26845,3.26845,0.392977,-0.396737,-4.207,4.18977,-3.14257,3.14257,-0.523374,0.524588,-3.45745,-2.00226,-7.81465,-0.403892,-7.78357,-3.66318,-4.90745,-2.0022,-7.30737,-0.616419,-7.30754,-3.3877,0.00022648,0.396737,-0.524588,0.0185361,-0.00109586,-0.000774905,-6.03294e-05,0.0168233,-0.523635,-0.524712,0.523563,-0.0473301,-3.59737e-05,0.0983569,2.22126,-0.063575,3.26845,-0.0430375,-0.396737,-0.0332103,4.18977,0.0177664,3.14257,-0.0490599,0.524588,-0.0474422,1.0004,0.0464737,-1.2505,1.25397,-0.284367,9.43718,-18.9268,9.56803,-2.29482,-4.98906,10.0059,-9.56553,4.75672,-0.579551,0.000135259,-0.000271278,-1.18933,2.33729,-25.3468,12.7919,0,11.9631,-1.33076,7.71015,-3.91684,3.74866,-0.0336519,-0.0170131,0.00468588,-1.16021,0.900109,-31.3225,15.4738,16.8918,-0.0325541,7.93328,-3.86219,-8.43162,4.08554,0.0793916,-0.00827732,0.00271679,0.00591692,1.36167,-1.36071,0.150034,0.00439826,0.0130237,0.0238848,1.20197,0.479194,0.0252997,1.16442,-0.917062,-0.0110366,-0.264104,-0.52237,0.160559,0.144915,0.159217,-6.5,-2,-0.00109586,0,0,0,-1.04083e-17,-4.967e-18,-2.08602e-05,1.27936e-17,1.27936e-17,8.78204e-18,2.77556e-17,2.77556e-17,3.46674e-17,0,-0.523563,0.0787166,0.523599,0,0,2.22128,-0.00940424,3.27249,0,-0.392699,4.18977,0.00267399,3.14159,0,0.523599,0,0,0,0.018533,-6.03294e-05,-0.523635,0.523563,-3.59737e-05,2.22126,3.26845,-0.396737,4.18977,3.14257,0.524588,0,-1.26903,0.614908,0,-0.00302918,0,0,0,0,0.0474074,0.0117992,1.00005,0.85943,0.0130788,-0.0691683,-0.176114,23.5578,9.67832,-0.458912,22.9913,-18.1598,0.248277,-5.26011,-10.0539,0.0065256,-96.1284,0.0295772,-96.1284,-0.292822,-47.2909,-0.470599,-47.3642,-0.498615,-53.6733,-0.432835,-53.7094,85.6038,-0.00307949,-1.40393,0.588179,1.72853,1.00025,1.02601,16.4012,2.49739,16.4012,-1.92514,8.48514,2.43734,8.4983,-1.06583,9.59849,-0.557631,9.60496
