t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,,al1211,al1212u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,b4,b5,b6,b7,b8,b9,b10,b11,b12
0.68,-6.37118,-2.00314,0.0946618,0.254087,-0.00060157,0.909707,-0.529159,-0.244326,0.512142,0.165101,3.13628,-2.32285,2.2293,-3.34035,3.27742,0.293502,-0.388652,-4.24283,4.19058,-3.1766,3.14428,-0.58403,0.525444,-5.32117,-2.00105,-7.67932,-0.408574,-7.64785,-3.66412,-4.77118,-2.0041,-7.17035,-0.617019,-7.17201,-3.3883,0.27313,0.325722,-0.557766,0.0885261,-0.00353838,0.148277,-0.00681089,-0.304551,-0.535369,-1.60531,0.511829,-0.0445395,3.12982,-0.0288222,2.22309,0.182891,3.27028,-0.0515214,-0.394912,-0.0127708,4.18437,0.176335,3.13717,-0.051229,0.519144,-0.0497333,1.00801,0.238368,-1.26215,1.32956,-8.36505,11.6357,-24.5369,13.0508,-0.198077,-7.06457,14.9223,-12.9455,5.16366,-1.35266,0.00354162,-0.00753361,-0.852282,3.35927,-24.5451,13.815,0,8.32137,-0.446183,7.32427,-4.40413,2.80541,0.189897,0.0126053,-0.00407522,-0.869291,2.9553,-32.5976,16.4521,21.4274,0.174727,8.47812,-4.10237,-10.6805,4.86728,0.357521,-0.0100123,0.00333889,0.00864525,1.62276,-1.62145,0.200817,0.00858622,0.303009,0.510881,13.6129,8.16374,-0.479887,-3.19309,-4.90748,-0.215425,-1.66116,-3.00368,0.233306,0.144453,0.252918,-6.37112,-1.9996,-0.00353838,0,577,0,0,3.16045e-17,1.97325e-17,0,1.73472e-18,1.73472e-18,1.56125e-16,1.5439e-16,1.63931e-16,0,-0.535369,-0.245128,0.511829,-0.00867765,3.14159,2.22309,0.036579,3.27028,-0.0103043,-0.392699,4.18437,0.035272,3.13714,-0.0102458,0.523599,0,0,0,0.0882807,-0.00681089,-0.535369,0.511829,3.12982,2.22309,3.27028,-0.394912,4.18437,3.13717,0.519144,0.00620932,-2.13634,0.973527,3.50727e-05,-0.219912,0.00172905,0.324552,-0.32429,0.014486,0.0489614,0.0123202,1.00017,-23.2793,57.7928,4.75167,2.49869,-7.98767,1.49578,1.16934,-7.95726,2.17279
0.7,-6.36363,-2.00311,0.0950375,0.260296,-0.000545881,0.919984,-0.52919,-0.237929,0.511959,0.167307,3.13625,-2.3325,2.22939,-3.34717,3.27761,0.28421,-0.388553,-4.24688,4.1906,-3.17946,3.1444,-0.58792,0.525477,-5.31362,-2.0009,-7.67186,-0.408631,-7.64022,-3.66414,-4.76363,-2.00398,-7.16287,-0.617028,-7.16439,-3.38831,0.279369,0.318996,-0.560541,0.088327,-0.00355094,0.156102,-0.00712451,-0.319629,-0.535769,-1.64724,0.511429,-0.0445634,3.12942,-0.0263368,2.22281,0.205187,3.27001,-0.0516327,-0.395186,-0.0105294,4.18402,0.19877,3.13683,-0.0513795,0.518802,-0.0498243,1.00797,0.248559,-1.26227,1.33366,-8.89775,11.741,-24.8351,13.2608,0.0879879,-7.16749,15.1878,-13.1531,5.17838,-1.37601,0.0036351,-0.00775867,-0.844127,3.52888,-24.4603,13.903,0,8.12109,-0.449202,7.27331,-4.44643,2.76172,0.205737,0.0128271,-0.00421945,-0.855754,3.05988,-32.7378,16.5028,21.7957,0.256814,8.54742,-4.11498,-10.8636,4.90734,0.397509,-0.0102394,0.00340612,0.0089436,1.63612,-1.63477,0.200813,0.0187868,0.310432,0.513889,13.9302,8.27793,-0.482223,-3.52892,-5.37068,-0.202597,-1.80273,-3.19803,0.233976,0.1422,0.254996,-6.36358,-1.99955,-0.00355094,0,611,0,1.38778e-17,6.9931e-18,-3.28513e-17,-3.64292e-17,-3.29597e-17,-2.82977e-17,1.02349e-16,9.88792e-17,1.09179e-16,0,-0.535769,-0.251489,0.511426,-0.00867024,3.14159,2.22281,0.0410383,3.27001,-0.0103265,-0.392699,4.18402,0.0397595,3.1368,-0.0102759,0.523599,0,0,0,0.0880831,-0.00712451,-0.535769,0.511429,3.12942,2.22281,3.27001,-0.395186,4.18402,3.13683,0.518802,0.00657863,-2.17296,0.981538,3.52694e-05,-0.204449,0.00178872,0.327224,-0.326954,0.0160734,0.0490544,0.0123514,1.00017,-23.4954,59.2827,4.88569,3.41112,-8.90898,1.58184,2.23089,-8.92242,2.27675
0.72,-6.35575,-2.00302,0.0951017,0.266312,-0.000496821,0.930189,-0.529278,-0.23147,0.511719,0.168993,3.13618,-2.34297,2.22944,-3.35456,3.27775,0.273741,-0.388502,-4.25122,4.19065,-3.18271,3.14453,-0.592136,0.525534,-5.30574,-2.00069,-7.66406,-0.40861,-7.63226,-3.66412,-4.75575,-2.00382,-7.15506,-0.616982,-7.15644,-3.38826,0.285662,0.311691,-0.56371,0.088322,-0.0035193,0.163881,-0.00745602,-0.335485,-0.536237,-1.6895,0.510961,-0.0446487,3.12895,-0.0252161,2.22248,0.227386,3.26967,-0.0516963,-0.39552,-0.00772664,4.18369,0.220002,3.1365,-0.0515611,0.518471,-0.0499216,1.00797,0.258722,-1.26243,1.33798,-9.459,11.8505,-25.1466,13.4799,0.402758,-7.27477,15.466,-13.3703,5.19284,-1.39842,0.00368285,-0.00788826,-0.835746,3.68741,-24.3785,13.9936,0,7.92487,-0.447029,7.22286,-4.48919,2.71715,0.220809,0.0128074,-0.00428655,-0.841932,3.17468,-32.8739,16.5571,22.1574,0.328956,8.61366,-4.12834,-11.0429,4.94664,0.436112,-0.0105889,0.00351531,0.00935225,1.64923,-1.64784,0.200813,0.00321003,0.300815,0.510223,14.2528,8.36528,-0.523696,-3.89613,-5.89236,-0.21707,-1.96266,-3.40836,0.234627,0.139902,0.257035,-6.35583,-1.9995,-0.0035193,0,646,6.93889e-18,1.38778e-17,-1.46367e-17,1.48536e-17,5.20417e-18,8.67362e-18,1.77267e-17,5.55112e-17,5.37764e-17,3.07371e-17,0,-0.536237,-0.257884,0.51096,-0.00867783,3.14159,2.22248,0.0454779,3.26967,-0.0103393,-0.392699,4.18369,0.0440063,3.13647,-0.0103122,0.523599,0,0,0,0.0880783,-0.00745602,-0.536237,0.510961,3.12895,2.22248,3.26967,-0.39552,4.18369,3.1365,0.518471,0.0069592,-2.20883,0.989401,3.60397e-05,-0.219492,0.00187045,0.329847,-0.329567,0.0176492,0.0491502,0.0123836,1.00017,-23.8453,60.8564,5.0408,3.8728,-9.7098,1.68687,2.50285,-9.68898,2.37751
0.74,-6.34755,-2.00297,0.0953515,0.272865,-0.000465869,0.941115,-0.529389,-0.224374,0.511453,0.170872,3.13608,-2.35409,2.22945,-3.36221,3.27786,0.262468,-0.388483,-4.25561,4.1907,-3.18594,3.14467,-0.596396,0.525588,-5.29754,-2.00053,-7.65591,-0.408587,-7.624,-3.66412,-4.74755,-2.00371,-7.14691,-0.616953,-7.1482,-3.38823,0.29259,0.304135,-0.566857,0.0879808,-0.00352433,0.171793,-0.00782782,-0.350707,-0.536751,-1.73227,0.510446,-0.0447507,3.12844,-0.0237363,2.22209,0.250988,3.26929,-0.0517521,-0.395909,-0.00579801,4.18334,0.243315,3.13614,-0.0517571,0.518116,-0.0500188,1.00791,0.269053,-1.26254,1.34229,-10.0329,11.9615,-25.4641,13.707,0.727131,-7.38415,15.7511,-13.5959,5.20804,-1.4205,0.00372131,-0.00799931,-0.82735,3.8515,-24.2902,14.0875,0,7.72626,-0.444914,7.16837,-4.53378,2.67193,0.236363,0.0127187,-0.00433511,-0.827911,3.26793,-33.0208,16.6117,22.5443,0.423844,8.68559,-4.14185,-11.2348,4.98744,0.478897,-0.0109766,0.00363545,0.00980747,1.66284,-1.66138,0.200807,0.0124921,0.327645,0.546322,14.609,8.46348,-0.555665,-4.27781,-6.45516,-0.219244,-2.12195,-3.62121,0.235316,0.137577,0.259162,-6.34765,-1.99944,-0.00352433,0,683,6.93889e-18,-1.38778e-17,-2.60209e-18,3.03577e-18,-2.42861e-17,-2.25514e-17,-2.68882e-17,1.17961e-16,1.12757e-16,1.0121e-16,0,-0.536751,-0.264347,0.510448,-0.00868905,3.14159,2.22209,0.0501985,3.26928,-0.0103504,-0.392699,4.18334,0.0486694,3.13611,-0.0103514,0.523599,0,0,0,0.0877397,-0.00782782,-0.536751,0.510446,3.12844,2.22209,3.26929,-0.395909,4.18334,3.13614,0.518116,0.00736196,-2.24721,0.99756,3.64254e-05,-0.220718,0.00196149,0.332567,-0.332277,0.0193667,0.0492517,0.0124176,1.00017,-23.3031,62.0579,5.21096,4.48516,-10.5874,1.80916,3.17838,-10.6055,2.48563
0.76,-6.33896,-2.00289,0.0956065,0.279702,-0.000423464,0.9523,-0.529377,-0.217738,0.511292,0.172824,3.1361,-2.36609,2.22945,-3.37043,3.27796,0.250189,-0.388475,-4.26011,4.19074,-3.18926,3.14481,-0.600837,0.525633,-5.28895,-2.00039,-7.64738,-0.408551,-7.61534,-3.6641,-4.73896,-2.00357,-7.13838,-0.616916,-7.13955,-3.3882,0.299046,0.296005,-0.570086,0.0878043,-0.00351774,0.180228,-0.00821044,-0.365598,-0.537164,-1.78015,0.510033,-0.0449284,3.12803,-0.021252,2.22167,0.274891,3.26886,-0.0518082,-0.396331,-0.00354103,4.18295,0.267348,3.13576,-0.0519373,0.517729,-0.0501246,1.00788,0.280095,-1.2627,1.34711,-10.6485,12.0836,-25.8158,13.9628,1.0676,-7.50586,16.0699,-13.8524,5.22696,-1.44457,0.00370095,-0.00798697,-0.818204,4.03397,-24.1998,14.1895,0,7.52212,-0.451753,7.11191,-4.58151,2.62463,0.251281,0.0126098,-0.00438099,-0.813247,3.36874,-33.1721,16.6722,22.9531,0.521544,8.75981,-4.15686,-11.4378,5.03075,0.523766,-0.0112654,0.0037229,0.010188,1.67729,-1.67579,0.200804,0.0127472,0.341851,0.559259,14.9493,8.56812,-0.600041,-4.68879,-7.06853,-0.225334,-2.286,-3.84292,0.236145,0.13514,0.261409,-6.33903,-1.99938,-0.00351774,0,722,6.93889e-18,0,2.46656e-17,-7.69784e-17,6.93889e-18,3.46945e-18,-1.73472e-18,2.77556e-17,3.1225e-17,2.14672e-17,0,-0.537164,-0.271544,0.510031,-0.00871836,3.14159,2.22167,0.0549791,3.26886,-0.0103616,-0.392699,4.18295,0.0534768,3.13572,-0.0103875,0.523599,0,0,0,0.0875646,-0.00821044,-0.537164,0.510033,3.12803,2.22167,3.26886,-0.396331,4.18295,3.13576,0.517729,0.00778698,-2.28782,1.00623,3.82351e-05,-0.226913,0.0020376,0.335457,-0.335158,0.0211765,0.0493589,0.0124536,1.00017,-23.1754,63.555,5.35209,5.00493,-11.4606,1.94222,3.75214,-11.5263,2.60336
0.78,-6.32998,-2.00286,0.0963025,0.287536,-0.000415182,0.964761,-0.529411,-0.209768,0.511089,0.175479,3.13608,-2.37889,2.22941,-3.37894,3.27802,0.236891,-0.38851,-4.26461,4.19077,-3.19258,3.14494,-0.605357,0.52567,-5.27997,-2.00033,-7.6384,-0.408502,-7.60634,-3.66408,-4.72998,-2.00352,-7.12941,-0.616887,-7.13056,-3.38817,0.306833,0.287588,-0.573303,0.0876106,-0.0035544,0.189023,-0.00864952,-0.383406,-0.537645,-1.82743,0.509552,-0.0451304,3.12755,-0.0192973,2.22118,0.300188,3.26838,-0.0518653,-0.396819,-0.00148447,4.18254,0.292618,3.13534,-0.0521097,0.517311,-0.050236,1.00785,0.291628,-1.2629,1.35229,-11.3459,12.2126,-26.1909,14.2342,1.48994,-7.6331,16.4071,-14.1228,5.24351,-1.46674,0.00366863,-0.00795083,-0.808792,4.21954,-24.1046,14.2985,0,7.3124,-0.456432,7.05177,-4.63223,2.57472,0.266333,0.0124839,-0.00442567,-0.797794,3.46353,-33.3316,16.7381,23.3857,0.631217,8.83792,-4.17331,-11.6527,5.07616,0.571648,-0.0114926,0.00379008,0.0105245,1.69243,-1.6909,0.200801,0.034802,0.391699,0.623046,15.3512,8.70201,-0.640334,-5.11653,-7.73485,-0.22491,-2.4501,-4.06853,0.236883,0.132571,0.263769,-6.32998,-1.9993,-0.0035544,0,763,-6.93889e-18,-1.38778e-17,-3.49655e-18,2.9924e-17,-3.81639e-17,-4.16334e-17,-4.42354e-17,0,0,-1.78893e-18,0,-0.537645,-0.278676,0.509552,-0.00875385,3.14159,2.22118,0.0600385,3.26837,-0.0103731,-0.392699,4.18254,0.0585325,3.1353,-0.0104219,0.523599,0,0,0,0.0873721,-0.00864952,-0.537645,0.509552,3.12755,2.22118,3.26838,-0.396819,4.18254,3.13534,0.517311,0.00823434,-2.33084,1.01532,4.33073e-05,-0.223736,0.00210489,0.338487,-0.338181,0.0230828,0.0494718,0.0124916,1.00018,-21.8745,64.5875,5.51331,5.59937,-12.3777,2.09612,4.55821,-12.5468,2.73049
0.8,-6.32055,-2.00284,0.0974959,0.296521,-0.000432314,0.978524,-0.529361,-0.201358,0.510944,0.178748,3.13614,-2.39292,2.22942,-3.38843,3.27813,0.222564,-0.3885,-4.26912,4.1908,-3.19587,3.14507,-0.609914,0.525701,-5.27054,-2.00036,-7.62895,-0.40847,-7.59693,-3.66406,-4.72055,-2.00353,-7.11995,-0.616853,-7.12115,-3.38813,0.315038,0.278199,-0.576495,0.0878389,-0.00361361,0.198612,-0.00913643,-0.401274,-0.538065,-1.88173,0.509133,-0.0453412,3.12713,-0.0161663,2.22071,0.325472,3.26791,-0.0519585,-0.397284,0.00073738,4.18209,0.318584,3.1349,-0.0522751,0.516864,-0.0503605,1.00789,0.304262,-1.26322,1.35842,-12.1207,12.3615,-26.6274,14.5545,1.95159,-7.7791,16.7974,-14.4411,5.26411,-1.49201,0.00363824,-0.00792342,-0.798456,4.42957,-24.0063,14.419,0,7.09387,-0.473683,6.99009,-4.68777,2.52142,0.280182,0.0125302,-0.0045373,-0.781296,3.56287,-33.497,16.8163,23.8463,0.74653,8.91842,-4.19293,-11.8817,5.12565,0.621973,-0.0116567,0.00383849,0.0108165,1.70894,-1.70739,0.200806,0.0596688,0.449243,0.688124,15.7733,8.86465,-0.701228,-5.59064,-8.45251,-0.225502,-2.61337,-4.29584,0.237801,0.129821,0.26633,-6.32049,-1.99922,-0.00361361,0,806,-6.93889e-18,1.38778e-17,-5.3397e-18,5.85469e-18,1.38778e-17,1.04083e-17,6.93889e-18,8.67362e-17,7.97973e-17,8.95551e-17,0,-0.538065,-0.286882,0.509131,-0.00879008,3.14159,2.22071,0.0650955,3.26791,-0.0103917,-0.392699,4.18209,0.0637264,3.13486,-0.010455,0.523599,0,0,0,0.0875984,-0.00913643,-0.538065,0.509133,3.12713,2.22071,3.26791,-0.397284,4.18209,3.1349,0.516864,0.00870412,-2.37665,1.02522,4.45297e-05,-0.221411,0.0021633,0.341789,-0.341477,0.0250847,0.0495905,0.0125314,1.00018,-20.4043,65.727,5.65679,6.04971,-13.2677,2.24375,5.34028,-13.582,2.86612
0.82,-6.31062,-2.00282,0.099137,0.306599,-0.000466898,0.993593,-0.529301,-0.192143,0.510792,0.182363,3.13621,-2.40838,2.22942,-3.39893,3.27824,0.206708,-0.38849,-4.27371,4.19084,-3.19929,3.14522,-0.614567,0.525746,-5.26061,-2.00043,-7.61897,-0.408429,-7.58703,-3.66403,-4.71062,-2.00357,-7.10997,-0.616809,-7.11126,-3.38809,0.324028,0.267799,-0.579813,0.0885459,-0.00368698,0.209163,-0.0096633,-0.423339,-0.538498,-1.94089,0.5087,-0.045594,3.12669,-0.0131103,2.22023,0.351827,3.26742,-0.0520731,-0.397771,0.00402716,4.18164,0.345089,3.13444,-0.052466,0.516409,-0.0504994,1.00802,0.318234,-1.26369,1.3657,-13.0543,12.5332,-27.1363,14.9259,2.54428,-7.94704,17.2514,-14.81,5.28507,-1.51747,0.00358218,-0.00784521,-0.78683,4.65836,-23.9031,14.5557,0,6.86153,-0.496617,6.9248,-4.74994,2.46267,0.293321,0.0126878,-0.00470113,-0.763125,3.68867,-33.6704,16.9101,24.339,0.856418,9.00147,-4.21639,-12.1264,5.17932,0.674705,-0.0118988,0.00391537,0.0111958,1.72685,-1.72526,0.200819,0.0820529,0.503902,0.753466,16.2353,9.04246,-0.772973,-6.11554,-9.24807,-0.229518,-2.78235,-4.52776,0.238734,0.126791,0.269107,-6.31058,-1.99914,-0.00368698,0,851,0,1.38778e-17,2.19009e-17,-2.1684e-17,-3.46945e-18,-6.93889e-18,-1.11673e-17,4.51028e-17,4.51028e-17,2.29309e-17,0,-0.538498,-0.295822,0.508699,-0.00883623,3.14159,2.22023,0.0703667,3.26742,-0.0104146,-0.392699,4.18164,0.0690289,3.1344,-0.0104932,0.523599,0,0,0,0.0882995,-0.0096633,-0.538498,0.5087,3.12669,2.22023,3.26742,-0.397771,4.18164,3.13444,0.516409,0.00919641,-2.42561,1.03596,4.79592e-05,-0.221086,0.00223916,0.345371,-0.345052,0.0271875,0.049715,0.0125732,1.00018,-18.7924,66.9971,5.80474,6.4811,-14.1836,2.39899,6.04325,-14.6317,3.00428
0.84,-6.30016,-2.00278,0.100871,0.317394,-0.000514625,1.00964,-0.529259,-0.182392,0.510602,0.185772,3.13627,-2.42593,2.22943,-3.41106,3.27836,0.188633,-0.388482,-4.27873,4.19099,-3.20334,3.14548,-0.619416,0.525904,-5.25015,-2.00049,-7.60844,-0.408349,-7.5766,-3.66402,-4.70016,-2.0036,-7.09945,-0.616727,-7.10087,-3.38801,0.333533,0.255782,-0.58377,0.0896815,-0.00374173,0.220692,-0.0102259,-0.449004,-0.53897,-2.00551,0.508227,-0.045853,3.12622,-0.0098752,2.21971,0.37934,3.26691,-0.0522177,-0.398283,0.00987197,4.18128,0.371637,3.13408,-0.0528528,0.516044,-0.0506519,1.00823,0.333579,-1.2643,1.3742,-14.1575,12.7304,-27.7264,15.3566,3.27611,-8.13954,17.7773,-15.2378,5.307,-1.54331,0.00353086,-0.00778232,-0.773896,4.90805,-23.7942,14.7104,0,6.61606,-0.526394,6.85517,-4.81946,2.39856,0.305629,0.0130096,-0.00494222,-0.743322,3.87887,-33.8572,17.0236,24.8659,0.939514,9.08715,-4.24416,-12.3856,5.23592,0.729304,-0.0129586,0.00426519,0.0123697,1.74575,-1.744,0.20084,0.0866953,0.539761,0.802128,16.724,9.21017,-0.87791,-6.72164,-10.1568,-0.250717,-2.97766,-4.76919,0.239712,0.123486,0.272038,-6.30023,-1.99904,-0.00374173,0,898,-6.93889e-18,-1.38778e-17,-3.23092e-17,3.20924e-17,0,0,1.89735e-18,5.20417e-17,5.20417e-17,7.95262e-17,0,-0.53897,-0.305589,0.508227,-0.00888279,3.14159,2.21971,0.0758691,3.26691,-0.0104435,-0.392699,4.18128,0.0743399,3.13404,-0.0105706,0.523599,0,0,0,0.0894257,-0.0102259,-0.53897,0.508227,3.12622,2.21971,3.26691,-0.398283,4.18128,3.13408,0.516044,0.00971129,-2.47749,1.04729,5.08602e-05,-0.238093,0.00247394,0.349149,-0.3488,0.0294079,0.0498452,0.012617,1.00019,-17.4229,68.569,5.96532,6.72663,-15.0976,2.56289,6.25344,-15.6016,3.11614
0.86,-6.28917,-2.00275,0.102977,0.328997,-0.000547648,1.0266,-0.529211,-0.172095,0.510404,0.189049,3.13633,-2.44523,2.22949,-3.42455,3.27854,0.168996,-0.388415,-4.28354,4.191,-3.20677,3.14562,-0.624198,0.52593,-5.23916,-2.00054,-7.59742,-0.408329,-7.56565,-3.66398,-4.68917,-2.00363,-7.08841,-0.616676,-7.08993,-3.38796,0.343568,0.242404,-0.587075,0.0908772,-0.00382702,0.233191,-0.0108075,-0.477758,-0.539471,-2.07445,0.507727,-0.0461399,3.12572,-0.00548253,2.21923,0.408817,3.26643,-0.0524234,-0.39877,0.00916428,4.18074,0.40407,3.13355,-0.0530284,0.515512,-0.0508148,1.00845,0.350269,-1.26496,1.38371,-15.4362,12.9507,-28.392,15.8453,4.15785,-8.35472,18.3713,-15.7233,5.32961,-1.56855,0.00346567,-0.00769257,-0.759887,5.18359,-23.6733,14.8827,0,6.35766,-0.564443,6.77906,-4.89738,2.32983,0.317561,0.0136564,-0.00533224,-0.722109,3.89906,-34.0593,17.1445,25.4675,1.14511,9.18428,-4.2746,-12.6849,5.30345,0.796447,-0.013047,0.00429336,0.0126602,1.76828,-1.76651,0.200862,0.105286,0.580151,0.848298,17.2404,9.37056,-0.964975,-7.39331,-11.1449,-0.240586,-3.1481,-5.00741,0.240727,0.119945,0.275544,-6.28925,-1.99893,-0.00382702,0,948,6.93889e-18,-1.38778e-17,5.69206e-18,-3.27429e-17,-2.42861e-17,-3.1225e-17,-3.07371e-17,9.71445e-17,9.71445e-17,1.01915e-16,0,-0.539471,-0.316007,0.507725,-0.00893577,3.14159,2.21923,0.0817647,3.26642,-0.0104847,-0.392699,4.18074,0.0808268,3.13351,-0.0106057,0.523599,0,0,0,0.090611,-0.0108075,-0.539471,0.507727,3.12572,2.21923,3.26643,-0.39877,4.18074,3.13355,0.515512,0.0102599,-2.53734,1.06079,4.9105e-05,-0.227865,0.00253204,0.353656,-0.353302,0.0320813,0.0499842,0.0126637,1.00019,-15.932,70.2393,6.13553,7.30076,-16.1552,2.7197,7.51924,-16.9199,3.27588
0.88,-6.27767,-2.00265,0.10462,0.340773,-0.000596289,1.0441,-0.529235,-0.161396,0.510119,0.191316,3.13633,-2.46797,2.22951,-3.4409,3.27869,0.145214,-0.388387,-4.28929,4.19126,-3.21176,3.146,-0.629686,0.526193,-5.22766,-2.0005,-7.58586,-0.408194,-7.55415,-3.66395,-4.67767,-2.0036,-7.07685,-0.616531,-7.0785,-3.38781,0.353987,0.226181,-0.591954,0.0924137,-0.00384184,0.246417,-0.0114385,-0.509584,-0.540077,-2.14765,0.50712,-0.0464475,3.12511,-0.00235353,2.21867,0.439862,3.26587,-0.0525793,-0.39933,0.019225,4.18042,0.431999,3.13322,-0.0536295,0.515186,-0.050993,1.00873,0.368038,-1.26576,1.3944,-16.9063,13.1972,-29.1442,16.3989,5.20856,-8.59561,19.0433,-16.2735,5.35273,-1.59267,0.00339233,-0.0075885,-0.74476,5.46537,-23.5462,15.0739,0,6.09129,-0.601361,6.69786,-4.98295,2.25586,0.328524,0.0140277,-0.00564117,-0.699244,4.19448,-34.2697,17.2898,26.0672,1.1927,9.2775,-4.30977,-12.9777,5.36538,0.857105,-0.0149336,0.00492186,0.0147169,1.78895,-1.78692,0.200891,0.0821733,0.588775,0.874679,17.7777,9.48066,-1.13657,-8.20949,-12.339,-0.287463,-3.3845,-5.28066,0.241758,0.116133,0.278753,-6.27761,-1.99881,-0.00384184,0,1001,0,-1.38778e-17,-7.86047e-18,6.15827e-17,-1.04083e-17,-1.73472e-17,-1.59378e-17,1.45717e-16,1.35308e-16,1.20889e-16,0,-0.540077,-0.327061,0.507119,-0.00899343,3.14159,2.21867,0.0879744,3.26586,-0.0105159,-0.392699,4.18042,0.086415,3.13318,-0.0107259,0.523599,0,0,0,0.0921343,-0.0114385,-0.540077,0.50712,3.12511,2.21867,3.26587,-0.39933,4.18042,3.13322,0.515186,0.0108422,-2.59596,1.07319,5.58661e-05,-0.274684,0.00294339,0.35779,-0.357384,0.0346183,0.0501318,0.0127133,1.00019,-14.7719,72.2064,6.33949,7.31995,-17.1425,2.89972,6.93794,-17.8057,3.37719
0.9,-6.26568,-2.00253,0.105983,0.352782,-0.000657596,1.06194,-0.529205,-0.150772,0.509872,0.193391,3.13638,-2.49392,2.22949,-3.45952,3.27882,0.117903,-0.388402,-4.29542,4.19151,-3.21678,3.14639,-0.635106,0.526464,-5.21567,-2.0005,-7.57378,-0.408016,-7.54217,-3.66391,-4.66568,-2.00358,-7.06477,-0.616362,-7.06659,-3.38764,0.364315,0.207703,-0.596852,0.0934722,-0.00385583,0.260576,-0.0120942,-0.541144,-0.540641,-2.22541,0.506556,-0.0467538,3.12455,0.00118164,2.21805,0.475334,3.26525,-0.0527221,-0.399946,0.0213014,4.18008,0.468605,3.13288,-0.0542584,0.514854,-0.0511662,1.00893,0.387056,-1.26648,1.40576,-18.5283,13.4645,-29.9671,17.0179,6.38319,-8.85711,19.7807,-16.8885,5.37877,-1.61675,0.00332231,-0.00749353,-0.729072,5.76498,-23.3992,15.2849,0,5.81263,-0.637096,6.60397,-5.07819,2.17658,0.340171,0.0143431,-0.00596192,-0.674742,4.27339,-34.5194,17.4444,26.7804,1.4029,9.39095,-4.34749,-13.327,5.43918,0.936656,-0.0168998,0.00557338,0.0169531,1.81358,-1.81127,0.20091,0.0681396,0.600449,0.892168,18.3111,9.58115,-1.29754,-9.14154,-13.7113,-0.3065,-3.62325,-5.55037,0.242939,0.112057,0.282599,-6.26577,-1.99867,-0.00385583,0,1055,1.38778e-17,-1.38778e-17,1.70491e-17,9.54098e-18,-1.04083e-17,-1.38778e-17,-2.22804e-17,5.20417e-17,4.85723e-17,6.63532e-17,0,-0.540641,-0.338807,0.506554,-0.00905035,3.14159,2.21805,0.0950678,3.26525,-0.0105444,-0.392699,4.18008,0.0937327,3.13285,-0.0108517,0.523599,0,0,0,0.0931835,-0.0120942,-0.540641,0.506556,3.12455,2.21805,3.26525,-0.399946,4.18008,3.13288,0.514854,0.0114366,-2.66571,1.08792,4.0612e-05,-0.300148,0.00339063,0.362717,-0.362255,0.0379053,0.0502826,0.0127639,1.00019,-13.6338,74.2905,6.52994,7.69646,-18.3355,3.09708,7.41673,-19.0998,3.47697
