t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
5.32,-5.37368,-1.96557,0.0409,0.0359923,0.0613888,0.613529,-0.459559,-0.431826,0.588136,0.0709096,3.20586,-2.29663,2.28497,-3.30002,3.33207,0.279843,-0.332687,-4.25287,4.24922,-3.17719,3.20198,-0.605395,0.584122,-4.32557,-1.90261,-6.77696,-0.451825,-6.54602,-3.70092,-3.77669,-1.86741,-6.25718,-0.631624,-6.08716,-3.39769,0.0920417,0.364742,-0.559339,-0.022148,0.00122476,0.00598814,-0.000581777,-0.0601128,-0.521529,0.0190208,0.525668,-0.0138188,3.14366,0.0874015,2.223,-0.0794776,3.2702,-0.0299646,-0.394998,0.0394276,4.18725,-0.0718548,3.14006,-0.0680726,0.522029,-0.0636245,1.00041,0.0698792,-1.25054,1.25137,-1.29204,9.36295,-18.7389,9.43667,0.872884,-4.08337,8.17233,-8.33357,4.19025,0.0152381,0.0439637,-0.0880466,-1.12351,2.55432,-24.6293,13.0374,0,10.7123,-1.48209,8.1844,-4.363,3.67306,-0.0545242,-0.130243,0.0396256,-1.07955,2.89478,-32.6952,15.3831,18.8624,-1.13303,7.34362,-3.44268,-8.4428,4.14592,-0.0203758,-0.0235959,0.0072465,0.0178153,1.42926,-1.42603,0.150025,0.0268883,0.0481254,0.0681645,-0.383353,0.198218,-0.0531218,0.803765,-0.559166,-0.00312686,0.620832,-0.613712,0.149339,0.140551,0.161276,-5.37354,-1.96679,0.00122476,0,5357,-1.73472e-18,3.46945e-18,3.46945e-18,1.04083e-17,2.25514e-17,2.20093e-17,1.99493e-17,3.44776e-17,3.42608e-17,2.42861e-17,0,-0.521529,0.000831559,0.523599,0,3.14159,2.22301,-0.0118274,3.27249,0,-0.392699,4.18726,-0.010721,3.14159,0,0.523599,0,0,0,-0.0221461,-0.000581777,-0.521529,0.525668,3.14366,2.223,3.2702,-0.394998,4.18725,3.14006,0.522029,0.0619706,-1.2597,0.618589,0,-0.0202175,0,0,0,0,0.0635675,0.0171902,0.999922,0.0431673,0.361683,-0.0527796,0.610725,-5.73647,5.11078,1.34323,19.6648,-8.79108,0.190554,14.4228,-13.297,3.0871,-47.0077,5.14416,-46.8271,-8.03593,25.6254,-10.7443,24.6179,11.8918,14.9744,11.3892,15.3618,94.039,6.03032,-53.6162,18.5464,-36.1304,-23.8786,0.5418,7.57033,-0.60813,7.54202,-0.931953,-4.06453,2.08469,-3.9162,-1.40963,-2.33672,1.52898,-2.39717
5.36,-5.36353,-1.96501,0.0422475,0.0382232,0.0619242,0.616458,-0.45874,-0.430983,0.588875,0.074498,3.20667,-2.2985,2.28584,-3.30374,3.33298,0.278896,-0.331822,-4.25281,4.24964,-3.17537,3.20237,-0.606439,0.584549,-4.31544,-1.90163,-6.76768,-0.452183,-6.53497,-3.70093,-3.76659,-1.86599,-6.24774,-0.631531,-6.07624,-3.3975,0.0928192,0.361065,-0.557541,-0.0217098,0.0011578,0.00754976,-0.000683817,-0.0628952,-0.521348,0.00567549,0.52585,-0.014718,3.14384,0.0798616,2.22323,-0.0728404,3.27043,-0.0290089,-0.394766,0.0465437,4.18703,-0.0748326,3.13983,-0.0674331,0.521807,-0.0637949,1.0004,0.0719889,-1.25053,1.25155,-1.35188,9.37814,-18.7723,9.45582,0.856053,-4.10195,8.21081,-8.35705,4.19718,0.000693177,0.0433178,-0.0867766,-1.12203,2.49536,-24.6027,13.0424,0,10.6512,-1.40894,8.18131,-4.37169,3.65749,-0.0481613,-0.13499,0.0411672,-1.07374,3.05919,-32.695,15.3815,18.8951,-1.21152,7.33551,-3.43955,-8.45064,4.14914,-0.0259005,-0.0193283,0.00593378,0.0146195,1.43122,-1.42857,0.150024,0.0336895,0.0557722,0.0732217,-0.345531,0.289956,-0.0467043,0.73244,-0.531181,0.00140968,0.676872,-0.615112,0.149542,0.139933,0.161398,-5.36355,-1.96617,0.0011578,0,5408,0,0,1.04083e-17,0,3.46945e-18,3.68629e-18,6.07153e-18,-6.27753e-17,-6.27211e-17,-5.96311e-17,0,-0.521348,-0.000864699,0.523599,0,3.14159,2.22324,-0.0108484,3.27249,0,-0.392699,4.18704,-0.0111568,3.14159,0,0.523599,0,0,0,-0.021708,-0.000683817,-0.521348,0.52585,3.14384,2.22323,3.27043,-0.394766,4.18703,3.13983,0.521807,0.062608,-1.2599,0.618594,0,-0.0184169,0,0,0,0,0.0637399,0.0172464,0.999926,0.0697222,0.27199,-0.179807,0.546972,-4.58773,7.34242,1.31998,17.4433,-7.58772,0.109705,15.5825,-13.208,2.52017,-36.8776,4.00231,-36.7458,-5.97074,17.3516,-7.71064,16.6609,8.82217,8.59507,8.54062,8.88322,73.7351,4.78863,-40.0345,13.8094,-26.7592,-17.7011,0.778379,5.97926,-0.486351,5.95787,-0.804384,-2.71435,1.84918,-2.61625,-1.4002,-1.28346,1.65192,-1.32875
5.4,-5.35279,-1.96441,0.043859,0.0407416,0.062507,0.619832,-0.457906,-0.429403,0.589635,0.0784302,3.2075,-2.30005,2.28671,-3.30671,3.33389,0.278067,-0.330955,-4.25261,4.2501,-3.17341,3.20281,-0.607726,0.585022,-4.30473,-1.90057,-6.75788,-0.452553,-6.52326,-3.70095,-3.75591,-1.86446,-6.23778,-0.631449,-6.06467,-3.39732,0.0943266,0.358135,-0.555618,-0.0210505,0.00107882,0.00919994,-0.000789403,-0.0677214,-0.521202,-0.00673273,0.525995,-0.0155262,3.14399,0.0731385,2.22341,-0.0674422,3.27061,-0.028404,-0.394584,0.0544603,4.18681,-0.0789735,3.13961,-0.0656979,0.521575,-0.0639781,1.00037,0.0742206,-1.25051,1.25176,-1.43337,9.3945,-18.8088,9.47548,0.861186,-4.11996,8.2485,-8.37884,4.20216,-0.0129269,0.0428051,-0.0857767,-1.12033,2.4477,-24.5794,13.0476,0,10.5928,-1.3476,8.18009,-4.38005,3.64221,-0.0429349,-0.138472,0.0423202,-1.06823,3.24044,-32.6885,15.3805,18.9216,-1.3016,7.32354,-3.43621,-8.45485,4.15223,-0.0353515,-0.00926232,0.00284335,0.00701783,1.43383,-1.43255,0.150023,0.0402857,0.0629595,0.0843467,-0.294784,0.387552,-0.0386566,0.68004,-0.507913,0.00502575,0.737354,-0.602262,0.149691,0.139326,0.161515,-5.35278,-1.96549,0.00107882,0,5463,0,0,0,3.46945e-18,1.56125e-17,1.53415e-17,1.21431e-17,-5.26922e-17,-5.29091e-17,-5.09846e-17,0,-0.521202,-0.00244133,0.523599,0,3.14159,2.22342,-0.0100508,3.27249,0,-0.392699,4.18681,-0.011765,3.14159,0,0.523599,0,0,0,-0.0210489,-0.000789403,-0.521202,0.525995,3.14399,2.22341,3.27061,-0.394584,4.18681,3.13961,0.521575,0.0632964,-1.25955,0.618574,0,-0.0168817,0,0,0,0,0.0639263,0.017307,0.999931,0.0466122,0.200186,-0.296015,0.406409,-3.11231,9.62929,1.26459,16.7249,-8.0453,0.0386014,16.9145,-12.8068,1.74299,-25.5504,2.7643,-25.4598,-4.01437,12.6528,-5.55537,12.071,6.06612,5.79615,5.87291,6.00044,51.1656,3.36612,-28.1942,9.69779,-18.3448,-12.1471,1.02081,4.14138,-0.329939,4.12825,-0.852892,-1.98628,1.77302,-1.90566,-1.35766,-0.863306,1.79313,-0.894328
5.44,-5.34248,-1.96384,0.0456389,0.0433798,0.0630781,0.624068,-0.457331,-0.424979,0.590129,0.0816071,3.20807,-2.30123,2.28753,-3.30916,3.33474,0.277594,-0.330138,-4.25222,4.25055,-3.1714,3.20324,-0.608365,0.58547,-4.29445,-1.8994,-6.74847,-0.452911,-6.512,-3.70098,-3.74566,-1.86298,-6.22823,-0.63138,-6.05354,-3.39715,0.0986706,0.355715,-0.553633,-0.0201033,0.000996857,0.0108723,-0.000882762,-0.0734976,-0.521292,-0.020296,0.525905,-0.0164439,3.1439,0.0665519,2.22357,-0.0630807,3.27077,-0.0283271,-0.394427,0.0605154,4.18659,-0.0832482,3.13939,-0.0659783,0.521353,-0.0641536,1.00034,0.0764718,-1.25047,1.25202,-1.52511,9.41363,-18.8516,9.49801,0.870251,-4.13982,8.29026,-8.40248,4.20706,-0.0277126,0.0422283,-0.08465,-1.11839,2.40283,-24.5596,13.0524,0,10.5381,-1.29186,8.18038,-4.3876,3.62705,-0.0385522,-0.139914,0.0428383,-1.06312,3.38586,-32.6767,15.3799,18.9464,-1.37653,7.30959,-3.43308,-8.45849,4.15702,-0.0410646,-0.00977187,0.00300029,0.00741747,1.43581,-1.43445,0.150021,0.0444992,0.0659549,0.105905,-0.174727,0.461864,-0.0297236,0.639269,-0.489325,0.00976303,0.798798,-0.6089,0.149841,0.138724,0.161697,-5.34243,-1.96483,0.000996857,0,5516,0,-3.46945e-18,-3.46945e-18,-3.1225e-17,-3.03577e-17,-2.98427e-17,-3.1225e-17,-2.35272e-17,-2.33103e-17,-2.6563e-17,0,-0.521292,-0.0041604,0.523599,0,3.14159,2.22358,-0.00940594,3.27249,0,-0.392699,4.1866,-0.0123927,3.14159,0,0.523599,0,0,0,-0.0201019,-0.000882762,-0.521292,0.525905,3.1439,2.22357,3.27077,-0.394427,4.18659,3.13939,0.521353,0.0639608,-1.25917,0.618831,0,-0.0154893,0,0,0,0,0.0641062,0.0173655,0.999936,0.0804643,0.121878,-0.390058,-0.072193,-0.324573,11.3891,1.16956,15.4469,-8.39427,-0.0543445,18.2038,-12.7438,1.31662,-17.4,1.90323,-17.3443,-2.46572,4.9838,-3.13369,4.65364,3.48758,-0.229078,3.52599,-0.119453,35.2211,2.33743,-16.7163,5.73447,-10.4994,-6.95892,1.20738,2.87535,-0.0344084,2.87454,-0.889887,-0.724922,1.63755,-0.682876,-1.35098,0.141666,1.92981,0.124401
5.48,-5.33216,-1.96326,0.0475919,0.0461047,0.06366,0.627911,-0.456598,-0.42239,0.590739,0.0852448,3.2088,-2.302,2.28832,-3.31088,3.33554,0.277316,-0.329357,-4.25164,4.25102,-3.16933,3.20367,-0.609133,0.58596,-4.28416,-1.8983,-6.73906,-0.453263,-6.5007,-3.70105,-3.7354,-1.86148,-6.21869,-0.631324,-6.04238,-3.39699,0.101144,0.354022,-0.551616,-0.0189884,0.000904176,0.0124979,-0.000966245,-0.0704363,-0.521224,-0.0411711,0.525974,-0.0174335,3.14396,0.0610001,2.22369,-0.0602054,3.27089,-0.02831,-0.394307,0.0669079,4.18639,-0.0884595,3.13919,-0.063789,0.521161,-0.0643288,1.0003,0.0786638,-1.25043,1.2523,-1.53309,9.43767,-18.9048,9.53322,0.774923,-4.16371,8.34036,-8.43681,4.22084,-0.0504546,0.0415756,-0.0833716,-1.11711,2.36927,-24.544,13.0569,0,10.4896,-1.2495,8.18262,-4.39434,3.61315,-0.035682,-0.141122,0.0432706,-1.05845,3.53648,-32.6585,15.3798,18.9619,-1.45756,7.29253,-3.42997,-8.45776,4.16127,-0.0532333,0.00259235,-0.000796307,-0.0019709,1.43911,-1.43947,0.150018,0.0488243,0.0681243,0.0960647,-0.101973,0.54397,-0.0190197,0.61603,-0.468415,0.0145207,0.862239,-0.575005,0.15031,0.138172,0.161858,-5.33208,-1.96417,0.000904176,0,5569,-3.46945e-18,-3.46945e-18,-3.46945e-18,-1.73472e-17,-8.0231e-18,-8.61941e-18,-1.73472e-18,7.93636e-17,7.90383e-17,8.16269e-17,0,-0.521224,-0.00680367,0.523599,0,3.14159,2.2237,-0.0089809,3.27249,0,-0.392699,4.1864,-0.0131593,3.14159,0,0.523599,0,0,0,-0.0189873,-0.000966245,-0.521224,0.525974,3.14396,2.22369,3.27089,-0.394307,4.18639,3.13919,0.521161,0.0646262,-1.25818,0.619034,0,-0.0137153,0,0,0,0,0.0642865,0.017424,0.999942,0.041611,0.0673363,-0.464905,0.0452828,1.63298,13.3719,1.05791,15.046,-6.79242,-0.150928,19.6598,-11.9778,0.565614,-7.48652,0.805944,-7.46394,-0.920333,2.25698,-1.23107,2.12223,1.26443,-1.12431,1.31836,-1.08062,15.2494,1.0232,-7.35844,2.51783,-3.77294,-2.50324,1.41757,1.24588,0.173114,1.24757,-0.720073,-0.3274,1.59505,-0.316522,-1.26978,0.237023,2.08416,0.231136
5.52,-5.32116,-1.96265,0.0497266,0.0490464,0.0642633,0.632022,-0.455851,-0.419301,0.591383,0.0891471,3.20954,-2.30252,2.28911,-3.31208,3.33633,0.277117,-0.328575,-4.25104,4.25155,-3.16748,3.20417,-0.610234,0.586498,-4.2732,-1.89713,-6.72901,-0.453593,-6.48868,-3.7011,-3.72446,-1.8599,-6.20849,-0.631245,-6.03052,-3.39681,0.10413,0.352832,-0.549807,-0.0177394,0.00080215,0.0140329,-0.00106702,-0.0713945,-0.521181,-0.0585223,0.526016,-0.0184211,3.14401,0.0572083,2.22378,-0.0594569,3.27097,-0.0286995,-0.394226,0.0741645,4.18622,-0.0949632,3.13902,-0.0607687,0.520976,-0.0645144,1.00026,0.0807518,-1.25039,1.25262,-1.57757,9.45955,-18.9541,9.56338,0.727253,-4.18547,8.38642,-8.4664,4.23043,-0.0692208,0.0409389,-0.0821278,-1.11556,2.35398,-24.5326,13.0601,0,10.4493,-1.22777,8.18765,-4.40001,3.60142,-0.0347035,-0.140737,0.0431898,-1.05467,3.7021,-32.6353,15.3814,18.9661,-1.55026,7.27153,-3.42682,-8.45094,4.16436,-0.0692103,0.0192931,-0.00593158,-0.0146855,1.44256,-1.44527,0.150016,0.0533661,0.0735425,0.102765,-0.0174409,0.632651,-0.0130589,0.605681,-0.455348,0.0150258,0.921838,-0.533944,0.150632,0.137702,0.161973,-5.32117,-1.96346,0.00080215,0,5625,3.46945e-18,-3.46945e-18,3.46945e-18,-3.1225e-17,-7.37257e-18,-6.61363e-18,-7.80626e-18,-6.34766e-17,-6.31006e-17,-5.18249e-17,0,-0.521181,-0.00900117,0.523599,0,3.14159,2.22378,-0.00887178,3.27249,0,-0.392699,4.18623,-0.0141183,3.14159,0,0.523599,0,0,0,-0.0177384,-0.00106702,-0.521181,0.526016,3.14401,2.22378,3.27097,-0.394226,4.18622,3.13902,0.520976,0.0653303,-1.25641,0.619121,0,-0.0136537,0,0,0,0,0.0644774,0.0174859,0.999948,0.0414368,-0.00807084,-0.58167,-0.100335,3.70119,14.641,0.988234,17.7811,-7.91529,-0.187837,20.9695,-10.9099,-0.195456,2.48702,-0.346615,2.4715,1.1052,-3.68953,1.03012,-3.73424,-1.47005,-5.23597,-1.20637,-5.31925,-4.66766,-0.316714,4.36815,-1.49081,4.39494,2.9192,1.55211,-0.34989,0.392368,-0.341568,-0.83911,0.623566,1.88499,0.622825,-1.15657,0.895247,2.223,0.910582
5.56,-5.31043,-1.96203,0.0518506,0.0517459,0.0648998,0.635224,-0.45496,-0.41849,0.592166,0.0928935,3.21042,-2.30255,2.28981,-3.31216,3.33704,0.276921,-0.327869,-4.25039,4.25211,-3.16596,3.20469,-0.610904,0.587072,-4.2625,-1.89598,-6.71925,-0.453905,-6.47687,-3.70118,-3.7138,-1.85826,-6.19861,-0.63119,-6.01888,-3.39664,0.104853,0.352752,-0.548345,-0.0162971,0.000717383,0.0156577,-0.00112311,-0.0714103,-0.520983,-0.0766669,0.526215,-0.0193921,3.1442,0.053983,2.22379,-0.0594557,3.27099,-0.0289212,-0.394212,0.0803635,4.18609,-0.101469,3.13889,-0.0583548,0.520842,-0.0646964,1.00022,0.0829476,-1.25034,1.25298,-1.61526,9.48296,-19.0072,9.59687,0.669184,-4.2073,8.43295,-8.49713,4.24076,-0.0888423,0.0403322,-0.0809421,-1.11411,2.34645,-24.5255,13.0648,0,10.411,-1.21339,8.19367,-4.40547,3.58972,-0.0345659,-0.141037,0.0433208,-1.05084,3.8486,-32.6114,15.3836,18.9737,-1.63431,7.24951,-3.42357,-8.44502,4.16885,-0.0841479,0.0327628,-0.0100823,-0.0249729,1.44616,-1.4508,0.150013,0.0531004,0.0674858,0.0800728,0.00557793,0.71267,-0.000853544,0.621293,-0.440327,0.0162108,0.973704,-0.491919,0.150993,0.137235,0.162142,-5.31047,-1.96275,0.000717383,0,5680,-3.46945e-18,3.46945e-18,3.46945e-18,1.38778e-17,1.73472e-18,1.89735e-18,-3.46945e-18,1.72388e-17,1.75641e-17,1.82146e-17,0,-0.520983,-0.0113046,0.523599,0,3.14159,2.22379,-0.00887206,3.27249,0,-0.392699,4.1861,-0.0150788,3.14159,0,0.523599,0,0,0,-0.0162964,-0.00112311,-0.520983,0.526215,3.1442,2.22379,3.27099,-0.394212,4.18609,3.13889,0.520842,0.0660229,-1.25498,0.619514,0,-0.0127668,0,0,0,0,0.0646653,0.0175467,0.999954,0.0107401,-0.0298489,-0.586966,0.179376,4.45499,17.3126,0.822805,15.2561,-6.95739,-0.227405,22.1994,-9.66769,-0.60759,7.24374,-0.68153,7.23647,1.04931,-4.25539,1.96996,-3.9286,-2.39828,-4.65058,-2.13028,-4.78866,-14.4518,-0.993393,8.26772,-2.81518,7.21033,4.79505,1.83533,-1.14548,0.472279,-1.14342,-0.737561,0.684978,1.61732,0.623893,-1.02488,0.762632,2.35339,0.788814
5.6,-5.29962,-1.9614,0.0540135,0.0543001,0.0655574,0.638234,-0.454111,-0.417267,0.592947,0.0977269,3.21124,-2.30258,2.29061,-3.31312,3.33782,0.277295,-0.327072,-4.24954,4.25266,-3.16409,3.20521,-0.611302,0.587647,-4.25173,-1.89477,-6.70946,-0.45428,-6.46494,-3.70128,-3.70305,-1.85659,-6.18867,-0.631146,-6.00712,-3.39647,0.10603,0.351776,-0.546528,-0.0148791,0.000626655,0.0170158,-0.00117184,-0.0764293,-0.52084,-0.0882565,0.526358,-0.0242448,3.14435,0.054199,2.22388,-0.0626325,3.27108,-0.0293986,-0.394116,0.0842004,4.18594,-0.107623,3.13874,-0.0561826,0.520696,-0.0648829,1.00018,0.0848142,-1.2503,1.25332,-1.69527,9.50126,-19.0499,9.62026,0.678393,-4.22366,8.46843,-8.51775,4.24454,-0.0960781,0.0362688,-0.0728139,-1.11305,2.3714,-24.5217,13.0659,0,10.3862,-1.23431,8.20364,-4.40939,3.58273,-0.0373722,-0.140188,0.0430569,-1.04853,3.94546,-32.5852,15.3847,18.9778,-1.69605,7.22688,-3.42015,-8.43769,4.17399,-0.0981841,0.0449348,-0.0138405,-0.0342955,1.44985,-1.45626,0.150011,0.0540722,0.0638569,0.0752352,0.0359225,0.730179,-0.000724904,0.617279,-0.415741,0.0212744,1.03437,-0.447408,0.151128,0.136946,0.162336,-5.29958,-1.96203,0.000626655,0,5736,0,-3.46945e-18,-1.38778e-17,6.93889e-18,-2.5804e-17,-2.60073e-17,-2.34188e-17,-1.59378e-17,-1.6263e-17,-3.27429e-17,0,-0.52084,-0.0127801,0.523599,0,3.14159,2.22389,-0.00934911,3.27249,0,-0.392699,4.18595,-0.015985,3.14159,0,0.523599,0,0,0,-0.0148786,-0.00117184,-0.52084,0.526358,3.14435,2.22388,3.27108,-0.394116,4.18594,3.13874,0.520696,0.0667292,-1.25323,0.619952,0,-0.0112949,0,0,0,0,0.064857,0.0176087,0.999959,0.0332301,-0.0814948,-0.614198,0.158723,5.24464,17.5774,0.885963,15.3377,-6.5231,-0.325293,23.536,-8.7228,-0.858825,12.3972,-1.3264,12.3559,2.55732,-9.08314,3.07128,-8.92938,-4.11237,-8.5133,-3.69523,-8.70583,-24.7261,-1.72083,15.7308,-5.34231,12.2655,8.16677,1.8634,-1.94501,0.55599,-1.93711,-0.691522,1.48068,1.62597,1.44587,-0.924714,1.40689,2.49508,1.44046
5.64,-5.28906,-1.96076,0.0560582,0.056562,0.0662035,0.640859,-0.453305,-0.416225,0.593685,0.10175,3.21203,-2.30249,2.29138,-3.31388,3.33858,0.277804,-0.326312,-4.24874,4.25324,-3.16266,3.20575,-0.611351,0.588231,-4.24121,-1.89354,-6.6999,-0.454616,-6.45328,-3.70136,-3.69257,-1.85492,-6.17898,-0.631083,-5.99564,-3.39629,0.107027,0.351008,-0.545142,-0.0133982,0.000555697,0.0181363,-0.00120781,-0.0803783,-0.520716,-0.0996133,0.526481,-0.0282403,3.14447,0.0511191,2.22397,-0.0645768,3.27116,-0.0302083,-0.394033,0.0887296,4.18583,-0.114888,3.13863,-0.0554614,0.520592,-0.0650631,1.00014,0.0863777,-1.25026,1.25367,-1.76051,9.51854,-19.0904,9.64298,0.67759,-4.2393,8.50247,-8.53805,4.2488,-0.104003,0.0329385,-0.0661509,-1.11207,2.35929,-24.5184,13.0673,0,10.3615,-1.22649,8.2133,-4.41327,3.57421,-0.0389565,-0.138057,0.0424017,-1.04598,4.05085,-32.5534,15.3869,18.9667,-1.76645,7.20107,-3.41683,-8.42322,4.17722,-0.110768,0.0495313,-0.0152756,-0.0378306,1.45202,-1.45912,0.150008,0.0511182,0.0565478,0.0656354,0.0624373,0.746788,0.0022785,0.617327,-0.396464,0.0201379,1.08467,-0.418808,0.151278,0.136599,0.162456,-5.28911,-1.96132,0.000555697,0,5790,-3.46945e-18,3.46945e-18,6.93889e-18,-6.93889e-18,-1.06252e-17,-1.02898e-17,-1.56125e-17,-3.36103e-18,-3.03577e-18,-3.25261e-18,0,-0.520716,-0.0142264,0.523599,0,3.14159,2.22397,-0.00964211,3.27249,0,-0.392699,4.18585,-0.0170578,3.14159,0,0.523599,0,0,0,-0.0133979,-0.00120781,-0.520716,0.526481,3.14447,2.22397,3.27116,-0.394033,4.18583,3.13863,0.520592,0.0674113,-1.25062,0.620207,0,-0.0123606,0,0,0,0,0.0650422,0.0176686,0.999964,0.0112016,-0.0815187,-0.600263,0.222071,6.01163,17.8898,0.84756,15.4427,-6.16376,-0.351616,24.7182,-8.00287,-1.05421,13.6903,-1.46963,13.6518,2.56151,-8.12018,3.08413,-7.93581,-4.20379,-7.14128,-3.77851,-7.38242,-27.3414,-1.92498,15.9648,-5.40815,12.4462,8.2975,1.89652,-2.1767,0.6373,-2.16965,-0.653427,1.30585,1.6371,1.26582,-0.848394,1.15919,2.62041,1.20181
5.68,-5.27867,-1.96012,0.0579469,0.0584523,0.0668703,0.643241,-0.452591,-0.414561,0.594343,0.106017,3.21271,-2.30214,2.29209,-3.3139,3.33928,0.278189,-0.325601,-4.24793,4.25382,-3.16126,3.20629,-0.611336,0.588825,-4.23086,-1.89222,-6.69052,-0.454935,-6.44175,-3.70146,-3.68224,-1.8532,-6.16947,-0.63103,-5.98429,-3.39612,0.108668,0.350984,-0.543798,-0.0120364,0.000497568,0.0190643,-0.00122415,-0.0848649,-0.520686,-0.109049,0.526512,-0.0354333,3.1445,0.0481375,2.224,-0.0667713,3.2712,-0.0308293,-0.394001,0.0921698,4.18573,-0.121752,3.13853,-0.0546923,0.520497,-0.0652445,1.00011,0.0877018,-1.25023,1.25398,-1.82708,9.53379,-19.1264,9.66228,0.687721,-4.25298,8.53234,-8.5552,4.25162,-0.105512,0.0267253,-0.0536889,-1.11168,2.34596,-24.5176,13.0693,0,10.3413,-1.21957,8.22346,-4.41692,3.56681,-0.0409232,-0.136646,0.0419684,-1.04368,4.13252,-32.5231,15.3883,18.9549,-1.82534,7.17582,-3.41329,-8.40838,4.18038,-0.122896,0.0543617,-0.0167843,-0.041546,1.45421,-1.46204,0.150006,0.0472182,0.0472575,0.0595413,0.104167,0.696966,0.00873811,0.634807,-0.377378,0.0201721,1.13416,-0.387568,0.151378,0.136297,0.162572,-5.27864,-1.96061,0.000497568,0,5844,-3.46945e-18,-6.93889e-18,6.93889e-18,-3.46945e-17,-9.32414e-18,-9.61552e-18,-6.93889e-18,7.47015e-17,7.45931e-17,7.22079e-17,0,-0.520686,-0.0154259,0.523599,0,3.14159,2.224,-0.00997084,3.27249,0,-0.392699,4.18575,-0.0180707,3.14159,0,0.523599,0,0,0,-0.0120362,-0.00122415,-0.520686,0.526512,3.1445,2.224,3.2712,-0.394001,4.18573,3.13853,0.520497,0.0680944,-1.24799,0.620461,0,-0.0131521,0,0,0,0,0.0652278,0.0177285,0.999968,0.0217747,-0.0788362,-0.559004,0.172219,6.94314,16.5841,0.729185,15.849,-6.37099,-0.386265,25.834,-5.32547,-1.02873,12.4457,-1.32967,12.417,2.35575,-8.37747,2.89822,-8.20918,-3.73331,-7.3826,-3.28128,-7.60927,-24.7613,-1.76105,15.1432,-5.11776,11.745,7.84001,1.7581,-1.96594,0.73605,-1.95853,-0.675396,1.35911,1.68017,1.32326,-0.56456,1.20926,2.7387,1.24943
