t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
11.84,-3.70738,-1.75718,0.186545,0.100401,0.19557,0.747765,-0.33015,-0.273586,0.716857,0.094554,0.194318,-2.34047,2.41788,-3.31906,3.46284,0.211648,-0.199947,-4.27328,4.38085,-3.18225,3.33043,-0.629686,0.7151,-0.714934,-1.16749,-5.30042,-0.444077,-4.63793,-3.63273,-2.13788,-1.44625,-4.7614,-0.553411,-4.22287,-3.27186,0.248953,0.343731,-0.566928,-0.0100752,0.000861581,0.0383771,-0.00216053,0.0294661,-0.527881,-0.134654,0.51933,0.0173629,-0.0042755,0.173294,2.22015,-0.479586,3.26734,-0.14228,-0.397851,0.179265,4.18312,-0.643934,3.13592,-0.271087,0.517935,-0.100664,1.00001,0.147606,-1.25029,1.26326,-1.54722,10.251,-20.7202,10.8714,-0.138249,-3.89778,7.87843,-8.28923,4.21592,-0.229912,0.212488,-0.430001,-1.1532,4.56445,-24.2454,13.376,0,9.3246,-4.1962,9.83186,-5.16637,3.6271,-0.412633,0.171196,-0.0562434,-1.03163,7.6476,-33.2688,15.4433,21.0432,-4.65511,4.65983,-2.56756,-6.97783,4.51387,-0.386527,-0.866322,0.259541,0.714121,1.57988,-1.42865,0.149995,-0.0277458,-0.0637348,-0.0350235,0.517659,-0.852506,-0.0484371,3.65042,-0.730123,-0.0341145,3.78501,-0.59417,0.157234,0.134019,0.172674,-3.70715,-1.75801,0.000861581,0,14967,1.38778e-17,-6.93889e-18,-1.38778e-17,-0.0316004,1.56125e-17,1.38778e-17,1.47451e-17,-3.81639e-17,-4.16334e-17,-3.46945e-17,0,-0.519298,0.0205001,0.523599,0,0,2.22019,-0.0706716,3.27249,0,-0.392699,4.18317,-0.0947201,3.14159,0,0.523599,0,0,0,-0.0100757,-0.00216053,-0.527881,0.51933,-0.0042755,2.22015,3.26734,-0.397851,4.18312,3.13592,0.517935,0.197731,-1.02641,0.663971,0,-0.0662628,0,0,0,0,0.100652,0.026306,0.999913,0.0282258,0.665835,0.124977,-0.919885,9.92892,-16.9727,1.47965,88.0181,-8.67598,-0.220507,90.678,-8.74111,11.3547,-91.9071,20.6323,-90.2785,-13.245,52.6082,-17.7524,51.2623,24.7866,34.1393,23.7886,34.8701,176.968,34.6691,-109.199,22.1493,-64.9613,-56.4793,-1.7993,14.7529,1.05258,14.4924,-0.919751,-8.38869,9.3309,-8.17501,-0.926656,-5.43895,9.61289,-5.54517
11.88,-3.6959,-1.75477,0.185679,0.0979396,0.19681,0.745865,-0.329071,-0.273638,0.717954,0.0900314,0.195431,-2.34178,2.41892,-3.31883,3.46389,0.20626,-0.198863,-4.27414,4.38177,-3.18125,3.33136,-0.632108,0.716026,-0.704131,-1.16161,-5.29054,-0.443536,-4.62424,-3.63133,-2.12678,-1.4419,-4.7514,-0.552307,-4.2095,-3.27009,0.248886,0.343926,-0.565922,-0.0123595,0.000962376,0.0377861,-0.00209595,0.040936,-0.527976,-0.128831,0.519216,0.0256865,-0.00438023,0.175982,2.22001,-0.478555,3.26721,-0.134915,-0.397982,0.182156,4.18287,-0.642479,3.13567,-0.268772,0.517667,-0.10098,1.00006,0.147245,-1.25033,1.26259,-1.41341,10.2417,-20.6897,10.8617,-0.2153,-3.88176,7.84161,-8.27011,4.21845,-0.231075,0.227488,-0.460082,-1.15218,4.58401,-24.2329,13.3805,0,9.3161,-4.21598,9.83607,-5.17663,3.63321,-0.411459,0.139404,-0.0459181,-1.02898,7.72762,-33.3087,15.4242,21.0938,-4.666,4.65424,-2.55864,-6.97713,4.51119,-0.389147,-0.855054,0.255243,0.705498,1.58157,-1.43183,0.149997,-0.0216534,-0.0615368,-0.0475071,0.487556,-0.809876,-0.0326044,3.6822,-0.651581,-0.0216358,3.83301,-0.58668,0.157383,0.134198,0.17254,-3.69573,-1.75571,0.000962376,0,15042,0,0,-6.93889e-18,-0.0339378,-1.21431e-17,-1.38778e-17,-1.38778e-17,-3.46945e-18,0,1.38778e-17,0,-0.519182,0.0196214,0.523599,0,0,2.22006,-0.0704877,3.27249,0,-0.392699,4.18293,-0.0944238,3.14159,0,0.523599,0,0,0,-0.0123601,-0.00209595,-0.527976,0.519216,-0.00438023,2.22001,3.26721,-0.397982,4.18287,3.13567,0.517667,0.198906,-1.02541,0.663,0,-0.0633192,0,0,0,0,0.100959,0.0263374,0.999903,0.0013778,0.676823,0.153229,-0.791555,9.52088,-15.4714,1.33772,89.3004,-6.32667,-0.427921,92.387,-6.56774,10.7914,-89.7947,20.6695,-88.0469,-12.9216,54.5601,-18.0946,53.0708,25.315,36.2192,23.9418,37.1461,176.093,34.6932,-110.446,22.2823,-65.4934,-57.0462,-1.64014,14.3813,1.00932,14.1009,-0.670698,-8.72454,9.46684,-8.48787,-0.696254,-5.80386,9.79405,-5.94963
11.92,-3.68473,-1.75241,0.18498,0.0956996,0.198009,0.744264,-0.328288,-0.273289,0.71878,0.0820095,0.196269,-2.34283,2.41994,-3.31843,3.4649,0.204736,-0.197848,-4.27471,4.38261,-3.17947,3.3322,-0.633913,0.716876,-0.693567,-1.15626,-5.28093,-0.442992,-4.61095,-3.62994,-2.116,-1.43766,-4.74168,-0.551219,-4.19652,-3.26835,0.249222,0.344319,-0.564149,-0.014386,0.00105918,0.0369583,-0.00205651,0.0452742,-0.528354,-0.12323,0.518845,0.0334074,-0.00475452,0.178996,2.21987,-0.479809,3.26707,-0.136319,-0.398129,0.186651,4.18254,-0.642942,3.13535,-0.269302,0.517348,-0.101292,1.0001,0.146583,-1.25037,1.26197,-1.35112,10.2294,-20.6538,10.8402,-0.234334,-3.87231,7.8183,-8.25433,4.21744,-0.233162,0.241649,-0.488449,-1.14995,4.60475,-24.2256,13.3824,0,9.31713,-4.24685,9.84415,-5.18473,3.64124,-0.413299,0.143651,-0.0473983,-1.03112,7.83291,-33.3292,15.4043,21.112,-4.69162,4.64439,-2.55028,-6.96721,4.50562,-0.38424,-0.858127,0.255396,0.708167,1.58019,-1.42995,0.149999,-0.0174752,-0.0559998,-0.0400264,0.497811,-0.833969,-0.0263505,3.71753,-0.689737,-0.0142124,3.89861,-0.617103,0.157341,0.134448,0.172298,-3.68448,-1.75344,0.00105918,0,15116,6.93889e-18,0,-6.93889e-18,-0.0361183,-2.25514e-17,-2.42861e-17,-2.42861e-17,7.28584e-17,7.28584e-17,9.02056e-17,0,-0.518806,0.0187927,0.523599,0,0,2.21992,-0.0706377,3.27249,0,-0.392699,4.18261,-0.0943879,3.14159,0,0.523599,0,0,0,-0.0143866,-0.00205651,-0.528354,0.518845,-0.00475452,2.21987,3.26707,-0.398129,4.18254,3.13535,0.517348,0.200066,-1.02283,0.661453,0,-0.063053,0,0,0,0,0.101261,0.0263673,0.999893,0.0129896,0.678134,0.171438,-0.789933,9.74292,-15.3211,1.26013,89.7974,-7.18662,-0.556779,93.5972,-9.00999,10.2767,-91.6106,20.9517,-89.7724,-13.0115,54.2112,-18.1039,52.7299,25.4055,35.7899,23.6772,36.9574,178.036,35.2214,-111.068,22.2908,-65.6838,-57.3093,-1.62421,14.6859,1.03286,14.3915,-0.761862,-8.65643,9.51953,-8.42106,-0.95516,-5.73011,9.92235,-5.90822
11.96,-3.67436,-1.75022,0.184449,0.0937198,0.199111,0.742718,-0.327358,-0.27343,0.719732,0.0783086,0.197224,-2.34397,2.42097,-3.31927,3.46592,0.200792,-0.196792,-4.27513,4.38339,-3.17771,3.33297,-0.635627,0.717664,-0.683805,-1.15102,-5.27199,-0.442519,-4.59863,-3.62863,-2.10597,-1.43374,-4.73263,-0.550192,-4.18448,-3.26672,0.249077,0.343449,-0.56241,-0.0161527,0.00114031,0.0361045,-0.00202262,0.0536373,-0.528492,-0.119569,0.518706,0.037448,-0.00489291,0.181873,2.21983,-0.481879,3.26703,-0.13089,-0.39817,0.192909,4.18226,-0.644616,3.13506,-0.26918,0.517057,-0.10158,1.00015,0.14586,-1.25042,1.26141,-1.24548,10.2188,-20.6223,10.826,-0.295319,-3.86289,7.79548,-8.24211,4.21978,-0.231275,0.24893,-0.502915,-1.14967,4.6237,-24.2188,13.3821,0,9.32076,-4.27968,9.8533,-5.19149,3.64954,-0.415562,0.120023,-0.0396474,-1.03014,7.97201,-33.3403,15.3866,21.1114,-4.73175,4.63245,-2.54264,-6.95222,4.49808,-0.381629,-0.858057,0.254768,0.707866,1.57842,-1.42818,0.150002,-0.0132858,-0.0494949,-0.0386474,0.490889,-0.837779,-0.0284303,3.72244,-0.622886,-0.0103778,3.96197,-0.637315,0.157435,0.134707,0.171984,-3.67416,-1.75134,0.00114031,0,15184,6.93889e-18,0,-6.93889e-18,-0.0372915,3.46945e-18,3.46945e-18,8.67362e-19,-3.81639e-17,-3.46945e-17,-4.51028e-17,0,-0.518664,0.0182433,0.523599,0,0,2.21988,-0.070933,3.27249,0,-0.392699,4.18233,-0.0945402,3.14159,0,0.523599,0,0,0,-0.0161532,-0.00202262,-0.528492,0.518706,-0.00489291,2.21983,3.26703,-0.39817,4.18226,3.13506,0.517057,0.201133,-1.01962,0.659695,0,-0.0633369,0,0,0,0,0.101539,0.0263937,0.999884,-0.000468826,0.690032,0.160716,-0.773274,9.58727,-7.19302,1.34701,90.2837,-5.36139,-0.668129,95.2681,-9.33291,11.0518,-91.2313,22.0507,-89.2147,-12.828,55.8909,-18.4771,54.2875,25.5791,37.3091,24.0339,38.3205,179.148,35.6144,-112.718,22.5015,-66.4808,-58.0957,-0.762541,14.6041,1.01636,14.2852,-0.568368,-8.94019,9.57108,-8.68526,-0.989393,-5.99143,10.0995,-6.1458
12,-3.66379,-1.74798,0.184069,0.0918633,0.200258,0.740335,-0.325639,-0.275206,0.72151,0.0805058,0.198992,-2.34454,2.4219,-3.31814,3.46686,0.199582,-0.195854,-4.27516,4.38407,-3.17473,3.33364,-0.637771,0.71836,-0.674085,-1.14453,-5.26289,-0.441999,-4.58608,-3.62725,-2.09576,-1.4297,-4.72344,-0.549167,-4.17217,-3.26507,0.247312,0.34457,-0.559455,-0.0177846,0.00121576,0.0354192,-0.00197609,0.0663858,-0.527873,-0.111537,0.519334,0.052912,-0.00426928,0.183217,2.21967,-0.482606,3.26686,-0.132181,-0.398334,0.199247,4.18184,-0.646659,3.13464,-0.26746,0.516631,-0.101876,1.00019,0.145358,-1.25047,1.26093,-1.09687,10.2069,-20.5896,10.8172,-0.373817,-3.84204,7.75006,-8.21896,4.22237,-0.237336,0.276218,-0.557795,-1.14758,4.6313,-24.2136,13.3854,0,9.31944,-4.29578,9.86157,-5.19947,3.65523,-0.416556,0.12399,-0.0410259,-1.03161,8.11341,-33.3409,15.3651,21.1082,-4.77489,4.62047,-2.53535,-6.93823,4.49135,-0.384885,-0.849169,0.25148,0.700528,1.57793,-1.42889,0.150005,-0.00949627,-0.0464124,-0.05957,0.406358,-0.48435,-0.0143638,3.77395,-0.653419,-0.000722222,4.05348,-0.642341,0.157608,0.134874,0.171703,-3.66356,-1.74917,0.00121576,0,15254,0,0,0,-0.0415699,-1.38778e-17,-1.38778e-17,-1.30104e-17,8.32667e-17,8.32667e-17,8.67362e-17,0,-0.519303,0.0169805,0.523599,0,0,2.21972,-0.0709998,3.27249,0,-0.392699,4.18192,-0.0947038,3.14159,0,0.523599,0,0,0,-0.0177849,-0.00197609,-0.527873,0.519334,-0.00426928,2.21967,3.26686,-0.398334,4.18184,3.13464,0.516631,0.202234,-1.01611,0.657762,0,-0.0626254,0,0,0,0,0.101825,0.0264198,0.999876,0.00268391,0.690858,0.186247,-0.510949,7.84424,-5.06678,1.13128,91.248,-5.96825,-0.866051,97.257,-9.34364,10.3125,-91.7138,20.6029,-89.9591,-12.8849,55.7847,-18.5164,54.1778,25.803,37.5974,24.192,38.6506,180.37,36.1808,-113.224,22.4924,-66.8979,-58.5398,-0.537136,14.6795,0.831578,14.3991,-0.632701,-8.91657,9.67331,-8.66109,-0.990531,-6.03908,10.3103,-6.20022
12.04,-3.65315,-1.74576,0.18408,0.0904441,0.201409,0.73798,-0.323969,-0.276629,0.723247,0.0853322,0.200653,-2.345,2.42294,-3.31804,3.46787,0.196962,-0.194799,-4.27503,4.38483,-3.17182,3.33438,-0.639368,0.719134,-0.664289,-1.13814,-5.25375,-0.441558,-4.57342,-3.62593,-2.08549,-1.42568,-4.71418,-0.548168,-4.15978,-3.26343,0.245965,0.34462,-0.556583,-0.0192821,0.0012473,0.0347032,-0.00194222,0.068442,-0.527321,-0.0981897,0.519873,0.0574189,-0.0037239,0.188757,2.21959,-0.487442,3.26678,-0.129065,-0.398416,0.212436,4.18148,-0.651571,3.13429,-0.266708,0.516273,-0.102177,1.00024,0.144822,-1.25053,1.26049,-1.0615,10.1893,-20.546,10.7907,-0.340569,-3.8207,7.70392,-8.18762,4.21646,-0.226725,0.284291,-0.573861,-1.14533,4.67767,-24.2118,13.3851,0,9.32801,-4.36068,9.8745,-5.20554,3.66542,-0.422125,0.10984,-0.0363686,-1.03227,8.39891,-33.3301,15.3468,21.0721,-4.86907,4.60223,-2.52794,-6.91188,4.47841,-0.383399,-0.846048,0.250125,0.69715,1.57454,-1.42601,0.150009,0.000264765,-0.0354793,-0.0588934,0.342972,-0.283452,-0.0114194,3.80226,-0.608984,0.00324545,4.14533,-0.652264,0.157439,0.135202,0.171182,-3.65283,-1.74697,0.0012473,0,15325,0,6.93889e-18,3.46945e-17,-0.0428719,-2.42861e-17,-2.77556e-17,-2.34188e-17,5.89806e-17,5.89806e-17,6.93889e-17,0,-0.519849,0.0149204,0.523599,0,0,2.21964,-0.0716913,3.27249,0,-0.392699,4.18157,-0.0953075,3.14159,0,0.523599,0,0,0,-0.0192822,-0.00194222,-0.527321,0.519873,-0.0037239,2.21959,3.26678,-0.398416,4.18148,3.13429,0.516273,0.203351,-1.01102,0.655073,0,-0.0616511,0,0,0,0,0.102115,0.0264452,0.999873,0.00422559,0.629623,0.129459,-0.446334,6.44961,-3.54596,1.18222,92.022,-4.71729,-0.946018,99.214,-9.40318,8.13443,-83.4636,19.0844,-81.6595,-11.4901,50.7431,-16.7819,49.2482,23.5146,34.0422,22.0325,35.018,163.986,33.1779,-102.905,20.3316,-60.7082,-53.2049,-0.375912,13.3589,0.683731,13.0694,-0.500085,-8.11079,9.75536,-7.87324,-0.996842,-5.46705,10.5178,-5.61543
12.08,-3.64219,-1.74348,0.184454,0.0893543,0.202587,0.735508,-0.322114,-0.27882,0.725182,0.0929938,0.202486,-2.34517,2.42402,-3.3179,3.46892,0.196772,-0.193721,-4.27454,4.38559,-3.16852,3.3351,-0.641064,0.719914,-0.654245,-1.13138,-5.24431,-0.441114,-4.5604,-3.62456,-2.07491,-1.42155,-4.70463,-0.54714,-4.14704,-3.26175,0.243876,0.344739,-0.553337,-0.0204063,0.00126045,0.0340807,-0.00189859,0.0671982,-0.5266,-0.0852923,0.520593,0.0588076,-0.00300309,0.192576,2.21953,-0.492064,3.26673,-0.130524,-0.39847,0.222774,4.1811,-0.656866,3.1339,-0.263467,0.515893,-0.10248,1.00029,0.144405,-1.25057,1.26017,-1.06321,10.1716,-20.5041,10.7629,-0.280923,-3.80227,7.66439,-8.15906,4.20926,-0.21399,0.286925,-0.578988,-1.14322,4.70998,-24.2105,13.3852,0,9.33408,-4.41185,9.88867,-5.21178,3.67365,-0.427531,0.114409,-0.0379032,-1.03443,8.62143,-33.312,15.3288,21.0369,-4.94686,4.58218,-2.52074,-6.88607,4.46858,-0.393683,-0.829234,0.244783,0.68274,1.57401,-1.42782,0.150012,0.00935811,-0.0272465,-0.0617876,0.269937,-0.0684402,-0.00419507,3.83281,-0.613813,0.012133,4.2467,-0.619058,0.157205,0.135456,0.170781,-3.64197,-1.74472,0.00126045,0,15397,6.93889e-18,6.93889e-18,-6.93889e-18,-0.043328,-2.08167e-17,-2.08167e-17,-2.08167e-17,5.55112e-17,5.89806e-17,5.55112e-17,0,-0.520578,0.0129281,0.523599,0,0,2.21959,-0.0723573,3.27249,0,-0.392699,4.1812,-0.0959567,3.14159,0,0.523599,0,0,0,-0.0204061,-0.00189859,-0.5266,0.520593,-0.00300309,2.21953,3.26673,-0.39847,4.1811,3.1339,0.515893,0.204486,-1.00594,0.652783,0,-0.0597575,0,0,0,0,0.102408,0.0264698,0.999871,0.00552817,0.565867,0.0885805,-0.347429,5.05456,0.9907,1.16303,92.8567,-4.68173,-1.10989,101.463,-8.45118,6.94216,-74.7581,17.4595,-73.0211,-10.2794,45.3678,-14.9701,44.0448,21.1413,30.5304,19.7923,31.4194,146.902,30.0053,-92.1431,18.1019,-54.2824,-47.6458,0.105025,11.9641,0.53584,11.6853,-0.496315,-7.25046,9.84385,-7.0404,-0.89592,-4.9055,10.7562,-5.03984
12.12,-3.63014,-1.74092,0.184863,0.0880123,0.203933,0.732013,-0.31977,-0.283276,0.727611,0.104391,0.204793,-2.34568,2.42535,-3.31948,3.47021,0.195597,-0.192383,-4.27383,4.38638,-3.16439,3.33585,-0.642375,0.720722,-0.643316,-1.12337,-5.23401,-0.440707,-4.54601,-3.62301,-2.0633,-1.41689,-4.69418,-0.546014,-4.13294,-3.25987,0.239542,0.343104,-0.549265,-0.0212943,0.00130877,0.0335953,-0.0018151,0.063341,-0.525517,-0.0744163,0.521693,0.0584611,-0.00191226,0.199462,2.2196,-0.499897,3.26679,-0.128939,-0.398401,0.236293,4.18063,-0.664416,3.13344,-0.263828,0.515426,-0.102813,1.00032,0.144194,-1.2506,1.25991,-1.09554,10.1524,-20.4606,10.7326,-0.206876,-3.78915,7.63613,-8.13704,4.20221,-0.202423,0.286565,-0.578101,-1.14122,4.77299,-24.21,13.3835,0,9.34336,-4.50057,9.90781,-5.21798,3.68446,-0.436353,0.106409,-0.0352549,-1.03577,8.9105,-33.2762,15.3076,20.983,-5.0517,4.55655,-2.51308,-6.85344,4.45691,-0.392898,-0.830534,0.244837,0.683141,1.5704,-1.42392,0.150014,0.0102336,-0.0335502,-0.087378,0.161059,0.224385,-0.0129268,3.82648,-0.562319,0.017869,4.36973,-0.638837,0.156938,0.135794,0.170309,-3.62992,-1.74221,0.00130877,0,15477,-6.93889e-18,0,0,-0.0433241,1.73472e-17,1.56125e-17,1.82146e-17,6.245e-17,6.93889e-17,6.59195e-17,0,-0.521687,0.0112365,0.523599,0,0,2.21965,-0.0735261,3.27249,0,-0.392699,4.18075,-0.0969042,3.14159,0,0.523599,0,0,0,-0.0212939,-0.0018151,-0.525517,0.521693,-0.00191226,2.2196,3.26679,-0.398401,4.18063,3.13344,0.515426,0.205748,-0.999565,0.650035,0,-0.0584056,0,0,0,0,0.102734,0.0264957,0.999866,0.00459818,0.580471,0.184798,-0.0230887,2.82583,6.81699,1.46688,93.1694,-3.26571,-1.26657,104.235,-8.75064,7.15735,-76.6507,17.9649,-74.8584,-10.4305,47.0264,-15.4504,45.6263,21.8721,31.7762,20.4225,32.7223,151.347,31.2844,-94.8547,18.5035,-56.1102,-49.3291,0.722678,12.2592,0.29957,11.9715,-0.346202,-7.52136,9.877,-7.29898,-0.927666,-5.10945,11.05,-5.25314
12.16,-3.61912,-1.73858,0.185353,0.0866929,0.205171,0.728316,-0.317683,-0.286953,0.729795,0.114011,0.206835,-2.34595,2.42659,-3.32065,3.47144,0.196078,-0.191149,-4.27287,4.38709,-3.16012,3.33652,-0.643821,0.721455,-0.633314,-1.11613,-5.2246,-0.440355,-4.53285,-3.62158,-2.05268,-1.41261,-4.68465,-0.544991,-4.12004,-3.25815,0.236007,0.341935,-0.545061,-0.0220541,0.00134259,0.032639,-0.00174625,0.0535903,-0.5246,-0.0568994,0.522601,0.0578489,-0.000999399,0.196473,2.21967,-0.502151,3.26687,-0.130536,-0.398327,0.246476,4.18017,-0.671867,3.13297,-0.261686,0.514967,-0.10312,1.00035,0.143365,-1.25063,1.25961,-1.17924,10.1265,-20.4028,10.6861,-0.061004,-3.77045,7.59632,-8.10211,4.18825,-0.18494,0.285921,-0.576623,-1.13738,4.73917,-24.2062,13.3822,0,9.34597,-4.48953,9.92311,-5.2245,3.6887,-0.438506,0.11161,-0.0369938,-1.03677,9.11414,-33.2328,15.2866,20.9129,-5.13076,4.53032,-2.50605,-6.81722,4.44534,-0.403209,-0.818756,0.241131,0.672466,1.56843,-1.42353,0.150016,0.0122406,-0.0329842,-0.0924227,0.0697844,0.470616,-0.00666714,3.82838,-0.550213,0.023981,4.49419,-0.62058,0.156415,0.135892,0.169843,-3.6188,-1.73989,0.00134259,0,15551,6.93889e-18,6.93889e-18,0,-0.0432415,-1.56125e-17,-1.21431e-17,-1.25767e-17,9.02056e-17,8.32667e-17,7.97973e-17,0,-0.5226,0.00856448,0.523599,0,0,2.21973,-0.0738764,3.27249,0,-0.392699,4.1803,-0.0978363,3.14159,0,0.523599,0,0,0,-0.0220536,-0.00174625,-0.5246,0.522601,-0.000999399,2.21967,3.26687,-0.398327,4.18017,3.13297,0.514967,0.206917,-0.992714,0.647325,0,-0.0582764,0,0,0,0,0.103035,0.0265185,0.999862,0.017304,0.567741,0.220444,0.13726,0.909264,11.728,1.38215,93.0073,-3.14748,-1.42911,106.742,-8.24475,7.077,-76.8189,17.8482,-75.0508,-10.2607,45.5468,-15.1013,44.1793,21.6625,30.7595,20.2832,31.6878,150.373,31.4097,-93.3347,18.0866,-55.4111,-48.7843,1.2433,12.2981,0.0963921,12.0147,-0.333668,-7.271,9.85982,-7.05385,-0.874035,-4.93503,11.3159,-5.07496
12.2,-3.60877,-1.73637,0.185855,0.0854295,0.206321,0.724575,-0.315677,-0.290598,0.731919,0.12385,0.208803,-2.3466,2.4279,-3.32378,3.47273,0.196646,-0.189847,-4.2718,4.38772,-3.15572,3.3371,-0.644962,0.722103,-0.623939,-1.10927,-5.21576,-0.440076,-4.52053,-3.62021,-2.04271,-1.40859,-4.67567,-0.544004,-4.10794,-3.25651,0.232518,0.338794,-0.540723,-0.0226559,0.00137715,0.031523,-0.00168671,0.0430859,-0.523686,-0.0381574,0.52352,0.057182,-8.26779e-05,0.193505,2.21989,-0.505575,3.26709,-0.131136,-0.398107,0.256767,4.17971,-0.679913,3.13251,-0.261192,0.514507,-0.103406,1.00037,0.142311,-1.25065,1.25931,-1.2666,10.0993,-20.3427,10.6373,0.0938239,-3.75063,7.55438,-8.06513,4.17323,-0.166343,0.285167,-0.574934,-1.13327,4.70326,-24.2019,13.3773,0,9.35321,-4.4829,9.9399,-5.22935,3.69421,-0.441888,0.112794,-0.037375,-1.03764,9.31176,-33.1809,15.2664,20.8269,-5.2097,4.5031,-2.49969,-6.77737,4.43254,-0.408519,-0.815512,0.240043,0.66853,1.56477,-1.42026,0.150017,0.0125416,-0.0315855,-0.0935246,-0.0210977,0.72103,-0.0162051,3.78286,-0.510411,0.0267109,4.61998,-0.62685,0.155855,0.136034,0.169333,-3.60845,-1.73771,0.00137715,0,15620,0,6.93889e-18,1.38778e-17,-0.0431385,-2.25514e-17,-1.9082e-17,-2.08167e-17,-1.38778e-17,-1.04083e-17,6.93889e-18,0,-0.52352,0.00572518,0.523599,0,0,2.21994,-0.0744365,3.27249,0,-0.392699,4.17985,-0.0988524,3.14159,0,0.523599,0,0,0,-0.0226553,-0.00168671,-0.523686,0.52352,-8.26779e-05,2.21989,3.26709,-0.398107,4.17971,3.13251,0.514507,0.208008,-0.985361,0.644446,0,-0.0595103,0,0,0,0,0.103316,0.0265385,0.999858,0.02141,0.575878,0.244561,0.251398,-0.958915,16.7414,1.56638,92.1439,-2.39025,-1.57996,109.435,-8.29741,7.23787,-78.6905,18.2205,-76.8932,-10.3974,46.3609,-15.3782,44.9556,22.1742,31.3215,20.7388,32.2929,153.7,32.4268,-95.0364,18.2871,-56.6335,-49.924,1.77477,12.6004,-0.101656,12.3124,-0.253393,-7.40066,9.76829,-7.17746,-0.879619,-5.02312,11.6013,-5.16971
