t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
15.16,-2.60512,-1.4623,0.307476,0.105421,0.327786,0.761643,-0.1938,-0.257542,0.853607,0.163353,0.330491,-2.37297,2.54988,-3.37777,3.59244,0.191195,-0.0684419,-4.27173,4.5042,-3.14364,3.45026,-0.653192,0.837785,0.281542,-0.477592,-4.35735,-0.37055,-3.28398,-3.44088,-1.09031,-0.947188,-3.80863,-0.407997,-2.91642,-3.03173,0.265574,0.283109,-0.531164,-0.0227071,0.00139904,0.0283645,-0.00186509,-0.0169519,-0.523452,-0.0969122,0.523762,-0.0189123,0.000155194,0.217312,2.22022,-0.931626,3.26742,-0.283912,-0.397781,0.491244,4.17455,-1.28891,3.12735,-0.451535,0.509293,-0.129359,1.00033,0.177724,-1.25066,1.26367,-2.13923,10.3174,-20.8549,10.9978,0.419407,-3.76734,7.61473,-8.13569,4.16986,-0.150329,0.19932,-0.403297,-1.15206,5.38218,-24.014,13.4997,0,8.89259,-6.84326,11.6862,-5.95828,3.98202,-0.898855,0.636049,-0.217241,-1.07905,15.3294,-32.8439,15.1584,20.6696,-7.77364,1.73248,-1.70297,-4.4939,4.6011,-0.36391,-1.6796,0.491392,1.38734,1.63594,-1.29509,0.150012,0.0132983,0.0135904,0.0593462,0.313783,0.0970645,-0.137961,5.48248,-0.595816,-0.0878901,7.83409,-0.543839,0.156607,0.139358,0.170459,-2.6047,-1.46364,0.00139904,0,22974,0,-1.38778e-17,-2.77556e-17,-0.0294121,-1.38778e-17,-1.04083e-17,-6.93889e-18,-2.08167e-17,-2.08167e-17,-2.77556e-17,0,-0.523762,0.0145286,0.523599,0,0,2.22027,-0.137321,3.27249,0,-0.392699,4.17489,-0.184131,3.14159,0,0.523599,0,0,0,-0.0227073,-0.00186509,-0.523452,0.523762,0.000155194,2.22022,3.26742,-0.397781,4.17455,3.12735,0.509293,0.329651,-0.641992,0.657305,0,-0.0459725,0,0,0,0,0.12925,0.0197555,0.999819,-0.0199882,0.649329,-0.163541,-1.06167,6.61927,0.986913,3.21814,138.337,-1.00265,-1.64914,187.322,-0.335941,0.593485,26.9148,43.0046,-164.759,-11.2931,56.2657,-17.0294,54.8035,26.2891,36.3886,22.7659,38.6995,166.431,56.9706,-110.442,7.53606,-58.0482,-64.6231,0.104624,-0.698993,0.701717,26.3564,-0.106292,-9.02474,14.6653,-8.82795,-0.0356135,-5.84418,19.8582,-6.2011
15.2,-2.59437,-1.45865,0.308595,0.106317,0.329208,0.764287,-0.192447,-0.255243,0.854891,0.163421,0.331846,-2.37703,2.55171,-3.38362,3.5944,0.188134,-0.0665979,-4.27324,4.50577,-3.14817,3.45186,-0.653257,0.83934,0.290924,-0.469942,-4.34817,-0.369619,-3.27035,-3.43825,-1.0803,-0.941382,-3.79938,-0.406058,-2.90344,-3.02852,0.267802,0.277379,-0.535642,-0.0236509,0.00136773,0.0299415,-0.00191838,-0.0123107,-0.523573,-0.105656,0.523621,-0.0180425,2.41139e-05,0.200481,2.22058,-0.909474,3.26778,-0.279804,-0.397419,0.458692,4.17464,-1.283,3.12744,-0.453895,0.509395,-0.129595,1.00038,0.180215,-1.25073,1.26383,-2.12831,10.3354,-20.8928,11.0324,0.359638,-3.77485,7.63054,-8.15373,4.17694,-0.161192,0.201315,-0.407378,-1.15403,5.24884,-23.9641,13.5157,0,8.80607,-6.61463,11.6713,-5.98487,3.95763,-0.864786,0.620983,-0.21339,-1.06938,14.7515,-32.9738,15.1614,20.9408,-7.69598,1.72128,-1.69123,-4.52135,4.64754,-0.41173,-1.6843,0.490394,1.40216,1.65513,-1.31016,0.150015,0.0279847,0.0223772,0.0660909,0.352559,0.099143,-0.101573,5.38214,-0.551997,-0.0378993,7.76011,-0.480727,0.156907,0.138381,0.172093,-2.59392,-1.45994,0.00136773,0,23061,-1.38778e-17,0,1.38778e-17,-0.0297041,-1.38778e-17,-1.38778e-17,-1.73472e-17,8.32667e-17,9.02056e-17,8.32667e-17,0,-0.523621,0.0158472,0.523599,0,0,2.22062,-0.134222,3.27249,0,-0.392699,4.17498,-0.183346,3.14159,0,0.523599,0,0,0,-0.0236507,-0.00191838,-0.523573,0.523621,2.41139e-05,2.22058,3.26778,-0.397419,4.17464,3.12744,0.509395,0.331127,-0.646121,0.664154,0,-0.0439201,0,0,0,0,0.129474,0.0195416,0.999823,-0.0217653,0.528798,-0.261339,-1.19371,7.45409,1.05161,2.88708,136.006,0.383368,-2.24577,186.965,1.25723,0.447644,20.626,33.8517,-129.402,-8.66201,45.0654,-12.9933,44.0158,20.7141,29.7473,18.0152,31.4426,130.868,44.9938,-87.7067,5.82285,-45.4598,-50.7696,0.111483,-0.542807,0.790217,20.6995,0.0406413,-7.23306,14.4182,-7.09799,0.13328,-4.79076,19.8204,-5.06708
15.24,-2.58336,-1.45489,0.310087,0.107531,0.330646,0.766818,-0.190948,-0.253727,0.856341,0.164459,0.333357,-2.38086,2.55366,-3.39077,3.59644,0.186927,-0.0646559,-4.27461,4.5075,-3.15144,3.45358,-0.653199,0.841052,0.300482,-0.46194,-4.33874,-0.368662,-3.25637,-3.43556,-1.07003,-0.935443,-3.78988,-0.404029,-2.89017,-3.0252,0.269257,0.270323,-0.53892,-0.0240412,0.00133552,0.0312463,-0.00198944,-0.00467788,-0.523584,-0.115859,0.523622,-0.0168945,1.90827e-05,0.188708,2.22103,-0.895763,3.26823,-0.278719,-0.396976,0.457253,4.17486,-1.28647,3.12767,-0.456174,0.509617,-0.129827,1.0004,0.182365,-1.25077,1.26408,-2.0791,10.3548,-20.9359,11.0733,0.266805,-3.78234,7.64705,-8.17462,4.18655,-0.173295,0.203703,-0.4123,-1.15669,5.16018,-23.9243,13.5252,0,8.74061,-6.46543,11.6684,-6.0064,3.94121,-0.843418,0.617539,-0.213071,-1.06297,14.8,-33.0384,15.1726,21.0518,-7.71334,1.69058,-1.67878,-4.51034,4.66299,-0.412663,-1.69575,0.493155,1.41542,1.66184,-1.31347,0.150017,0.0372859,0.0303694,0.0632683,0.367997,0.125711,-0.0956155,5.25234,-0.522017,-0.0342246,7.72141,-0.450145,0.157309,0.137676,0.172569,-2.5829,-1.45615,0.00133552,0,23150,0,-2.77556e-17,-4.16334e-17,-0.0300709,-1.73472e-17,-1.38778e-17,-1.38778e-17,0,2.08167e-17,2.08167e-17,0,-0.523622,0.0173774,0.523599,0,0,2.22106,-0.132401,3.27249,0,-0.392699,4.17519,-0.18398,3.14159,0,0.523599,0,0,0,-0.0240407,-0.00198944,-0.523584,0.523622,1.90827e-05,2.22103,3.26823,-0.396976,4.17486,3.12767,0.509617,0.332636,-0.645032,0.666863,0,-0.0433937,0,0,0,0,0.1297,0.019319,0.999827,-0.0208891,0.445189,-0.360064,-1.22004,7.75196,1.62491,3.00005,133.384,0.133017,-2.16034,185.956,1.86623,0.37836,17.1167,27.5587,-104.952,-6.96814,37.3963,-10.3931,36.5937,17.0528,24.262,14.7269,25.7323,106.525,36.8037,-71.9897,4.63819,-36.7937,-41.2348,0.172259,-0.455446,0.821795,16.7855,0.0141013,-6.00526,14.1402,-5.91159,0.197841,-3.91167,19.7134,-4.14838
15.28,-2.57232,-1.45114,0.312023,0.109091,0.332096,0.769738,-0.189699,-0.251045,0.857539,0.162784,0.334618,-2.38366,2.55551,-3.39581,3.59837,0.185397,-0.0628138,-4.27585,4.50937,-3.15555,3.45542,-0.652598,0.842884,0.310179,-0.454289,-4.32929,-0.36767,-3.2423,-3.43292,-1.05974,-0.929495,-3.78036,-0.402025,-2.87685,-3.02189,0.271877,0.265374,-0.543011,-0.0240594,0.00127012,0.0325082,-0.00204913,-0.00405706,-0.523844,-0.122451,0.523349,-0.0157471,-0.000247309,0.173937,2.22136,-0.880871,3.26856,-0.276482,-0.396642,0.454622,4.17522,-1.29119,3.12803,-0.458452,0.509962,-0.130052,1.00041,0.184452,-1.25079,1.26442,-2.1056,10.3741,-20.9804,11.1075,0.24616,-3.78835,7.66124,-8.18894,4.19021,-0.183086,0.206379,-0.417838,-1.15772,5.04784,-23.8883,13.5369,0,8.67511,-6.28701,11.6666,-6.02814,3.92178,-0.819424,0.609898,-0.211304,-1.05543,14.8172,-33.1023,15.1894,21.1577,-7.72948,1.65491,-1.66535,-4.49497,4.67973,-0.418329,-1.70696,0.496212,1.42814,1.66923,-1.3173,0.150019,0.048397,0.0389933,0.0730173,0.408499,0.0837735,-0.0702021,5.17252,-0.477904,-0.0309461,7.66558,-0.400827,0.157493,0.136873,0.173082,-2.57192,-1.45234,0.00127012,0,23239,1.38778e-17,4.16334e-17,1.38778e-17,-0.0304364,-2.42861e-17,-2.42861e-17,-2.77556e-17,8.32667e-17,9.71445e-17,7.97973e-17,0,-0.523349,0.0183836,0.523599,0,0,2.22139,-0.130349,3.27249,0,-0.392699,4.17554,-0.184881,3.14159,0,0.523599,0,0,0,-0.0240587,-0.00204913,-0.523844,0.523349,-0.000247309,2.22136,3.26856,-0.396642,4.17522,3.12803,0.509962,0.334145,-0.643623,0.670078,0,-0.0424023,0,0,0,0,0.129924,0.0190927,0.999835,-0.0380754,0.353102,-0.475363,-1.38748,8.56586,0.809251,2.76038,131.913,1.46822,-2.11272,185.677,3.39205,0.363498,11.6693,19.7409,-73.8015,-5.08327,29.4065,-7.73254,28.8264,12.7658,19.2725,10.9208,20.3472,77.0566,26.7299,-54.1269,3.38715,-26.8869,-30.245,0.0857897,-0.336214,0.908077,11.784,0.155647,-4.74172,13.9843,-4.6832,0.359596,-3.13639,19.6839,-3.30348
15.32,-2.56131,-1.44745,0.314729,0.11126,0.333563,0.773302,-0.188568,-0.247599,0.858642,0.160262,0.335778,-2.38491,2.55726,-3.39881,3.60018,0.185673,-0.0610676,-4.27633,4.51124,-3.15935,3.45726,-0.650758,0.844722,0.319881,-0.446832,-4.31987,-0.366725,-3.22821,-3.43037,-1.0495,-0.923595,-3.77089,-0.400116,-2.86354,-3.01865,0.275265,0.262435,-0.546812,-0.0236332,0.00112904,0.0336765,-0.002092,-0.00336051,-0.524222,-0.12947,0.522983,-0.0142536,-0.000619645,0.161745,2.22161,-0.870555,3.2688,-0.276564,-0.396397,0.445277,4.17558,-1.29639,3.12838,-0.462317,0.510324,-0.13027,1.00041,0.186414,-1.2508,1.26487,-2.13006,10.3966,-21.0335,11.147,0.222408,-3.79445,7.67637,-8.20423,4.19406,-0.193892,0.20974,-0.424806,-1.1588,4.95966,-23.8619,13.5477,0,8.62171,-6.14967,11.6719,-6.04739,3.90585,-0.802254,0.611721,-0.212612,-1.04984,14.677,-33.1607,15.207,21.2694,-7.72932,1.61815,-1.65208,-4.48054,4.70244,-0.430752,-1.72389,0.501039,1.44639,1.67787,-1.32108,0.15002,0.0676746,0.0542206,0.0890854,0.461459,0.0206521,-0.0311274,5.14118,-0.44229,-0.0120532,7.61722,-0.342025,0.157695,0.136198,0.173814,-2.56095,-1.44853,0.00112904,0,23328,-6.93889e-18,0,1.38778e-17,-0.0308933,-1.04083e-17,-6.93889e-18,-1.04083e-17,8.32667e-17,7.63278e-17,5.20417e-17,0,-0.522983,0.019462,0.523599,0,0,2.22163,-0.12893,3.27249,0,-0.392699,4.17588,-0.18585,3.14159,0,0.523599,0,0,0,-0.0236323,-0.002092,-0.524222,0.522983,-0.000619645,2.22161,3.2688,-0.396397,4.17558,3.12838,0.510324,0.335655,-0.642332,0.674144,0,-0.0407232,0,0,0,0,0.130144,0.0188625,0.999853,-0.0380518,0.149423,-0.664731,-1.61752,9.58855,-0.395736,2.3364,131.245,1.08196,-2.1968,184.79,4.89818,0.0601449,1.3218,5.07382,-17.8228,-1.41047,11.2781,-2.39085,11.1099,3.86415,7.4257,3.68388,7.41714,20.5764,7.16391,-17.4757,1.06281,-7.14886,-8.07208,-0.0419524,-0.0737333,1.01649,2.83087,0.1147,-1.84037,13.9134,-1.84319,0.519262,-1.24241,19.5898,-1.23461
15.36,-2.55017,-1.44369,0.317777,0.113485,0.335078,0.77701,-0.187343,-0.243983,0.859797,0.158767,0.337018,-2.38512,2.55898,-3.40084,3.60192,0.18581,-0.0593527,-4.27631,4.5131,-3.16269,3.45908,-0.64866,0.846553,0.329646,-0.439107,-4.31038,-0.365733,-3.21392,-3.42774,-1.03915,-0.917537,-3.76133,-0.398183,-2.85002,-3.01534,0.278796,0.260434,-0.550161,-0.0224526,0.00100735,0.0347133,-0.00210282,-0.000263892,-0.524524,-0.138626,0.522665,-0.0122941,-0.000929338,0.153512,2.2218,-0.867641,3.269,-0.275795,-0.396206,0.436135,4.17592,-1.30486,3.12872,-0.466277,0.510661,-0.130478,1.00037,0.188197,-1.25076,1.26549,-2.12628,10.4237,-21.0993,11.1976,0.168898,-3.8014,7.69454,-8.22401,4.20034,-0.207252,0.213904,-0.433471,-1.16056,4.90689,-23.8483,13.5557,0,8.58557,-6.0751,11.6885,-6.06255,3.89552,-0.794586,0.609649,-0.21223,-1.04536,14.5165,-33.1891,15.2257,21.3419,-7.73682,1.57552,-1.63919,-4.45746,4.72422,-0.448519,-1.73961,0.506103,1.46272,1.68606,-1.32435,0.150018,0.0761792,0.0556192,0.0927041,0.509613,-0.0173838,-0.00518851,5.13357,-0.385793,0.000403479,7.58042,-0.279746,0.158007,0.135723,0.174513,-2.54989,-1.44466,0.00100735,0,23418,-6.93889e-18,0,1.38778e-17,-0.0314747,-1.38778e-17,-2.42861e-17,-2.77556e-17,0,6.93889e-18,0,0,-0.522664,0.0208613,0.523599,0,0,2.22182,-0.128585,3.27249,0,-0.392699,4.1762,-0.18728,3.14159,0,0.523599,0,0,0,-0.0224518,-0.00210282,-0.524524,0.522665,-0.000929338,2.2218,3.269,-0.396206,4.17592,3.12872,0.510661,0.337181,-0.639758,0.678044,0,-0.0379817,0,0,0,0,0.130364,0.0186259,0.999869,-0.0356571,0.0313175,-0.731009,-1.74933,10.5801,-1.05211,2.05428,131.087,2.16229,-2.23843,184.209,6.40581,-0.0337026,-2.07214,-3.25688,13.6331,0.505877,0.791002,0.753441,0.924811,-1.05936,0.674454,-0.418855,0.139262,-10.9855,-3.83972,3.26638,-0.19302,3.85844,4.37312,-0.111536,0.0166342,1.12161,-2.19556,0.229227,-0.158573,13.8967,-0.20687,0.679087,-0.161338,19.5282,-0.068176
15.4,-2.53899,-1.43992,0.321262,0.116103,0.336587,0.780822,-0.186123,-0.240659,0.860958,0.156725,0.338264,-2.38459,2.5607,-3.40236,3.60363,0.187232,-0.0576444,-4.27594,4.515,-3.16566,3.46092,-0.646138,0.848418,0.339438,-0.431395,-4.30083,-0.364745,-3.19959,-3.42512,-1.02877,-0.911496,-3.75174,-0.39625,-2.83647,-3.01203,0.282034,0.258913,-0.553157,-0.0209488,0.00085162,0.0353899,-0.00213744,0.00697687,-0.524848,-0.149275,0.522345,-0.010066,-0.00125147,0.146727,2.22198,-0.869313,3.26917,-0.276849,-0.39603,0.427871,4.17627,-1.31531,3.12908,-0.470446,0.511017,-0.130682,1.00033,0.189529,-1.25071,1.26615,-2.06875,10.4519,-21.1685,11.2539,0.0715113,-3.80809,7.71247,-8.24635,4.2097,-0.22148,0.218417,-0.442873,-1.16317,4.86367,-23.8426,13.5601,0,8.56346,-6.0303,11.7126,-6.07417,3.88953,-0.792978,0.614876,-0.214121,-1.04273,14.3545,-33.2007,15.2467,21.3795,-7.74731,1.52812,-1.62609,-4.42621,4.74317,-0.466691,-1.75633,0.511952,1.47851,1.69296,-1.32621,0.150016,0.0871268,0.065458,0.0953103,0.547289,-0.0689621,0.0131013,5.13843,-0.336894,0.00935298,7.55362,-0.213328,0.158437,0.135398,0.175101,-2.53873,-1.44073,0.00085162,0,23509,-6.93889e-18,-1.38778e-17,-1.38778e-17,-0.0321269,6.93889e-18,1.73472e-17,6.93889e-18,-5.55112e-17,-4.85723e-17,-6.245e-17,0,-0.522342,0.0224888,0.523599,0,0,2.22199,-0.12891,3.27249,0,-0.392699,4.17654,-0.189008,3.14159,0,0.523599,0,0,0,-0.020948,-0.00213744,-0.524848,0.522345,-0.00125147,2.22198,3.26917,-0.39603,4.17627,3.12908,0.511017,0.338725,-0.636036,0.681582,0,-0.0364949,0,0,0,0,0.130583,0.0183826,0.999889,-0.0296381,-0.122936,-0.881936,-1.8511,11.3112,-1.99135,1.82984,131.318,3.22676,-2.23743,183.616,7.97005,-0.231981,-8.35245,-13.9075,53.263,3.15758,-12.6838,4.62739,-12.2536,-7.37933,-8.31094,-5.63128,-9.53186,-51.231,-17.9768,29.9939,-1.72069,17.898,20.3633,-0.211106,0.181121,1.19911,-8.53077,0.342073,2.00267,13.9212,1.90981,0.844915,1.28431,19.4653,1.48913
15.44,-2.52768,-1.43609,0.324971,0.118826,0.338128,0.784341,-0.184744,-0.237336,0.862306,0.156318,0.339668,-2.38364,2.56243,-3.4037,3.60533,0.189125,-0.0559218,-4.27492,4.51672,-3.16725,3.46258,-0.643802,0.850114,0.349274,-0.423343,-4.29118,-0.36373,-3.18514,-3.42236,-1.01827,-0.905331,-3.74203,-0.394281,-2.82273,-3.00865,0.285302,0.25756,-0.554788,-0.0190238,0.000702744,0.0360597,-0.00215702,0.0128065,-0.525029,-0.154842,0.522165,-0.0064942,-0.00143208,0.141747,2.22215,-0.874453,3.26935,-0.278369,-0.395854,0.415266,4.17644,-1.32668,3.12924,-0.474629,0.511183,-0.130883,1.00027,0.19085,-1.25065,1.26694,-2.02641,10.4807,-21.2411,11.3118,0.00539783,-3.80621,7.71388,-8.25718,4.21574,-0.23218,0.225406,-0.457358,-1.16484,4.83697,-23.8425,13.5633,0,8.54836,-6.01404,11.7423,-6.08403,3.88588,-0.795876,0.621974,-0.216499,-1.04087,14.0837,-33.1919,15.2628,21.4092,-7.75171,1.48253,-1.61459,-4.39665,4.76588,-0.496286,-1.76994,0.516896,1.49244,1.70123,-1.32945,0.150013,0.092723,0.0680701,0.0879596,0.555246,-0.0800444,0.0239075,5.14836,-0.285028,0.0254826,7.55681,-0.151217,0.158792,0.135153,0.175837,-2.52747,-1.43676,0.000702744,0,23601,-1.38778e-17,-4.16334e-17,-1.38778e-17,-0.0331372,-2.42861e-17,-2.42861e-17,-2.42861e-17,7.63278e-17,7.63278e-17,8.32667e-17,0,-0.522161,0.0233421,0.523599,0,0,2.22217,-0.12975,3.27249,0,-0.392699,4.1767,-0.190749,3.14159,0,0.523599,0,0,0,-0.0190232,-0.00215702,-0.525029,0.522165,-0.00143208,2.22215,3.26935,-0.395854,4.17644,3.12924,0.511183,0.340285,-0.632146,0.685233,0,-0.0342564,0,0,0,0,0.130801,0.0181326,0.999908,-0.0590379,-0.202192,-0.983109,-1.89236,10.0909,-1.89606,1.7279,132.601,4.71803,-2.56035,185.425,9.89461,-0.0189076,-6.27297,-22.1203,84.2687,4.64549,-18.6201,6.43321,-18.0967,-10.9927,-10.9583,-9.33662,-12.3196,-77.0744,-27.1646,45.0066,-2.50357,25.8843,29.5523,-0.201004,0.0965429,1.06975,-13.5305,0.500164,2.92728,14.0572,2.81557,1.04894,1.66516,19.6572,1.88684
15.48,-2.51549,-1.43186,0.328482,0.121119,0.339825,0.787466,-0.183284,-0.233963,0.863784,0.155389,0.341169,-2.3814,2.56392,-3.39981,3.60679,0.189474,-0.0544323,-4.27401,4.51855,-3.16819,3.46433,-0.641752,0.85193,0.359841,-0.414538,-4.2808,-0.362377,-3.16952,-3.4193,-1.00699,-0.898542,-3.73161,-0.392114,-2.80788,-3.00491,0.288652,0.261411,-0.555794,-0.0170105,0.000611814,0.0367628,-0.0021562,0.0129942,-0.525265,-0.157064,0.521959,-0.00307022,-0.00165293,0.136888,2.22194,-0.880109,3.26913,-0.279504,-0.396066,0.414681,4.17657,-1.34153,3.12938,-0.478372,0.511329,-0.131099,1.00021,0.192254,-1.25058,1.26776,-2.04741,10.5077,-21.3108,11.3618,0.000543201,-3.80267,7.71216,-8.26186,4.21696,-0.240337,0.232392,-0.471865,-1.16516,4.8141,-23.8517,13.572,0,8.53614,-6.00074,11.7751,-6.09513,3.88154,-0.799242,0.62789,-0.21856,-1.03888,14.0694,-33.1578,15.2781,21.3846,-7.79489,1.42973,-1.60253,-4.35376,4.77765,-0.509137,-1.78355,0.522297,1.50411,1.70547,-1.32917,0.15001,0.0877836,0.0573287,0.07814,0.564646,-0.104328,0.0558686,5.28254,-0.268595,0.0228972,7.57913,-0.0991113,0.158965,0.134902,0.176163,-2.51527,-1.43243,0.000611814,0,23701,-6.93889e-18,-1.38778e-17,1.38778e-17,-0.0341121,1.04083e-17,6.93889e-18,1.38778e-17,-2.77556e-17,-2.77556e-17,-2.77556e-17,0,-0.521955,0.023694,0.523599,0,0,2.22196,-0.130494,3.27249,0,-0.392699,4.17683,-0.192972,3.14159,0,0.523599,0,0,0,-0.0170102,-0.0021562,-0.525265,0.521959,-0.00165293,2.22194,3.26913,-0.396066,4.17657,3.12938,0.511329,0.341981,-0.626265,0.687239,0,-0.0314004,0,0,0,0,0.131034,0.0178562,0.99992,0.0138488,-0.267155,-0.910329,-1.7907,11.3703,-2.4018,1.01389,132.558,4.30199,-2.23827,186.069,10.5551,-1.04315,-19.4091,-21.0694,75.1593,5.34543,-26.3008,8.15546,-25.5821,-12.13,-17.9343,-8.84473,-19.895,-80.9106,-28.6509,52.5463,-2.84474,29.1734,33.4316,-0.254617,0.478359,1.20538,-11.9864,0.456059,4.2222,14.0527,4.09809,1.11895,2.88014,19.7254,3.20587
15.52,-2.50474,-1.42808,0.331541,0.122356,0.341414,0.78938,-0.181915,-0.231855,0.865108,0.154888,0.34255,-2.37852,2.56528,-3.3966,3.60808,0.190937,-0.0530759,-4.27288,4.52022,-3.16959,3.46592,-0.639476,0.853564,0.369087,-0.406497,-4.27174,-0.361274,-3.15557,-3.41658,-0.997085,-0.892364,-3.7225,-0.390266,-2.79462,-3.0016,0.290703,0.264551,-0.557235,-0.0149911,0.00055868,0.037066,-0.00205929,0.0171888,-0.525388,-0.162852,0.521824,-0.000540548,-0.00178207,0.139137,2.22181,-0.893833,3.269,-0.281114,-0.396201,0.407065,4.17674,-1.3546,3.12955,-0.482132,0.511498,-0.131285,1.00015,0.193088,-1.2505,1.26846,-2.01375,10.5318,-21.3728,11.4095,-0.0554268,-3.80382,7.71918,-8.27412,4.2222,-0.249938,0.237523,-0.48255,-1.16659,4.84649,-23.8714,13.5747,0,8.54677,-6.07765,11.8154,-6.10053,3.88745,-0.814569,0.634667,-0.22056,-1.03978,13.8895,-33.1256,15.2898,21.3686,-7.81257,1.3819,-1.59152,-4.31611,4.7932,-0.533075,-1.79586,0.527083,1.51518,1.71103,-1.33022,0.150006,0.0764798,0.0309258,0.047832,0.563829,-0.117585,0.0721317,5.39681,-0.230001,0.0282372,7.58577,-0.0418994,0.159252,0.135014,0.176635,-2.50455,-1.4286,0.00055868,0,23789,0,0,0,-0.0348401,2.77556e-17,3.1225e-17,3.1225e-17,-3.46945e-17,-4.16334e-17,-4.51028e-17,0,-0.521819,0.0245787,0.523599,0,0,2.22183,-0.132469,3.27249,0,-0.392699,4.17699,-0.194965,3.14159,0,0.523599,0,0,0,-0.0149911,-0.00205929,-0.525388,0.521824,-0.00178207,2.22181,3.269,-0.396201,4.17674,3.12955,0.511498,0.343473,-0.621209,0.689875,0,-0.0258961,0,0,0,0,0.131235,0.0176089,0.999927,0.00384962,-0.195737,-0.70363,-1.58533,11.4629,-2.61584,0.724212,136.952,5.7586,-2.35769,183.918,11.6271,-1.29327,-18.9799,-15.7801,56.4977,4.33434,-20.0594,6.57247,-19.4654,-10.0798,-12.5155,-6.54545,-14.7857,-62.7238,-22.3071,40.0966,-2.11617,22.5292,25.9043,-0.277308,0.470826,1.2152,-9.01125,0.610476,3.21921,14.5184,3.12014,1.2326,1.99441,19.4974,2.36163
